,AK8 (158067)
ACH-000004,-0.042138827575900005
ACH-000007,-0.287253989406
ACH-000009,-0.14978271449
ACH-000011,-0.124153074037
ACH-000012,-0.25397977956
ACH-000013,-0.29689813817099997
ACH-000014,-0.0226469722836
ACH-000015,-0.226184323634
ACH-000017,-0.121952457209
ACH-000018,-0.0993258371542
ACH-000019,-0.0250104547915
ACH-000021,-0.215014482329
ACH-000022,-0.047686241688199994
ACH-000025,0.00464815789376
ACH-000028,-0.0260029856481
ACH-000030,-0.09038114166719999
ACH-000035,0.0158992400599
ACH-000036,-0.0953493373378
ACH-000037,-0.160979900054
ACH-000039,-0.143435107137
ACH-000040,-0.174055851096
ACH-000041,-0.298421616853
ACH-000042,-0.20513855072999998
ACH-000045,-0.0257087225133
ACH-000047,-0.0804137243244
ACH-000052,-0.161529475968
ACH-000053,-0.14208735875700002
ACH-000054,-0.0732390550821
ACH-000055,-0.0163865971455
ACH-000060,-0.08945942181630001
ACH-000067,-0.121190190925
ACH-000070,0.0535626601396
ACH-000075,-0.22593528927099998
ACH-000078,-0.166253987224
ACH-000082,-0.05673831035130001
ACH-000085,-0.109422959763
ACH-000086,0.0146035816141
ACH-000087,-0.131431530507
ACH-000092,-0.054523324352799996
ACH-000095,-0.051110990897599996
ACH-000097,-0.113370009202
ACH-000098,-0.0383917235575
ACH-000099,-0.2532198877
ACH-000108,-0.134494317035
ACH-000113,-0.13278426944399999
ACH-000115,-0.323106152099
ACH-000116,-0.147243181605
ACH-000118,-0.0932755928372
ACH-000120,-0.12451476059599999
ACH-000123,-0.160789922629
ACH-000127,-0.12151118514900001
ACH-000128,-0.019816971799700003
ACH-000132,-0.148285749128
ACH-000133,-0.10023617234
ACH-000137,0.0576346438933
ACH-000138,-0.15936020086
ACH-000142,-0.0502020817177
ACH-000143,-0.18775669636599998
ACH-000146,-0.118819324959
ACH-000148,-0.104683333784
ACH-000150,-0.0132065490598
ACH-000152,-0.0925538342064
ACH-000153,0.07701404357580001
ACH-000159,-0.0829350561095
ACH-000160,-0.22678768138900002
ACH-000163,-0.20430402034000003
ACH-000167,-0.122563451144
ACH-000168,-0.27363875464299997
ACH-000169,-0.209485793226
ACH-000178,-0.255868799665
ACH-000182,-0.09327101131989998
ACH-000183,0.11704253624500001
ACH-000188,-0.173531592111
ACH-000189,-0.291884203328
ACH-000190,0.11710208450699999
ACH-000198,-0.127592562455
ACH-000204,0.0140372044062
ACH-000206,-0.0370154943557
ACH-000207,-0.169933813504
ACH-000211,-0.120476255201
ACH-000215,-0.13865859756100002
