,DAZAP1 (26528)
ACH-000004,-0.0133002855131
ACH-000007,-0.595157850853
ACH-000009,-0.31837326796300003
ACH-000011,-0.204639155503
ACH-000012,-0.40348727334
ACH-000013,-0.39233827163199997
ACH-000014,-0.152302633675
ACH-000015,-0.514160501367
ACH-000017,-0.18154000374600002
ACH-000018,-0.08278701370510001
ACH-000019,-0.659339962714
ACH-000021,-0.543600694126
ACH-000022,-0.36415061372699997
ACH-000025,-0.127816841986
ACH-000028,-0.8252891300830001
ACH-000030,-0.329582470357
ACH-000035,-0.16595388157500002
ACH-000036,-0.5839214710339999
ACH-000037,-0.393976625961
ACH-000039,-0.236983548935
ACH-000040,-0.11480237104
ACH-000041,-0.559466446546
ACH-000042,-0.549879530781
ACH-000045,-0.40389075139799996
ACH-000047,-0.263365833362
ACH-000052,-0.465327226968
ACH-000053,-0.411396518414
ACH-000054,-0.210979238721
ACH-000055,-0.295161176675
ACH-000060,-0.295951470726
ACH-000067,-0.241098059591
ACH-000070,-0.303864595175
ACH-000075,-0.20594243239100002
ACH-000078,-0.0669245310777
ACH-000082,-0.046570778616
ACH-000085,-0.129842385418
ACH-000086,-0.338439225194
ACH-000087,-0.110241162212
ACH-000092,-0.346676519867
ACH-000095,-0.41592629901199996
ACH-000097,-0.47789622404200005
ACH-000098,-0.498491772717
ACH-000099,-0.380057472252
ACH-000108,-0.551198050021
ACH-000113,-0.679464226597
ACH-000115,-1.13379348352
ACH-000116,-0.47935880710100004
ACH-000118,-0.512456904843
ACH-000120,-0.283664450257
ACH-000123,-0.19164660265
ACH-000127,-0.44297427215199997
ACH-000128,-0.07255547843169999
ACH-000132,-0.24748698714899997
ACH-000133,-0.167149466123
ACH-000137,-0.427078646787
ACH-000138,-0.40410996787000003
ACH-000142,-0.469090252944
ACH-000143,-0.616680012424
ACH-000146,-0.356543148561
ACH-000148,-0.153617514147
ACH-000150,-0.623256249287
ACH-000152,-0.0996209300578
ACH-000153,-0.40397492898299997
ACH-000159,-0.515187770392
ACH-000160,-0.1139268957
ACH-000163,-0.40580726057899996
ACH-000167,-0.24460800018399997
ACH-000168,-0.185061259273
ACH-000169,-0.14131664892100002
ACH-000178,-0.39004893007200003
ACH-000182,-0.6305475413530001
ACH-000183,-0.5869190953069999
ACH-000188,-0.227159275967
ACH-000189,-0.577771685676
ACH-000190,-0.258381477019
ACH-000198,-0.440928717465
ACH-000204,-0.426335428995
ACH-000206,-0.575642996649
ACH-000207,-0.163183774045
ACH-000211,-0.42225081161
ACH-000215,-0.329732067997
ACH-000221,-0.296257677624
ACH-000222,-0.37018701067299997
ACH-000223,-0.251736408415
ACH-000226,-0.502927768024
ACH-000227,-0.12279916515799999
ACH-000228,-0.354459320714
ACH-000231,-0.378149707396
ACH-000232,0.258722755548
ACH-000233,-0.630211977308
ACH-000234,-0.7346704717929999
ACH-000235,-0.42391436388400006
ACH-000237,-0.397346153218
ACH-000238,-0.32945436076400003
ACH-000243,-0.14391159244899998
ACH-000244,-0.306355958289
ACH-000246,-0.749522032209
ACH-000248,-0.6036914614100001
ACH-000250,-0.43354837358000003
ACH-000251,-0.409059066849
ACH-000253,-0.12670791596699998
ACH-000255,0.09380471350289998
ACH-000256,-0.121923026479
ACH-000257,-0.155367345701
ACH-000258,0.498213541739
ACH-000259,-0.593276867918
ACH-000260,-0.382570992295
ACH-000261,-0.261895093555
ACH-000262,-0.254230019881
ACH-000263,-0.46413700461900004
ACH-000264,-0.281290830062
ACH-000265,-0.390092097031
ACH-000266,-0.611466059536
ACH-000272,-0.32803563204
ACH-000273,-0.196149078482
ACH-000274,-0.30574044388099997
ACH-000277,-0.30921867985
ACH-000278,-0.494485095126
ACH-000279,-1.03552699048
ACH-000280,-0.425372890521
ACH-000281,-0.539681224391
ACH-000288,-0.428916508003
ACH-000291,-0.328105816777
ACH-000293,-0.337564445545
ACH-000294,-0.188047832095
ACH-000295,-0.49112907210699996
ACH-000296,-0.343629253648
ACH-000302,-0.331927415129
ACH-000304,-0.447759353577
ACH-000307,-0.24397722645
ACH-000308,-0.08958358838819999
ACH-000310,-0.315361692754
ACH-000311,-0.437956236494
ACH-000312,-0.609673418289
ACH-000315,-0.6147309705399999
ACH-000316,-0.24365285795299998
ACH-000317,-0.437101234802
ACH-000318,-0.24197733609400002
ACH-000319,-0.422117986434
ACH-000320,-0.496042311989
ACH-000322,-0.307056761333
ACH-000323,-0.336139649901
ACH-000324,-0.48436008128200003
ACH-000329,-0.107204206568
ACH-000330,-0.40829370216399996
ACH-000331,-0.456240589998
ACH-000332,-0.114379258556
ACH-000334,-0.661052774153
ACH-000335,-0.332727053911
ACH-000336,-0.37108596846299996
ACH-000337,-0.471250935335
ACH-000339,-0.35798037061
ACH-000341,-0.518850691388
ACH-000348,-0.40275633708400005
ACH-000350,-0.0144413000058
ACH-000352,-0.669255511206
ACH-000356,-0.186858668592
ACH-000361,-1.01147495469
ACH-000362,-0.650288533859
ACH-000363,-0.126376584274
ACH-000364,-0.325430011486
ACH-000365,-0.43126525283999995
ACH-000366,-0.8342493909
ACH-000368,-0.545188964278
ACH-000374,0.16771579791400001
ACH-000375,-0.481762375884
ACH-000376,0.1302181732
ACH-000381,-0.369970264543
ACH-000383,-0.40011718846600003
ACH-000387,-0.348442583697
ACH-000389,-0.33287949738
ACH-000390,-0.613395077601
ACH-000393,-0.427267490775
ACH-000395,-0.207245207049
ACH-000397,-0.647689869509
ACH-000401,-0.597405207109
ACH-000402,0.039360602692
ACH-000403,-0.43565872862099997
ACH-000404,-0.109397140321
ACH-000406,-0.686103652066
ACH-000407,-0.39416831376999995
ACH-000408,-0.238695335698
ACH-000410,-0.373491080571
ACH-000411,-0.668042074087
ACH-000414,-0.34000416757
ACH-000415,-0.33682765304799994
ACH-000416,-0.11285583713899999
ACH-000420,-0.142560225231
ACH-000421,-0.708362069597
ACH-000424,-0.390947234607
ACH-000425,-0.366274593839
ACH-000426,-0.138374722204
ACH-000427,-0.237013600945
ACH-000433,-0.334005524697
ACH-000436,-0.454075301201
ACH-000444,-0.318033131531
ACH-000445,-0.59715568534
ACH-000448,-0.631155413793
ACH-000450,0.36012469551200005
ACH-000452,-0.006805003901909999
ACH-000454,-0.581285136878
ACH-000458,-0.206602634603
ACH-000459,-0.766393910371
ACH-000460,-0.391312419845
ACH-000461,-0.292665693526
ACH-000463,-0.23881431230099998
ACH-000464,-0.342330373981
ACH-000466,-0.18744483022599998
ACH-000467,-0.5125038887300001
ACH-000468,-0.939665356908
ACH-000469,-0.212934047943
ACH-000470,0.0866360175217
ACH-000471,-0.46834214258
ACH-000472,-0.314479924116
ACH-000473,-0.30384880953000004
ACH-000475,-0.47073020193899995
ACH-000476,-0.10574505301899999
ACH-000477,-0.43029762645900005
ACH-000480,-0.564722880439
ACH-000481,-0.10034538782199999
ACH-000483,-0.256229739994
ACH-000484,-0.501540585746
ACH-000485,-0.276387294998
ACH-000486,-0.36822395882299996
ACH-000487,-0.627055502141
ACH-000488,-0.489768432443
ACH-000490,-0.43703342579300003
ACH-000491,-0.225095308719
ACH-000495,-0.197737811208
ACH-000496,-0.459114030206
ACH-000499,-0.411275534879
ACH-000500,-0.256307622118
ACH-000502,-0.53282646721
ACH-000503,-0.250555667421
ACH-000505,-0.6320603884570001
ACH-000507,-0.450054552134
ACH-000510,-0.38890185278300005
ACH-000511,-0.35432274091
ACH-000512,-0.9181702835430001
ACH-000516,-0.397577074032
ACH-000517,-0.428057622727
ACH-000518,0.023782123646999997
ACH-000520,0.0483647723855
ACH-000521,-0.389077000005
ACH-000522,-0.632211055421
ACH-000524,-0.198041604368
ACH-000527,-0.501753134307
ACH-000528,-0.201164979758
ACH-000537,-0.302451047266
ACH-000541,-0.517334289655
ACH-000542,-0.14444855877499999
ACH-000544,-0.326601562176
ACH-000545,-0.15523840802799999
ACH-000547,-0.566596869876
ACH-000548,-0.278760904875
ACH-000549,-0.25723031359299997
ACH-000550,-0.131789046973
ACH-000552,-0.294212868335
ACH-000556,-0.23765904156800002
ACH-000557,-0.881264442287
ACH-000570,0.057595158280300006
ACH-000571,-0.130009486054
ACH-000573,-0.288455294769
ACH-000576,-0.101947536693
ACH-000580,-0.481744004082
ACH-000584,-0.551834936502
ACH-000585,-1.29140974661
ACH-000588,-0.415117796281
ACH-000589,-0.163163822611
ACH-000591,-0.391378916092
ACH-000593,-0.27330200658000003
ACH-000600,-0.508910336642
ACH-000601,-0.573081770229
ACH-000604,-0.237528261527
ACH-000605,0.0970855726144
ACH-000606,-0.137368212065
ACH-000608,-0.5133908691100001
ACH-000614,-0.47926978707199996
ACH-000616,-0.14631512172299999
ACH-000618,-0.404575180655
ACH-000619,-0.472981664746
ACH-000620,-0.443719772912
ACH-000621,-0.423288391362
ACH-000622,-0.24069212427499997
