,DepMap_ID
34022,ACH-000098
38138,ACH-000114
39909,ACH-000122
47085,ACH-000151
56819,ACH-000188
57090,ACH-000189
99293,ACH-000317
105071,ACH-000335
141997,ACH-000432
167070,ACH-000496
195416,ACH-000564
202499,ACH-000581
209617,ACH-000596
214540,ACH-000607
225518,ACH-000631
249692,ACH-000676
278388,ACH-000730
278389,ACH-000730
278390,ACH-000730
284370,ACH-000743
366067,ACH-000810
372546,ACH-000818
401061,ACH-000855
413060,ACH-000869
441940,ACH-000893
466959,ACH-000914
475962,ACH-000919
504269,ACH-000933
504270,ACH-000933
524460,ACH-000941
556803,ACH-000953
560429,ACH-000954
578235,ACH-000959
578236,ACH-000959
591196,ACH-000963
605119,ACH-000967
616548,ACH-000970
620561,ACH-000971
635846,ACH-000975
666586,ACH-000982
721082,ACH-000990
733253,ACH-000991
808410,ACH-000993
835225,ACH-000996
835226,ACH-000996
835227,ACH-000996
835228,ACH-000996
871211,ACH-000999
871212,ACH-000999
911191,ACH-001081
939352,ACH-001162
945301,ACH-001199
969333,ACH-001345
997183,ACH-001413
1009241,ACH-001498
1012106,ACH-001517
1062154,ACH-001670
1062892,ACH-001674
1071995,ACH-001740
1085558,ACH-002045
1093279,ACH-002097
1095712,ACH-002100
1127165,ACH-002180
1139135,ACH-002215
1141136,ACH-002220
1223919,ACH-002396
