,PAPPA (5069)
ACH-000511,-0.186309231488
ACH-000512,0.00032272286775
ACH-000516,-0.150683953898
ACH-000517,-0.15220338201199998
ACH-000518,-0.157849482221
ACH-000520,-0.132003108965
ACH-000521,-0.37702707697099996
ACH-000522,-0.148138427861
ACH-000524,-0.13641809400000002
ACH-000527,-0.135673593472
ACH-000528,-0.10736945716299999
ACH-000537,-0.190993965514
ACH-000541,0.0778199253593
ACH-000542,-0.202711568426
ACH-000544,-0.144835127921
ACH-000545,-0.101477185895
ACH-000547,-0.0153175136492
ACH-000548,-0.07906858545130001
ACH-000549,-0.216671170581
ACH-000550,-0.09451549001399999
ACH-000552,-0.155394610578
ACH-000556,-0.123841870377
ACH-000557,-0.09483403230389999
ACH-000570,-0.15400848494799999
ACH-000571,-0.21207497942
ACH-000573,-0.305046822886
ACH-000576,-0.150128938922
ACH-000580,0.044071763846000006
ACH-000584,-0.257488491178
ACH-000585,-0.0371759046393
ACH-000588,-0.118529376063
ACH-000589,-0.31875322138
ACH-000591,-0.0991485480095
ACH-000593,-0.18730556399599999
ACH-000600,-0.17944930609
ACH-000601,-0.183173782515
ACH-000604,-0.20118078155699998
ACH-000605,-0.282946248625
ACH-000606,-0.155230286799
ACH-000608,-0.150034062302
ACH-000614,-0.133431617063
ACH-000616,-0.0116682528338
ACH-000618,-0.139059280251
ACH-000619,-0.19689610442699998
ACH-000620,-0.157106264095
ACH-000621,-0.0902569958368
ACH-000622,-0.290605049356
ACH-000623,-0.143991165352
ACH-000624,-0.121983413694
ACH-000627,-0.196981902865
ACH-000630,-0.186479754654
ACH-000632,-0.160977052938
ACH-000633,-0.0799049414771
ACH-000637,-0.17289141870900002
ACH-000638,-0.32300747789900003
ACH-000646,-0.25172487080600003
ACH-000647,-0.0578234068564
ACH-000648,-0.21119883547200002
ACH-000649,-0.21090788261100002
ACH-000651,-0.37912810419
ACH-000652,-0.363937145229
ACH-000653,-0.00807629087589
ACH-000657,-0.28479591448
ACH-000658,-0.109704817237
ACH-000661,-0.162414649649
ACH-000662,-0.716621802618
ACH-000663,-0.1363219743
ACH-000665,-0.0199543864284
ACH-000671,-0.152418317262
ACH-000673,-0.0684375737138
ACH-000676,-0.290902549927
ACH-000677,-0.0684109436415
ACH-000681,-0.354304129298
ACH-000682,-0.110545735303
ACH-000683,-0.32256894442899997
ACH-000684,-0.17449712504700002
ACH-000688,-0.0647558983151
ACH-000693,-0.23224705217799999
ACH-000694,-0.19886617540999998
ACH-000695,-0.114434630023
ACH-000696,-0.167169773686
ACH-000697,-0.229508679272
ACH-000699,-0.16851797490200002
ACH-000701,-0.102314626622
ACH-000706,-0.15131577017
ACH-000711,-0.169062558704
ACH-000713,-0.20257975661699998
ACH-000714,-0.137740730753
ACH-000718,-0.349166467258
ACH-000720,-0.0850809369868
ACH-000721,-0.295688967688
ACH-000724,-0.166815431822
ACH-000725,-0.127738166773
ACH-000732,-0.0214531969048
ACH-000734,-0.128443332997
ACH-000735,-0.216269247256
ACH-000736,-0.103749117912
ACH-000738,-0.22273157293200002
ACH-000746,-0.183586334527
ACH-000747,-0.136040676853
ACH-000748,-0.234349454699
ACH-000753,-0.23704436779
ACH-000756,-0.106305436217
ACH-000757,-0.5645209260399999
ACH-000758,-0.17908280730999998
ACH-000760,-0.22757930666499998
ACH-000763,-0.08044233444469999
ACH-000764,-0.144916249179
ACH-000765,-0.26600362735
ACH-000766,-0.0729378481777
ACH-000767,-0.22552277892900002
ACH-000768,-0.206423528184
ACH-000769,-0.23539333270399998
ACH-000770,-0.248863509811
ACH-000771,-0.26287217110800004
ACH-000773,-0.0152508621958
ACH-000776,-0.38545577818099996
ACH-000777,-0.19636830269400002
ACH-000778,-0.361158963257
ACH-000781,-0.25617035334000005
ACH-000782,-0.162991311513
ACH-000783,-0.235921421299
ACH-000784,-0.21747721981100002
ACH-000785,-0.22378443249899999
ACH-000787,-0.206382592635
ACH-000788,-0.111397290473
ACH-000791,-0.163656473944
ACH-000792,0.0288686118544
ACH-000794,-0.0843738535062
ACH-000796,-0.120616127161
ACH-000799,-0.0600455186655
ACH-000800,-0.0311621575068
ACH-000802,0.0486827372535
ACH-000804,-0.235323089409
ACH-000805,-0.260770764386
ACH-000809,-0.133693489145
ACH-000810,-0.315402289251
ACH-000811,-0.30821875125
ACH-000817,-0.114737671762
ACH-000819,-0.19506176054699997
ACH-000820,-0.36092603562299996
ACH-000821,-0.224977452151
ACH-000822,-0.240837130872
ACH-000823,-0.190107115413
ACH-000824,-0.348579134146
ACH-000827,-0.212774956689
ACH-000829,-0.12772640528100002
ACH-000831,-0.32048919246999996
ACH-000832,-0.182485382586
ACH-000833,-0.170691493856
ACH-000834,-0.119956363893
ACH-000835,-0.17092667047899998
ACH-000836,-0.143488425765
ACH-000837,-0.234475024278
ACH-000838,-0.0782134329888
ACH-000839,-0.337249188126
ACH-000840,0.0397768279474
ACH-000841,-0.29611312465399997
ACH-000843,-0.0627277822451
ACH-000846,0.012776383160899999
ACH-000847,-0.11854120839099999
ACH-000848,-0.0924411371344
ACH-000849,-0.0894072674856
ACH-000851,-0.17322598632599998
ACH-000855,-0.165363394587
ACH-000856,-0.191072470528
ACH-000858,-0.223050112687
ACH-000859,-0.210872389029
ACH-000861,-0.157150166269
ACH-000862,-0.308961030667
ACH-000865,-0.329892549863
ACH-000866,-0.057474178074
ACH-000867,-0.154611239501
ACH-000869,-0.0046767568562499995
ACH-000872,-0.170001598349
ACH-000873,-0.126636862917
ACH-000876,-0.231488417661
ACH-000878,-0.136440858233
ACH-000880,-0.005881002460669999
ACH-000881,-0.31737478724199997
ACH-000882,-0.144035279777
ACH-000884,-0.180889718478
ACH-000885,-0.101751575012
ACH-000887,-0.203656264223
ACH-000888,-0.205795901908
ACH-000889,-0.0766992748218
ACH-000890,-0.222796891314
ACH-000896,-0.132654046044
ACH-000898,-0.149196824245
ACH-000900,-0.193559741159
ACH-000901,-0.0959012573516
ACH-000905,-0.09894985823960001
ACH-000906,-0.228976002751
ACH-000907,-0.187112365876
ACH-000910,-0.195517694612
ACH-000911,-0.125341991898
ACH-000912,-0.256319046591
ACH-000913,-0.302485353859
ACH-000915,-0.282109242433
ACH-000916,-0.272754299884
ACH-000917,-0.147653486441
ACH-000921,-0.197884212244
ACH-000924,-0.242329020359
ACH-000926,-0.359665919587
ACH-000928,-0.170406430636
ACH-000929,-0.215006786003
ACH-000932,-0.20550806717099998
ACH-000935,-0.155082494367
ACH-000936,-0.133886941211
ACH-000937,-0.293157053585
ACH-000938,-0.105773444983
ACH-000939,-0.0763198079925
ACH-000941,-0.21155135788100002
ACH-000943,-0.14357453478499999
ACH-000946,-0.095755103528
ACH-000947,-0.183855058689
ACH-000948,-0.13029289246200002
ACH-000950,-0.382621722328
ACH-000953,-0.244314909802
ACH-000957,-0.238923985979
ACH-000958,-0.0469696858529
ACH-000960,-0.24611637169199999
ACH-000963,-0.183138344763
ACH-000968,-0.12106090119599999
ACH-000969,-0.132636624526
ACH-000973,-0.134499306113
ACH-000974,-0.194013817173
ACH-000975,-0.14161463587099998
ACH-000976,-0.160184220394
ACH-000978,0.04531667739030001
ACH-000980,-0.1699950152
ACH-000984,-0.190812233624
ACH-000986,-0.20207405391
ACH-000988,-0.134958714051
ACH-000993,-0.07795867084619999
ACH-000994,-0.0470767787142
ACH-000996,-0.17150170403700002
ACH-001001,-0.114980962191
ACH-001020,-0.125237815515
ACH-001028,-0.23773165254200002
ACH-001031,0.0331326645093
ACH-001038,-0.18418966441
ACH-001048,-0.27667397524500004
ACH-001050,-0.26754538878899997
ACH-001053,0.100508931045
ACH-001054,-0.148781886735
ACH-001061,-0.172897843493
ACH-001067,-0.175816736725
ACH-001075,-0.19263974055999997
ACH-001096,-0.214516970486
ACH-001128,0.005515500051629999
ACH-001134,-0.218408125912
ACH-001151,-0.210956468125
ACH-001163,-0.20919163334600002
ACH-001164,-0.12031451651799999
ACH-001173,-0.137824630034
ACH-001183,-0.18492312045099998
ACH-001184,-0.159198003616
ACH-001190,-0.006411807219539999
ACH-001192,-0.333657822809
ACH-001193,-0.104432612704
ACH-001196,-0.0811247258316
ACH-001197,-0.0834161089724
ACH-001205,-0.33126226816300003
ACH-001211,-0.2860357525
ACH-001212,-0.248842482329
ACH-001228,-0.218017884237
ACH-001232,-0.209857690609
ACH-001239,-0.0825587391736
ACH-001274,-0.0824627388272
ACH-001275,-0.125682408247
ACH-001277,-0.11245002732699999
ACH-001278,-0.199894003187
ACH-001280,-0.0512715396774
ACH-001283,-0.18705773681899998
ACH-001289,-0.10337778245
ACH-001295,-0.25719858941199997
ACH-001300,-0.124709156358
ACH-001301,-0.19962838464299998
ACH-001302,-0.24156525353799999
ACH-001303,-0.508470858156
ACH-001306,-0.0608880628656
ACH-001318,-0.098940255683
ACH-001322,-0.402083995485
ACH-001328,-0.21298552577500002
ACH-001332,-0.135074105413
ACH-001333,-0.0371647384207
ACH-001336,-0.14826444619999998
ACH-001340,-0.192645147079
ACH-001346,-0.145931900457
ACH-001353,-0.154829621127
ACH-001354,0.023036275347700003
ACH-001367,0.000187970670885
ACH-001368,-0.20623386208900002
ACH-001374,-0.176460902447
ACH-001375,-0.162706668076
ACH-001377,-0.02523948049
ACH-001380,-0.278980612091
ACH-001391,-0.164926226926
ACH-001407,-0.16168125998299998
ACH-001408,-0.245444778346
ACH-001413,-0.173559272444
ACH-001430,-0.46086925733199996
ACH-001431,-0.355840371131
ACH-001450,-0.09616809891650001
ACH-001496,-0.0643315723699
ACH-001500,-0.42012473645900006
ACH-001521,-0.185753998122
ACH-001523,-0.0781381160167
ACH-001532,-0.186577963916
ACH-001536,-0.11904173279899999
ACH-001550,-0.20526236951
ACH-001552,-0.204755271525
ACH-001554,-0.16997280805999998
ACH-001645,-0.161177107265
ACH-001654,-0.16263282500600001
ACH-001715,-0.234243146757
ACH-001735,-0.128408290842
ACH-001736,-0.211168040345
ACH-001737,-0.373130813552
ACH-001740,-0.310755994168
ACH-001745,-0.39239991491400006
ACH-001750,-0.10828706035499999
ACH-001765,-0.201722590772
ACH-001956,-0.198022972052
ACH-001957,-0.200700455232
