,H1FX (8971)
ACH-000004,0.0341197692205
ACH-000007,-0.215281825272
ACH-000009,-0.0512070209064
ACH-000011,-0.0298772291627
ACH-000012,-0.0771101232956
ACH-000013,0.031131957873299997
ACH-000014,0.026518951801400004
ACH-000015,0.040640806750300004
ACH-000017,0.0406475538864
ACH-000018,0.0856276332872
ACH-000019,-0.266863465139
ACH-000021,0.0574565435348
ACH-000022,0.245328325006
ACH-000025,-0.226009864683
ACH-000028,-0.107933810643
ACH-000030,0.0125421363687
ACH-000035,-0.09603384776440001
ACH-000036,0.0687417269621
ACH-000037,-0.048676695475599996
ACH-000039,-0.170631823442
ACH-000040,-0.00223506270807
ACH-000041,0.11490551003699999
ACH-000042,-0.0311993382203
ACH-000045,-0.233770901259
ACH-000047,0.07250958438369999
ACH-000052,-0.112195032115
ACH-000053,0.0337253147223
ACH-000054,-0.07072999821010001
ACH-000055,-0.176137907159
ACH-000060,0.00534886731384
ACH-000067,-0.09508685974610001
ACH-000070,0.06752756356
ACH-000075,0.284162375889
ACH-000078,-0.040879117043800005
ACH-000082,0.026768369117799996
ACH-000085,0.13186631795099998
ACH-000086,-0.00471386048554
ACH-000087,0.08277689419430001
ACH-000092,0.256251859503
ACH-000095,-0.0579396753969
ACH-000097,0.0217178074472
ACH-000098,0.137630490392
ACH-000099,-0.127845954365
ACH-000108,0.13469586483100002
ACH-000113,-0.07899689896930001
ACH-000115,0.121605674697
ACH-000116,0.19822067231899998
ACH-000118,-0.09372631873989999
ACH-000120,-0.0275002895983
ACH-000123,0.08242749175589999
ACH-000127,0.111074817083
ACH-000128,-0.0119893005483
ACH-000132,0.0636836954985
ACH-000133,-0.062457406648
ACH-000137,-0.0545471943224
ACH-000138,-0.157477851718
ACH-000142,-0.0979442027224
ACH-000143,0.176058521246
ACH-000146,0.264977366383
ACH-000148,0.20745515861699998
ACH-000150,0.112617052927
ACH-000152,-0.0765887475872
ACH-000153,0.08824310257649999
ACH-000159,-0.0331350038951
ACH-000160,0.5657068454159999
ACH-000163,0.006787276259239999
ACH-000167,0.7265741366940001
ACH-000168,-0.00891127495526
ACH-000169,0.106120060865
ACH-000178,0.061019355285499996
ACH-000182,-0.015526678728000001
ACH-000183,0.16557462421299998
ACH-000188,0.213301439723
ACH-000189,-0.287743236485
ACH-000190,0.584633951664
ACH-000198,-0.0922838451355
ACH-000204,-0.272815447021
ACH-000206,-0.227399979308
ACH-000207,-0.1847120215
ACH-000211,-0.008494645580109999
ACH-000215,0.102124431053
ACH-000221,-0.0825342403945
ACH-000222,0.0118767935685
ACH-000223,-0.013563778523200001
ACH-000226,0.0160190621502
ACH-000227,0.032634548327900005
ACH-000228,0.133938642778
ACH-000231,-0.052896598722400004
ACH-000232,-0.0209449986235
ACH-000233,0.211043288345
ACH-000234,0.0567924497209
ACH-000235,-0.00178986400788
ACH-000237,0.024706769973
ACH-000238,0.263653401843
ACH-000243,-0.07670933716730001
ACH-000244,-0.0638598955316
ACH-000246,-0.0907472705693
ACH-000248,-0.132967070557
ACH-000250,0.155440074069
ACH-000251,0.164431534866
ACH-000253,0.07988351243139999
ACH-000255,0.0967320829692
ACH-000256,0.232258369496
ACH-000257,-0.108661379626
ACH-000258,-0.0864188307305
