,HAMP (57817)
ACH-000322,-0.396517331937
ACH-000323,-0.900819280006
ACH-000324,-0.883679904519
ACH-000329,-0.710380912541
ACH-000330,-0.672178137449
ACH-000331,-0.680877147869
ACH-000332,-0.908872220768
ACH-000334,-1.2704680464899998
ACH-000335,-0.77548413316
ACH-000336,-1.02573448615
ACH-000337,-0.7133442936759999
ACH-000339,-1.00243769649
ACH-000341,-1.06204351985
ACH-000348,-0.8950529534270001
ACH-000350,-1.1640779131499999
ACH-000352,-0.785366490121
ACH-000356,-0.7345652273540001
ACH-000361,-0.6806549980159999
ACH-000362,-0.958719492455
ACH-000363,-1.03672975109
ACH-000364,-0.8990843751500001
ACH-000365,-0.9022238964470001
ACH-000366,-1.0372295806999998
ACH-000368,-0.502554646582
ACH-000374,-0.725430770485
ACH-000375,-0.890875733126
ACH-000376,-0.793947346607
ACH-000381,-0.582641384717
ACH-000383,-0.850300831762
ACH-000387,-0.880154606636
ACH-000389,-0.35205764439599996
ACH-000390,-1.046758597
ACH-000393,-0.959213690122
ACH-000395,-0.8563658399609999
ACH-000397,-1.08131846933
ACH-000401,-0.465247985118
ACH-000402,-1.03115354306
ACH-000403,-1.1710266969399998
ACH-000404,-0.8506051443930001
ACH-000406,-0.819247958431
ACH-000407,-0.773775099807
ACH-000408,-0.808822366469
ACH-000410,-0.6800263606929999
ACH-000411,-0.8543076515279999
ACH-000414,-1.11493316218
ACH-000415,-0.7565978178210001
ACH-000416,-0.7435690245659999
ACH-000420,-0.479280571162
ACH-000421,-0.860310028588
ACH-000424,-0.646724562324
ACH-000425,-0.7505997653990001
ACH-000426,-1.27187298005
ACH-000427,-0.8086345090800001
ACH-000433,-0.899101782431
ACH-000436,-0.9272245122
ACH-000444,-0.602359607201
ACH-000445,-0.669575563565
ACH-000448,-0.8739742141169999
ACH-000450,-1.29811656961
ACH-000452,-0.7182973951430001
ACH-000454,-0.994828397631
ACH-000458,-0.7167661679880001
ACH-000459,-0.832659702808
ACH-000460,-0.877861184175
ACH-000461,-0.7181407874160001
ACH-000463,-0.623347934182
ACH-000464,-0.511318146215
ACH-000466,-1.10703037362
ACH-000467,-0.9806007624779999
ACH-000468,-0.9661964294609999
ACH-000469,-0.7629475744769999
ACH-000470,-0.91336065574
ACH-000471,-0.644053689739
ACH-000472,-1.0474072460100001
ACH-000473,-0.892172267941
ACH-000475,-0.9182652111640001
ACH-000476,-0.7057270812890001
ACH-000477,-0.965387269323
ACH-000480,-0.683399902649
ACH-000481,-0.8862045806209999
ACH-000483,-0.529880442946
ACH-000484,-0.9519628674320001
ACH-000485,-0.746670511744
ACH-000486,-0.999741896309
ACH-000487,-0.864461769816
ACH-000488,-0.876237238832
ACH-000490,-0.633297592468
ACH-000491,-0.9489103692890001
ACH-000495,-0.56257235348
ACH-000496,-0.745092700328
ACH-000499,-0.984143616347
ACH-000500,0.0695590305875
ACH-000502,-0.9789015431679999
ACH-000503,-0.8586080836550001
ACH-000505,-1.09281694763
ACH-000507,-0.8325114983959999
ACH-000510,-0.608070837894
ACH-000511,-0.67013213867
ACH-000512,-0.6503957436119999
ACH-000516,-1.05615938132
ACH-000517,-0.943840285835
ACH-000518,-0.825686928399
ACH-000520,-0.856365263532
ACH-000521,-0.658843080552
ACH-000522,-0.904086784656
ACH-000524,-0.961726130945
ACH-000527,-0.774197873502
ACH-000528,-0.553477524363
ACH-000537,-0.578291964404
ACH-000541,-0.613565690177
ACH-000542,-0.7815202790960001
ACH-000544,-0.6799347553280001
ACH-000545,-0.784807538661
ACH-000547,-0.8458063733810001
ACH-000548,-0.76672320361
ACH-000549,-0.786221167455
ACH-000550,-0.791114388659
ACH-000552,-0.858008593926
ACH-000556,-0.998444063973
ACH-000557,-1.23475996419
ACH-000570,-0.726655211633
ACH-000571,-0.664453069549
ACH-000573,-0.65532811532
ACH-000576,-1.0441496429000001
ACH-000580,-0.559480989286
ACH-000584,-0.8929067308670001
ACH-000585,-0.827558152439
ACH-000588,-0.9904307024500001
ACH-000589,-0.789041630969
ACH-000591,-0.561127384891
ACH-000593,-0.836666647013
ACH-000600,-0.770013011
ACH-000601,-0.8393432654170001
ACH-000604,-0.8502855587279999
ACH-000605,-1.15975261092
ACH-000606,-0.672814205598
ACH-000608,-1.3616471796599998
ACH-000614,-0.970658734112
ACH-000616,-0.838480182379
ACH-000618,-0.552620940829
ACH-000619,-0.646358102751
ACH-000620,-0.894507936928
ACH-000621,-1.0506388630799999
ACH-000622,-0.86518567286
ACH-000623,-0.8780936896930001
ACH-000624,-0.847236708604
ACH-000627,-0.824766927865
ACH-000630,-0.675433920439
ACH-000632,-0.875509312669
ACH-000633,-0.841373618454
ACH-000637,-0.660424968733
ACH-000638,-0.64925707283
ACH-000646,-0.971635106944
ACH-000647,-0.794880753724
ACH-000648,-0.6885828925669999
ACH-000649,-0.636980206631
ACH-000651,-0.616331440571
ACH-000652,-0.966436884867
ACH-000653,-0.661810231122
ACH-000657,-0.7420725115510001
ACH-000658,-1.06028316805
ACH-000661,-0.9997216883069999
ACH-000662,-0.664747482481
ACH-000663,-0.8514172480300001
ACH-000665,-0.6774169755699999
ACH-000671,-0.9117249734039999
ACH-000673,-0.855180122771
ACH-000676,-0.708685488409
ACH-000677,-1.13283311471
ACH-000681,-0.899723890763
ACH-000682,-0.887843657918
ACH-000683,-0.827347626286
ACH-000684,-0.47182732956
ACH-000688,-0.875502348786
ACH-000693,-0.812581843337
ACH-000694,-0.8147260513869999
ACH-000695,-0.888092010813
ACH-000696,-0.773152402405
ACH-000697,-0.875632189659
ACH-000699,-0.817337890224
ACH-000701,-1.11090482564
ACH-000706,-0.6136004748170001
ACH-000711,-0.960035571264
ACH-000713,-0.499086347588
ACH-000714,-0.577068832672
ACH-000718,-0.749039509824
ACH-000720,-0.889635182648
ACH-000721,-0.748456618998
ACH-000724,-1.66694377007
ACH-000725,-0.9511636220849999
ACH-000732,-0.652471280277
ACH-000734,-0.732436237128
ACH-000735,-0.8764296942550001
ACH-000736,-0.765077463065
ACH-000738,-0.823687880813
ACH-000746,-0.9443517982680001
ACH-000747,-1.08826210003
ACH-000748,-0.848055086557
ACH-000753,-0.682165158662
ACH-000756,-0.870848382583
ACH-000757,-0.919462159227
ACH-000758,-0.865522122102
ACH-000760,-0.6055862130399999
ACH-000763,-1.30798736649
ACH-000764,-0.616453846208
ACH-000765,-0.619660033505
ACH-000766,-0.80528012562
ACH-000767,-0.8731039193350001
ACH-000768,-0.7619221901700001
ACH-000769,-0.536942726497
ACH-000770,-0.954166487996
ACH-000771,-0.912696393558
ACH-000773,-1.0127551029000001
ACH-000776,-0.603789550506
ACH-000777,-0.872356903171
ACH-000778,-1.23472694476
ACH-000781,-0.797339815878
ACH-000782,-0.5465744197160001
ACH-000783,-0.9629450746189999
ACH-000784,-0.824375880696
ACH-000785,-0.883762363696
ACH-000787,-0.737705807316
ACH-000788,-0.84308024646
ACH-000791,-0.883878851277
ACH-000792,-0.919476494322
ACH-000794,-0.7380368316310001
ACH-000796,-1.04399954904
ACH-000799,-0.45912948711
ACH-000800,-0.963597815156
ACH-000802,-0.9653484773459999
ACH-000804,-1.17553179877
ACH-000805,-0.681609370733
ACH-000809,-0.593778656377
ACH-000810,-0.770791259104
ACH-000811,-0.896032578275
ACH-000817,-0.651593561507
ACH-000819,-0.694004865752
ACH-000820,-0.6116989923899999
ACH-000821,-0.607835815512
ACH-000822,-1.26405810421
ACH-000823,-0.8215941192749999
ACH-000824,-1.27342329048
ACH-000827,-0.823397677965
ACH-000829,-0.747864617017
ACH-000831,-0.7513296106440001
ACH-000832,-0.423396369843
ACH-000833,-0.5329879372999999
ACH-000834,-0.614008679332
ACH-000835,-0.656064077268
ACH-000836,-1.0536379037399999
ACH-000837,-0.745748123381
ACH-000838,-1.20927790906
ACH-000839,-0.520949918196
ACH-000840,-0.693199740059
ACH-000841,-0.57545274537
ACH-000843,-0.518637364874
ACH-000846,-0.841385893362
ACH-000847,-0.782814984895
ACH-000848,-0.868776029694
ACH-000849,-0.794577223414
ACH-000851,-0.8088993571330001
ACH-000855,-0.955870876458
ACH-000856,-0.735412921892
ACH-000858,-0.624309637315
ACH-000859,-0.14497999804300002
ACH-000861,-1.11538741825
ACH-000862,-0.883290346644
ACH-000865,-0.8890066581749999
ACH-000866,-0.900908311433
ACH-000867,-1.01838877438
ACH-000869,-0.8568227818299999
ACH-000872,-0.913392484486
ACH-000873,-0.51270628338
ACH-000876,-1.18458304239
ACH-000878,-0.530525473055
ACH-000880,-0.836212207543
ACH-000881,-0.735729637363
ACH-000882,-0.939854910342
ACH-000884,-0.936313762214
ACH-000885,-0.916122767753
ACH-000887,-0.860569310858
ACH-000888,-0.8271325394140001
ACH-000889,-0.697435877736
ACH-000890,-0.8260116545999999
ACH-000896,-0.988577096627
ACH-000898,-0.9552534575660001
ACH-000900,-0.801189632166
ACH-000901,-1.0344325664799998
ACH-000905,-0.694011544868
ACH-000906,-0.9217129197920001
ACH-000907,-0.561676550589
ACH-000910,-0.962551676053
ACH-000911,-0.9590836879510001
ACH-000912,-0.872086971153
ACH-000913,-0.628490466755
ACH-000915,-0.726186192742
ACH-000916,0.00502092144803
ACH-000917,-0.636856373692
ACH-000921,-0.8231948991310001
ACH-000924,-0.745096450823
ACH-000926,-0.609998172458
ACH-000928,-0.9372619434460001
ACH-000929,-0.727672133481
ACH-000932,-0.9541347523929999
ACH-000935,-0.713165365907
ACH-000936,-0.8787319077979999
ACH-000937,-1.04240808889
ACH-000938,-1.05543940594
ACH-000939,-0.916347834074
ACH-000941,-1.17764569469
ACH-000943,-0.8926436173510001
ACH-000946,-0.8499752829899999
ACH-000947,-0.820664684576
ACH-000948,-1.05681423762
ACH-000950,-0.666845272184
ACH-000953,-0.8805248775390001
ACH-000957,-0.924409122722
ACH-000958,-1.01669647497
ACH-000960,-1.0783309460400001
ACH-000963,-0.856615795282
ACH-000968,-1.01324850891
ACH-000969,-0.9343535005679999
ACH-000973,-0.8519617752399999
ACH-000974,-0.933703240459
ACH-000975,-0.739765919877
ACH-000976,-0.826191145435
ACH-000978,-1.5707808775999998
ACH-000980,-0.95445670323
ACH-000984,-0.910179705575
ACH-000986,-0.650033409463
ACH-000988,-0.740945757928
ACH-000993,-0.723198045299
ACH-000994,-1.30408940329
ACH-000996,-0.546524286961
ACH-001001,-0.850081519402
ACH-001020,-1.1322487724899999
ACH-001028,-0.8071745772660001
ACH-001031,-0.948983235729
ACH-001038,-0.976509682389
ACH-001048,-0.939224202242
ACH-001050,-0.659103455562
ACH-001053,-0.8294555959119999
ACH-001054,-0.6319523050399999
ACH-001061,-0.545351109612
ACH-001067,-0.640811396623
ACH-001075,-1.04246119022
ACH-001096,-0.729566766638
ACH-001128,-1.27770515468
ACH-001134,-0.873207182041
ACH-001151,-0.955469552236
ACH-001163,-0.705482318829
ACH-001164,-1.23245764998
ACH-001173,-0.8403710703499999
ACH-001183,-0.8795590911200001
ACH-001184,-0.8881212205239999
ACH-001190,-0.401344359077
ACH-001192,-0.597006985491
ACH-001193,-0.565403103974
ACH-001196,-0.800343896777
ACH-001197,-0.5712867684740001
ACH-001205,-0.7447138512360001
ACH-001211,-0.8875842435089999
ACH-001212,-0.719507448009
ACH-001228,-0.742528222193
ACH-001232,-0.764148493924
ACH-001239,-0.826876011752
ACH-001274,-0.947103464975
ACH-001275,-0.658836495498
ACH-001277,-0.6866094047589999
ACH-001278,-1.04078764526
ACH-001280,-1.31220379294
ACH-001283,-0.8386627273530001
ACH-001289,-0.789801093504
ACH-001295,-0.8587296930859999
ACH-001300,-0.819389712091
ACH-001301,-0.602130198937
ACH-001302,-1.28051274457
ACH-001303,-0.7792556502789999
ACH-001306,-0.646667712174
ACH-001318,-0.657600896664
ACH-001322,-0.323020556972
ACH-001328,-0.8816271218189999
ACH-001332,-1.04421212181
ACH-001333,-0.595993371484
ACH-001336,-0.731143819354
ACH-001340,-0.900849126629
ACH-001346,-0.661030764671
ACH-001353,-1.0335869447600001
ACH-001354,-1.21432471904
ACH-001367,-0.301857397476
ACH-001368,-0.863642232366
ACH-001374,-0.869555826156
ACH-001375,-0.6673550826669999
ACH-001377,-1.04449401071
ACH-001380,-0.922107527667
ACH-001391,-1.0522634085299998
ACH-001407,-0.8978257992799998
ACH-001408,-1.17171253966
ACH-001413,-0.5408638693469999
ACH-001430,-0.663671628077
ACH-001431,-0.904047054751
ACH-001450,-0.808307515783
ACH-001496,-0.8289267932009999
ACH-001500,-0.874890878144
ACH-001521,-1.1542774443600001
ACH-001523,-0.9045395287770001
ACH-001532,-0.784592473251
ACH-001536,-0.601693378715
ACH-001550,-1.01966681704
ACH-001552,-0.804741795728
ACH-001554,-1.1690269215200002
ACH-001645,-0.806374364871
ACH-001654,-0.851657543981
ACH-001715,-0.621656081917
ACH-001735,-0.802202940932
ACH-001736,-0.97949656839
ACH-001737,-0.9632319545389999
ACH-001740,-0.8815404297700001
ACH-001745,-1.0259794098700001
ACH-001750,-0.7615589420209999
ACH-001765,-0.995917174534
ACH-001956,-0.810387435885
ACH-001957,-0.767979894619
