,UBE2C (11065)
ACH-000312,-0.557783824392
ACH-000315,-0.172648224398
ACH-000316,-1.10502712432
ACH-000317,-0.275185156664
ACH-000318,-0.638742534177
ACH-000319,-0.482800103755
ACH-000320,-0.631645541461
ACH-000322,-0.6320108977059999
ACH-000323,-0.356529485529
ACH-000324,-0.623553705115
ACH-000329,-1.2994676564799998
ACH-000330,-0.549423826533
ACH-000331,-0.617605097101
ACH-000332,-0.043637921559199995
ACH-000334,-0.546350893205
ACH-000335,-0.46595432337700005
ACH-000336,-0.746848860702
ACH-000337,-0.281642188794
ACH-000339,-0.100793092482
ACH-000341,-0.877889220309
ACH-000348,-0.637719550076
ACH-000350,-0.250560648224
ACH-000352,-0.612372989251
ACH-000356,-0.162069811077
ACH-000361,-0.5794286074939999
ACH-000362,-0.532856692975
ACH-000363,-0.254871399054
ACH-000364,-0.645876978899
ACH-000365,-0.378207511423
ACH-000366,-0.602294155795
ACH-000368,-0.30469589381900003
ACH-000374,-0.700310244222
ACH-000375,-0.548430130805
ACH-000376,-0.172042271905
ACH-000381,-0.540366955664
ACH-000383,-0.584504583678
ACH-000387,-0.40098019327600004
ACH-000389,-0.9833672863160001
ACH-000390,-0.750806821022
ACH-000393,-0.660255725664
ACH-000395,-0.279154956484
ACH-000397,-1.02105034872
ACH-000401,-0.375825024614
ACH-000402,-0.996362613775
ACH-000403,-0.0546690074152
ACH-000404,-0.503044101361
ACH-000406,-0.222938565892
ACH-000407,-0.848522426124
ACH-000408,-0.8001074905660001
ACH-000410,-0.495612789111
ACH-000411,-0.39939510553900004
ACH-000414,-0.722523330081
ACH-000415,-0.426906918253
ACH-000416,-0.25856952561200003
ACH-000420,-0.594233338918
ACH-000421,-0.476773932214
ACH-000424,-0.54011481695
ACH-000425,-0.417524954632
ACH-000426,-0.310740723466
ACH-000427,-0.789677204029
ACH-000433,-0.30618014868099996
ACH-000436,-0.564033301484
ACH-000444,-0.506969353211
ACH-000445,-0.703549142928
ACH-000448,-0.246705126683
ACH-000450,-0.36346201688900004
ACH-000452,-0.520210963322
ACH-000454,-0.541988357334
ACH-000458,-1.04664239701
ACH-000459,-0.551780900108
ACH-000460,-0.546708615047
ACH-000461,-0.9194633395399999
ACH-000463,-0.435139655948
ACH-000464,-1.07445232236
ACH-000466,-0.600040868965
ACH-000467,-0.34806694053000004
ACH-000468,-0.10120050835200001
ACH-000469,-0.351301902687
ACH-000470,0.24142500551999999
ACH-000471,-0.354483483595
ACH-000472,-0.668670404196
ACH-000473,-0.6813277872600001
ACH-000475,-0.31657676980099997
ACH-000476,-0.459868607813
ACH-000477,-1.30969796171
ACH-000480,-0.5507499038889999
ACH-000481,-0.823140171602
ACH-000483,-0.054447586871300004
ACH-000484,-0.43760667417099997
ACH-000485,-0.581923627011
ACH-000486,-0.455089381021
ACH-000487,-0.17386121373500002
ACH-000488,-0.551114116259
ACH-000490,-0.100097145751
ACH-000491,-1.24123482456
ACH-000495,-0.591637118108
ACH-000496,-0.587770474061
ACH-000499,-0.518396269634
ACH-000500,0.139321185817
ACH-000502,-0.613884163494
ACH-000503,-0.684307459948
ACH-000505,-0.296007196071
ACH-000507,-0.51148391197
ACH-000510,-0.349537382052
ACH-000511,-0.212228859562
ACH-000512,-0.264029731083
ACH-000516,-0.358050100236
ACH-000517,-1.17736015626
ACH-000518,-0.8428658123360001
ACH-000520,-0.7666734045520001
ACH-000521,-1.2064554721
ACH-000522,-0.273602176726
ACH-000524,-0.273943858772
ACH-000527,-0.28359405846700003
ACH-000528,-0.427099199206
ACH-000537,-0.549688503805
ACH-000541,-0.587479993549
ACH-000542,-0.56191671219
ACH-000544,-0.35563884777800003
ACH-000545,-0.785386456637
ACH-000547,-0.550342301769
ACH-000548,-0.465966583593
ACH-000549,-0.678420476029
ACH-000550,-0.783863662083
ACH-000552,-0.844474159485
ACH-000556,-0.376418458989
ACH-000557,-0.591809985519
ACH-000570,-0.7225284985250001
ACH-000571,-0.47437369892
ACH-000573,-0.4879079445
ACH-000576,-0.5235646647119999
ACH-000580,-0.7089546004080001
ACH-000584,-0.30769878355
ACH-000585,-0.8329102888429999
ACH-000588,-0.492307534534
ACH-000589,-0.619413465927
ACH-000591,-0.331799586978
ACH-000593,-0.48886872157
ACH-000600,-0.600110732111
ACH-000601,-0.55405413385
ACH-000604,-0.30874415860599996
ACH-000605,-0.486453824986
ACH-000606,-0.680539607703
ACH-000608,-0.368982689554
ACH-000614,-0.419116434212
ACH-000616,-1.16552850531
ACH-000618,-0.212833774759
ACH-000619,-0.304272225684
ACH-000620,-0.418464548932
ACH-000621,-0.912498634331
ACH-000622,-0.643676298654
ACH-000623,-0.497519371797
ACH-000624,-0.81145366998
ACH-000627,-0.426348986786
ACH-000630,-0.786893527285
ACH-000632,-0.353509889688
ACH-000633,-0.0766980327189
ACH-000637,-0.715940983355
ACH-000638,-0.44839378417900005
ACH-000646,-0.32486347764199996
ACH-000647,-0.278617755293
ACH-000648,-0.564549368097
ACH-000649,-0.478947694731
ACH-000651,-0.7264779773379999
ACH-000652,-0.192357880314
ACH-000653,-0.469321109995
ACH-000657,-0.5720126911519999
ACH-000658,-0.49340202417499995
ACH-000661,-0.7211205999
ACH-000662,-0.8053600297429999
ACH-000663,-0.612476558909
ACH-000665,-0.492413847094
ACH-000671,-0.250360267128
ACH-000673,-0.500091526544
ACH-000676,-0.522493395222
ACH-000677,-0.24916842045200002
ACH-000681,-0.5215456959170001
ACH-000682,-0.28497882208299996
ACH-000683,-0.272540162687
ACH-000684,-0.643059242123
ACH-000688,-0.747594763942
ACH-000693,-0.484023137546
ACH-000694,-0.8764230934970001
ACH-000695,-0.650578428978
ACH-000696,-0.625988497217
ACH-000697,-0.23248845143000002
ACH-000699,-0.8593396315
ACH-000701,-0.38826775914899997
ACH-000706,-0.27353063450599996
ACH-000711,-0.823234156521
ACH-000713,-0.75244403897
ACH-000714,-0.475399440395
ACH-000718,-0.779861615612
ACH-000720,-0.460014879869
ACH-000721,-0.773664642126
ACH-000724,-0.504643314792
ACH-000725,-0.517913410087
ACH-000732,-0.520582749526
ACH-000734,-0.26927873684799997
ACH-000735,-0.981192865884
ACH-000736,-0.5364624206759999
ACH-000738,-0.733677142873
ACH-000746,-0.136038004736
ACH-000747,-0.459743290027
ACH-000748,-0.483790084709
ACH-000753,-0.44760974136200005
ACH-000756,-0.418192969856
ACH-000757,-0.397042267922
ACH-000758,-0.423263466552
ACH-000760,-0.19039238296100003
ACH-000763,-0.446088674062
ACH-000764,-0.711345726225
ACH-000765,-0.553532664327
ACH-000766,-0.760045683313
ACH-000767,-0.737842945564
ACH-000768,-0.290021473207
ACH-000769,-0.330991902767
ACH-000770,-0.221874724078
ACH-000771,-0.647064853418
ACH-000773,-0.7123953257879999
ACH-000776,-0.43793774443000005
ACH-000777,-0.8592894957680001
ACH-000778,-0.628685507709
ACH-000781,-0.145563868629
ACH-000782,-0.283211067252
ACH-000783,-0.38120745649300003
ACH-000784,-0.414573488467
ACH-000785,-0.449808694279
ACH-000787,-0.558601504512
ACH-000788,-0.0705680225437
ACH-000791,-0.313277532181
ACH-000792,-0.85219833943
ACH-000794,-0.873218501936
ACH-000796,-0.23822859516999997
ACH-000799,-0.40957933387199996
ACH-000800,-0.24105639517799998
ACH-000802,-0.671842366206
ACH-000804,-0.436319656313
ACH-000805,-0.642536157287
ACH-000809,-0.413084444953
ACH-000810,-0.36405414016800003
ACH-000811,-0.753857362277
ACH-000817,-0.207525899047
ACH-000819,-0.814707820705
ACH-000820,-0.719762869667
ACH-000821,-0.162551094833
ACH-000822,-0.728932039355
ACH-000823,-0.357606448319
ACH-000824,-0.197799207493
ACH-000827,-0.455172861877
ACH-000829,-0.764396200907
ACH-000831,-0.284275252828
ACH-000832,-0.763978739181
ACH-000833,-0.602993876209
ACH-000834,-0.6460817845019999
ACH-000835,-0.113158039999
ACH-000836,-0.9190430936730001
ACH-000837,-0.278956013215
ACH-000838,-0.15312609152
ACH-000839,-0.536267316048
ACH-000840,-0.117263420151
ACH-000841,-0.412372582303
ACH-000843,-0.343771119113
ACH-000846,-0.399141935895
ACH-000847,-0.7045564398469999
ACH-000848,-0.492145646527
ACH-000849,-0.7066637658220001
ACH-000851,-0.661326467548
ACH-000855,-0.22883750337499997
ACH-000856,-0.36986346924999997
ACH-000858,-0.576411447336
ACH-000859,-0.463768947697
ACH-000861,-0.545648824883
ACH-000862,-0.384444532372
ACH-000865,-0.261936458084
ACH-000866,-0.33942439093000004
ACH-000867,-0.8032362674719999
ACH-000869,-0.481454590231
ACH-000872,-0.09037481952639999
ACH-000873,-0.6076933505300001
ACH-000876,-0.481174952154
ACH-000878,-0.784984267597
ACH-000880,-0.36464338417
ACH-000881,-0.41377755238200004
ACH-000882,-0.90759941311
ACH-000884,-0.287786648895
ACH-000885,-0.547450437337
ACH-000887,-0.5688819232819999
ACH-000888,-0.475761578557
ACH-000889,-0.213644023756
ACH-000890,-0.669286068407
ACH-000896,-0.530351416382
ACH-000898,-0.609087117105
ACH-000900,-0.7419194191349999
ACH-000901,-1.1432825285
ACH-000905,-0.183515237474
ACH-000906,-0.910613428564
ACH-000907,-0.585592603512
ACH-000910,-0.461197022715
ACH-000911,-0.363536064655
ACH-000912,-0.434825191604
ACH-000913,-0.868308248828
ACH-000915,-0.729863017589
ACH-000916,-0.431999958526
ACH-000917,-0.388955269473
ACH-000921,-0.8569259255249999
ACH-000924,-0.587565211113
ACH-000926,-0.31517469848
ACH-000928,-0.590124599176
ACH-000929,-0.8143713363330001
ACH-000932,-0.8745401204000001
ACH-000935,-0.68498708766
ACH-000936,-0.603950271888
ACH-000937,-0.7205445023729999
ACH-000938,-0.28704292649700003
ACH-000939,-0.35276186568000006
ACH-000941,-0.250505607096
ACH-000943,-0.49951922423
ACH-000946,-0.40778287039899996
ACH-000947,-0.5124013553769999
ACH-000948,-0.508929250718
ACH-000950,-0.622051209705
ACH-000953,-0.474261050463
ACH-000957,-0.315945771824
ACH-000958,-0.291307166852
ACH-000960,-0.554321203968
ACH-000963,-0.806805668243
ACH-000968,-0.12345399403599999
ACH-000969,-0.358024730655
ACH-000973,-0.874835614305
ACH-000974,-0.48816959170100005
ACH-000975,-0.0613908064257
ACH-000976,-0.426810597742
ACH-000978,-0.511847845937
ACH-000980,-0.858316255012
ACH-000984,-0.323205283211
ACH-000986,-0.75297635712
ACH-000988,-0.594240865285
ACH-000993,-0.354408763343
ACH-000994,-0.7915282992720001
ACH-000996,-0.573632445698
ACH-001001,-0.154460982403
ACH-001020,-0.42420867742799995
ACH-001028,-0.964053228497
ACH-001031,-0.907273124891
ACH-001038,-0.542506758726
ACH-001048,-0.353317494482
ACH-001050,-0.690373389903
ACH-001053,-0.141827793502
ACH-001054,-0.43516623085699996
ACH-001061,-0.150509331784
ACH-001067,-0.931743031434
ACH-001075,-0.754215480436
ACH-001096,-0.36165287624700004
ACH-001128,-1.08319483308
ACH-001134,-0.614385251762
ACH-001151,-0.276979179508
ACH-001163,-0.39022412215700003
ACH-001164,-0.334508474946
ACH-001173,-0.598564096408
ACH-001183,-0.558666174736
ACH-001184,-0.49137823345299997
ACH-001190,-0.33778847174000004
ACH-001192,-0.31067716725
ACH-001193,-0.804175504535
ACH-001196,-0.519403329936
ACH-001197,-0.7335324834739999
ACH-001205,-0.849614004278
ACH-001211,-0.8988085302150001
ACH-001212,-0.641674268743
ACH-001228,-0.607321746923
ACH-001232,-0.49068692308600004
ACH-001239,-0.647914899701
ACH-001274,-0.9947274379369999
ACH-001275,-0.608330909826
ACH-001277,-0.568030998807
ACH-001278,-0.512106360775
ACH-001280,-0.256923496256
ACH-001283,-0.20596685430599998
ACH-001289,-0.978706849236
ACH-001295,-0.21988166029800002
ACH-001300,-0.49371199142800004
ACH-001301,-0.36875271754100003
ACH-001302,-0.31968047339600003
ACH-001303,-0.159169643049
ACH-001306,-0.306995887573
ACH-001318,-0.415144309908
ACH-001322,-0.385707444984
ACH-001328,-0.716808821973
ACH-001332,-0.38778973228600006
ACH-001333,-0.69260679212
ACH-001336,-0.7523562858589999
ACH-001340,-0.259153538879
ACH-001346,-0.8012991553450001
ACH-001353,-0.07338303582820001
ACH-001354,-0.12335265531999999
ACH-001367,-0.422534674718
ACH-001368,-0.47681704791199997
ACH-001374,-0.344228014391
ACH-001375,-0.544599142605
ACH-001377,-0.588292490985
ACH-001380,-0.529814383084
ACH-001391,-0.0505851145177
ACH-001407,-0.12021754710999999
ACH-001408,-0.350996592434
ACH-001413,-0.42616120358599996
ACH-001430,-0.508898218111
ACH-001431,-0.568882606768
ACH-001450,-0.39721458238799995
ACH-001496,-0.77080499303
ACH-001500,-0.916101730695
ACH-001521,-0.412748271166
ACH-001523,-0.463639681004
ACH-001532,-0.910290052668
ACH-001536,-0.35176681382299996
ACH-001550,-1.05078929141
ACH-001552,-0.0681006151708
ACH-001554,-0.323834805508
ACH-001645,-0.525917587833
ACH-001654,-0.506421060236
ACH-001715,-0.68097537641
ACH-001735,-0.407490998803
ACH-001736,-0.16374604705600002
ACH-001737,-0.0680675378469
ACH-001740,-0.7798179571160001
ACH-001745,-0.6660310412229999
ACH-001750,-0.5451927148319999
ACH-001765,-0.721325243123
ACH-001956,-0.307777748837
ACH-001957,-0.480667176263
