,CSNK2A1 (1457)
ACH-000004,0.117828077852
ACH-000007,-0.104311665567
ACH-000009,-0.0890688762043
ACH-000011,-0.316558079916
ACH-000012,-0.00796449956624
ACH-000013,-0.574204449507
ACH-000014,0.0679858251122
ACH-000015,-0.013014672376700002
ACH-000017,-0.201647482919
ACH-000018,-0.5001934167600001
ACH-000019,-0.266430300203
ACH-000021,-0.033691565904299996
ACH-000022,-0.035758842507199996
ACH-000025,-0.08659076978739999
ACH-000028,-0.099275156414
ACH-000030,-0.314560063364
ACH-000035,-0.42624681447400004
ACH-000036,0.00426433966704
ACH-000037,0.206299945109
ACH-000039,-0.36347654545100005
ACH-000040,-0.419901976358
ACH-000041,-0.123496039368
ACH-000042,-0.29055250002
ACH-000045,-0.00858924983464
ACH-000047,-0.191457799695
ACH-000052,-0.00175920316797
ACH-000053,-0.30697651341800003
ACH-000054,-0.380522920391
ACH-000055,0.13786954352
ACH-000060,-0.622906542468
ACH-000067,-0.41826050137599996
ACH-000070,-0.431979612596
ACH-000075,-0.245072039597
ACH-000078,-0.17768628916999998
ACH-000082,-0.175776977429
ACH-000085,-0.0886833467125
ACH-000086,-0.123706398164
ACH-000087,-0.520711997488
ACH-000092,-0.07667735063299999
ACH-000095,0.0974163782895
ACH-000097,-0.278491848587
ACH-000098,-0.708939917343
ACH-000099,-0.0320577692541
ACH-000108,-0.265997118054
ACH-000113,-0.598001937258
ACH-000115,-0.740950846891
ACH-000116,-0.508903860495
ACH-000118,-0.31443131641800004
ACH-000120,0.0285206022236
ACH-000123,-0.297450424301
ACH-000127,-0.49842441868
ACH-000128,-0.383358564672
ACH-000132,-0.24083688708099998
ACH-000133,-0.28605633746
ACH-000137,-0.07893047244080001
ACH-000138,0.00916839069273
ACH-000142,0.0595724188981
ACH-000143,-0.41232525241800005
ACH-000146,-0.0929860300453
ACH-000148,-0.29234446979
ACH-000150,-0.48060877124799994
ACH-000152,-0.295058841391
ACH-000153,0.08789411005820001
ACH-000159,-0.0693072017352
ACH-000160,0.21382809494000002
ACH-000163,0.235375557476
ACH-000167,0.39748795498499995
ACH-000168,-0.37116130648900003
ACH-000169,-0.169097187841
ACH-000178,-0.223623543723
ACH-000182,0.08848945347239999
ACH-000183,-0.16316328352099999
ACH-000188,0.0375317759016
ACH-000189,-0.48042142669
ACH-000190,0.050034834265900004
ACH-000198,-0.24535935878899998
ACH-000204,-0.0030865246409000004
ACH-000206,-0.391956257591
ACH-000207,-0.16517455968
ACH-000211,-0.23926853136300003
ACH-000215,-0.10454031197699999
ACH-000221,-0.12224102386499999
ACH-000222,-0.358345995247
ACH-000223,-0.0372268493024
ACH-000226,0.0783680919788
ACH-000227,0.186302988064
ACH-000228,-0.132058421674
ACH-000231,-0.256171947187
ACH-000232,-0.364050540687
ACH-000233,-0.11573232567399999
ACH-000234,0.393384595608
ACH-000235,-0.509034993019
ACH-000237,-0.606324031919
ACH-000238,-0.266088595448
ACH-000243,0.247853302386
ACH-000244,0.24000451346700002
ACH-000246,0.200514447484
ACH-000248,-0.435744748866
ACH-000250,0.495301352965
ACH-000251,0.07221650945710001
ACH-000253,-0.242291142056
ACH-000255,0.0125133930719
ACH-000256,-0.300610924942
ACH-000257,0.145385896846
ACH-000258,-0.47766913233099995
ACH-000259,0.116692023481
ACH-000260,-0.13797653021700002
ACH-000261,-0.155355821126
ACH-000262,-0.482903666596
ACH-000263,-0.400453822321
ACH-000264,-0.26946621171199997
ACH-000265,0.0529178590771
ACH-000266,-0.535741613984
ACH-000272,-0.141461394453
ACH-000273,-0.28610874847
ACH-000274,0.455016740361
ACH-000277,-0.644523185533
ACH-000278,-0.165877957259
ACH-000279,0.0817679102889
ACH-000280,-0.263410850322
ACH-000281,-0.160835087823
ACH-000288,-0.41004014931599997
ACH-000291,-0.23231089938299998
ACH-000293,-0.14571633049799998
ACH-000294,0.217393383901
ACH-000295,0.0771828974315
ACH-000296,-0.0312494314409
ACH-000302,-0.158034607114
ACH-000304,0.410654949322
ACH-000307,-0.368339936771
ACH-000308,-0.29969579453
ACH-000310,-0.332643239725
ACH-000311,-0.472674814013
ACH-000312,0.20901967246300002
ACH-000315,-0.282677311745
ACH-000316,-0.571210682319
ACH-000317,-0.46931156295000004
ACH-000318,-0.309660138285
ACH-000319,0.09266181942669999
ACH-000320,-0.134727841803
ACH-000322,-0.361208565004
ACH-000323,-0.0717728763189
ACH-000324,-0.45520248261600005
ACH-000329,-0.0909834257932
ACH-000330,-0.06884388467180001
ACH-000331,-0.24061413646699997
ACH-000332,-0.254449330006
ACH-000334,-0.256774385721
ACH-000335,0.334152418643
ACH-000336,-0.228210265692
ACH-000337,0.143370195022
ACH-000339,-0.5943888811270001
ACH-000341,0.179460228772
ACH-000348,-0.158856582062
ACH-000350,-0.320535195881
ACH-000352,-0.137252805489
ACH-000356,-0.249190332614
ACH-000361,-0.0176638796774
ACH-000362,0.328045421649
ACH-000363,-0.53937266075
ACH-000364,-0.00847620332748
ACH-000365,-0.2980682682
ACH-000366,0.190960950782
ACH-000368,-0.21593765156800002
ACH-000374,-0.49466030843900005
ACH-000375,-0.637080431156
ACH-000376,-0.260213098399
ACH-000381,-0.34317077126199996
ACH-000383,-0.173488187097
ACH-000387,-0.0272867806121
ACH-000389,-0.368756540677
ACH-000390,0.196823788856
ACH-000393,-0.314710363675
ACH-000395,-0.194318217723
ACH-000397,-0.54767922531
ACH-000401,-0.311074369739
ACH-000402,-0.405602260893
ACH-000403,-0.359428894076
ACH-000404,-0.23594334060199998
ACH-000406,-0.0545099882121
ACH-000407,-0.11944131045499999
ACH-000408,0.00108372362446
ACH-000410,0.21386002505899998
ACH-000411,-0.407348201216
ACH-000414,-0.103746696732
ACH-000415,-0.244580544857
ACH-000416,0.00799952930514
ACH-000420,-0.149023541629
ACH-000421,-0.0201127111203
ACH-000424,-0.0482145387223
ACH-000425,0.0809480074978
ACH-000426,0.246069978194
ACH-000427,-0.189278024672
ACH-000433,-0.418775451224
ACH-000436,-0.143186165664
ACH-000444,0.0241579940999
ACH-000445,0.24716903988299999
ACH-000448,0.010370087366700002
ACH-000450,-0.798843625725
ACH-000452,0.182834693415
ACH-000454,-0.0361996904264
ACH-000458,0.0899205880611
ACH-000459,-0.509354084638
ACH-000460,-0.794696375371
ACH-000461,0.19611252995900003
ACH-000463,-0.0792840361777
ACH-000464,-0.44788039686700004
ACH-000466,-0.0739676628616
ACH-000467,-0.20503416829100002
ACH-000468,-0.323169971732
ACH-000469,-0.350247960157
ACH-000470,0.329135527283
ACH-000471,0.0134927812024
ACH-000472,-0.0188365519674
ACH-000473,0.334142636256
ACH-000475,-0.029622068298
ACH-000476,-0.40805561167599996
ACH-000477,-0.0566995918426
ACH-000480,-0.165700880259
ACH-000481,0.0086752840614
ACH-000483,0.19915321928500002
ACH-000484,-0.420214819821
ACH-000485,0.0929542267763
ACH-000486,-0.192510000046
ACH-000487,-0.21392704314
ACH-000488,-0.041884542532
ACH-000490,-0.08914767059810001
ACH-000491,-0.25472661072299996
ACH-000495,0.0256990988247
ACH-000496,-0.13369160404799998
ACH-000499,-0.14563804091
ACH-000500,-0.20303709275100001
ACH-000502,0.202870997051
ACH-000503,-0.018256451006599998
ACH-000505,0.0029946612943600004
ACH-000507,-0.201806952758
ACH-000510,0.0276726042472
ACH-000511,-0.648347523249
ACH-000512,-0.579519134878
ACH-000516,0.0644515931197
ACH-000517,-0.5265712365199999
ACH-000518,-0.0416122462324
ACH-000520,-0.13334137307900001
ACH-000521,-0.330752873698
ACH-000522,-0.158153766475
ACH-000524,-0.5547276524329999
ACH-000527,-0.727886534774
ACH-000528,-0.39085326473800003
ACH-000537,-0.152230305291
ACH-000541,-0.235754170605
ACH-000542,-0.00939834791125
ACH-000544,0.10984769365999998
ACH-000545,0.0946067502135
ACH-000547,-0.18999441039599999
ACH-000548,-0.385088208448
ACH-000549,-0.00262555896829
ACH-000550,-0.37690422425399994
ACH-000552,-0.018556034322200002
ACH-000556,-0.0911286534819
ACH-000557,0.578846032025
ACH-000570,-0.365356853289
ACH-000571,-0.29893843585
ACH-000573,-0.26973296537700003
ACH-000576,-0.686232811536
ACH-000580,-0.39071734104999994
ACH-000584,0.11094536862900001
ACH-000585,-0.16869160729200003
ACH-000588,0.009218301357600002
ACH-000589,-0.10046981228299999
ACH-000591,-0.17362938678
ACH-000593,0.430164743682
ACH-000600,0.006445284044109999
ACH-000601,-0.315776994472
ACH-000604,0.24238704432799998
ACH-000605,-0.08548578856979999
ACH-000606,-0.0774323413112
ACH-000608,-0.371947348893
ACH-000614,-0.150662402517
ACH-000616,-0.10966374613
ACH-000618,-0.22283674181899998
ACH-000619,-0.122588322293
ACH-000620,-0.251305405591
ACH-000621,-0.179150571556
ACH-000622,0.0923469492169
ACH-000623,-0.171535808209
ACH-000624,-0.0776992539992
ACH-000627,0.14898929659000001
ACH-000630,-0.154026220211
ACH-000632,-0.46945919282399995
ACH-000633,-0.367718336831
ACH-000637,-0.0035570917457899997
ACH-000638,-0.20020398266800002
ACH-000646,-0.6212307578980001
ACH-000647,-0.13117823293
ACH-000648,-0.52456187326
ACH-000649,-0.0250391709141
ACH-000651,-0.0024742035986900003
ACH-000652,-0.0471726898162
ACH-000653,0.0872916351087
ACH-000657,-0.22055849354600002
ACH-000658,0.030151244618000003
ACH-000661,-0.569910565414
ACH-000662,-0.234143734112
ACH-000663,-0.28401730739
ACH-000665,-0.00770798953681
ACH-000671,-0.140157747101
ACH-000673,-0.0605302975821
ACH-000676,0.00645502595939
ACH-000677,0.028480849119099996
ACH-000681,-0.105112210501
ACH-000682,-0.08139424271489999
ACH-000683,-0.0660112067768
ACH-000684,-0.413904176369
ACH-000688,-0.48195464361400003
ACH-000693,-0.11322822919600001
ACH-000694,0.040316468523800005
ACH-000695,-0.128820358386
ACH-000696,-0.0049345112315
ACH-000697,-0.2584217085
ACH-000699,-0.22490003454399998
ACH-000701,0.016447062827899997
ACH-000706,-0.0760014955307
ACH-000711,-0.10211928506000001
ACH-000713,-0.200915110291
ACH-000714,-0.6853628631820001
ACH-000718,-0.090166707452
ACH-000720,-0.149505907679
ACH-000721,-0.035502366441500004
ACH-000724,0.140536036626
ACH-000725,-0.630380847805
ACH-000732,0.187913005828
ACH-000734,0.172121474762
ACH-000735,-0.018403442984499998
ACH-000736,-0.0720784028493
ACH-000738,-0.154751087369
ACH-000746,-0.544387391232
ACH-000747,-0.186271768387
ACH-000748,0.0816483332255
ACH-000753,-0.21229828419500002
ACH-000756,-0.241739626162
ACH-000757,-0.11780269165200001
ACH-000758,-0.050799142488
ACH-000760,-0.0222721978958
ACH-000763,0.186014848482
ACH-000764,0.0433982949975
ACH-000765,-0.37104646963200005
ACH-000766,0.333827562061
ACH-000767,-0.530718800269
ACH-000768,-0.541232126754
ACH-000769,-0.4722493339600001
ACH-000770,-0.34442346562299997
ACH-000771,-0.370260576863
ACH-000773,-0.170112686016
ACH-000776,0.0598844243207
ACH-000777,-0.526172275848
ACH-000778,-0.176425863109
ACH-000781,-0.01033613282
ACH-000782,-0.680711758469
ACH-000783,-0.335455796182
ACH-000784,-0.0289433238007
ACH-000785,-0.506898865737
