,CDSN (1041)
ACH-000004,-0.0815479971429
ACH-000007,0.06759521985690001
ACH-000009,-0.120049528137
ACH-000011,0.0781678741478
ACH-000012,-0.0429226826955
ACH-000013,-0.251485767847
ACH-000014,-0.28578734042599996
ACH-000015,-0.188224087636
ACH-000017,0.0698518538247
ACH-000018,-0.11141809909900001
ACH-000019,-0.215146775594
ACH-000021,-0.031956665135
ACH-000022,0.0078713754603
ACH-000025,-0.13862816864900002
ACH-000028,-0.053169809125199995
ACH-000030,-0.09425382173460001
ACH-000035,0.048462507745500004
ACH-000036,0.0620272558638
ACH-000037,0.215832232938
ACH-000039,-0.127544634021
ACH-000040,-0.038611834126800006
ACH-000041,-0.135666348562
ACH-000042,-0.08288607713769999
ACH-000045,-0.101986963586
ACH-000047,-0.173146977393
ACH-000052,-0.195389930159
ACH-000053,-0.2261982445
ACH-000054,-0.052127232597
ACH-000055,-0.16701470146400002
ACH-000060,0.0614887067549
ACH-000067,0.0789543871007
ACH-000070,-0.169215900705
ACH-000075,0.09912800405480002
ACH-000078,-0.059722715182
ACH-000082,-0.13937392139799998
ACH-000085,-0.03362568294440001
ACH-000086,-0.006551227063140001
ACH-000087,-0.23457924096000002
ACH-000092,-0.041161613091099995
ACH-000095,-0.00185190745027
ACH-000097,-0.031695566852
ACH-000098,-0.122536300334
ACH-000099,-0.0628244109258
ACH-000108,-0.16398947795
ACH-000113,-0.0750530758707
ACH-000115,-0.153540791604
ACH-000116,-0.051548942444900006
ACH-000118,-0.019779802288799997
ACH-000120,-0.04507135472519999
ACH-000123,-0.173105718205
ACH-000127,-0.0525216033585
ACH-000128,-0.05333404161730001
ACH-000132,-0.0652840030065
ACH-000133,-0.0397090674277
ACH-000137,-0.090389235348
ACH-000138,-0.17405940099300002
ACH-000142,-0.14948806178
ACH-000143,-0.218461623121
ACH-000146,-0.0542266170101
ACH-000148,0.0295969805282
ACH-000150,0.042389147751
ACH-000152,-0.13655826865
ACH-000153,0.192199184991
ACH-000159,-0.152614307577
ACH-000160,-0.05455668400219999
ACH-000163,-0.07096381444210001
ACH-000167,-0.201084759872
ACH-000168,0.0672746064031
ACH-000169,-0.34112217169299996
ACH-000178,-0.014592579130899999
ACH-000182,-0.0835760909684
ACH-000183,-0.07509925659910001
ACH-000188,-0.0699579134782
ACH-000189,-0.360333415655
ACH-000190,-0.5556045522899999
ACH-000198,-0.139829718498
ACH-000204,-0.24023408918900002
ACH-000206,-0.140905567463
ACH-000207,-0.39037071534900003
ACH-000211,-0.22026519737599998
ACH-000215,-0.130344319408
ACH-000221,-0.0634284889707
ACH-000222,-0.17994674077
ACH-000223,-0.0835624139105
ACH-000226,-0.072305548242
ACH-000227,-0.299562535504
ACH-000228,-0.125725743354
ACH-000231,-0.203606625092
ACH-000232,-0.0498624887166
ACH-000233,-0.198740888346
ACH-000234,0.022036269440599998
ACH-000235,-0.019215493898
ACH-000237,-0.05414045223280001
ACH-000238,-0.35562810800399997
ACH-000243,-0.14566612263
ACH-000244,-0.0725406066202
ACH-000246,-0.00377860821775
ACH-000248,0.103051579968
ACH-000250,-0.263286779826
ACH-000251,-0.140526975963
ACH-000253,-0.243647712898
ACH-000255,-0.167581241613
ACH-000256,-0.14794788470999998
ACH-000257,0.0288297569822
ACH-000258,-0.22635770778900002
ACH-000259,-0.193495651897
ACH-000260,-0.121471209142
ACH-000261,-0.12772970245999998
ACH-000262,-0.0686254086468
ACH-000263,0.235759582998
ACH-000264,-0.07576810465560001
ACH-000265,-0.196155807138
ACH-000266,-0.121216023129
ACH-000272,-0.14949642674
ACH-000273,-0.398247243588
ACH-000274,-0.145550075216
ACH-000277,-0.035332723006300006
ACH-000278,0.0267375203768
ACH-000279,-0.030334602704
ACH-000280,-0.10430914189099999
ACH-000281,-0.300922430064
ACH-000288,-0.0423738296352
ACH-000291,-0.190115151604
ACH-000293,-0.0214011903652
ACH-000294,0.0219854109229
ACH-000295,-0.197795304926
ACH-000296,-0.103281585604
ACH-000302,-0.18282541251899997
ACH-000304,-0.18112150003
ACH-000307,-0.20728415891
ACH-000308,-0.0763834624907
ACH-000310,0.0836270881469
ACH-000311,-0.146572157404
ACH-000312,-0.247389151428
ACH-000315,-0.108064365308
ACH-000316,-0.382151754904
ACH-000317,-0.154503007924
ACH-000318,0.08013449699689999
ACH-000319,-0.142073248746
ACH-000320,0.0129896560085
ACH-000322,0.0348558498127
ACH-000323,0.17336257888
ACH-000324,0.039123391326
ACH-000329,-0.334090314819
ACH-000330,-0.196253988882
ACH-000331,-0.08683794246510002
ACH-000332,-0.0638595675034
ACH-000334,-0.0434465677802
ACH-000335,-0.232564301496
ACH-000336,-0.15720642688300002
ACH-000337,-0.180002779208
ACH-000339,-0.0120868345575
ACH-000341,0.0479253479178
ACH-000348,-0.127008323474
ACH-000350,0.11066573021199999
ACH-000352,-0.08356010109880001
ACH-000356,-0.200196826396
ACH-000361,-0.25838039963000003
ACH-000362,-0.0882016004049
ACH-000363,0.0172360474831
ACH-000364,-0.137082854941
ACH-000365,-0.201455638691
ACH-000366,-0.08624182011260001
ACH-000368,-0.00342667335135
ACH-000374,-0.577075845131
ACH-000375,-0.0677669284162
ACH-000376,-0.0522538675727
ACH-000381,-0.0664281466968
ACH-000383,-0.112303523478
ACH-000387,-0.058857366935599995
ACH-000389,-0.0371181674875
ACH-000390,-0.323453883698
ACH-000393,-0.29168251577599996
ACH-000395,-0.160740527951
ACH-000397,0.0585950018237
ACH-000401,0.0854302099049
ACH-000402,-0.000685149752955
ACH-000403,-0.11039947061699999
ACH-000404,-0.294797296306
ACH-000406,-0.221681752093
ACH-000407,-0.168854695011
ACH-000408,-0.30777671764000003
ACH-000410,-0.0508951543411
ACH-000411,-0.0738819670429
ACH-000414,-0.09662701162979999
ACH-000415,-0.108300978848
ACH-000416,-0.059888204063
ACH-000420,-0.157907143205
ACH-000421,-0.164722183842
ACH-000424,0.258999290389
ACH-000425,-0.0792608296797
ACH-000426,-0.0139455060712
ACH-000427,-0.0746675778821
ACH-000433,-0.05379616703580001
ACH-000436,-0.189785315952
ACH-000444,-0.05398582327330001
ACH-000445,-0.194195207053
ACH-000448,-0.187664863495
ACH-000450,-0.237827082052
ACH-000452,-0.115298181554
ACH-000454,-0.301226673189
ACH-000458,-0.039326917328699994
ACH-000459,-0.133940870563
ACH-000460,0.0241215150961
ACH-000461,0.044733491419
ACH-000463,-0.135239306383
ACH-000464,-0.0990585589755
ACH-000466,-0.00581280500795
ACH-000467,-0.20221197093899998
ACH-000468,-0.161864145313
ACH-000469,-0.23008950168900003
ACH-000470,-0.24286509112799998
ACH-000471,-0.108404260853
ACH-000472,0.0197862195701
ACH-000473,-0.0590615819711
ACH-000475,-0.053801843759000004
ACH-000476,0.0598538616844
ACH-000477,-0.0738872897558
ACH-000480,-0.0189195982619
ACH-000481,-0.0109371741503
ACH-000483,-0.136322072734
ACH-000484,0.332490948878
ACH-000485,0.141981299315
ACH-000486,-0.0647443024076
ACH-000487,-0.181354252362
ACH-000488,-0.196838614965
ACH-000490,-0.06333063724690001
ACH-000491,-0.325790747018
ACH-000495,-0.0877829712985
ACH-000496,-0.177681193267
ACH-000499,-0.07188110159819999
ACH-000500,-0.313729382316
ACH-000502,-0.117996482718
ACH-000503,-0.117916411801
ACH-000505,-0.131768544309
ACH-000507,-0.004411452698
ACH-000510,-0.0144880632929
ACH-000511,-0.09848550657680001
ACH-000512,-0.341639199737
ACH-000516,-0.297417203402
ACH-000517,-0.07637972014210001
ACH-000518,-0.0291507624402
ACH-000520,-0.0673052525942
ACH-000521,-0.158358516866
ACH-000522,-0.103014643746
ACH-000524,-0.103151926669
ACH-000527,-0.0660522486723
ACH-000528,-0.184454720325
ACH-000537,-0.0458782505035
ACH-000541,0.027430423647599997
ACH-000542,-0.07007573900030001
ACH-000544,-0.08399535076749999
ACH-000545,-0.113458264223
ACH-000547,-0.00403147810358
ACH-000548,-0.0821176039002
ACH-000549,-0.150431328143
ACH-000550,-0.132532348483
ACH-000552,-0.256608284438
ACH-000556,-0.18976043301800002
ACH-000557,-0.18374603699
ACH-000570,-0.0287464602115
ACH-000571,-0.198269711427
ACH-000573,-0.026986603302000003
ACH-000576,-0.182525708642
ACH-000580,-0.19078543343499998
ACH-000584,-0.102785997767
ACH-000585,-0.17091203305599997
ACH-000588,-0.07479484916069999
ACH-000589,-0.28658496527
ACH-000591,-0.208256275843
ACH-000593,-0.0363418896883
ACH-000600,-0.07562514533489999
ACH-000601,-0.135934340498
ACH-000604,0.17272696067200002
ACH-000605,-0.276564956557
ACH-000606,-0.356968773505
ACH-000608,-0.201833669461
ACH-000614,0.186120832989
