,MRC1 (4360)
ACH-000004,0.052321212163
ACH-000007,0.038719208321599995
ACH-000009,0.053153430280599996
ACH-000011,-0.155025360747
ACH-000012,-0.0460090422844
ACH-000013,-0.007191651306970001
ACH-000014,0.18010900176
ACH-000015,0.014822341449599999
ACH-000017,0.092250090305
ACH-000018,0.140798067699
ACH-000019,0.007170304972210001
ACH-000021,-0.019505495955700003
ACH-000022,0.141288555261
ACH-000025,0.330029993374
ACH-000028,0.162957722874
ACH-000030,0.15490663022099999
ACH-000035,0.013222096984600001
ACH-000036,0.0658099819041
ACH-000037,0.193857397699
ACH-000039,0.332338651865
ACH-000040,0.127475930777
ACH-000041,-0.0181467869242
ACH-000042,0.07299862750819999
ACH-000045,0.24362369273099999
ACH-000047,0.175356513824
ACH-000052,0.148470085663
ACH-000053,0.0580531520599
ACH-000054,-0.0613846991639
ACH-000055,0.015206624991
ACH-000060,-0.187514140869
ACH-000067,0.15293729599
ACH-000070,0.144728796565
ACH-000075,-0.161993102318
ACH-000078,0.289352002189
ACH-000082,0.21062419168699997
ACH-000085,-0.192564691415
ACH-000086,-0.0278104423594
ACH-000087,0.007880410832510001
ACH-000092,-0.10378345817199999
ACH-000095,0.171589828206
ACH-000097,-0.0031841782369400004
ACH-000098,-0.0343409103331
ACH-000099,0.0159844882857
ACH-000108,0.0346137103227
ACH-000113,0.0366022092492
ACH-000115,0.440571336108
ACH-000116,0.0137778541133
ACH-000118,0.00502002854423
ACH-000120,0.133319310728
ACH-000123,0.0093937366488
ACH-000127,0.0159331587087
ACH-000128,0.109406490731
ACH-000132,-0.136836965895
ACH-000133,0.047282616439300006
ACH-000137,0.122188266671
ACH-000138,0.19484365951699997
ACH-000142,0.20827920926
ACH-000143,0.101393353236
ACH-000146,0.035699657526199996
ACH-000148,-0.0641237971921
ACH-000150,-0.0555527584877
ACH-000152,0.167425984024
ACH-000153,0.184423477547
ACH-000159,0.0695731951797
ACH-000160,0.0244357113173
ACH-000163,0.19066655149700001
ACH-000167,-0.20989522489300003
ACH-000168,0.25601753270100003
ACH-000169,0.08815468499230002
ACH-000178,-0.0885566486079
ACH-000182,0.203413485198
ACH-000183,-0.0270774035472
ACH-000188,0.0847173118507
ACH-000189,0.106568266226
ACH-000190,0.049323781330500006
ACH-000198,0.203648136862
ACH-000204,0.07878468451210001
ACH-000206,0.223128817679
ACH-000207,-0.105268299665
ACH-000211,-0.0120908338035
ACH-000215,0.0457138846016
ACH-000221,0.162487050614
ACH-000222,0.209987535542
ACH-000223,-0.0878075430439
ACH-000226,0.28594461673
ACH-000227,0.154870818214
ACH-000228,0.0136991737273
ACH-000231,0.07010987177360001
ACH-000232,-0.0454870761073
ACH-000233,0.265923416047
ACH-000234,0.07800249559010002
ACH-000235,0.210124588641
ACH-000237,0.10898411915799999
ACH-000238,0.119333218197
ACH-000243,0.102071967446
ACH-000244,0.162462746598
ACH-000246,0.152631172884
ACH-000248,0.137461977972
ACH-000250,0.0570157500871
ACH-000251,0.219581026727
ACH-000253,0.17352984575999997
ACH-000255,0.06612436791199999
ACH-000256,0.0200256818858
