,OR8A1 (390275)
ACH-000004,-0.628775404718
ACH-000007,-0.613561082254
ACH-000009,-0.546353722174
ACH-000011,-0.217144940398
ACH-000012,-0.3884084407
ACH-000013,-0.382546286514
ACH-000014,-0.422204095398
ACH-000015,-0.312384568675
ACH-000017,-0.504949031412
ACH-000018,-0.357534623539
ACH-000019,-0.0110266524995
ACH-000021,-0.332147524834
ACH-000022,-0.572623438348
ACH-000025,-0.200934117157
ACH-000028,-0.18946660695999998
ACH-000030,-0.311878068077
ACH-000035,-0.492586630065
ACH-000036,-0.689942383681
ACH-000037,-0.519086096967
ACH-000039,-0.41309877560999997
ACH-000040,-0.570347082699
ACH-000041,-0.6885310705200001
ACH-000042,-0.441188777428
ACH-000045,-0.43578694131800005
ACH-000047,-0.484794438352
ACH-000052,-0.39558897273500004
ACH-000053,-0.486650648867
ACH-000054,-0.421961472425
ACH-000055,-0.012620052673799998
ACH-000060,-0.46196582083000004
ACH-000067,-0.339024144928
ACH-000070,-0.546829109201
ACH-000075,-0.34947069434
ACH-000078,-0.756881365708
ACH-000082,-0.29638495864
ACH-000085,-0.198245751873
ACH-000086,-0.354232796738
ACH-000087,-0.655361311445
ACH-000092,-0.230739061221
ACH-000095,-0.41487617080600003
ACH-000097,-0.5224664686630001
ACH-000098,-0.43896839608800003
ACH-000099,-0.47026005057899994
ACH-000108,-0.183034599486
ACH-000113,-0.417587864739
ACH-000115,-0.667384342049
ACH-000116,-0.33829350718699996
ACH-000118,-0.412813740947
ACH-000120,-0.415200691235
ACH-000123,-0.36768209424000003
ACH-000127,-0.500549804905
ACH-000128,-0.46975316406900003
ACH-000132,-0.257001652029
ACH-000133,-0.36229683957099995
ACH-000137,-0.462337128019
ACH-000138,-0.551352092112
ACH-000142,-0.48425247961
ACH-000143,-0.159847104709
ACH-000146,-0.534502974726
ACH-000148,-0.434826838555
ACH-000150,-0.32180748190499997
ACH-000152,-0.285339102069
ACH-000153,-0.507889477296
ACH-000159,-0.504075572018
ACH-000160,-0.35457238465499996
ACH-000163,-0.141462629691
ACH-000167,-0.167237786606
ACH-000168,-0.256941836658
ACH-000169,-0.42905273909900005
ACH-000178,-0.514809730812
ACH-000182,-0.39125861886299995
ACH-000183,-0.43323420163599996
ACH-000188,-0.567306506477
ACH-000189,-0.203035157401
ACH-000190,-0.209182189151
ACH-000198,-0.588469700557
ACH-000204,-0.243380113809
ACH-000206,-0.361612223479
ACH-000207,-0.381316712444
ACH-000211,-0.504494852909
ACH-000215,-0.46322368627800004
ACH-000221,-0.34485382363300005
ACH-000222,-0.49517070807999997
ACH-000223,-0.415429225101
