,CLDND1 (56650)
ACH-000189,-0.285698833954
ACH-000190,-0.0226613703798
ACH-000198,-0.03589496928869999
ACH-000204,-0.236538105719
ACH-000206,-0.380002368821
ACH-000207,-0.00538606254605
ACH-000211,-0.220047064947
ACH-000215,-0.191655590319
ACH-000221,-0.21121045805999997
ACH-000222,0.0394351455479
ACH-000223,-0.170409923594
ACH-000226,-0.22578811924199998
ACH-000227,-0.111781123649
ACH-000228,-0.234532207956
ACH-000231,-0.250067493621
ACH-000232,-0.33894919034599996
ACH-000233,-0.32922118711599996
ACH-000234,-0.181985724274
ACH-000235,-0.254163752151
ACH-000237,-0.1863307343
ACH-000238,0.0424483401007
ACH-000243,-0.14082754816600002
ACH-000244,-0.413936698996
ACH-000246,-0.24232095890299998
ACH-000248,-0.218282445823
ACH-000250,-0.10012631871899999
ACH-000251,-0.308146383695
ACH-000253,-0.10821298633899999
ACH-000255,-0.0670818640178
ACH-000256,-0.19681498673099998
ACH-000257,-0.0402485588041
ACH-000258,-0.260324971293
ACH-000259,-0.0647464694556
ACH-000260,-0.175257200242
ACH-000261,-0.198515381635
ACH-000262,-0.134642286508
ACH-000263,-0.0606610320489
ACH-000264,-0.131164038993
ACH-000265,-0.248895187537
ACH-000266,-0.163038211302
ACH-000272,-0.133074627621
ACH-000273,-0.08240818361989999
ACH-000274,-0.21273950193100002
ACH-000277,-0.160094335403
ACH-000278,-0.227914790388
ACH-000279,-0.046415001057400006
ACH-000280,-0.128897056758
ACH-000281,-0.240318985408
ACH-000288,-0.190881387491
ACH-000291,-0.101586179091
ACH-000293,-0.1429317325
ACH-000294,-0.19713219252099998
ACH-000295,-0.06457833435930001
ACH-000296,-0.320169933431
ACH-000302,-0.255435023464
ACH-000304,-0.255817417238
ACH-000307,-0.18108497565499998
ACH-000308,-0.13913369464000003
ACH-000310,-0.16764030950300002
ACH-000311,-0.254093555935
ACH-000312,-0.0761685181644
ACH-000315,-0.187025088701
ACH-000316,0.0414376639092
ACH-000317,-0.09726087580369999
ACH-000318,-0.261846267941
ACH-000319,-0.22527338253600002
ACH-000320,-0.16179022685900002
ACH-000322,-0.28078298577
ACH-000323,-0.117780296028
ACH-000324,-0.18437738569899997
ACH-000329,-0.00713699971914
ACH-000330,-0.171800993827
ACH-000331,-0.3071810946
ACH-000332,-0.114993373519
ACH-000334,0.0416202934397
ACH-000335,-0.229624849073
ACH-000336,0.16254461466700001
ACH-000337,-0.37299480435599996
ACH-000339,-0.26455065391
ACH-000341,-0.125542569621
ACH-000348,-0.25268717465
ACH-000350,-0.208811098046
ACH-000352,-0.329066150138
ACH-000356,-0.293838741829
ACH-000361,-0.25464489291
ACH-000362,-0.147575027797
ACH-000363,-0.134490706603
ACH-000364,-0.308099699583
ACH-000365,-0.19701571918400002
ACH-000366,-0.193728832432
ACH-000368,-0.352130134121
ACH-000374,-0.0924313836965
ACH-000375,-0.0297884287449
ACH-000376,-0.09671363226939998
ACH-000381,-0.40730348028700003
ACH-000383,-0.20107147076999998
ACH-000387,-0.0717137756767
ACH-000389,-0.39450013522699995
ACH-000390,-0.124340469657
ACH-000393,-0.292757468609
ACH-000395,-0.171732623388
ACH-000397,-0.28333049669599997
ACH-000401,0.09256601641079999
ACH-000402,-0.532852750779
ACH-000403,-0.148029279697
ACH-000404,-0.373972246642
ACH-000406,-0.144785130604
ACH-000407,-0.35991831175399996
ACH-000408,-0.17678148147300002
ACH-000410,-0.100098998386
ACH-000411,-0.185525244113
ACH-000414,-0.290850264921
ACH-000415,-0.101412658992
ACH-000416,-0.15303974122400002
ACH-000420,-0.0694871385532
ACH-000421,-0.234077944807
ACH-000424,-0.157865557047
ACH-000425,-0.16072599629
ACH-000426,-0.047709292608000005
ACH-000427,-0.297714598973
ACH-000433,-0.3609075798
ACH-000436,-0.28819548347199997
ACH-000444,-0.195290687163
ACH-000445,-0.0507259042714
ACH-000448,-0.243991664439
ACH-000450,-0.20455048172
ACH-000452,-0.17165060995700002
ACH-000454,-0.326489175658
ACH-000458,-0.247273121644
ACH-000459,-0.039009770638800005
ACH-000460,-0.193967823372
ACH-000461,-0.0125705088428
ACH-000463,-0.11053153660999998
ACH-000464,-0.179469085962
ACH-000466,-0.0398773184029
ACH-000467,-0.042306908647499995
ACH-000468,-0.132434531831
ACH-000469,-0.11512139045999999
ACH-000470,-0.21512298757599999
ACH-000471,-0.39646626446000005
ACH-000472,-0.176228892083
ACH-000473,-0.0680672661884
ACH-000475,-0.155307080999
ACH-000476,-0.0881173277592
ACH-000477,-0.07784076729960002
ACH-000480,-0.204590076367
ACH-000481,-0.30792960750799997
ACH-000483,-0.141418106427
ACH-000484,-0.26731132153799997
ACH-000485,-0.19215720864799998
ACH-000486,-0.097766476729
ACH-000487,0.00783924184624
ACH-000488,-0.14239784476
ACH-000490,-0.137382021607
ACH-000491,-0.11540182041
ACH-000495,-0.163977072977
ACH-000496,-0.354846275001
ACH-000499,0.061078406812199997
ACH-000500,-0.0800183744907
ACH-000502,-0.154771419115
ACH-000503,-0.10792806599600001
ACH-000505,-0.304512976828
ACH-000507,0.025112659328099998
ACH-000510,-0.088836330653
ACH-000511,-0.0729305067902
ACH-000512,-0.394388288085
ACH-000516,-0.237878962622
ACH-000517,-0.224077917421
ACH-000518,-0.27765845919
ACH-000520,-0.341813956772
ACH-000521,-0.363060744186
ACH-000522,-0.172546044964
ACH-000524,-0.24551910062899998
ACH-000527,-0.148225801553
ACH-000528,-0.22172026797
ACH-000537,-0.111780761637
ACH-000541,-0.265206402997
ACH-000542,-0.192697013253
ACH-000544,-0.27896303067
ACH-000545,-0.224680956959
ACH-000547,-0.33137773944800003
ACH-000548,-0.171451958519
ACH-000549,-0.17356123732999998
ACH-000550,-0.354203657275
ACH-000552,-0.232681240666
ACH-000556,-0.26002945282400003
ACH-000557,0.0777354548473
ACH-000570,-0.147304865963
ACH-000571,-0.20325455774300002
ACH-000573,-0.291575751197
ACH-000576,-0.181431698314
ACH-000580,-0.0237545082912
ACH-000584,-0.17308937937
ACH-000585,-0.19737722388700002
ACH-000588,-0.100516577338
ACH-000589,-0.11654397840999998
ACH-000591,-0.11052861744100001
ACH-000593,-0.279402777392
ACH-000600,-0.08158503195189999
ACH-000601,-0.060444935207699994
ACH-000604,0.0698265572272
ACH-000605,-0.251143959556
ACH-000606,0.0434391343399
ACH-000608,-0.08161535192649999
ACH-000614,-0.124281067609
ACH-000616,-0.13172977638299999
ACH-000618,-0.11300013452299999
ACH-000619,-0.142293342919
ACH-000620,-0.10512901231499999
ACH-000621,-0.159047346284
ACH-000622,-0.346209437931
ACH-000623,0.0032592704090300003
ACH-000624,-0.159803388988
ACH-000627,-0.164718873458
ACH-000630,-0.274156145099
ACH-000632,-0.333826893292
ACH-000633,-0.19016218398200002
ACH-000637,-0.0420209204784
ACH-000638,-0.177746450692
ACH-000646,-0.00874015233603
ACH-000647,-0.22693610222600002
ACH-000648,-0.192401567672
ACH-000649,-0.111968044686
ACH-000651,-0.125094469101
ACH-000652,-0.26039555344099996
ACH-000653,-0.210048301509
ACH-000657,-0.142544709069
ACH-000658,-0.13995528119
ACH-000661,-0.0184660302378
ACH-000662,-0.307867692811
ACH-000663,-0.3544268818
ACH-000665,-0.236236350662
ACH-000671,-0.195990068917
ACH-000673,-0.2125641698
ACH-000676,-0.283039629762
ACH-000677,-0.114931177695
ACH-000681,-0.06678581650740001
ACH-000682,-0.07032047403689999
ACH-000683,-0.199347069908
ACH-000684,-0.287418384475
ACH-000688,-0.43178565746799996
ACH-000693,-0.117219049275
ACH-000694,-0.147653048793
ACH-000695,-0.109661052106
ACH-000696,-0.21402913424000003
ACH-000697,-0.0736217356021
ACH-000699,-0.27538253153000003
ACH-000701,-0.0955877244529
ACH-000706,-0.24136903053000003
ACH-000711,-0.108010045338
ACH-000713,-0.154809356434
ACH-000714,0.0298565400032
ACH-000718,-0.152473319501
ACH-000720,-0.11199488295499999
ACH-000721,-0.150620294004
ACH-000724,-0.232899689355
ACH-000725,0.0753663771473
ACH-000732,-0.17775849764499999
ACH-000734,-0.028718087456099998
ACH-000735,-0.195211576158
ACH-000736,-0.08507724162519999
ACH-000738,-0.040916864444699996
ACH-000746,-0.0043673430031499995
ACH-000747,-0.158633829311
ACH-000748,-0.269496984256
ACH-000753,-0.17136971473999998
ACH-000756,-0.10715540767699999
ACH-000757,-0.549088749253
ACH-000758,-0.352395915446
ACH-000760,-0.0590317345809
ACH-000763,-0.11209807019000001
ACH-000764,-0.25689363739599996
ACH-000765,-0.143259922915
ACH-000766,-0.00844775860155
ACH-000767,-0.018888236295
ACH-000768,-0.344188007237
ACH-000769,-0.022584239940900003
ACH-000770,-0.181475534916
ACH-000771,-0.249371569714
ACH-000773,-0.0411672638702
ACH-000776,-0.0752026972097
ACH-000777,-0.0906854606534
ACH-000778,-0.263529969732
ACH-000781,-0.0673815687388
ACH-000782,-0.104085860116
ACH-000783,-0.152436295975
ACH-000784,-0.334752179172
ACH-000785,-0.30324384375999996
ACH-000787,-0.35136366554700005
ACH-000788,-0.294571501311
ACH-000791,-0.0589996296628
ACH-000792,-0.244072717099
ACH-000794,-0.00258916992157
ACH-000796,-0.09767819774139999
ACH-000799,-0.117952197006
ACH-000800,-0.0481652644814
ACH-000802,-0.17847622008000003
ACH-000804,-0.26043375738499996
ACH-000805,-0.347770699916
ACH-000809,-0.051522380372099996
ACH-000810,-0.09022123645430001
ACH-000811,-0.247777042678
ACH-000817,0.149993411489
ACH-000819,-0.17614827413400003
ACH-000820,-0.23171243036400002
ACH-000821,-0.18201319568
ACH-000822,-0.132708395133
ACH-000823,-0.12083948974400001
ACH-000824,-0.121112998047
ACH-000827,-0.269414975172
ACH-000829,-0.0918586151819
ACH-000831,-0.32910462066
ACH-000832,-0.28655654387400004
ACH-000833,-0.202820006965
ACH-000834,-0.056701662249
ACH-000835,-0.371882100589
ACH-000836,-0.213970174147
ACH-000837,-0.125213170991
ACH-000838,-0.0575017536106
ACH-000839,-0.27873211661999997
ACH-000840,-0.303579813409
ACH-000841,-0.21558644574400002
ACH-000843,-0.14738035255100002
ACH-000846,-0.060209686565
ACH-000847,-0.10644046100400001
ACH-000848,-0.279690433349
ACH-000849,-0.105038601226
ACH-000851,-0.282631760596
ACH-000855,-0.062452210922499994
ACH-000856,-0.167109043573
ACH-000858,-0.0824946094448
ACH-000859,-0.223176032007
ACH-000861,-0.38830254715999996
ACH-000862,-0.0736678659245
ACH-000865,-0.0525447567129
ACH-000866,-0.206326875401
ACH-000867,-0.198130954505
ACH-000869,-0.153991244227
ACH-000872,-0.16996386575999997
ACH-000873,-0.123839092029
ACH-000876,-0.222214529029
ACH-000878,-0.171174803481
ACH-000880,-0.30275618137
ACH-000881,-0.17880007585700003
ACH-000882,-0.22445250625799998
ACH-000884,-0.0800003259586
ACH-000885,-0.36468810208499997
ACH-000887,-0.150586520177
ACH-000888,0.0331153202646
ACH-000889,-0.19206654338100002
ACH-000890,-0.133495281314
ACH-000896,-0.210491250241
ACH-000898,-0.0778857915869
ACH-000900,-0.209823503819
ACH-000901,-0.235574098015
ACH-000905,-0.291802173273
ACH-000906,-0.214602267949
ACH-000907,-0.299083598823
ACH-000910,-0.015156851002400001
ACH-000911,-0.124536010699
ACH-000912,-0.193203882807
ACH-000913,-0.19388508515500003
ACH-000915,-0.31609683231999997
ACH-000916,0.230798524604
ACH-000917,-0.192946399343
ACH-000921,-0.23112359645799999
ACH-000924,-0.10999763363399999
ACH-000926,-0.0286817106712
ACH-000928,-0.57476923322
ACH-000929,-0.17374354619899998
ACH-000932,-0.126380536587
ACH-000935,-0.26079982385899997
ACH-000936,-0.156737776606
ACH-000937,-0.191231281178
ACH-000938,-0.112878982859
ACH-000939,-0.273446741982
ACH-000941,-0.22409969769299998
ACH-000943,-0.261691867687
ACH-000946,-0.21088291430300002
ACH-000947,-0.200204156574
ACH-000948,-0.287855772279
ACH-000950,-0.125819006649
ACH-000953,-0.07053342735530001
ACH-000957,-0.180383426927
ACH-000958,-0.203945141885
ACH-000960,-0.057411830656399994
ACH-000963,-0.08642437009819999
ACH-000968,-0.116599391918
ACH-000969,-0.326170365263
ACH-000973,-0.351114487389
ACH-000974,-0.1796291143
ACH-000975,-0.101329046122
ACH-000976,-0.0956496783475
ACH-000978,-0.161745553086
ACH-000980,-0.136890228984
ACH-000984,-0.37829455673100004
ACH-000986,-0.216541486466
ACH-000988,-0.118246045479
ACH-000993,-0.12080044915100001
ACH-000994,-0.358968255132
ACH-000996,-0.0536244553094
ACH-001001,-0.123092254671
ACH-001020,-0.31240259637400003
ACH-001028,-0.224316691777
ACH-001031,-0.190985557176
ACH-001038,-0.217576315187
ACH-001048,-0.00526246709609
ACH-001050,-0.200854081091
ACH-001053,-0.142125098094
ACH-001054,-0.131528441615
ACH-001061,-0.158091425995
ACH-001067,-0.325805439676
ACH-001075,-0.169296899641
ACH-001096,-0.0876692382808
ACH-001128,-0.0945462259448
ACH-001134,-0.08220002631130001
ACH-001151,-0.271299124382
ACH-001163,-0.15325450086200001
ACH-001164,-0.210522941045
ACH-001173,-0.133940978128
ACH-001183,-0.0163240111483
ACH-001184,0.0820232005492
ACH-001190,-0.377486321764
ACH-001192,-0.26288239022300003
ACH-001193,0.0573528222939
ACH-001196,-0.284987752461
ACH-001197,-0.136721482141
ACH-001205,-0.234924543903
ACH-001211,-0.217179835982
ACH-001212,-0.247031885674
ACH-001228,-0.148219627592
ACH-001232,-0.209920344097
ACH-001239,-0.22152069604000002
ACH-001274,-0.23367875970600002
ACH-001275,-0.0810376166296
ACH-001277,-0.0692706070655
ACH-001278,-0.24698388377799999
ACH-001280,-0.0409050211771
ACH-001283,-0.317299706191
ACH-001289,-0.17196350257100002
ACH-001295,-0.174746392021
ACH-001300,-0.045436894960500004
ACH-001301,-0.09110177756339999
ACH-001302,0.0467621464011
ACH-001303,-0.228426275937
ACH-001306,-0.400584643755
ACH-001318,-0.19480914877900002
ACH-001322,-0.0495853790728
ACH-001328,-0.06933232241560001
ACH-001332,-0.0159492324175
ACH-001333,-0.249033376759
ACH-001336,-0.0234488346707
ACH-001340,-0.206059136959
ACH-001346,-0.12003248152000001
ACH-001353,-0.20258383064899999
ACH-001354,0.186582618637
ACH-001367,-0.205941971396
ACH-001368,-0.17239796005199998
ACH-001374,-0.47679613709299995
ACH-001375,-0.0496773214564
ACH-001377,-0.0780622629012
ACH-001380,-0.23823553583299997
ACH-001391,-0.328925729629
ACH-001407,-0.1454855054
ACH-001408,-0.179780754738
ACH-001413,-0.186053217715
ACH-001430,-0.147108292424
ACH-001431,0.139755608814
ACH-001450,-0.315203105943
ACH-001496,-0.107898944221
ACH-001500,-0.286210555336
ACH-001521,0.10843184540999999
ACH-001523,-0.11030304171800001
ACH-001532,-0.136507910117
ACH-001536,-0.13763976149
ACH-001550,-0.212306625427
ACH-001552,-0.229691558893
ACH-001554,-0.144623732843
ACH-001645,-0.314410775118
ACH-001654,-0.11030883850199999
ACH-001715,-0.208170392516
ACH-001735,-0.136930075265
ACH-001736,-0.07787580205139999
ACH-001737,-0.03832567245830001
ACH-001740,0.097914454982
ACH-001745,-0.0068352764244199995
ACH-001750,-0.131631846314
ACH-001765,-0.043361181426400004
ACH-001956,-0.096223264507
ACH-001957,-0.131281163008
