,MIPOL1 (145282)
ACH-000004,-0.17500762242400003
ACH-000007,0.10278864065400001
ACH-000009,-0.0225861521527
ACH-000011,0.0842132527564
ACH-000012,-0.0764423835842
ACH-000013,0.0873109325682
ACH-000014,-0.011828315594
ACH-000015,-0.138562709298
ACH-000017,-0.00248029741617
ACH-000018,-0.259671908025
ACH-000019,-0.111301114062
ACH-000021,-0.22844259254000002
ACH-000022,-0.09540396378869999
ACH-000025,-0.076642046216
ACH-000028,-0.21711966556899998
ACH-000030,-0.08631513799660001
ACH-000035,-0.14020044855699998
ACH-000036,-0.079553037516
ACH-000037,0.0256777832575
ACH-000039,-0.290820511109
ACH-000040,-0.137544256477
ACH-000041,-0.24457081389199997
ACH-000042,-0.320649933595
ACH-000045,-0.059648969291400004
ACH-000047,-0.205597025374
ACH-000052,-0.244238431551
ACH-000053,-0.08615665556560001
ACH-000054,-0.054331311665099996
ACH-000055,0.0168092266866
ACH-000060,-0.0437767267415
ACH-000067,-0.169630547251
ACH-000070,-0.0285781958781
ACH-000075,-0.012924226718899999
ACH-000078,-0.13307486466399998
ACH-000082,-0.08933092234369999
ACH-000085,0.139594410422
ACH-000086,-0.114206308062
ACH-000087,0.00212944019569
ACH-000092,-0.0382871258626
ACH-000095,-0.102053043148
ACH-000097,-0.12711660070800002
ACH-000098,-0.0687745518833
ACH-000099,0.000786664483788
ACH-000108,-0.23620645883299998
ACH-000113,-0.100461700109
ACH-000115,-0.42791985902199997
ACH-000116,0.117450839061
ACH-000118,-0.348755903329
ACH-000120,-0.20233203538699998
ACH-000123,-0.165093119554
ACH-000127,-0.12009411225299998
ACH-000128,0.00336551270417
ACH-000132,0.027892008141999998
ACH-000133,-0.0745421433416
ACH-000137,-0.09560423629720001
ACH-000138,-0.201044869206
ACH-000142,0.109601276501
ACH-000143,-0.0964390886981
ACH-000146,0.0410256265452
ACH-000148,-0.23723185572099997
ACH-000150,0.161298575858
ACH-000152,-0.13291071357200002
ACH-000153,0.09978387905910001
ACH-000159,0.0153945389827
ACH-000160,-0.486821350959
ACH-000163,-0.011530343822399999
ACH-000167,0.06968486776489999
ACH-000168,-0.248165937403
ACH-000169,0.0505795292417
ACH-000178,-0.0985915693881
ACH-000182,-0.0375131084516
ACH-000183,-0.11770832514599999
ACH-000188,-0.00979718686566
ACH-000189,0.164025331468
ACH-000190,0.140394655409
ACH-000198,-0.0263501788344
ACH-000204,-0.232504416094
ACH-000206,-0.256187114854
ACH-000207,-0.228427534848
ACH-000211,-0.137466425472
ACH-000215,-0.00804380424479
ACH-000221,-0.136917216892
ACH-000222,-0.163663564426
ACH-000223,-0.06377838614730001
ACH-000226,-0.241344352902
ACH-000227,-0.027957293276299998
ACH-000228,-0.059403097632300006
ACH-000231,-0.041462302264
ACH-000232,-0.055314112350099996
ACH-000233,-0.031731232057
ACH-000234,0.0038657260849800004
ACH-000235,-0.099006650713
ACH-000237,-0.0167809232348
ACH-000238,-0.06964104682939999
ACH-000243,-0.155747908411
ACH-000244,0.135085549931
ACH-000246,-0.060572768393
ACH-000248,-0.25696704894
ACH-000250,-0.055840663746199996
ACH-000251,-0.064427750011
ACH-000253,-0.09970342335719999
ACH-000255,-0.13046325871
ACH-000256,-0.0986637242575
ACH-000257,-0.214561618648
