,LSM6 (11157)
ACH-000004,-0.978636353231
ACH-000007,-0.537420891844
ACH-000009,-0.951713055876
ACH-000011,-1.09227412269
ACH-000012,-0.95917606093
ACH-000013,-0.8700742496989999
ACH-000014,-0.79386741665
ACH-000015,-0.968956948432
ACH-000017,-1.1615718643100001
ACH-000018,-1.01055590589
ACH-000019,-0.933061600353
ACH-000021,-0.81138221966
ACH-000022,-1.03956237456
ACH-000025,-1.17075206689
ACH-000028,-1.04399870598
ACH-000030,-0.883837813328
ACH-000035,-0.782109146312
ACH-000036,-1.2064886448799998
ACH-000037,-1.02034152477
ACH-000039,-1.06010873822
ACH-000040,-1.15694823082
ACH-000041,-1.41358181381
ACH-000042,-0.8633802054530001
ACH-000045,-1.05155117623
ACH-000047,-0.868710807508
ACH-000052,-1.12693489345
ACH-000053,-0.9881647295029999
ACH-000054,-1.26145375544
ACH-000055,-1.05063846629
ACH-000060,-0.778850211588
ACH-000067,-1.14075802987
ACH-000070,-0.956761149814
ACH-000075,-1.1514518168999999
ACH-000078,-1.604784315
ACH-000082,-1.0059654193799998
ACH-000085,-1.01133462141
ACH-000086,-1.34751295317
ACH-000087,-0.853020418123
ACH-000092,-1.5577922026700002
ACH-000095,-0.984440178255
ACH-000097,-0.9732268177429999
ACH-000098,-1.05096634397
ACH-000099,-1.43839123127
ACH-000108,-1.05797774618
ACH-000113,-1.1458007271700001
ACH-000115,-1.36751966061
ACH-000116,-0.987928845579
ACH-000118,-0.743157083849
ACH-000120,-0.954745322493
ACH-000123,-0.992470349078
ACH-000127,-1.40143237314
ACH-000128,-1.32257857982
ACH-000132,-1.0469605068899999
ACH-000133,-1.0066218740200001
ACH-000137,-1.01806066659
ACH-000138,-0.726232276696
ACH-000142,-0.996056457692
ACH-000143,-0.94900519634
ACH-000146,-0.7314803539820001
ACH-000148,-1.14006032034
ACH-000150,-1.34583532555
ACH-000152,-1.2319714457200002
ACH-000153,-1.27703620517
ACH-000159,-0.9642838724259999
ACH-000160,-0.9953557393320001
ACH-000163,-0.864819423924
ACH-000167,0.24733208745299998
ACH-000168,-0.7577436055490001
ACH-000169,-1.0673866947600001
ACH-000178,-1.0269570398799999
ACH-000182,-1.20877804924
ACH-000183,-0.878325282352
ACH-000188,-1.0061260285299998
ACH-000189,-1.00398948567
ACH-000190,-1.1258941163200002
ACH-000198,-0.89255209506
ACH-000204,-0.794003518438
ACH-000206,-0.968018529235
ACH-000207,-1.0594185808399998
ACH-000211,-1.27592548946
ACH-000215,-1.36833572208
ACH-000221,-1.25123190995
ACH-000222,-0.829315526443
ACH-000223,-1.16608830342
ACH-000226,-0.947601123442
ACH-000227,-1.4594959047299998
ACH-000228,-1.11819515035
ACH-000231,-1.39271958127
ACH-000232,-1.31048521916
ACH-000233,-0.827872765035
ACH-000234,-0.829234847982
ACH-000235,-0.8705391311700001
ACH-000237,-1.0729066809299999
ACH-000238,-0.842342110777
ACH-000243,-1.14550940304
ACH-000244,-1.03929766153
ACH-000246,-1.04400293385
ACH-000248,-1.18721116785
ACH-000250,-1.05401525047
ACH-000251,-0.80299395898
ACH-000253,-1.02349453101
ACH-000255,-0.8865487113670001
ACH-000256,-1.3611158252700002
ACH-000257,-1.27658257119
ACH-000258,-0.767929449268
ACH-000259,-1.09075566121
