,ITGB3BP (23421)
ACH-000375,0.323628882164
ACH-000376,0.0536388379557
ACH-000381,0.0614138241419
ACH-000383,0.151545923011
ACH-000387,0.203214083614
ACH-000389,-0.08483027888229999
ACH-000390,0.129282232558
ACH-000393,0.257317701723
ACH-000395,-0.007606970988949999
ACH-000397,0.07750086241439999
ACH-000401,0.244677587993
ACH-000402,-0.0636122788803
ACH-000403,0.0552275422662
ACH-000404,0.36911883356499997
ACH-000406,0.137865500304
ACH-000407,0.0985454956103
ACH-000408,0.0755708172095
ACH-000410,0.0720240498425
ACH-000411,0.0489917335546
ACH-000414,0.0839785337692
ACH-000415,0.0894640959746
ACH-000416,0.122900519451
ACH-000420,0.292395994037
ACH-000421,0.19402711554000002
ACH-000424,0.273457146519
ACH-000425,0.0649837457427
ACH-000426,0.250358688413
ACH-000427,0.0735680232563
ACH-000433,-0.0707705008615
ACH-000436,0.123946777481
ACH-000444,0.18092850977000002
ACH-000445,-0.07336984107710001
ACH-000448,0.0903551361627
ACH-000450,0.120711040199
ACH-000452,0.195797462211
ACH-000454,0.166257288532
ACH-000458,0.23647104598000002
ACH-000459,-0.074637334444
ACH-000460,0.14722576239600002
ACH-000461,-0.0315498815563
ACH-000463,0.116809052565
ACH-000464,-0.0292766461073
ACH-000466,0.18218464122699998
ACH-000467,0.189883164268
ACH-000468,0.168951871695
ACH-000469,0.18666143317699999
ACH-000470,0.129675687588
ACH-000471,0.08756440694499999
ACH-000472,0.110306477804
ACH-000473,0.25103689752700004
ACH-000475,-0.0270753128052
ACH-000476,0.209013158568
ACH-000477,0.158006799567
ACH-000480,0.0697545000299
ACH-000481,0.20001613539500002
ACH-000483,0.016635360204600002
ACH-000484,0.14187164761499998
ACH-000485,0.116799214737
ACH-000486,0.056044012182
ACH-000487,0.174794218413
ACH-000488,0.168379126127
ACH-000490,0.163326454221
ACH-000491,0.132297390016
ACH-000495,0.160205354732
ACH-000496,-0.0426861353333
ACH-000499,-0.0193235503647
ACH-000500,0.167318812758
ACH-000502,0.145026920531
ACH-000503,0.274069820198
ACH-000505,0.104697715819
ACH-000507,-0.045459872438199996
ACH-000510,0.118984766568
ACH-000511,0.0176835859222
ACH-000512,0.292708041096
ACH-000516,0.120826407347
ACH-000517,0.155117123218
ACH-000518,0.258815695292
ACH-000520,0.008616796133
ACH-000521,0.050848722889
ACH-000522,0.104600657268
ACH-000524,0.114386942721
ACH-000527,0.07630490944360001
ACH-000528,0.19364704000500002
ACH-000537,0.102224000112
ACH-000541,0.102713012521
ACH-000542,0.0348063346375
ACH-000544,0.20027672475699998
ACH-000545,0.07575003594339999
ACH-000547,0.468716383928
ACH-000548,0.0783266271149
ACH-000549,0.122473853959
ACH-000550,-0.0761346002142
ACH-000552,0.0795631608956
ACH-000556,0.0748665311363
ACH-000557,0.33612379284599997
ACH-000570,0.18922322053399998
ACH-000571,0.177286310319
ACH-000573,0.056992328870999996
ACH-000576,0.185411110062
ACH-000580,0.23949336485599998
ACH-000584,0.160421926888
ACH-000585,0.123110938573
ACH-000588,0.07270945502619999
ACH-000589,0.073064312219
ACH-000591,0.315631667866
ACH-000593,0.285596013313
ACH-000600,0.0155447518096
ACH-000601,0.0820126915393
ACH-000604,0.45918705731799997
ACH-000605,0.242798797862
ACH-000606,0.133627887492
ACH-000608,0.14128922824
ACH-000614,0.0517207717016
ACH-000616,0.138633232159
ACH-000618,0.22210151534800002
ACH-000619,0.0757365131728
ACH-000620,0.149844304287
ACH-000621,0.18742527024099997
ACH-000622,0.191335743645
ACH-000623,0.249339518789
ACH-000624,0.0809644489767
ACH-000627,0.0879541292585
ACH-000630,0.184083355632
ACH-000632,0.0555344746397
ACH-000633,0.0181339301068
ACH-000637,0.181771690252
ACH-000638,-0.0935320719146
ACH-000646,0.0754020841207
ACH-000647,0.15449946253900002
ACH-000648,-0.0746416787397
ACH-000649,0.132913688039
ACH-000651,0.11274082157500001
ACH-000652,-0.0570303908216
ACH-000653,0.202419142713
ACH-000657,0.023332469808099995
ACH-000658,0.122181763202
ACH-000661,0.252363269208
ACH-000662,0.186271710706
ACH-000663,0.113750132684
ACH-000665,0.20261630603100003
ACH-000671,0.131457178901
ACH-000673,0.14465726964700001
ACH-000676,0.12733463573599998
ACH-000677,0.093970142302
ACH-000681,-0.098054081537
ACH-000682,0.10785816291200001
ACH-000683,0.175236955757
ACH-000684,0.19519709667399998
ACH-000688,0.286701422303
ACH-000693,0.0821531568332
ACH-000694,0.10162461207800001
ACH-000695,0.0386434042242
ACH-000696,0.152619456407
ACH-000697,0.0983721155232
ACH-000699,0.0134306866624
ACH-000701,0.0689254298779
ACH-000706,0.13024708453199998
ACH-000711,0.04946077637130001
ACH-000713,-0.133350805654
ACH-000714,0.0419255526149
ACH-000718,0.06899721638560001
ACH-000720,0.125619190955
ACH-000721,0.0103056004733
ACH-000724,-0.0109744269616
ACH-000725,0.21019699276599998
ACH-000732,0.209214416101
ACH-000734,-0.00228001514582
ACH-000735,0.0513597948229
ACH-000736,0.135824945975
ACH-000738,0.152390568958
ACH-000746,0.176748632859
ACH-000747,0.136792177416
ACH-000748,0.165547704885
ACH-000753,0.123772685598
ACH-000756,0.09335294023560001
ACH-000757,-0.157860510141
ACH-000758,0.279414574967
ACH-000760,0.08724106021389999
ACH-000763,-0.005726630324029999
ACH-000764,-0.0127896298798
ACH-000765,0.203180679458
ACH-000766,0.12314210376599999
ACH-000767,0.110434136496
ACH-000768,0.287474680815
ACH-000769,-0.020464467985599998
ACH-000770,0.14023462197
ACH-000771,0.07778305956
ACH-000773,0.108524094928
ACH-000776,0.0745966715655
ACH-000777,0.07176273243810001
ACH-000778,0.00048761194661900003
ACH-000781,0.109062012488
ACH-000782,0.261896320699
ACH-000783,0.0212787080002
ACH-000784,0.136285780363
ACH-000785,-0.0680664887426
ACH-000787,0.11677826977499998
ACH-000788,0.01656456939
ACH-000791,-0.08193699670860001
ACH-000792,0.19707709381299998
ACH-000794,0.0759664614063
ACH-000796,0.0114148908611
ACH-000799,-0.0769854679542
ACH-000800,0.27204944687
ACH-000802,0.233705322935
ACH-000804,-0.07172861199130001
ACH-000805,-0.0204792546449
ACH-000809,0.133213490198
ACH-000810,0.200923205762
ACH-000811,0.150038585428
ACH-000817,-0.06914074162219999
ACH-000819,0.117593749297
ACH-000820,-0.013270049352599999
ACH-000821,0.117129213364
ACH-000822,0.19129240763099997
ACH-000823,0.10812680339299999
ACH-000824,0.1686918903
ACH-000827,0.167286727873
ACH-000829,0.043734598718499995
ACH-000831,0.058860885669
ACH-000832,0.143144841863
ACH-000833,0.0640690065978
ACH-000834,0.0679791771399
ACH-000835,0.14824173887199998
ACH-000836,0.332567784165
ACH-000837,0.10169334966299999
ACH-000838,0.126598911243
ACH-000839,0.047290661873599996
ACH-000840,0.135055212371
ACH-000841,-0.0274653882913
ACH-000843,0.0252271630386
ACH-000846,-0.100686978639
ACH-000847,0.19001281607
ACH-000848,0.0612732229088
ACH-000849,0.0033727030961399995
ACH-000851,-0.14231814154300002
ACH-000855,0.127417316709
ACH-000856,0.0555467300689
ACH-000858,0.165482921831
ACH-000859,0.030971328358
ACH-000861,0.0623529802065
ACH-000862,0.21521864648699998
ACH-000865,0.0593891353652
ACH-000866,0.0135488962942
ACH-000867,0.09779432756010001
ACH-000869,-0.0311847177671
ACH-000872,-0.023016348527099998
ACH-000873,0.295595739566
ACH-000876,0.19891092739500002
ACH-000878,0.485520642466
ACH-000880,-0.033356305162400006
ACH-000881,0.10293206790300001
ACH-000882,-0.0631051334798
ACH-000884,0.206572271707
ACH-000885,-0.00542807438863
ACH-000887,0.0653683277593
ACH-000888,0.11046567675100001
ACH-000889,-0.00991309297906
ACH-000890,0.138992830611
ACH-000896,0.10624931634
ACH-000898,0.253917287235
ACH-000900,0.08952651314480001
ACH-000901,0.028006387775
ACH-000905,0.08702821903039999
ACH-000906,0.10296067718699999
ACH-000907,-0.08758993836210001
ACH-000910,0.0573101822992
ACH-000911,0.0100299391985
ACH-000912,0.0980811489869
ACH-000913,0.10977093560699999
ACH-000915,0.29271722641
ACH-000916,0.07709684410180001
ACH-000917,0.0948736480432
ACH-000921,0.182809635315
ACH-000924,0.151470454214
ACH-000926,0.141286486953
ACH-000928,0.0013470775581099997
ACH-000929,0.114639713746
ACH-000932,0.0328551355816
ACH-000935,0.11766923695699999
ACH-000936,0.0913301362305
ACH-000937,0.173741681866
ACH-000938,0.267622904854
ACH-000939,0.479400340011
ACH-000941,0.06322251810240001
ACH-000943,0.116582681419
ACH-000946,-0.0189574300228
ACH-000947,0.0316011381938
ACH-000948,0.0341949705321
ACH-000950,0.05085325306059999
ACH-000953,0.16292301858799998
ACH-000957,0.08903053361010001
ACH-000958,0.0778548103475
ACH-000960,0.141768267262
ACH-000963,0.0065961780725399995
ACH-000968,0.028976022910700002
ACH-000969,0.09753226858010001
ACH-000973,0.11378599790999999
ACH-000974,0.164893383187
ACH-000975,0.179525627195
ACH-000976,0.00501077216653
ACH-000978,0.143627184212
ACH-000980,0.111370531443
ACH-000984,-0.0561920271258
ACH-000986,0.19760600237300002
ACH-000988,0.063007633425
ACH-000993,0.0394576701708
ACH-000994,0.07694893222360001
ACH-000996,-0.106463125112
ACH-001001,-0.0729633683054
ACH-001020,0.294858886882
ACH-001028,0.09594767715639999
ACH-001031,-0.00639545983837
ACH-001038,0.184855414538
ACH-001048,0.0520764920635
ACH-001050,-0.130414969677
ACH-001053,-0.111499013666
ACH-001054,0.0976565010833
ACH-001061,0.0407458243698
ACH-001067,0.17759673695300002
ACH-001075,0.07764350802400001
ACH-001096,0.24632220059700002
ACH-001128,1.23241468486
ACH-001134,0.0903503160538
ACH-001151,0.105228055913
ACH-001163,-0.00961803619154
ACH-001164,0.167303930387
ACH-001173,0.202406260876
ACH-001183,0.278978276768
ACH-001184,0.0318705216903
ACH-001190,0.047964657226099994
ACH-001192,0.09309743734539999
ACH-001193,0.0340450363344
ACH-001196,0.141949359459
ACH-001197,0.058727287706800003
ACH-001205,0.022339122080099996
ACH-001211,0.10358750712000002
ACH-001212,-0.055042370012
ACH-001228,0.22172946930399998
ACH-001232,0.034363632592
ACH-001239,0.307352052926
ACH-001274,0.232692412823
ACH-001275,0.135294420637
ACH-001277,0.191326960185
ACH-001278,0.00939781874886
ACH-001280,-0.0165728461691
ACH-001283,-0.005708793721050001
ACH-001289,-0.017826463105500002
ACH-001295,0.021094152012900002
ACH-001300,0.0100973791751
ACH-001301,-0.044186610620999996
ACH-001302,0.162768945026
ACH-001303,0.0961289851807
ACH-001306,0.0933487938982
ACH-001318,0.004846180934
ACH-001322,-0.257983931806
ACH-001328,0.19966211562600003
ACH-001332,0.14349211459300001
ACH-001333,0.00919605742932
ACH-001336,0.0722653392523
ACH-001340,0.08673229734400001
ACH-001346,0.175990428529
ACH-001353,0.12516144986400002
ACH-001354,0.045404284565500004
ACH-001367,-0.11382898276900001
ACH-001368,-0.00263526170199
ACH-001374,0.47495516494999995
ACH-001375,0.115580899739
ACH-001377,0.025217574422
ACH-001380,0.08215297211410001
ACH-001391,0.400791869348
ACH-001407,0.055222533462
ACH-001408,0.0704928756484
ACH-001413,-0.16984809403499998
ACH-001430,0.14273831886
ACH-001431,-0.135928907099
ACH-001450,0.17329070344300002
ACH-001496,0.257357231996
ACH-001500,0.31576670134199997
ACH-001521,0.156773316646
ACH-001523,0.05090639947700001
ACH-001532,-0.0699175421706
ACH-001536,0.247562418176
ACH-001550,0.35339332258199996
ACH-001552,0.129612979337
ACH-001554,0.0464255152356
ACH-001645,0.124148560207
ACH-001654,0.166681656674
ACH-001715,0.107007783872
ACH-001735,0.21194197346700003
ACH-001736,0.341063034304
ACH-001737,-0.10776808257099998
ACH-001740,0.00894215785457
ACH-001745,0.144747866908
ACH-001750,0.198933590854
ACH-001765,0.155490869444
ACH-001956,0.189157607955
ACH-001957,0.237185785887
