,ARID4B (51742)
ACH-000163,-0.00267458336482
ACH-000167,0.293646329454
ACH-000168,-0.11413164012299999
ACH-000169,0.225798466814
ACH-000178,-0.34422806834700004
ACH-000182,0.0548317404748
ACH-000183,0.168438358227
ACH-000188,-0.308219855679
ACH-000189,-0.41680651621799997
ACH-000190,0.0452027709837
ACH-000198,-0.325493917916
ACH-000204,0.0699353894842
ACH-000206,-0.297645589733
ACH-000207,-0.585223191746
ACH-000211,-0.228097269085
ACH-000215,0.0450252132216
ACH-000221,0.056965041987199996
ACH-000222,-0.25715341632100003
ACH-000223,-0.163773342184
ACH-000226,-0.241335438519
ACH-000227,-0.245549850204
ACH-000228,-0.1488028791
ACH-000231,-0.00320436200863
ACH-000232,0.46005576896399997
ACH-000233,-0.181535900831
ACH-000234,0.0689830628298
ACH-000235,0.0239739183947
ACH-000237,0.111980543334
ACH-000238,0.0434714221365
ACH-000243,-0.201320483614
ACH-000244,-0.0526284077946
ACH-000246,-0.033417226607
ACH-000248,-0.288104895608
ACH-000250,-0.147613452319
ACH-000251,-0.013180557727399999
ACH-000253,-0.168258058566
ACH-000255,-0.17950248786400003
ACH-000256,-0.324251833764
ACH-000257,-0.431301517739
ACH-000258,-0.11754492363600001
ACH-000259,0.21864631306999996
ACH-000260,-0.0156924762236
ACH-000261,-0.141028187736
ACH-000262,-0.251380603477
ACH-000263,-0.277882817966
ACH-000264,-0.0384598185432
ACH-000265,-0.138892718694
ACH-000266,0.184409191872
ACH-000272,-0.16894007818
ACH-000273,-0.15402611086200002
ACH-000274,-0.464957452527
ACH-000277,-0.44419647700099996
ACH-000278,-0.0343492214765
ACH-000279,-0.0162550697256
ACH-000280,0.150894135904
ACH-000281,-0.5043901491780001
ACH-000288,0.0661792307455
ACH-000291,-0.266236273816
ACH-000293,-0.13676757318399999
ACH-000294,-0.16858326490800002
ACH-000295,-0.159432557357
ACH-000296,-0.22356152305799998
ACH-000302,-0.138596425316
ACH-000304,-0.46313146876100003
ACH-000307,-0.211931217078
ACH-000308,0.12449310741900001
ACH-000310,-0.290137511478
ACH-000311,-0.192363166246
ACH-000312,0.045039224146
ACH-000315,-0.349489589697
ACH-000316,-0.0220071370633
ACH-000317,0.298213461296
ACH-000318,-0.016242394734700003
ACH-000319,-0.226740468289
ACH-000320,-0.18789883916900002
ACH-000322,-0.428303084245
ACH-000323,-0.16896634462699997
ACH-000324,-0.567442830906
ACH-000329,-0.38817415977700004
ACH-000330,-0.250922308675
ACH-000331,-0.0301730533176
ACH-000332,0.221732461607
ACH-000334,-0.132079838436
ACH-000335,-0.169148526523
ACH-000336,-0.202835630298
ACH-000337,-0.44822160510700004
ACH-000339,-0.031411478496
ACH-000341,-0.702569420195
ACH-000348,-0.0669296098932
ACH-000350,-0.0912702292331
ACH-000352,-0.0597862081933
ACH-000356,0.06419006820880001
ACH-000361,-0.49240836939599997
ACH-000362,-0.188590030706
ACH-000363,-0.08685884035369999
ACH-000364,0.014083877342100001
ACH-000365,-0.151675350079
ACH-000366,0.0411632368205
ACH-000368,-0.266709057107
ACH-000374,-0.283186169189
ACH-000375,0.09760659045769998
ACH-000376,-0.160245063976
ACH-000381,-0.11516566892
ACH-000383,-0.097397243024
ACH-000387,-0.5518104382329999
ACH-000389,-0.518194152703
ACH-000390,-0.034394203195300004
ACH-000393,-0.303285294823
ACH-000395,-0.0884943704589
ACH-000397,-0.13283691227299999
ACH-000401,-0.367469389974
ACH-000402,0.472854522627
ACH-000403,0.0219425272031
ACH-000404,-0.14629965919000001
ACH-000406,-0.12048132808800001
ACH-000407,-0.367004167063
ACH-000408,-0.124367099695
ACH-000410,-0.0054211667651099995
ACH-000411,-0.10748483595899999
ACH-000414,-0.057713919334399996
ACH-000415,0.0224011462917
ACH-000416,0.0971092014274
ACH-000420,-0.285006818521
ACH-000421,0.058835697485600004
ACH-000424,0.341480530294
ACH-000425,-0.561604929246
ACH-000426,0.24657030621
ACH-000427,-0.267109576596
ACH-000433,0.174623682074
ACH-000436,0.11103622073200001
ACH-000444,-0.149805952778
ACH-000445,-0.238966009195
ACH-000448,-0.349203751917
ACH-000450,-0.283496421355
ACH-000452,-0.418598940456
ACH-000454,-0.395551098497
ACH-000458,-0.226889512474
ACH-000459,0.0624125694173
ACH-000460,-0.436295429948
ACH-000461,0.0622691698089
ACH-000463,-0.43205116167499996
ACH-000464,-0.237840224924
ACH-000466,-0.09206944766619998
ACH-000467,-0.000266862999042
ACH-000468,-0.138904773616
ACH-000469,-0.282561255834
ACH-000470,-0.059974050568
ACH-000471,0.45639304532200003
ACH-000472,-0.184178214165
ACH-000473,-0.196513874078
ACH-000475,0.12201394704299999
ACH-000476,-0.437294116862
ACH-000477,-0.244947031197
ACH-000480,0.104304036395
ACH-000481,-0.31617571931899996
ACH-000483,-0.47285764432300004
ACH-000484,-0.115734369185
ACH-000485,-0.223782631588
ACH-000486,-0.299510116017
ACH-000487,-0.0240857720298
ACH-000488,-0.422855370312
ACH-000490,-0.240775249697
ACH-000491,0.257971033538
ACH-000495,-0.17571267858
ACH-000496,-0.138931725587
ACH-000499,-0.22655233539500003
ACH-000500,-0.416669529846
ACH-000502,-0.033462905111500005
ACH-000503,-0.04966134649830001
ACH-000505,-0.192397036185
ACH-000507,0.103496981768
ACH-000510,-0.10050738603399999
ACH-000511,-0.133541357664
ACH-000512,-0.479553762588
ACH-000516,-0.37342913776000003
ACH-000517,0.0282690220346
ACH-000518,-0.203849020853
ACH-000520,-0.220681047934
ACH-000521,0.09358285875839999
ACH-000522,-0.29486547963799997
ACH-000524,-0.559128179863
ACH-000527,-0.179093468995
ACH-000528,0.05364482634869999
ACH-000537,-0.20166936118099998
ACH-000541,-0.555136692594
ACH-000542,-0.0558291244269
ACH-000544,-0.357222631161
ACH-000545,-0.299181708572
ACH-000547,-0.268119480663
ACH-000548,0.202133615347
ACH-000549,-0.263350345743
ACH-000550,-0.0739890051295
ACH-000552,0.20196134144699998
ACH-000556,0.0932324816329
ACH-000557,0.046131763786699996
ACH-000570,0.0700881462355
ACH-000571,-0.225823276171
ACH-000573,-0.280250638335
ACH-000576,-0.40230737959299995
ACH-000580,-0.248803894762
ACH-000584,0.0210923978872
ACH-000585,0.0788425601047
ACH-000588,-0.11190190595999999
ACH-000589,-0.288060368733
ACH-000591,0.192765040679
ACH-000593,-0.148264642403
ACH-000600,0.151130080541
ACH-000601,-0.307617119293
ACH-000604,-0.29391941610100003
ACH-000605,-0.0686859535418
ACH-000606,-0.0166429490306
ACH-000608,-0.00147132690462
ACH-000614,0.0327949442475
ACH-000616,-0.06324861591009999
ACH-000618,-0.10325427414899999
ACH-000619,-0.366431018958
ACH-000620,-0.328957320526
ACH-000621,-0.225374027113
ACH-000622,-0.175764516074
ACH-000623,-0.00022166753885499997
ACH-000624,-0.365261245287
ACH-000627,-0.187984028639
ACH-000630,-0.329330879275
ACH-000632,-0.182141127874
ACH-000633,-0.09080638380889999
ACH-000637,-0.43657747141500003
ACH-000638,0.045384787197199995
ACH-000646,-0.62194971962
ACH-000647,0.0571280512433
ACH-000648,-0.240147522197
ACH-000649,-0.44083294372599996
ACH-000651,-0.127091872187
ACH-000652,0.247881030994
ACH-000653,-0.585410038514
ACH-000657,-0.145019038934
ACH-000658,0.219527360638
ACH-000661,-0.18472976194000001
ACH-000662,-0.13962310689500002
ACH-000663,-0.042321243199699994
ACH-000665,-0.227135161823
ACH-000671,0.000447899638819
ACH-000673,-0.262325763341
ACH-000676,-0.14896624739
ACH-000677,-0.098430191921
ACH-000681,-0.128047816619
ACH-000682,-0.369676606179
ACH-000683,-0.268620114862
ACH-000684,-0.5501105759699999
ACH-000688,0.0331918761341
ACH-000693,-0.035116498719599994
ACH-000694,-0.147676267954
ACH-000695,-0.043482903941900006
ACH-000696,-0.29123933753000003
ACH-000697,-0.620667816459
ACH-000699,-0.025372727838400003
ACH-000701,-0.322255512328
ACH-000706,0.0018028740506199998
ACH-000711,-0.34935483732600003
ACH-000713,-0.132413328493
ACH-000714,-0.544843591163
ACH-000718,-0.05431695394169999
ACH-000720,0.016114976888999998
ACH-000721,-0.445814868126
ACH-000724,-0.13459267960100002
ACH-000725,-0.300915225684
ACH-000732,-0.0673751751197
ACH-000734,-0.10410341809800001
ACH-000735,-0.34137112528700003
ACH-000736,-0.20434488675700002
ACH-000738,0.0379323975652
ACH-000746,-0.1888681659
ACH-000747,-0.09470716288560001
ACH-000748,0.190209529691
ACH-000753,-0.16746958995300001
ACH-000756,0.274920881542
ACH-000757,0.07202835497980001
ACH-000758,-0.199682352208
ACH-000760,-0.349237312032
ACH-000763,0.148286496608
ACH-000764,-0.00590179630486
ACH-000765,0.188790966147
ACH-000766,-0.217498678889
ACH-000767,0.016498520649200002
ACH-000768,-0.08742207955739999
ACH-000769,-0.206237068193
ACH-000770,-0.00443293591805
ACH-000771,-0.643195141065
ACH-000773,-0.37220139543700004
ACH-000776,-0.40612445070299996
ACH-000777,-0.266825020312
ACH-000778,-0.219337842849
ACH-000781,0.205241219393
ACH-000782,-0.40982046338600003
ACH-000783,-0.181164286979
ACH-000784,0.029391213761499998
ACH-000785,-0.0676099181324
ACH-000787,-0.6781047893340001
ACH-000788,-0.0805267957229
ACH-000791,-0.0776497211276
ACH-000792,0.013364163866299999
ACH-000794,-0.323715815119
ACH-000796,-0.343187141893
ACH-000799,-0.109565433719
ACH-000800,-0.804586407705
ACH-000802,0.09497481984410001
ACH-000804,0.0722001167825
ACH-000805,-0.444066302878
ACH-000809,-0.147587681003
ACH-000810,0.0257303533227
ACH-000811,-0.0984877952847
ACH-000817,-0.511054836712
ACH-000819,0.196695888796
ACH-000820,0.247350904443
ACH-000821,0.0253794746917
ACH-000822,-0.0801621904293
ACH-000823,-0.14739046811200002
ACH-000824,-0.063011564322
ACH-000827,-0.2124715862
ACH-000829,-0.486629124046
ACH-000831,-0.168980856557
ACH-000832,-0.057007867174000006
ACH-000833,-0.118532907226
ACH-000834,-0.153717414045
ACH-000835,-0.182370351903
ACH-000836,0.136772775136
ACH-000837,-0.382690529565
ACH-000838,0.00623127156284
ACH-000839,-0.205760651231
ACH-000840,-0.34877165968900004
ACH-000841,-0.295533761292
ACH-000843,-0.192327149849
ACH-000846,0.016011292424
ACH-000847,0.00021757719460799998
ACH-000848,0.030629344673200002
ACH-000849,-0.17409644130899998
ACH-000851,-0.699031892921
ACH-000855,0.017449637645000002
ACH-000856,-0.149611867741
ACH-000858,-0.170690153386
ACH-000859,-0.37282551397299996
ACH-000861,0.0714579395425
ACH-000862,-0.104829625552
ACH-000865,-0.181811777411
ACH-000866,-0.0525815294605
ACH-000867,-0.1347457759
ACH-000869,-0.20808410430100002
ACH-000872,-0.017868619476000002
ACH-000873,-0.159764109142
ACH-000876,0.0637719033414
ACH-000878,0.21548878719300002
ACH-000880,-0.264840673352
ACH-000881,0.0618887213458
ACH-000882,0.0601545902833
ACH-000884,-0.170997154021
ACH-000885,-0.0798881353949
ACH-000887,0.00646149485609
ACH-000888,0.018796494314400003
ACH-000889,-0.18212735143
ACH-000890,0.104556376079
ACH-000896,0.045580335031699996
ACH-000898,-0.182538207586
ACH-000900,-0.0716149839199
ACH-000901,-0.250585074751
ACH-000905,-0.411029827925
ACH-000906,-0.108864709219
ACH-000907,-0.13631753279699999
ACH-000910,-0.26967380058699997
ACH-000911,-0.0272707877995
ACH-000912,-0.386370613829
ACH-000913,-0.19416728861
ACH-000915,-0.280471730532
ACH-000916,0.411572756298
ACH-000917,-0.024970957684
ACH-000921,0.0164881917654
ACH-000924,0.06811548032510001
ACH-000926,-0.024465838464099998
ACH-000928,-0.131546915143
ACH-000929,-0.28868083080699997
ACH-000932,-0.431237293255
ACH-000935,-0.0264585779765
ACH-000936,-0.043082737406
ACH-000937,-0.22915316676199998
ACH-000938,-0.678581978189
ACH-000939,0.421106057568
ACH-000941,0.018569795451900004
ACH-000943,-0.20091312612999998
ACH-000946,-0.0883794288962
ACH-000947,-0.574354519586
ACH-000948,-0.677780793885
ACH-000950,-0.141064307296
ACH-000953,-0.21222860807100002
ACH-000957,-0.0217706158324
ACH-000958,-0.188680680079
ACH-000960,0.0732853890203
ACH-000963,-0.45229257225
ACH-000968,-0.128376434847
ACH-000969,-0.12493554896600001
ACH-000973,-0.0685768352267
ACH-000974,-0.316238477228
ACH-000975,-0.14675771810000002
ACH-000976,-0.250108254302
ACH-000978,-0.108090147384
ACH-000980,0.100127954889
ACH-000984,-0.152280871051
ACH-000986,0.030302749861499997
ACH-000988,-0.17943514483
ACH-000993,-0.279358044752
ACH-000994,-0.406689495119
ACH-000996,-0.11825416950300001
ACH-001001,-0.0812153621802
ACH-001020,0.43111762713
ACH-001028,-0.14711199271
ACH-001031,-0.508201816533
ACH-001038,0.09047568208969999
ACH-001048,0.188213802099
ACH-001050,-0.0606629322011
ACH-001053,-0.6181178413399999
ACH-001054,-0.32672717278499996
ACH-001061,0.0192426919351
ACH-001067,-0.127336266645
ACH-001075,0.231196804401
ACH-001096,0.492368677339
ACH-001128,0.931776361977
ACH-001134,0.24067070058200002
ACH-001151,-0.252932551817
ACH-001163,-0.22433440637200003
ACH-001164,0.29073953569600003
ACH-001173,-0.284612343019
ACH-001183,-0.18205539339200003
ACH-001184,-0.23824695074000002
ACH-001190,-0.385618172744
ACH-001192,0.242883820052
ACH-001193,-0.07037709889810001
ACH-001196,-0.200062685254
ACH-001197,-0.25430254027800003
ACH-001205,-0.333259428769
ACH-001211,-0.0277493803595
ACH-001212,-0.199975001836
ACH-001228,-0.361964910151
ACH-001232,-0.106248429698
ACH-001239,-0.11600982674100001
ACH-001274,-0.17642918018800002
ACH-001275,0.172786863829
ACH-001277,-0.17289863743099998
ACH-001278,-0.310550314652
ACH-001280,0.0699995247988
ACH-001283,0.0883021113012
ACH-001289,-0.304791601003
ACH-001295,-0.0139467961515
ACH-001300,0.23392610269000003
ACH-001301,-0.244289101822
ACH-001302,-0.164408930519
ACH-001303,0.36350908625100004
ACH-001306,0.0249220471581
ACH-001318,-0.388673718121
ACH-001322,-0.32975683796599997
ACH-001328,-0.16709702218699998
ACH-001332,-0.150532488281
ACH-001333,-0.012231184325899999
ACH-001336,-0.0646637433577
ACH-001340,-0.34633899067699997
ACH-001346,-0.267337368486
ACH-001353,0.0834967693521
ACH-001354,-0.518663798537
ACH-001367,-0.00943258938715
ACH-001368,-0.523563935769
ACH-001374,-0.449192710989
ACH-001375,0.0968460443956
ACH-001377,-0.358682204766
ACH-001380,-0.549292729616
ACH-001391,-0.0895690141319
ACH-001407,-0.013758355598
ACH-001408,-0.010311307327
ACH-001413,-0.204444311709
ACH-001430,0.0938711959058
ACH-001431,-0.461540783081
ACH-001450,0.177904079489
ACH-001496,-0.132352073688
ACH-001500,-0.051779559201
ACH-001521,-0.0943962503177
ACH-001523,-0.453505860161
ACH-001532,-0.06697589021519999
ACH-001536,-0.44900505700800003
ACH-001550,0.321118157668
ACH-001552,0.113545511745
ACH-001554,-0.369121578853
ACH-001645,-0.358371076465
ACH-001654,-0.21850703989599998
ACH-001715,-0.147819565903
ACH-001735,-0.0492483668397
ACH-001736,-0.48053865144599994
ACH-001737,0.25013260792500003
ACH-001740,-0.24863981254099998
ACH-001745,-0.190390305466
ACH-001750,-0.25370085526299996
ACH-001765,-0.432907458539
ACH-001956,-0.128925479278
ACH-001957,-0.205458766118
