,PCMTD1 (115294)
ACH-000004,-0.0771123963395
ACH-000007,0.0703545477675
ACH-000009,0.0857322738878
ACH-000011,-0.111574391201
ACH-000012,-0.0163063423757
ACH-000013,-0.0608520278677
ACH-000014,-0.0707214049577
ACH-000015,0.0969247703468
ACH-000017,0.139779923848
ACH-000018,0.139585869755
ACH-000019,0.421760581486
ACH-000021,0.08815374989939999
ACH-000022,-0.09183837772220001
ACH-000025,-0.120338523575
ACH-000028,0.16109020829600001
ACH-000030,-0.263728612087
ACH-000035,-0.190293010483
ACH-000036,-0.0686817861008
ACH-000037,0.130968901558
ACH-000039,-0.273406690203
ACH-000040,-0.399139570555
ACH-000041,0.0793632416382
ACH-000042,0.0770460050087
ACH-000045,-0.09251392028
ACH-000047,0.0991242252786
ACH-000052,-0.21256505997000003
ACH-000053,-0.0843949148099
ACH-000054,-0.0890950766993
ACH-000055,-0.0578049028137
ACH-000060,-0.191447970336
ACH-000067,0.0148222680434
ACH-000070,-0.18245388646
ACH-000075,-0.227015805317
ACH-000078,-0.0679655676619
ACH-000082,-0.382288763116
ACH-000085,0.236896503499
ACH-000086,0.0939671346845
ACH-000087,-0.49444842940800005
ACH-000092,-0.31863983173300003
ACH-000095,0.0649516075279
ACH-000097,-0.17568749201699999
ACH-000098,-0.107385730382
ACH-000099,0.189622458265
ACH-000108,-0.118613149187
ACH-000113,-0.17582601035999998
ACH-000115,-0.36377280798100003
ACH-000116,-0.139505136195
ACH-000118,-0.23764222693000003
ACH-000120,0.129348634749
ACH-000123,-0.0663477865714
ACH-000127,0.0508881518608
ACH-000128,-0.276776451657
ACH-000132,-0.050267232409199995
ACH-000133,-0.140817149932
ACH-000137,-0.362566292754
ACH-000138,0.0865277625073
ACH-000142,0.0689757612638
ACH-000143,-0.09415298932330002
ACH-000146,0.0013202838108200001
ACH-000148,0.025159489434799998
ACH-000150,-0.045939219931300006
ACH-000152,-0.309692378744
ACH-000153,-0.711588918469
ACH-000159,-0.41777315075599997
ACH-000160,-0.13161523141200002
ACH-000163,-0.0467092511836
ACH-000167,-0.25806016528700004
ACH-000168,-0.0298156521058
ACH-000169,0.16490217492599998
ACH-000178,-0.255761473144
ACH-000182,-0.00826729618263
ACH-000183,-0.20151058427000001
ACH-000188,-0.249827203651
ACH-000189,0.059020835413199996
ACH-000190,-0.556328822005
ACH-000198,-0.140283782355
ACH-000204,-0.10146984511700001
ACH-000206,-0.19799093671
ACH-000207,0.06468482012
ACH-000211,-0.25489374929
ACH-000215,-0.118647272722
ACH-000221,-0.104141145357
ACH-000222,-0.125267506849
ACH-000223,-0.18483470191799997
ACH-000226,-0.32230834913899997
ACH-000227,-0.0373538885663
ACH-000228,-0.278147061491
ACH-000231,-0.177877318101
ACH-000232,-0.237622953146
ACH-000233,0.0504129801874
ACH-000234,-0.178447498933
ACH-000235,-0.223068984843
ACH-000237,-0.11178856627599999
ACH-000238,-0.12756224474400002
ACH-000243,-0.0384747999419
ACH-000244,-0.245301632705
ACH-000246,-0.00879056614897
ACH-000248,-0.0413440762382
ACH-000250,-0.0672512236556
ACH-000251,0.283145879929
ACH-000253,-0.026677657926400002
ACH-000255,0.0267198364574
ACH-000256,-0.253864796903
ACH-000257,0.05508393118530001
ACH-000258,-0.5473144732490001
ACH-000259,-0.0636572165719
ACH-000260,-0.0933308598789
ACH-000261,-0.18729949543
ACH-000262,-0.08392898048599999
ACH-000263,-0.19299888033
ACH-000264,-0.160911599625
ACH-000265,-0.315942597333
ACH-000266,-0.00163052112991
ACH-000272,-0.000302118423766
ACH-000273,-0.15370436364700002
ACH-000274,-0.222313432251
ACH-000277,-0.114915867419
ACH-000278,-0.38562734509400004
ACH-000279,0.0979181285688
ACH-000280,-0.0191442023867
ACH-000281,0.05655028223709999
ACH-000288,0.120172819364
ACH-000291,-0.025754924508
ACH-000293,-0.21160561769900002
ACH-000294,0.0624215895263
ACH-000295,0.324553078326
ACH-000296,-0.0134344643261
ACH-000302,-0.0736454106447
ACH-000304,0.0616939706116
ACH-000307,-0.08142730905239999
ACH-000308,-0.105210404743
ACH-000310,-0.0367085209429
ACH-000311,-0.101041209346
ACH-000312,0.237986169462
ACH-000315,0.0262829430475
ACH-000316,-0.29758743491399997
ACH-000317,-0.128074557886
ACH-000318,-0.0029457168601300003
ACH-000319,-0.125628162818
ACH-000320,0.0159945374699
ACH-000322,0.012075106137899999
ACH-000323,-0.308691448609
ACH-000324,-0.0894013121273
ACH-000329,-0.369769239775
ACH-000330,0.0706796404082
ACH-000331,-0.144948722268
