,C1GALT1 (56913)
ACH-000004,0.00809892608155
ACH-000007,0.0868804306812
ACH-000009,-0.152580394551
ACH-000011,-0.24778499306
ACH-000012,-0.11769053534900001
ACH-000013,0.11592074985200002
ACH-000014,-0.0950034181927
ACH-000015,-0.025636589590099998
ACH-000017,0.00509978392259
ACH-000018,0.149148788871
ACH-000019,-0.059136527276
ACH-000021,0.06583802693350001
ACH-000022,-0.106310733918
ACH-000025,0.034421103027300004
ACH-000028,-0.156842623687
ACH-000030,-0.09751040258719999
ACH-000035,-0.048221963727199994
ACH-000036,0.0889328207771
ACH-000037,-0.291508576336
ACH-000039,0.0874024882175
ACH-000040,0.0532250066584
ACH-000041,0.0735433463888
ACH-000042,-0.07580207221739999
ACH-000045,-0.160953148785
ACH-000047,-0.060817116320900005
ACH-000052,0.054559996693799996
ACH-000053,-0.00907924034587
ACH-000054,-0.032659591869
ACH-000055,0.276820314903
ACH-000060,-0.152222905831
ACH-000067,-0.153594018006
ACH-000070,-0.024769013800400003
ACH-000075,0.0857321290103
ACH-000078,-0.409759164692
ACH-000082,-0.114305483524
ACH-000085,0.18809110782900001
ACH-000086,0.0130614674921
ACH-000087,0.0636882696438
ACH-000092,0.016611042904100003
ACH-000095,0.040051658507300004
ACH-000097,0.0831952822834
ACH-000098,0.14750042958100001
ACH-000099,0.015599118114700002
ACH-000108,0.0567277776404
ACH-000113,0.758871600274
ACH-000115,-0.17670479304099998
ACH-000116,0.040201885663
ACH-000118,0.0632095457682
ACH-000120,-0.0706902956732
ACH-000123,0.0571656258436
ACH-000127,0.0251207505888
ACH-000128,0.0184518513028
ACH-000132,0.09661363395839999
ACH-000133,-0.18652224025
ACH-000137,-0.09928432838199999
ACH-000138,-0.100788167006
ACH-000142,-0.175416036121
ACH-000143,0.232667352485
ACH-000146,-0.0992710782629
ACH-000148,0.08538824410710001
ACH-000150,0.206414254299
ACH-000152,-0.0640059479583
ACH-000153,0.223965599613
ACH-000159,-0.0407567804338
ACH-000160,-0.114086287909
ACH-000163,0.10626751172
ACH-000167,-0.20244056470400001
ACH-000168,0.005092731270109999
ACH-000169,0.00350167683603
ACH-000178,0.132453043844
ACH-000182,0.0905809363239
ACH-000183,0.260564171514
ACH-000188,-0.150171522393
ACH-000189,0.141221553056
ACH-000190,0.223176265424
ACH-000198,0.0452012588824
ACH-000204,-0.048315941778499995
ACH-000206,-0.170534568567
ACH-000207,-0.10196587424100001
ACH-000211,0.0420852517748
ACH-000215,0.101178974307
ACH-000221,-0.024771908657299998
ACH-000222,-0.417047313873
ACH-000223,0.036656733462099994
ACH-000226,-0.0544534016972
ACH-000227,-0.183778065367
ACH-000228,0.0690163487203
ACH-000231,-0.0232472693891
ACH-000232,-0.0531611349448
ACH-000233,-0.0166902448591
ACH-000234,-0.07975051799489999
ACH-000235,-0.0421052823809
ACH-000237,-0.0066047335278999995
ACH-000238,-0.0998598075684
ACH-000243,-0.0218019941141
ACH-000244,0.233562999443
ACH-000246,-0.0963601408879
ACH-000248,0.066116012914
ACH-000250,-0.033757829853099997
ACH-000251,0.0790527363408
ACH-000253,-0.0720530450886
ACH-000255,0.20852259138300003
ACH-000256,0.07022559814349999
ACH-000257,0.275505640519
ACH-000258,0.146287176597
ACH-000259,0.041076471881
ACH-000260,0.189818083513
ACH-000261,0.15824465319
ACH-000262,-0.23511685153099998
ACH-000263,-0.0138344553048
ACH-000264,-0.00610448971631
ACH-000265,0.106377424206
ACH-000266,-0.14936354934
ACH-000272,-0.101585458199
ACH-000273,-0.052030351489500005
ACH-000274,0.013901428469
ACH-000277,-0.068775246486
ACH-000278,0.0987317700036
ACH-000279,0.0634759861837
ACH-000280,0.0516707216861
ACH-000281,0.042551981489500006
ACH-000288,-0.16535021737400002
ACH-000291,0.043977416106400005
ACH-000293,-0.11889472040799999
ACH-000294,-0.145973544439
ACH-000295,0.0938188759026
ACH-000296,-0.17899817255999997
ACH-000302,0.036985908503300004
ACH-000304,-0.217887731375
ACH-000307,0.047123432913300005
ACH-000308,0.0936790284697
ACH-000310,-0.256798141975
ACH-000311,-0.13779505535599998
ACH-000312,-0.0998204213751
ACH-000315,0.0128878951425
ACH-000316,-0.108300650681
ACH-000317,0.159343941228
ACH-000318,-0.023729308473099998
ACH-000319,-0.0981179646526
ACH-000320,-0.22629670886599998
ACH-000322,0.10657610687699999
ACH-000323,-0.025773531620900004
ACH-000324,-0.22559039899900002
ACH-000329,0.034797881229199995
ACH-000330,-0.135695594102
ACH-000331,-0.013885879264499999
ACH-000332,-0.0601524944159
ACH-000334,-0.08393788852510002
ACH-000335,-0.0289689305082
ACH-000336,0.43182970131399995
ACH-000337,-0.269542615879
ACH-000339,-0.122978104959
ACH-000341,0.00778293468067
ACH-000348,0.00679519554643
ACH-000350,-0.24363541945
ACH-000352,0.019209981810200002
ACH-000356,-0.0785233046847
ACH-000361,0.012408891285899998
ACH-000362,-0.113187964399
ACH-000363,-0.023107888815099998
ACH-000364,-0.141919066094
ACH-000365,0.0897061885573
ACH-000366,0.0160407504173
ACH-000368,-0.07203416160739999
ACH-000374,-0.18415003409800001
ACH-000375,-0.006701307543330001
ACH-000376,0.04755242208930001
ACH-000381,-0.043799154851699995
ACH-000383,0.014658321574299998
ACH-000387,-0.06260923276050001
ACH-000389,0.0294263890037
ACH-000390,-0.062330903904800006
ACH-000393,-0.152732183326
ACH-000395,-0.327175185304
ACH-000397,-0.0314837835754
ACH-000401,0.0240123874464
ACH-000402,0.367384752507
ACH-000403,0.0200778293425
ACH-000404,-0.20415805483
ACH-000406,-0.0376890819168
ACH-000407,0.0587554720284
ACH-000408,-0.00298428250965
ACH-000410,-0.013235825249399999
ACH-000411,-0.22034168065200002
ACH-000414,-0.228431637106
ACH-000415,-0.0502520733245
ACH-000416,-0.167435835583
ACH-000420,0.0436292574307
ACH-000421,0.057326088890500004
ACH-000424,0.0930823972058
ACH-000425,0.057472337076
ACH-000426,0.237941104582
ACH-000427,-0.00442880859798
ACH-000433,-0.0035790031544499995
ACH-000436,-0.0447807325562
ACH-000444,0.199922817271
ACH-000445,0.0123603423927
ACH-000448,-0.040998600684000006
ACH-000450,0.0188381638983
ACH-000452,0.0390869667894
ACH-000454,0.034395330152400004
ACH-000458,0.126717012321
ACH-000459,0.09487914854710001
ACH-000460,0.155084859733
ACH-000461,-0.125731990709
ACH-000463,0.051599742443900004
ACH-000464,-0.0401945071291
ACH-000466,-0.0773284895933
ACH-000467,-0.030065598081
ACH-000468,0.137593359314
ACH-000469,-0.07422743230460001
ACH-000470,-0.0025969852339699996
ACH-000471,0.0364538520994
ACH-000472,0.126892425029
ACH-000473,-0.25260976373000005
ACH-000475,-0.0351819004251
ACH-000476,0.11699356131500001
ACH-000477,-0.22237400536
ACH-000480,0.0399516009571
ACH-000481,0.0451978209191
ACH-000483,0.00282627200542
ACH-000484,0.263357334662
ACH-000485,0.30698804339
ACH-000486,-0.00103828433562
ACH-000487,0.135280784121
ACH-000488,-0.021398014277400002
ACH-000490,-0.08572197536830001
ACH-000491,0.12864086365
ACH-000495,-0.182893269259
ACH-000496,-0.19482275314599998
ACH-000499,0.344140530219
ACH-000500,0.232122574111
ACH-000502,0.0431117931095
ACH-000503,0.199384065623
ACH-000505,0.07684176752289999
ACH-000507,0.0531868057854
ACH-000510,0.118031660922
ACH-000511,0.20933573566799998
ACH-000512,-0.0272168671925
ACH-000516,0.0794170785446
ACH-000517,0.14505871856
ACH-000518,0.0404647812464
ACH-000520,-0.134949761909
ACH-000521,-0.167271558534
ACH-000522,0.166351216062
ACH-000524,0.013617580514299999
ACH-000527,0.046685594890199994
ACH-000528,0.05750681200590001
ACH-000537,-0.128474254865
ACH-000541,0.131442594596
ACH-000542,0.012028614253
ACH-000544,-0.08500753630510001
ACH-000545,0.18998114640299998
ACH-000547,0.375820326069
ACH-000548,-0.0488144602311
ACH-000549,-0.11980545686499999
ACH-000550,-0.0161837466992
ACH-000552,-0.161600552612
ACH-000556,-0.040918134320300004
ACH-000557,0.0428626728384
ACH-000570,0.156340912677
ACH-000571,-0.0105999695997
ACH-000573,0.113340730833
ACH-000576,-0.372180948465
ACH-000580,-0.00611427009402
ACH-000584,0.0319891887222
ACH-000585,-0.04935785252719999
ACH-000588,-0.0409528704765
ACH-000589,-0.0175009520751
ACH-000591,-0.105157675293
ACH-000593,-0.017689830367400003
ACH-000600,-0.0499643807868
ACH-000601,0.0319484962249
ACH-000604,0.260234197974
ACH-000605,-0.07582959955560001
ACH-000606,-0.220682600936
ACH-000608,-0.270970271128
ACH-000614,-0.232399841138
ACH-000616,-0.0921895275967
ACH-000618,-0.0335371436446
ACH-000619,-0.0954324593395
ACH-000620,-0.0273268711901
ACH-000621,-0.139486485547
ACH-000622,-0.11396623744500001
ACH-000623,-0.0304567549795
ACH-000624,0.17312755987700001
ACH-000627,0.015371957531000001
ACH-000630,-0.15826285104499999
ACH-000632,0.16977816853100003
ACH-000633,0.00947462886989
ACH-000637,0.119957142285
ACH-000638,-0.074606981694
ACH-000646,0.1971603828
ACH-000647,0.0544435117318
ACH-000648,-0.17226859137699999
ACH-000649,-0.185517832051
ACH-000651,0.06975254173010001
ACH-000652,0.112850785472
ACH-000653,0.0279359375745
ACH-000657,-0.00606941413162
ACH-000658,0.034138437428599996
ACH-000661,-0.10754775376299999
ACH-000662,-0.156215815712
ACH-000663,0.0366226869955
ACH-000665,-0.0216708622523
ACH-000671,-0.0705041612071
ACH-000673,-0.0378876445178
ACH-000676,-0.058126773820400005
ACH-000677,0.213420506545
ACH-000681,-0.253954321457
ACH-000682,-0.0614930236574
ACH-000683,-0.0373672020019
ACH-000684,0.126463623848
ACH-000688,-0.024969887014200002
ACH-000693,0.060501675706400006
ACH-000694,-0.0539117225045
ACH-000695,0.12875972298900001
ACH-000696,0.00676872426217
ACH-000697,-0.102702014755
ACH-000699,0.0206004009844
ACH-000701,-0.0485112814506
ACH-000706,-0.12716914593
ACH-000711,-0.029921393457499997
ACH-000713,-0.191044899268
ACH-000714,-0.130316469282
ACH-000718,-0.221641863396
ACH-000720,-0.0407123085873
ACH-000721,-0.103144963958
ACH-000724,0.0401363410984
ACH-000725,0.165667975394
ACH-000732,0.0650148766247
ACH-000734,0.055542426736199996
ACH-000735,-0.0359315260843
ACH-000736,-0.020599169964199998
ACH-000738,0.1067806632
ACH-000746,0.0272975150946
ACH-000747,0.0160647689229
ACH-000748,0.028998076260299998
ACH-000753,-0.000312141329402
ACH-000756,0.15206985546399998
ACH-000757,0.011234011346400001
ACH-000758,-0.026725053501900003
ACH-000760,0.12901779042
ACH-000763,0.08352228014560001
ACH-000764,-0.10180570875299999
ACH-000765,0.0170675719306
ACH-000766,-0.075791819934
ACH-000767,0.125202631444
ACH-000768,-0.121889896274
ACH-000769,-0.0837014986637
ACH-000770,-0.10170294428
ACH-000771,0.0825226764903
ACH-000773,-0.042543619023599995
ACH-000776,0.06909169053780001
ACH-000777,0.00995035251409
ACH-000778,0.00897633412448
ACH-000781,-0.049295839368099996
ACH-000782,-0.136634282332
ACH-000783,-0.168945249767
ACH-000784,0.021724425367999997
ACH-000785,-0.170560397772
ACH-000787,0.0781009688607
ACH-000788,0.0784678832901
ACH-000791,-0.09328688201600001
ACH-000792,-0.00183591383451
ACH-000794,0.047195278384600005
