,SLK (9748)
ACH-000189,-0.19124504106600002
ACH-000190,-0.202449005364
ACH-000198,0.044011476050800004
ACH-000204,-0.0667839766714
ACH-000206,0.12236625405
ACH-000207,-0.236965068688
ACH-000211,-0.313447905185
ACH-000215,-0.06662109383840001
ACH-000221,-3.47182521658e-05
ACH-000222,-0.18549132616900002
ACH-000223,-0.127324722507
ACH-000226,-0.145400698103
ACH-000227,-0.211325216827
ACH-000228,-0.0117466879199
ACH-000231,-0.174268062534
ACH-000232,-0.141273476929
ACH-000233,-0.17197321266399998
ACH-000234,-0.249204049014
ACH-000235,-0.289853892409
ACH-000237,-0.201751055779
ACH-000238,-0.304750277939
ACH-000243,-0.24513197063900002
ACH-000244,-0.187361161961
ACH-000246,-0.13232416894000001
ACH-000248,-0.0306302644606
ACH-000250,-0.148262459491
ACH-000251,-0.289742113068
ACH-000253,-0.155034382723
ACH-000255,-0.129420396273
ACH-000256,-0.10168488688300001
ACH-000257,-0.108586241567
ACH-000258,-0.0899211779097
ACH-000259,-0.139597751081
ACH-000260,-0.100343291399
ACH-000261,-0.140613697292
ACH-000262,-0.270718885777
ACH-000263,0.537928886228
ACH-000264,-0.0354115741701
ACH-000265,-0.16513192394
ACH-000266,-0.0991630861142
ACH-000272,-0.09308173600019999
ACH-000273,-0.17892519886100003
ACH-000274,-0.11428694315
ACH-000277,0.131417087316
ACH-000278,-0.126190388715
ACH-000279,-0.14114641750499998
ACH-000280,-0.0966030081251
ACH-000281,-0.42901812018700003
ACH-000288,-0.195339393095
ACH-000291,-0.346096585449
ACH-000293,-0.049077142817
ACH-000294,-0.169346457308
ACH-000295,-0.06066108570709999
ACH-000296,-0.256616929399
ACH-000302,-0.0301813310672
ACH-000304,-0.0371381797167
ACH-000307,-0.10382787273800001
ACH-000308,-0.112775172042
ACH-000310,-0.35607246496600004
ACH-000311,-0.34386959711099996
ACH-000312,-0.05186862862930001
ACH-000315,0.0233536152557
ACH-000316,-0.146032584732
ACH-000317,-0.17949073334399998
ACH-000318,-0.08232564995410001
ACH-000319,-0.152566213788
ACH-000320,-0.33822048448200004
ACH-000322,-0.229769588547
ACH-000323,-0.319308773993
ACH-000324,-0.27954839572900003
ACH-000329,-0.283208938434
ACH-000330,-0.337276023372
ACH-000331,-0.224554341757
ACH-000332,-0.36406147507299996
ACH-000334,-0.236846427236
ACH-000335,-0.0025114574278200003
ACH-000336,-0.101333043522
ACH-000337,-0.307410096636
ACH-000339,-0.09365482407299999
ACH-000341,-0.186129216523
ACH-000348,-0.0860368088394
ACH-000350,-0.40673563917499994
ACH-000352,-0.07196194469360001
ACH-000356,-0.344257181317
ACH-000361,0.039815810199599996
ACH-000362,-0.0960526664229
ACH-000363,-0.0345972796866
ACH-000364,-0.227166170562
ACH-000365,-0.116805132817
ACH-000366,-0.07643403824969999
ACH-000368,-0.39587925540700003
ACH-000374,-0.231832126437
ACH-000375,-0.13854073671199998
ACH-000376,-0.185688124886
ACH-000381,-0.0985399749085
ACH-000383,-0.43624573407300005
ACH-000387,-0.14123389423399998
ACH-000389,-0.165990537286
ACH-000390,-0.127468730567
ACH-000393,-0.05914418098569999
ACH-000395,-0.6284947792360001
ACH-000397,-0.0971562409949
ACH-000401,-0.24922265748599998
ACH-000402,-0.236266751026
ACH-000403,-0.047026993306800005
ACH-000404,0.186821465369
ACH-000406,-0.23730726339400002
ACH-000407,-0.222024393717
ACH-000408,-0.20897796326600002
ACH-000410,-0.0838282417783
ACH-000411,-0.22311481296500002
ACH-000414,0.07286644743260001
ACH-000415,-0.231905919382
ACH-000416,-0.161976777022
ACH-000420,-0.160490676748
ACH-000421,-0.219938603181
ACH-000424,0.054445652654999996
ACH-000425,-0.133602380326
ACH-000426,-0.214885646191
ACH-000427,-0.226953076245
ACH-000433,-0.331892895409
ACH-000436,-0.0796361863562
ACH-000444,-0.0863760725705
ACH-000445,-0.30158445090999997
ACH-000448,-0.0814401318974
ACH-000450,0.160343960734
ACH-000452,-0.05566159329030001
ACH-000454,-0.160230261283
ACH-000458,-0.11300461581599999
ACH-000459,0.08721660451589999
ACH-000460,-0.189155116961
ACH-000461,-0.029225928371200003
ACH-000463,-0.208779196006
ACH-000464,-0.188231502138
ACH-000466,0.047200760252800004
ACH-000467,-0.20562541618500002
ACH-000468,-0.19974963851100003
ACH-000469,-0.133770682456
ACH-000470,-0.10782794854
ACH-000471,0.0187226537672
ACH-000472,-0.25904216322900003
ACH-000473,-0.21349171856600002
ACH-000475,-0.05916287336130001
ACH-000476,-0.256167398291
ACH-000477,0.0595004632381
ACH-000480,-0.163906428041
ACH-000481,-0.249895229534
ACH-000483,-0.0153267230268
ACH-000484,-0.3407367522
ACH-000485,-0.131325933629
ACH-000486,-0.12314466905400001
ACH-000487,-0.0815194665388
ACH-000488,-0.301507432252
ACH-000490,-0.09817130868619998
ACH-000491,-0.12921984089299998
ACH-000495,-0.246105408683
ACH-000496,-0.182306977014
ACH-000499,-0.37404209616800005
ACH-000500,-0.592291656953
ACH-000502,-0.0232517845536
ACH-000503,-0.208143876511
ACH-000505,-0.12191071473
ACH-000507,-0.0409451668023
ACH-000510,-0.185456297123
ACH-000511,-0.247445243474
ACH-000512,-0.0573796409002
ACH-000516,-0.0133928436704
ACH-000517,-0.14695162681399998
ACH-000518,-0.110199265315
ACH-000520,-0.26565416109400003
ACH-000521,-0.0292270905278
ACH-000522,0.160057813947
ACH-000524,-0.10565783763699998
ACH-000527,-0.323431648515
ACH-000528,-0.503537853045
ACH-000537,-0.09542953643660002
ACH-000541,-0.09940300632169999
ACH-000542,-0.224310067949
ACH-000544,-0.293385534232
ACH-000545,-0.2338039328
ACH-000547,0.0172331025051
ACH-000548,-0.12396257268
ACH-000549,-0.0679818662646
ACH-000550,-0.31842596741
ACH-000552,-0.263025000596
ACH-000556,-0.0822692511235
ACH-000557,-0.035295851905900004
ACH-000570,-0.21922930443100003
ACH-000571,-0.11847128677000002
ACH-000573,0.00964691898381
ACH-000576,-0.07419362672720001
ACH-000580,0.10102659054400001
ACH-000584,-0.0539930868899
ACH-000585,-0.0444711647334
ACH-000588,-0.0360030131124
ACH-000589,0.0633745750308
ACH-000591,-0.655605770203
ACH-000593,-0.0222495690217
ACH-000600,-0.135855773856
ACH-000601,-0.118000943378
ACH-000604,0.239676316167
ACH-000605,-0.17647878631499997
ACH-000606,-0.31355184088599997
ACH-000608,-0.224007951445
ACH-000614,-0.0650926082176
ACH-000616,-0.291188088543
ACH-000618,-0.202227970355
ACH-000619,-0.229275315372
ACH-000620,-0.0713678230029
ACH-000621,-0.021753626305999998
ACH-000622,-0.0547087971258
ACH-000623,-0.31454869538
ACH-000624,-0.111336073247
ACH-000627,-0.0590687871127
ACH-000630,-0.186612880209
ACH-000632,-0.0729177730077
ACH-000633,-0.131707776955
ACH-000637,0.0157544606616
ACH-000638,-0.20860480496
ACH-000646,-0.116399573662
ACH-000647,-0.12394665598400001
ACH-000648,-0.215798064261
ACH-000649,-0.204066996014
ACH-000651,-0.264957015676
ACH-000652,-0.263599591049
ACH-000653,-0.143763103695
ACH-000657,-0.07240621926089999
ACH-000658,0.06036745917690001
ACH-000661,0.0201827136134
ACH-000662,-0.18488136563000002
ACH-000663,-0.304273855658
ACH-000665,-0.29626013318300004
ACH-000671,-0.176820981208
ACH-000673,-0.123939173115
ACH-000676,-0.228294587736
ACH-000677,-0.43613364997599996
ACH-000681,0.0177485118948
ACH-000682,-0.24205074007
ACH-000683,-0.23928639505999996
ACH-000684,-0.160387487745
ACH-000688,-0.346004742812
ACH-000693,-0.0771361257675
ACH-000694,-0.212264125222
ACH-000695,-0.191494376391
ACH-000696,-0.133197327973
ACH-000697,-0.11672250526900001
ACH-000699,-0.0775228901806
ACH-000701,0.038612849674
ACH-000706,-0.07524385693249999
ACH-000711,-0.276699229098
ACH-000713,0.0201782006731
ACH-000714,-0.091006100982
ACH-000718,-0.20958730463
ACH-000720,-0.0548680915318
ACH-000721,-0.200938479491
ACH-000724,0.142128186485
ACH-000725,0.0837242378394
ACH-000732,-0.263859555659
ACH-000734,-0.0195678152162
ACH-000735,-0.05487201196219999
ACH-000736,-0.159775624759
ACH-000738,-0.344729241326
ACH-000746,-0.114657941647
ACH-000747,-0.309275303407
ACH-000748,-0.315518212252
ACH-000753,0.0393313997079
ACH-000756,-0.195145739175
ACH-000757,-0.0156195003042
ACH-000758,-0.0178270295388
ACH-000760,-0.139573662464
ACH-000763,-0.115406926929
ACH-000764,-0.258929300202
ACH-000765,-0.0683085440021
ACH-000766,-0.11876471433800001
ACH-000767,-0.357793429844
ACH-000768,-0.0208008724739
ACH-000769,-0.378942737208
ACH-000770,-0.104340749906
ACH-000771,-0.186154923163
ACH-000773,-0.247277742584
ACH-000776,-0.23252346840100002
ACH-000777,-0.163995616407
ACH-000778,-0.104272719824
ACH-000781,-0.11081903948100001
ACH-000782,-0.29154936840100004
ACH-000783,-0.126692112192
ACH-000784,-0.208638265077
ACH-000785,-0.0999831097676
ACH-000787,-0.0808470484518
ACH-000788,-0.00755242473126
ACH-000791,-0.100912710206
ACH-000792,-0.011234992952700001
ACH-000794,-0.0950030143763
ACH-000796,-0.432647758513
ACH-000799,-0.120451517961
ACH-000800,0.068390858022
ACH-000802,-0.0759387379388
ACH-000804,-0.179557878411
ACH-000805,-0.150877211284
ACH-000809,-0.222136138474
ACH-000810,0.0440182973219
ACH-000811,-0.180272036583
ACH-000817,-0.10595708251399999
ACH-000819,-0.057889072749500003
ACH-000820,0.282806712771
ACH-000821,-0.0891405159911
ACH-000822,-0.0959778247487
ACH-000823,-0.314749197705
ACH-000824,-0.27213227803199996
ACH-000827,-0.0638053858862
ACH-000829,0.0091650955396
ACH-000831,-0.169943976149
ACH-000832,-0.25382260157
ACH-000833,0.0629354206324
ACH-000834,-0.19394561355599998
ACH-000835,-0.194837072036
ACH-000836,-0.251184169115
ACH-000837,-0.015347519483100001
ACH-000838,-0.143944955087
ACH-000839,0.0639949592189
ACH-000840,-0.273971949122
ACH-000841,-0.456184580203
ACH-000843,-0.162545153967
ACH-000846,-0.125657441467
ACH-000847,-0.09829000852530001
ACH-000848,-0.15471780406400001
ACH-000849,-0.19678046738699997
ACH-000851,-0.18983760597600002
ACH-000855,-0.128292720886
ACH-000856,-0.576879994678
ACH-000858,-0.185795913869
ACH-000859,-0.3143873535
ACH-000861,-0.323656869173
ACH-000862,-0.053827907332499994
ACH-000865,-0.0899831196046
ACH-000866,-0.0823395498213
ACH-000867,-0.10726444230900001
ACH-000869,-0.0422648368416
ACH-000872,0.0230291884724
ACH-000873,-0.314491542653
ACH-000876,-0.017865005692499998
ACH-000878,-0.205832797779
ACH-000880,-0.203103138579
ACH-000881,0.0320865950548
ACH-000882,0.007408677155800001
ACH-000884,-0.07608042351689999
ACH-000885,-0.27860822596900003
ACH-000887,-0.122361897324
ACH-000888,-0.125510469795
ACH-000889,-0.0755972132096
ACH-000890,0.0633762098602
ACH-000896,-0.0330405258545
ACH-000898,0.101475155835
ACH-000900,-0.248038498706
ACH-000901,-0.24028607464899998
ACH-000905,-0.335580133269
ACH-000906,-0.0311558233864
ACH-000907,-0.23503215376400002
ACH-000910,-0.09663979278030001
ACH-000911,-0.127307092777
ACH-000912,-0.190381490018
ACH-000913,-0.12035545539300001
ACH-000915,-0.028572957032
ACH-000916,-0.660646402927
ACH-000917,-0.025370684671099996
ACH-000921,-0.091699813651
ACH-000924,-0.0443415029093
ACH-000926,-0.246036201595
ACH-000928,-0.239656708071
ACH-000929,-0.161681686242
ACH-000932,-0.14692139359200002
ACH-000935,-0.173819876314
ACH-000936,-0.20555904409000003
ACH-000937,-0.011407680947000001
ACH-000938,-0.0509709983978
ACH-000939,-0.0777731894755
ACH-000941,-0.13598219730799999
ACH-000943,-0.25616173519
ACH-000946,-0.329522262749
ACH-000947,-0.196374033259
ACH-000948,0.185808383471
ACH-000950,-0.280550878211
ACH-000953,0.121583358556
ACH-000957,-0.09340687807389998
ACH-000958,-0.0611862550708
ACH-000960,-0.07213660473450001
ACH-000963,-0.173972683853
ACH-000968,-0.13007519807700002
ACH-000969,-0.27476355023800003
ACH-000973,-0.17695008283799998
ACH-000974,-0.129099550353
ACH-000975,-0.12405525440500001
ACH-000976,-0.147155062306
ACH-000978,0.7143665850450001
ACH-000980,-0.04725626214269999
ACH-000984,-0.27130000868099996
ACH-000986,-0.216100514236
ACH-000988,-0.10493147663699999
ACH-000993,-0.20822899159400002
ACH-000994,-0.296240687391
ACH-000996,-0.274211083862
ACH-001001,-0.11856774740800001
ACH-001020,-0.147070358909
ACH-001028,-0.210898195627
ACH-001031,-0.389353757326
ACH-001038,-0.178006691066
ACH-001048,-0.0624939895063
ACH-001050,0.0116265489635
ACH-001053,-0.24246332020599998
ACH-001054,-0.0880318803364
ACH-001061,-0.121509285562
ACH-001067,-0.21361261474800003
ACH-001075,-0.0517050150835
ACH-001096,-0.148598548361
ACH-001128,0.0773118261813
ACH-001134,-0.0871646861761
ACH-001151,0.040911936791400004
ACH-001163,-0.445954212823
ACH-001164,-0.059106974852099994
ACH-001173,-0.21778837581399998
ACH-001183,-0.159615014405
ACH-001184,0.0229542265747
ACH-001190,0.00214899407129
ACH-001192,-0.0573847025183
ACH-001193,0.0400668050308
ACH-001196,-0.229178025513
ACH-001197,-0.0674833678696
ACH-001205,0.0560918977924
ACH-001211,-0.07452505410939998
ACH-001212,-0.396479870448
ACH-001228,-0.0594800158064
ACH-001232,-0.171035866524
ACH-001239,-0.208671865901
ACH-001274,-0.268393245956
ACH-001275,-0.194874551298
ACH-001277,-0.283597797238
ACH-001278,-0.20295602148400002
ACH-001280,-0.0877995405846
ACH-001283,-0.20582681807599998
ACH-001289,-0.161488544674
ACH-001295,-0.0616398407969
ACH-001300,-0.05599823619659999
ACH-001301,-0.136811365411
ACH-001302,0.245184182252
ACH-001303,-0.262014661383
ACH-001306,-0.158985692697
ACH-001318,-0.158940717392
ACH-001322,-0.47508383251100006
ACH-001328,-0.234696230294
ACH-001332,-0.18266763277800002
ACH-001333,-0.20034670747699998
ACH-001336,-0.323615906786
ACH-001340,-0.115126349563
ACH-001346,-0.131574672175
ACH-001353,-0.120080568331
ACH-001354,-0.21308120310400003
ACH-001367,-0.16441870198300002
ACH-001368,-0.11195777115399999
ACH-001374,-0.170144534747
ACH-001375,-0.278367527163
ACH-001377,-0.19796397557
ACH-001380,-0.178936867027
ACH-001391,-0.387999877295
ACH-001407,-0.234935193634
ACH-001408,-0.028761904419999998
ACH-001413,-0.252041375355
ACH-001430,-0.8152022058480001
ACH-001431,0.0817697638291
ACH-001450,-0.050378659320800004
ACH-001496,-0.112357145222
ACH-001500,0.0320362765262
ACH-001521,-0.09772191814030001
ACH-001523,-0.106597390583
ACH-001532,-0.0274379583043
ACH-001536,0.12461993822699999
ACH-001550,-0.165215149407
ACH-001552,-0.207831331489
ACH-001554,-0.199906820445
ACH-001645,-0.502094050075
ACH-001654,-0.18797171190900003
ACH-001715,-0.172107235138
ACH-001735,-0.053767300388400004
ACH-001736,-0.08027155146639998
ACH-001737,-0.210313706944
ACH-001740,-0.19687670875399998
ACH-001745,-0.19430708964200002
ACH-001750,-0.342881283305
ACH-001765,-0.123595015426
ACH-001956,-0.0537923555787
ACH-001957,-0.131577395309
