,WT1 (7490)
ACH-000004,0.08019990951460002
ACH-000007,-0.150692720058
ACH-000009,0.16546639979699998
ACH-000011,0.207613181239
ACH-000012,0.26125137265799997
ACH-000013,-0.811491518258
ACH-000014,0.0888071316292
ACH-000015,0.183309038708
ACH-000017,0.147785791121
ACH-000018,0.20730874428800003
ACH-000019,0.0102528924625
ACH-000021,-0.0226556163374
ACH-000022,0.12016765790999999
ACH-000025,0.255707662234
ACH-000028,0.0434153499345
ACH-000030,0.044186168695
ACH-000035,0.0274108784664
ACH-000036,0.33728815249
ACH-000037,0.311291012002
ACH-000039,0.305742458327
ACH-000040,0.154836984842
ACH-000041,0.0301910793792
ACH-000042,-0.0194266107388
ACH-000045,0.877633057749
ACH-000047,0.12449355549900001
ACH-000052,0.265899547368
ACH-000053,0.20867254857099998
ACH-000054,0.259868103855
ACH-000055,0.312973323868
ACH-000060,0.0770309381
ACH-000067,0.171862798757
ACH-000070,0.0327800474094
ACH-000075,0.325922577646
ACH-000078,0.21223023282499998
ACH-000082,0.0668844743649
ACH-000085,0.23155544974300002
ACH-000086,0.236292939408
ACH-000087,0.211363886164
ACH-000092,0.293503489146
ACH-000095,0.110195183075
ACH-000097,0.22096047962200002
ACH-000098,0.215145674353
ACH-000099,0.19322241680100002
ACH-000108,0.10011547871200001
ACH-000113,0.420684842931
ACH-000115,0.47387964803800003
ACH-000116,0.146874264554
ACH-000118,-0.0233824467055
ACH-000120,-0.0813099280687
ACH-000123,-0.8674316784
ACH-000127,0.24949624691999997
ACH-000128,0.289715791561
ACH-000132,0.24512744155000002
ACH-000133,0.261307239423
ACH-000137,0.15406848095999998
ACH-000138,0.197234798979
ACH-000142,0.131645792147
ACH-000143,0.154597082674
ACH-000146,-0.066197930338
ACH-000148,0.22754848368500002
ACH-000150,0.163124673144
ACH-000152,0.275032379682
ACH-000153,0.317372676463
ACH-000159,0.185661498904
ACH-000160,0.253915124443
ACH-000163,0.39998992225
ACH-000167,0.411812353401
ACH-000168,0.738171236998
ACH-000169,0.134103848717
ACH-000178,0.14836850824699999
ACH-000182,0.172990696635
ACH-000183,-0.0739669337019
ACH-000188,0.0957985606357
ACH-000189,0.0848766791366
ACH-000190,0.240308181901
ACH-000198,0.777974118933
ACH-000204,0.394598462633
ACH-000206,0.19313554533500002
ACH-000207,0.0224184659985
ACH-000211,0.25712441881299997
ACH-000215,0.0224254576572
ACH-000221,-0.162954768168
ACH-000222,0.0359573876594
ACH-000223,0.296951756113
ACH-000226,0.0678048087513
ACH-000227,0.0190281691328
ACH-000228,0.383167434234
ACH-000231,0.267033416796
ACH-000232,0.044038854522199994
ACH-000233,0.10570016372000002
ACH-000234,0.144861709594
ACH-000235,0.0221392023102
ACH-000237,0.262112942486
ACH-000238,0.106270908607
ACH-000243,0.0957926267405
ACH-000244,0.22176623151
ACH-000246,0.15461272435999998
ACH-000248,0.516170773461
ACH-000250,0.151758964784
ACH-000251,0.272559497304
ACH-000253,0.328768780913
ACH-000255,0.41524479219899996
ACH-000256,-0.23029754156800003
ACH-000257,-0.14736927170199998
ACH-000258,0.137297206648
ACH-000259,0.151001177014
ACH-000260,0.0833456482421
ACH-000261,0.13072913479
ACH-000262,0.574610168325
ACH-000263,0.30926583925
ACH-000264,0.212265413835
ACH-000265,-0.102326132069
ACH-000266,0.146361733256
ACH-000272,0.217027095656
ACH-000273,0.19092651882599998
ACH-000274,0.22033251357900002
ACH-000277,0.276355979624
ACH-000278,0.137415873524
ACH-000279,0.20041578781
ACH-000280,0.172380681747
ACH-000281,-0.0938413835152
ACH-000288,0.0757065628459
ACH-000291,0.25535877005
ACH-000293,-1.38999680746
ACH-000294,-0.08186273585539999
ACH-000295,0.336460043451
ACH-000296,0.028668148982700002
ACH-000302,0.244977402555
ACH-000304,0.28423538567400003
ACH-000307,0.0865803896896
ACH-000308,0.132880772311
ACH-000310,0.259909142054
ACH-000311,-0.0315819993105
ACH-000312,0.0768269043305
ACH-000315,0.19016499783799998
ACH-000316,0.317443303447
ACH-000317,0.114532946491
ACH-000318,0.268595016124
ACH-000319,0.123775646339
ACH-000320,0.00576171781233
ACH-000322,0.0307692393108
ACH-000323,0.10949586050799999
ACH-000324,0.116046102951
ACH-000329,0.264870473975
ACH-000330,-0.0021264450391
ACH-000331,0.12199918744100001
ACH-000332,0.178456059749
ACH-000334,0.37721354658100004
ACH-000335,0.184713172063
ACH-000336,0.412103832297
ACH-000337,0.374573492905
ACH-000339,0.271500155696
ACH-000341,-0.053322365614499996
ACH-000348,0.110735613808
ACH-000350,0.0240740771796
ACH-000352,0.262657086496
ACH-000356,0.00837347134859
ACH-000361,-0.135032513808
ACH-000362,0.160876160132
ACH-000363,0.0358736682424
ACH-000364,0.14695345155099998
ACH-000365,0.235575158227
ACH-000366,-0.000406054143214
ACH-000368,0.08233483293980001
ACH-000374,0.19047187505399998
ACH-000375,0.216581818288
ACH-000376,0.05196127537669999
ACH-000381,0.169692505258
ACH-000383,0.10647139071799999
ACH-000387,-0.44718548985600004
ACH-000389,0.146876284833
ACH-000390,0.170427505058
ACH-000393,-0.0259282826787
ACH-000395,0.31738460363800003
ACH-000397,0.15103989107899998
ACH-000401,-0.0196800794142
ACH-000402,-0.14576363657
ACH-000403,0.21739767349599998
ACH-000404,0.364637102699
ACH-000406,0.151895303498
ACH-000407,0.135531913213
ACH-000408,0.087819531318
ACH-000410,0.0361238436507
ACH-000411,0.23068544976799998
ACH-000414,-0.00184576742566
ACH-000415,0.011636162247799998
ACH-000416,0.155598079932
ACH-000420,0.032563642337
ACH-000421,0.052292954502499996
ACH-000424,0.537815876816
ACH-000425,-0.11308227360300001
ACH-000426,0.14885210753
ACH-000427,0.131686377173
ACH-000433,-0.00685093250376
ACH-000436,0.191321665987
ACH-000444,0.23634689690400001
ACH-000445,0.291241522395
ACH-000448,0.0603967125345
ACH-000450,0.10463726097500001
ACH-000452,0.120998798804
ACH-000454,0.016539001090299998
ACH-000458,0.32266763053
ACH-000459,0.227448553209
ACH-000460,-0.35124021357600005
ACH-000461,0.0811491324874
ACH-000463,0.0328807923244
ACH-000464,0.15911994792
ACH-000466,0.171711573585
ACH-000467,0.235420006057
ACH-000468,0.19140034840300002
ACH-000469,0.23253043439800003
ACH-000470,-0.011901929919
ACH-000471,0.0750958970688
ACH-000472,0.0744939935816
ACH-000473,0.10460134841
ACH-000475,0.14232890917500002
ACH-000476,0.10854000995200001
ACH-000477,0.20654503659899998
ACH-000480,0.22790302193599998
ACH-000481,0.101731831702
ACH-000483,0.22696357735199998
ACH-000484,0.017573855059
ACH-000485,0.315997342141
ACH-000486,-0.00879929169256
ACH-000487,0.232675009904
ACH-000488,0.150025911796
ACH-000490,0.220708946052
ACH-000491,-0.134749098511
ACH-000495,-0.327761517725
ACH-000496,0.161774679922
ACH-000499,0.0645236604438
ACH-000500,0.21637683098299998
ACH-000502,0.0874708446193
ACH-000503,0.257920042297
ACH-000505,0.2543626927
ACH-000507,0.292585903105
ACH-000510,0.11665819430600001
ACH-000511,0.10831328632099999
ACH-000512,0.351559490028
ACH-000516,0.23873914947799998
ACH-000517,0.158996019923
ACH-000518,0.138692878944
ACH-000520,0.051661903327
ACH-000521,0.161030242588
ACH-000522,0.25972711805300003
ACH-000524,0.0629928965472
ACH-000527,0.177411695255
ACH-000528,0.09484733757160001
ACH-000537,0.293946289293
ACH-000541,0.244625281765
ACH-000542,0.12021415224899999
ACH-000544,0.0222337589683
ACH-000545,0.12817674904100002
ACH-000547,0.283284720014
ACH-000548,0.180958373642
ACH-000549,0.215665915779
ACH-000550,0.262441353391
ACH-000552,0.22162195011799998
ACH-000556,0.22443834479699998
ACH-000557,0.422335416976
ACH-000570,0.12451635430400002
ACH-000571,0.019270850517
ACH-000573,0.26557807193300004
ACH-000576,0.09312960332119999
ACH-000580,0.36091496852
ACH-000584,0.171517103061
ACH-000585,0.17012646890500002
ACH-000588,-0.024116185794599995
ACH-000589,0.140072679185
ACH-000591,0.14320675139
ACH-000593,0.13715323869899998
ACH-000600,0.0653166503761
ACH-000601,0.10270170507000001
ACH-000604,-0.228084041668
ACH-000605,0.230463886265
ACH-000606,0.249609130511
ACH-000608,0.111020688464
ACH-000614,0.220690809
ACH-000616,0.126258973833
ACH-000618,0.0329670126284
ACH-000619,0.401082022138
ACH-000620,0.15366216847
ACH-000621,0.19965877641199997
ACH-000622,0.09000412152560001
ACH-000623,0.0180997416042
ACH-000624,0.20762713493700002
ACH-000627,0.17722472804900002
ACH-000630,0.190689080728
ACH-000632,0.147922087311
ACH-000633,0.165550123637
ACH-000637,0.0708225500883
ACH-000638,0.00517373353608
ACH-000646,0.078126570661
ACH-000647,0.191717384956
ACH-000648,0.16201813980000002
ACH-000649,0.247931180096
ACH-000651,0.24909363350400002
ACH-000652,-0.09095498772189999
ACH-000653,0.09927076878720001
ACH-000657,0.020693223096
ACH-000658,0.218112254249
ACH-000661,0.05981827384380001
ACH-000662,-0.0899236390847
ACH-000663,0.353924191061
ACH-000665,0.041579880286300004
ACH-000671,0.0815408186082
ACH-000673,0.155109607871
ACH-000676,0.10135642720100001
ACH-000677,0.037530210518699994
ACH-000681,-0.011031436781600002
ACH-000682,0.218187166069
ACH-000683,-0.023790647571400002
ACH-000684,0.279874298306
ACH-000688,-0.0391543129398
ACH-000693,0.254068313705
ACH-000694,0.284919604219
ACH-000695,0.439142302873
ACH-000696,0.0843405590332
ACH-000697,0.243100457677
ACH-000699,0.189839139616
ACH-000701,0.097028600168
ACH-000706,0.0718458681822
ACH-000711,0.07654633518989999
ACH-000713,-0.239454564769
