,CMPK2 (129607)
ACH-000004,-0.282464161155
ACH-000007,-0.329660480014
ACH-000009,-0.0402841561707
ACH-000011,-0.231186642348
ACH-000012,-0.09168552017380001
ACH-000013,-0.148591574503
ACH-000014,-0.219889386582
ACH-000015,-0.15775914947699998
ACH-000017,-0.417649023493
ACH-000018,-0.08060416835010001
ACH-000019,-0.16733519669000002
ACH-000021,-0.062384767789000005
ACH-000022,-0.14131558505
ACH-000025,-0.265226776359
ACH-000028,-0.0227609674408
ACH-000030,-0.060456486738200005
ACH-000035,-0.284968689846
ACH-000036,-0.34766176933700005
ACH-000037,-0.540262799668
ACH-000039,-0.169805047155
ACH-000040,-0.401119764291
ACH-000041,-0.40202756043899995
ACH-000042,-0.137778312694
ACH-000045,-0.256111389042
ACH-000047,-0.171440872442
ACH-000052,-0.272904189293
ACH-000053,-0.190852454353
ACH-000054,-0.312085506592
ACH-000055,-0.0008680857000980001
ACH-000060,-0.523776929452
ACH-000067,-0.227111244724
ACH-000070,-0.317801436043
ACH-000075,-0.16509470752900002
ACH-000078,-0.11624761957699999
ACH-000082,-0.5692206672110001
ACH-000085,-0.541702418402
ACH-000086,-0.242814387277
ACH-000087,-0.473209409098
ACH-000092,-0.401760570318
ACH-000095,-0.296696780704
ACH-000097,-0.241329180681
ACH-000098,-0.301700253532
ACH-000099,-0.464745893183
ACH-000108,0.0285180968052
ACH-000113,-0.44339603392300003
ACH-000115,-0.218706221918
ACH-000116,-0.266053365115
ACH-000118,-0.248008639416
ACH-000120,-0.05571883749940001
ACH-000123,0.000484428301548
ACH-000127,-0.23626857020300002
ACH-000128,-0.39517471572499996
ACH-000132,-0.235528089553
ACH-000133,-0.300055972964
ACH-000137,-0.140858311689
ACH-000138,-0.0800294222432
ACH-000142,-0.358729888116
ACH-000143,-0.198720983687
ACH-000146,-0.387503379493
ACH-000148,-0.241785849615
ACH-000150,-0.336500844255
ACH-000152,-0.49264049857500003
ACH-000153,-0.0226961878317
ACH-000159,-0.2793127153
ACH-000160,0.066361388963
ACH-000163,-0.282531734596
ACH-000167,-0.0644564755379
ACH-000168,-0.440617957205
ACH-000169,-0.38627516648500004
ACH-000178,-0.34142131276
ACH-000182,-0.25120807236
ACH-000183,-0.433208324903
ACH-000188,-0.319939976259
ACH-000189,-0.469899957474
ACH-000190,-0.20838300482
ACH-000198,-0.166149485957
ACH-000204,-0.35003349229099995
ACH-000206,0.0929588440096
ACH-000207,-0.169944529516
ACH-000211,-0.321393123296
ACH-000215,-0.198392753872
ACH-000221,0.09910809813239999
ACH-000222,0.0299147603897
ACH-000223,-0.575311582627
ACH-000226,-0.0628606126692
ACH-000227,-0.564605863474
ACH-000228,-0.0419006644324
ACH-000231,-0.131685533113
ACH-000232,-0.366243676472
ACH-000233,-0.22018019300900002
ACH-000234,-0.50183691085
ACH-000235,-0.188338804379
ACH-000237,-0.297418224818
ACH-000238,-0.487603372317
ACH-000243,-0.08213698743339999
ACH-000244,-0.491125379032
ACH-000246,-0.212013263341
ACH-000248,-0.310390179886
ACH-000250,-0.239719739537
ACH-000251,-0.30339248599199997
ACH-000253,-0.21222255882399998
ACH-000255,-0.44488774741899995
ACH-000256,-0.410500023715
ACH-000257,-0.44829527249300005
ACH-000258,-0.288292086196
ACH-000259,-0.24255609957
ACH-000260,-0.105466068752
ACH-000261,-0.27135525865
ACH-000262,-0.296597147828
ACH-000263,-0.38950259783
ACH-000264,-0.232710971097
ACH-000265,-0.173052699945
ACH-000266,-0.138371541036
ACH-000272,-0.21181262083799998
ACH-000273,-0.40372341870399997
ACH-000274,-0.441055979724
ACH-000277,-0.323131932071
ACH-000278,-0.407659152082
ACH-000279,-0.330180853178
ACH-000280,-0.0245948364562
ACH-000281,0.0302968636368
ACH-000288,-0.325210699755
ACH-000291,-0.260596659832
ACH-000293,-0.41706719471799997
ACH-000294,-0.100362204665
ACH-000295,-0.350365587478
ACH-000296,-0.0902047997935
ACH-000302,-0.197442108787
ACH-000304,-0.0592629172929
ACH-000307,-0.0502113959881
ACH-000308,-0.164027894384
ACH-000310,-0.242262993668
ACH-000311,-0.146921020079
ACH-000312,-0.0591364442824
ACH-000315,0.00146887114447
ACH-000316,-0.457672233396
ACH-000317,-0.401549729685
ACH-000318,-0.262472191048
ACH-000319,-0.18831068429900003
ACH-000320,-0.082941420945
ACH-000322,-0.428138196613
ACH-000323,-0.313758119181
ACH-000324,-0.288945785825
ACH-000329,-0.36142595748899997
ACH-000330,0.04197242605569999
ACH-000331,-0.22793480407299999
ACH-000332,-0.158559488861
ACH-000334,-0.652575679082
ACH-000335,-0.253721031351
ACH-000336,-0.44891382397699997
ACH-000337,-0.277068046621
ACH-000339,-0.12873242015
ACH-000341,-0.160959108968
ACH-000348,-0.327707728147
ACH-000350,-0.112481715875
ACH-000352,-0.208264785504
ACH-000356,0.024159164280500002
ACH-000361,-0.342291203483
ACH-000362,-0.293551256399
ACH-000363,-0.349402516734
ACH-000364,-0.330011608556
ACH-000365,-0.175508382755
ACH-000366,-0.258727651632
ACH-000368,-0.246408329681
ACH-000374,-0.23248309143399998
ACH-000375,-0.157645513873
ACH-000376,-0.224771766374
ACH-000381,0.00913242999313
ACH-000383,-0.24120871262
ACH-000387,-0.161169054344
ACH-000389,-0.439677864227
ACH-000390,-0.18861840492100002
ACH-000393,-0.249395538444
ACH-000395,-0.008977598521350001
ACH-000397,-0.220985890007
ACH-000401,-0.325590362451
ACH-000402,-0.274693477637
ACH-000403,-0.24639181933600002
ACH-000404,-0.155417264362
ACH-000406,-0.155187082793
ACH-000407,-0.47062180640199996
ACH-000408,0.0024550485013000002
ACH-000410,-0.23488959483600003
ACH-000411,-0.40312519368
ACH-000414,-0.340382110261
ACH-000415,-0.0422808726832
ACH-000416,-0.33747613993500003
ACH-000420,-0.368732000302
ACH-000421,-0.24130755929499997
ACH-000424,-0.515436728421
ACH-000425,-0.302289482462
ACH-000426,-0.137695007132
ACH-000427,-0.443346067561
ACH-000433,-0.175631786853
ACH-000436,-0.315777483661
ACH-000444,-0.043916695242
ACH-000445,-0.32120533450399996
ACH-000448,-0.320980849699
ACH-000450,-0.430638384134
ACH-000452,-0.201074894003
ACH-000454,-0.25019327288000004
ACH-000458,0.00826281885215
ACH-000459,-0.154815826545
ACH-000460,-0.24620038441
ACH-000461,-0.17609617613899997
ACH-000463,-0.209296793321
ACH-000464,-0.601928230172
ACH-000466,-0.354581552786
ACH-000467,-0.15595318298900002
ACH-000468,-0.025054541515700003
ACH-000469,-0.059009229805100004
ACH-000470,-0.297480114488
ACH-000471,-0.18496049260800002
ACH-000472,-0.157306366621
ACH-000473,0.0409587043676
ACH-000475,-0.34484203380500006
ACH-000476,-0.298552241327
ACH-000477,-0.443020616931
ACH-000480,-0.247328572306
ACH-000481,-0.11445113082599999
ACH-000483,-0.035238065997300005
ACH-000484,-0.322660033438
ACH-000485,-0.103750339894
ACH-000486,-0.235635164536
ACH-000487,-0.29491311277
ACH-000488,-0.181057191551
ACH-000490,-0.213319961853
ACH-000491,-0.495043309078
ACH-000495,-0.33571557004600006
ACH-000496,-0.256981234866
ACH-000499,-0.346487677607
ACH-000500,0.08432741807610002
ACH-000502,-0.0798149666322
ACH-000503,-0.330467113123
ACH-000505,-0.2610007358
ACH-000507,-0.304281933618
ACH-000510,-0.200933537267
ACH-000511,-0.3614140813699999
ACH-000512,-0.298136074761
ACH-000516,-0.27742346096000003
ACH-000517,-0.370109028983
ACH-000518,-0.111887206431
ACH-000520,-0.539080312008
ACH-000521,-0.096182721643
ACH-000522,-0.220779999658
ACH-000524,-0.201055976566
ACH-000527,-0.147984735408
ACH-000528,-0.118636684724
ACH-000537,-0.24139223313799998
ACH-000541,-0.0687023555753
ACH-000542,-0.240828238123
ACH-000544,-0.289167379947
ACH-000545,-0.112256996756
ACH-000547,-0.06938232864010001
ACH-000548,-0.445374005056
ACH-000549,-0.183985444886
ACH-000550,-0.142662415379
ACH-000552,-0.16063396401900001
ACH-000556,-0.18222573570099998
ACH-000557,-0.199287421184
ACH-000570,-0.30938583301100003
ACH-000571,-0.285543852965
ACH-000573,-0.344973256116
ACH-000576,-0.426213847908
ACH-000580,-0.233398216686
ACH-000584,-0.218775122592
ACH-000585,-0.24797008347600002
ACH-000588,0.0493910500318
ACH-000589,-0.2289281487
ACH-000591,-0.242651752963
ACH-000593,-0.205193188333
ACH-000600,-0.465696081744
ACH-000601,-0.18021992882100002
ACH-000604,-0.11205382446699999
ACH-000605,-0.22784150834199998
ACH-000606,-0.27796744033000004
ACH-000608,-0.21450257932100003
ACH-000614,-0.243667492475
ACH-000616,-0.162705223723
ACH-000618,-0.20188694262
ACH-000619,-0.210679698098
ACH-000620,-0.36723953322700004
ACH-000621,-0.36845701884000004
ACH-000622,-0.0424345948917
ACH-000623,-0.190360126461
ACH-000624,-0.201092962599
ACH-000627,-0.392836507159
ACH-000630,-0.338362642151
ACH-000632,-0.198305140278
ACH-000633,-0.291502086428
ACH-000637,-0.184099285691
ACH-000638,-0.256110238956
ACH-000646,-0.06975978546299999
ACH-000647,-0.163172861482
ACH-000648,-0.17481775177099998
ACH-000649,-0.263939348142
ACH-000651,0.021544764600299998
ACH-000652,-0.158518860145
ACH-000653,-0.233472799067
ACH-000657,-0.12204575169500001
ACH-000658,-0.285550227074
ACH-000661,-0.43568219245300005
ACH-000662,-0.18028065455400002
ACH-000663,-0.0254323413066
ACH-000665,-0.379091901929
ACH-000671,-0.085868336951
ACH-000673,-0.345149005825
ACH-000676,-0.368790990123
ACH-000677,0.007637741017939999
ACH-000681,-0.166891862402
ACH-000682,-0.33709819632
ACH-000683,-0.291813866872
ACH-000684,-0.35128037185500005
ACH-000688,-0.406342752342
ACH-000693,-0.192801360735
ACH-000694,0.0422648383463
ACH-000695,-0.50183957794
ACH-000696,-0.38377958996100003
ACH-000697,-0.314555793097
ACH-000699,-0.09094942122789999
ACH-000701,-0.287782685541
ACH-000706,-0.36137581262100005
ACH-000711,-0.20145590816
ACH-000713,-0.19356113521200002
ACH-000714,-0.49116679734700003
ACH-000718,-0.20403703785799998
ACH-000720,-0.35171310162299996
ACH-000721,-0.260647177026
ACH-000724,-0.338726324367
ACH-000725,-0.125729314042
ACH-000732,-0.23279259979000003
ACH-000734,-0.216617449276
ACH-000735,-0.21193529495900001
ACH-000736,-0.32323548973099997
ACH-000738,-0.206737601681
ACH-000746,-0.152795294494
ACH-000747,-0.18312817079500002
ACH-000748,-0.220816366951
ACH-000753,-0.165994839742
ACH-000756,-0.518727015535
ACH-000757,0.06957257042260001
ACH-000758,-0.167187786733
ACH-000760,-0.299755718124
ACH-000763,-0.165760776676
ACH-000764,-0.168205332005
ACH-000765,-0.19261439783
ACH-000766,-0.28951041286999996
ACH-000767,-0.208443123763
ACH-000768,-0.338529467667
ACH-000769,-0.06181297486119999
ACH-000770,-0.336021718132
ACH-000771,-0.302009005682
ACH-000773,-0.251995394222
ACH-000776,-0.261127517751
ACH-000777,-0.243541525248
ACH-000778,0.111219862807
ACH-000781,-0.167262956336
ACH-000782,-0.0599179611148
ACH-000783,-0.5111293338530001
ACH-000784,-0.04572125693469999
ACH-000785,-0.254650322825
ACH-000787,-0.141465973099
ACH-000788,-0.230775713094
ACH-000791,-0.16981919132399997
ACH-000792,-0.535826447774
ACH-000794,-0.40650135340899995
ACH-000796,-0.248209420683
ACH-000799,-0.266864016021
ACH-000800,-0.176888646723
ACH-000802,-0.0510949368589
ACH-000804,-0.21052755697099998
ACH-000805,-0.200254766212
ACH-000809,-0.20939043857700002
ACH-000810,-0.42412103868900003
