,EXOC7 (23265)
ACH-000004,-0.667240188895
ACH-000007,-0.448978003213
ACH-000009,-0.807199774836
ACH-000011,-0.455802417184
ACH-000012,-0.7859241583419999
ACH-000013,-0.582779203626
ACH-000014,-0.457281806673
ACH-000015,-0.395375063796
ACH-000017,-0.7645799835079999
ACH-000018,-0.645730904407
ACH-000019,-0.751553159323
ACH-000021,-0.516017884445
ACH-000022,-0.7174938959620001
ACH-000025,-0.703228694461
ACH-000028,-0.5125593206819999
ACH-000030,-0.6524451373969999
ACH-000035,-0.6002339576
ACH-000036,-0.369121180664
ACH-000037,-0.491210184865
ACH-000039,-0.57460424533
ACH-000040,-0.614467536096
ACH-000041,-0.6781340339249999
ACH-000042,-0.601678670951
ACH-000045,-0.357269055233
ACH-000047,-0.573226571055
ACH-000052,-0.651678992469
ACH-000053,-0.49477076066500003
ACH-000054,-0.606615471861
ACH-000055,-0.588046317655
ACH-000060,-0.682234401289
ACH-000067,-0.512225444582
ACH-000070,-0.48869417829800005
ACH-000075,-0.522391270566
ACH-000078,-0.527707609458
ACH-000082,-0.6169076179730001
ACH-000085,-0.358795549301
ACH-000086,-0.612653619458
ACH-000087,-0.846644862818
ACH-000092,-0.8817205108949999
ACH-000095,-0.602838517267
ACH-000097,-0.577498740746
ACH-000098,-0.689550476619
ACH-000099,-0.660262848557
ACH-000108,-0.693902601638
ACH-000113,-0.520283762183
ACH-000115,-0.494254217303
ACH-000116,-0.560502329842
ACH-000118,-0.70595564148
ACH-000120,-0.485470589781
ACH-000123,-0.712211420187
ACH-000127,-0.607636862918
ACH-000128,-0.668843003022
ACH-000132,-0.774120153056
ACH-000133,-0.60985928425
ACH-000137,-0.275526179833
ACH-000138,-0.5297290651250001
ACH-000142,-0.692878816266
ACH-000143,-0.40541080196900003
ACH-000146,-0.475531681457
ACH-000148,-0.610077100336
ACH-000150,-0.6885756498029999
ACH-000152,-0.536579078129
ACH-000153,-0.364310356596
ACH-000159,-0.38494760469300005
ACH-000160,-0.665211944568
ACH-000163,-0.6607711091340001
ACH-000167,-1.0020252757700001
ACH-000168,-0.49270978176799995
ACH-000169,-0.403254802959
ACH-000178,-0.746859849335
ACH-000182,-0.5762307208699999
ACH-000183,-0.590101045208
ACH-000188,-0.566554952031
ACH-000189,-0.9956322861660001
ACH-000190,-0.743053255981
ACH-000198,-0.520967263932
ACH-000204,-0.748254958294
ACH-000206,-0.739449916446
ACH-000207,-0.465533211091
ACH-000211,-0.679271091968
ACH-000215,-0.491408824495
ACH-000221,-0.5337556165030001
ACH-000222,-0.44673004234999997
ACH-000223,-0.644572264444
ACH-000226,-0.573450405192
ACH-000227,-0.678601624827
