,CTF1 (1489)
ACH-000004,-0.14619554807600002
ACH-000007,-0.028763774564400005
ACH-000009,0.2452551175
ACH-000011,0.011973570839499998
ACH-000012,-0.120567369769
ACH-000013,-0.050755317149199994
ACH-000014,-0.0178017542821
ACH-000015,-0.0982290220833
ACH-000017,-0.108232691711
ACH-000018,-0.036336366267499996
ACH-000019,-0.122977065063
ACH-000021,-0.11535560535
ACH-000022,0.156869287284
ACH-000025,-0.130757747227
ACH-000028,-0.017658768646099998
ACH-000030,0.10947374783
ACH-000035,-0.130877693845
ACH-000036,-0.24099821910500002
ACH-000037,-0.317549525231
ACH-000039,-0.11138267340399999
ACH-000040,0.028048514037900003
ACH-000041,0.0009541568089450001
ACH-000042,0.0742541568169
ACH-000045,-0.0137912790586
ACH-000047,0.0114683953424
ACH-000052,0.09180701389799999
ACH-000053,0.033661025941
ACH-000054,-0.0786785606427
ACH-000055,-0.0337822768789
ACH-000060,0.150434643733
ACH-000067,-0.0754716675747
ACH-000070,0.0898479548015
ACH-000075,-0.12257218858100001
ACH-000078,-0.104966979286
ACH-000082,0.022860048371599998
ACH-000085,-0.092620195068
ACH-000086,0.108032249679
ACH-000087,0.217734346072
ACH-000092,-0.10171574917500001
ACH-000095,0.04768715150859999
ACH-000097,-0.14243071670600002
ACH-000098,-0.0972839739809
ACH-000099,-0.0359729304706
ACH-000108,0.20081195367899998
ACH-000113,-0.0121856484691
ACH-000115,-0.327866115488
ACH-000116,-0.0215049217723
ACH-000118,0.011457353297
ACH-000120,-0.13216361306500002
ACH-000123,0.009527967481459999
ACH-000127,-0.0583038515376
ACH-000128,-0.120841363887
ACH-000132,-0.0197987840368
ACH-000133,0.049365636701
ACH-000137,-0.187229164333
ACH-000138,0.117502198704
ACH-000142,-0.108724806876
ACH-000143,-0.276808191993
ACH-000146,-0.09447856413820001
ACH-000148,0.0074670071465
ACH-000150,-0.0768813224284
ACH-000152,0.0800632000699
ACH-000153,-0.218157525356
ACH-000159,-0.147027468837
ACH-000160,0.16279147545
ACH-000163,-0.04963645911669999
ACH-000167,-0.0199414573178
ACH-000168,-0.066184607071
ACH-000169,0.16346255800999998
ACH-000178,-0.198117565632
ACH-000182,0.0330777400781
ACH-000183,0.18324570479400001
ACH-000188,-0.029068988323200002
ACH-000189,-0.258820134646
ACH-000190,-0.036091954056
ACH-000198,-0.0549961241616
ACH-000204,-0.310190543082
ACH-000206,-0.056018109985300005
ACH-000207,-0.0481019806476
ACH-000211,-0.00972665753604
ACH-000215,-0.029832810323
ACH-000221,-0.117451609989
ACH-000222,0.051657775659199996
ACH-000223,0.027961809883400003
ACH-000226,-0.135425495162
ACH-000227,0.301736825341
ACH-000228,0.0309402106636
ACH-000231,-0.181624556525
ACH-000232,-0.008950515586809999
ACH-000233,-0.09970470825639999
ACH-000234,-0.1291307458
ACH-000235,-0.0494113654957
ACH-000237,-0.127009796189
ACH-000238,0.07192193045800001
ACH-000243,-0.0027152817154099994
ACH-000244,-0.24126432860199998
ACH-000246,0.0818668224454
ACH-000248,-0.332983956508
ACH-000250,-0.0895916594077
ACH-000251,-0.152794244774
ACH-000253,-0.012951157771700002
ACH-000255,-0.194996190788
ACH-000256,-0.105449633165
ACH-000257,0.015302006695600001
ACH-000258,-0.114023852445
ACH-000259,0.00855339051996
ACH-000260,-0.110174519091
ACH-000261,0.36229645412199996
ACH-000262,-0.00472309455012
ACH-000263,0.08849318267069999
ACH-000264,-0.0794355786733
ACH-000265,-0.0335096600431
ACH-000266,0.0112501768392
ACH-000272,0.07230448710580001
ACH-000273,0.0568823125193
ACH-000274,-0.11770672422299999
ACH-000277,-0.0502989938651
ACH-000278,0.0745802068634
ACH-000279,0.010051577771399998
ACH-000280,-0.0513526836896
ACH-000281,0.28799401678000003
ACH-000288,-0.09489376975189999
ACH-000291,0.055944840897000005
ACH-000293,0.0268288314109
ACH-000294,0.242342543864
ACH-000295,0.144527217587
ACH-000296,-0.184241771567
ACH-000302,0.0054987805305
ACH-000304,-0.349068941144
ACH-000307,0.129916447249
ACH-000308,-0.0793390374256
ACH-000310,-0.14221237222000002
ACH-000311,0.133763570969
ACH-000312,0.00873893337709
ACH-000315,-0.310413115174
ACH-000316,0.0269462654367
ACH-000317,-0.10757369589000002
ACH-000318,0.122816290168
ACH-000319,-0.097570921283
ACH-000320,0.185299504786
ACH-000322,-0.193281739047
ACH-000323,0.016839143964100002
ACH-000324,0.004457045875279999
ACH-000329,0.0195577040909
ACH-000330,-0.194057247822
ACH-000331,-0.163607734379
ACH-000332,-0.044666858776599996
ACH-000334,0.217440941735
ACH-000335,0.33232108578499997
ACH-000336,0.41206911597400003
ACH-000337,-0.21201674721500002
ACH-000339,-0.104431427242
ACH-000341,-0.000124848805294
ACH-000348,-0.0993322588507
ACH-000350,-0.051094117475699995
ACH-000352,0.019655796633099996
ACH-000356,-0.031161659443599995
ACH-000361,0.0146947332826
ACH-000362,0.0325393285763
ACH-000363,-0.105541375318
ACH-000364,-0.13792736789100002
ACH-000365,0.0006949642903889999
ACH-000366,0.0373151589003
ACH-000368,-0.057679856476400004
ACH-000374,-0.0027577541564200005
ACH-000375,-0.0589160675255
ACH-000376,0.0120002304375
ACH-000381,0.0269976207299
ACH-000383,-0.110543799719
ACH-000387,0.098763807411
ACH-000389,-0.0259010192618
ACH-000390,-0.0873660912997
ACH-000393,0.188152033352
ACH-000395,-0.0482908035688
ACH-000397,-0.09880950142660001
ACH-000401,-0.21683609768599998
ACH-000402,-0.17980072687100002
ACH-000403,0.0014185360652
ACH-000404,-0.128109602105
ACH-000406,-0.012500900952299998
ACH-000407,-0.169684137863
ACH-000408,0.09603277211889999
ACH-000410,0.052722158645900005
ACH-000411,-0.0414775737553
ACH-000414,-0.0656698604674
ACH-000415,-0.0638476968609
ACH-000416,-0.09677661730289999
ACH-000420,-0.0452316235043
ACH-000421,-0.0759519411931
ACH-000424,-0.18578767764600002
ACH-000425,-0.112418287378
ACH-000426,-0.273892180649
ACH-000427,-0.24854867978700002
ACH-000433,-0.18500757033
ACH-000436,-0.242866898682
ACH-000444,0.006543357369029999
ACH-000445,-0.407670422932
ACH-000448,0.0761349300228
ACH-000450,0.276557864272
ACH-000452,-0.06536643211019999
ACH-000454,-0.142919962324
ACH-000458,-0.08348563317049999
ACH-000459,-0.023731817844700003
ACH-000460,0.0819513085008
ACH-000461,-0.0340343677881
ACH-000463,0.0023712087869899997
ACH-000464,0.328794100604
ACH-000466,0.0444111491304
ACH-000467,0.174672635795
ACH-000468,-0.0236219785159
ACH-000469,0.0847707676718
ACH-000470,0.278329742393
ACH-000471,-0.127218912163
ACH-000472,-0.13136588118599998
ACH-000473,-0.0886517485808
ACH-000475,-0.039598296669699995
ACH-000476,-0.159159742717
ACH-000477,-0.0936015770334
ACH-000480,0.112151662641
ACH-000481,0.051665875195500005
ACH-000483,-0.11215577722000002
ACH-000484,-0.279227225149
ACH-000485,-0.159337067473
ACH-000486,-0.10880779229599999
ACH-000487,0.0391083961967
ACH-000488,-0.142576349784
ACH-000490,0.0560339392014
ACH-000491,-0.113418304313
ACH-000495,0.0298201718107
ACH-000496,-0.16940664645599998
ACH-000499,-0.137982424892
ACH-000500,-0.373371530732
ACH-000502,0.054970229191300006
ACH-000503,-0.314278932023
ACH-000505,0.007743880616520001
ACH-000507,0.0307099682161
ACH-000510,-0.164836045375
ACH-000511,-0.0789950215639
ACH-000512,-0.072793199124
ACH-000516,-0.040937955575900006
ACH-000517,-0.163928711942
ACH-000518,0.117093444758
ACH-000520,-0.204995900055
ACH-000521,0.229450745344
ACH-000522,-0.17803911854
ACH-000524,-0.0736457519822
ACH-000527,-0.006758721684979999
ACH-000528,0.0693557905574
ACH-000537,-0.234489359996
ACH-000541,-0.346151718141
ACH-000542,-0.0420523199043
ACH-000544,0.298446756441
ACH-000545,-0.042195233863199996
ACH-000547,0.117749558511
ACH-000548,-0.141918188384
ACH-000549,-0.09883543329849999
ACH-000550,0.11085641569700001
ACH-000552,-0.138866823659
ACH-000556,-0.142471298447
ACH-000557,0.00294570198653
ACH-000570,0.21760305185400003
ACH-000571,-0.03494935540480001
ACH-000573,-0.00577608908095
ACH-000576,0.047921023942
ACH-000580,-0.00854419480319
ACH-000584,0.019515125124
ACH-000585,0.0436746960271
ACH-000588,0.151643775927
ACH-000589,-0.0408146407763
ACH-000591,-0.058058708751600005
ACH-000593,-0.09752966465719999
ACH-000600,-0.09321224809520001
ACH-000601,-0.07687985677619999
ACH-000604,-0.153190610173
ACH-000605,-0.00342395247289
ACH-000606,0.000827333153988
ACH-000608,0.140291084912
ACH-000614,0.16427507514599998
ACH-000616,-0.09752924753969999
ACH-000618,0.161102678412
ACH-000619,-0.23137343444699998
ACH-000620,-0.16453871325
