,GSTM2 (2946)
ACH-000004,-0.307384979291
ACH-000007,0.06314597935119999
ACH-000009,-0.15309556752999998
ACH-000011,-0.185924882409
ACH-000012,-0.326102476977
ACH-000013,-0.251665220741
ACH-000014,-0.30594545655
ACH-000015,-0.239656706872
ACH-000017,-0.16080032681700002
ACH-000018,-0.322425042047
ACH-000019,-0.406261564883
ACH-000021,-0.0665113614371
ACH-000022,-0.146663727355
ACH-000025,-0.428792410947
ACH-000028,-0.477320434556
ACH-000030,-0.303176591619
ACH-000035,-0.377749869583
ACH-000036,-0.261183963663
ACH-000037,-0.261990437061
ACH-000039,0.05101152099069999
ACH-000040,-0.42860880250600003
ACH-000041,-0.106779048308
ACH-000042,-0.0575945591634
ACH-000045,-0.345988149084
ACH-000047,-0.22819566815200001
ACH-000052,-0.215211502363
ACH-000053,-0.26742235761300004
ACH-000054,-0.292364051886
ACH-000055,-0.194562032362
ACH-000060,-0.338529193765
ACH-000067,-0.20397923800099999
ACH-000070,-0.0307153093378
ACH-000075,-0.49928660866400004
ACH-000078,-0.333131354222
ACH-000082,-0.266316689722
ACH-000085,-0.523568827088
ACH-000086,-0.269762048125
ACH-000087,-0.20302558058200001
ACH-000092,-0.454309503689
ACH-000095,-0.35270604607199996
ACH-000097,-0.235119513306
ACH-000098,-0.262185522308
ACH-000099,-0.202199175145
ACH-000108,0.050926107246900006
ACH-000113,-0.402088235208
ACH-000115,-0.258221217279
ACH-000116,-0.142986478923
ACH-000118,-0.111974840114
ACH-000120,-0.07143322493700001
ACH-000123,-0.101882050553
ACH-000127,-0.33269696064800003
ACH-000128,-0.39001334911700003
ACH-000132,-0.290995870658
ACH-000133,-0.321961213217
ACH-000137,-0.433228148363
ACH-000138,-0.053208483346699996
ACH-000142,-0.393207957244
ACH-000143,-0.109869857809
ACH-000146,-0.0986093499893
ACH-000148,-0.192343308779
ACH-000150,-0.279423576555
ACH-000152,-0.360017493626
ACH-000153,-0.236457782821
ACH-000159,-0.21732966281100002
ACH-000160,-0.0320342516689
ACH-000163,-0.201713986975
ACH-000167,-0.47953823217299996
ACH-000168,-0.183357475575
ACH-000169,-0.171904978605
ACH-000178,-0.315734433815
ACH-000182,0.057247129999
ACH-000183,-0.284307952977
ACH-000188,-0.470832158998
ACH-000189,-0.439947043932
ACH-000190,-0.273981692603
ACH-000198,-0.34726472251100005
ACH-000204,-0.600666782671
ACH-000206,-0.137105479674
ACH-000207,-0.332981512808
ACH-000211,-0.263714970868
ACH-000215,-0.289150346164
ACH-000221,-0.511289097177
ACH-000222,-0.0729124824228
ACH-000223,-0.223533546719
ACH-000226,-0.134712037173
ACH-000227,-0.441777736831
ACH-000228,-0.299461646869
ACH-000231,-0.225669225607
ACH-000232,-0.163855369106
ACH-000233,-0.232850657926
ACH-000234,-0.31475953042599997
ACH-000235,-0.386743834326
ACH-000237,-0.294139872363
ACH-000238,-0.155647955542
ACH-000243,-0.112639967794
ACH-000244,-0.37800493739600005
ACH-000246,-0.0953152766249
ACH-000248,-0.257331546561
ACH-000250,-0.297863430474
ACH-000251,-0.118716625026
ACH-000253,-0.200717841061
ACH-000255,-0.291440308045
ACH-000256,-0.225910711188
ACH-000257,-0.221284408409
ACH-000258,-0.0119869878504
ACH-000259,-0.34608328360699997
ACH-000260,-0.261837284241
ACH-000261,-0.367197346421
ACH-000262,-0.0183248505997
ACH-000263,-0.116678964389
ACH-000264,-0.149092022229
ACH-000265,-0.240841332473
ACH-000266,-0.24256042340199999
ACH-000272,-0.29242854824000003
ACH-000273,-0.30238462977200004
ACH-000274,-0.143165024406
ACH-000277,-0.207824401745
ACH-000278,-0.235167575018
ACH-000279,-0.22588490692699997
ACH-000280,-0.389357681896
ACH-000281,0.0915391143823
ACH-000288,-0.268656152027
ACH-000291,-0.149469514364
ACH-000293,-0.0333717991968
ACH-000294,-0.305271152855
ACH-000295,-0.144266885539
ACH-000296,-0.205460285832
ACH-000302,-0.278886585634
ACH-000304,-0.460264859601
ACH-000307,-0.267350286115
ACH-000308,-0.0677551109159
ACH-000310,-0.6774622806999999
ACH-000311,-0.07195433677060001
ACH-000312,-0.204976386448
ACH-000315,-0.34831451775399996
ACH-000316,-0.215338580931
ACH-000317,-0.0336527747034
ACH-000318,-0.180645138604
ACH-000319,-0.280303874193
ACH-000320,-0.19027267274700002
ACH-000322,-0.11785316451
ACH-000323,-0.505684246193
ACH-000324,-0.39722263059699997
ACH-000329,-0.454946979695
ACH-000330,-0.172994819417
ACH-000331,-0.331956993249
ACH-000332,-0.300441518244
ACH-000334,-0.21165917389000002
ACH-000335,-0.40420233733000005
ACH-000336,-0.23043000328699997
ACH-000337,-0.243695450396
ACH-000339,-0.119679104244
ACH-000341,-0.25281634893000005
ACH-000348,-0.19301740478
ACH-000350,-0.0298110101852
ACH-000352,-0.372088566585
ACH-000356,-0.278847244775
ACH-000361,-0.152634831468
ACH-000362,-0.152100137837
ACH-000363,-0.171149957515
ACH-000364,-0.338158954081
ACH-000365,-0.182018790714
ACH-000366,-0.377299318048
ACH-000368,-0.39462795937600004
ACH-000374,-0.39708178960100005
ACH-000375,-0.201650366502
ACH-000376,-0.43474468592200005
ACH-000381,-0.037871260403800004
ACH-000383,-0.36587572261
ACH-000387,-0.19192069840700002
ACH-000389,-0.25375725617199996
ACH-000390,-0.48261046895900006
ACH-000393,-0.413911474777
ACH-000395,-0.452685361698
ACH-000397,-0.151863990407
ACH-000401,-0.0368127151783
ACH-000402,0.017893602922300002
ACH-000403,-0.20628263037099998
ACH-000404,-0.389424367934
ACH-000406,-0.14518978621200002
ACH-000407,-0.206116104697
ACH-000408,-0.209555199631
ACH-000410,-0.265496300533
ACH-000411,-0.264336702322
ACH-000414,-0.393854133765
ACH-000415,-0.45825143522
ACH-000416,-0.291946597584
ACH-000420,-0.218136454787
ACH-000421,-0.07979257622510001
ACH-000424,-0.194086891759
ACH-000425,-0.334137627456
ACH-000426,-0.197944058152
ACH-000427,-0.16660581428
ACH-000433,-0.273280009699
ACH-000436,-0.417358863986
ACH-000444,0.138102055445
ACH-000445,-0.33698637193000003
ACH-000448,-0.165036260443
ACH-000450,-0.561521311424
ACH-000452,-0.22028188751400002
ACH-000454,-0.370541401692
ACH-000458,-0.30167100959000004
ACH-000459,-0.0386313651227
ACH-000460,-0.209810394235
ACH-000461,-0.51255379257
ACH-000463,-0.351289786536
ACH-000464,-0.318335985246
ACH-000466,-0.36685153493
ACH-000467,-0.129929318049
ACH-000468,-0.0796338040082
ACH-000469,-0.224356254229
ACH-000470,-0.123253023517
ACH-000471,-0.0735129826066
ACH-000472,-0.0499118746174
ACH-000473,-0.331061275291
ACH-000475,-0.47406284590899994
ACH-000476,-0.432452175348
ACH-000477,-0.43744624494999995
ACH-000480,-0.18077154871399997
ACH-000481,-0.442652015414
ACH-000483,-0.279590974368
ACH-000484,0.09564054931980001
ACH-000485,-0.245438787262
ACH-000486,-0.364965701641
ACH-000487,0.0533513389398
ACH-000488,-0.12906094705399998
ACH-000490,-0.21401003062100002
ACH-000491,-0.419582139469
ACH-000495,-0.219549850098
ACH-000496,-0.42560670174099996
ACH-000499,-0.276702056915
ACH-000500,-0.30974661681
ACH-000502,-0.121909908452
ACH-000503,-0.024084970299400002
ACH-000505,-0.35229722146
ACH-000507,-0.338066143011
ACH-000510,-0.27638716210700004
ACH-000511,-0.32495600464499996
ACH-000512,-0.36196369835600006
ACH-000516,-0.28934789822900003
ACH-000517,-0.332192110773
ACH-000518,-0.259420458829
ACH-000520,-0.09707666419510001
ACH-000521,-0.344613515958
ACH-000522,-0.558817467742
ACH-000524,-0.26116471534200003
ACH-000527,-0.155511787803
ACH-000528,-0.0658629749878
ACH-000537,-0.378121882625
ACH-000541,-0.053016330193099995
ACH-000542,-0.269471628744
ACH-000544,-0.418080119652
ACH-000545,-0.321304672118
ACH-000547,-0.304341186823
ACH-000548,-0.280453864895
ACH-000549,-0.383643654117
ACH-000550,-0.173213564763
ACH-000552,-0.255949909894
ACH-000556,-0.24084726324
ACH-000557,-0.277402892856
ACH-000570,-0.160481749984
ACH-000571,-0.287775215587
ACH-000573,-0.090359944485
ACH-000576,-0.293809131143
ACH-000580,-0.0913265178551
ACH-000584,-0.195683256953
ACH-000585,-0.19612336061799998
ACH-000588,-0.0980702926462
ACH-000589,-0.391686020747
ACH-000591,-0.23793676776
ACH-000593,-0.296844872597
ACH-000600,-0.539575952962
ACH-000601,-0.10658924292000001
ACH-000604,-0.698001373869
ACH-000605,-0.690510336586
ACH-000606,-0.41146021361999996
ACH-000608,-0.47087305233000004
ACH-000614,-0.30350014322700003
ACH-000616,-0.0755724143817
ACH-000618,-0.25194201599300003
ACH-000619,-0.391817480623
ACH-000620,-0.21661876029399998
ACH-000621,-0.451927326903
ACH-000622,-0.365458282711
ACH-000623,-0.164778879746
ACH-000624,-0.17482629708500003
ACH-000627,-0.36422670391500006
ACH-000630,-0.33622588753300003
ACH-000632,-0.360053468208
ACH-000633,-0.211378286946
ACH-000637,0.10979294438100001
ACH-000638,-0.370492901022
ACH-000646,-0.146718669263
ACH-000647,-0.161054957316
ACH-000648,-0.222860201349
ACH-000649,-0.26572270031100004
ACH-000651,-0.214938612884
ACH-000652,-0.267867569533
ACH-000653,-0.39066058340300003
ACH-000657,-0.376322638759
ACH-000658,-0.385234286451
ACH-000661,-0.200920916428
ACH-000662,0.0743203868644
ACH-000663,-0.106294825528
ACH-000665,-0.401206026672
ACH-000671,-0.527033185374
ACH-000673,-0.279590738888
ACH-000676,-0.204798729935
ACH-000677,-0.212214708394
ACH-000681,-0.30975971815299996
ACH-000682,-0.264804036852
ACH-000683,-0.232324231626
ACH-000684,-0.460205949031
ACH-000688,-0.410121557772
ACH-000693,-0.173447844358
ACH-000694,-0.12224441127999999
ACH-000695,-0.43059629233900004
ACH-000696,-0.253006602964
ACH-000697,-0.259342413287
ACH-000699,-0.151596634345
ACH-000701,-0.144021575055
ACH-000706,-0.308637171966
ACH-000711,-0.0982266662668
ACH-000713,-0.500822202342
ACH-000714,-0.473507961234
ACH-000718,-0.331017039748
ACH-000720,-0.44692911481299996
ACH-000721,-0.297080762282
ACH-000724,-0.483439674749
ACH-000725,-0.0116041469101
ACH-000732,-0.48528289303499994
ACH-000734,-0.31042777716
ACH-000735,-0.330272089457
ACH-000736,-0.513075263841
ACH-000738,-0.24835495236299998
ACH-000746,-0.37855797624
ACH-000747,-0.308674395276
ACH-000748,-0.464837472515
ACH-000753,-0.22234195229200002
ACH-000756,-0.25506004088399997
ACH-000757,-0.413057305669
ACH-000758,-0.291890317467
ACH-000760,-0.320723763045
ACH-000763,-0.0629930593542
ACH-000764,-0.313797953929
ACH-000765,-0.373103497556
ACH-000766,-0.418656451757
ACH-000767,-0.09148103556739999
ACH-000768,-0.0918072157612
ACH-000769,-0.172451375216
ACH-000770,-0.36507431907300003
ACH-000771,-0.0816332285265
ACH-000773,-0.018732142088400003
ACH-000776,-0.612780726516
ACH-000777,-0.111595127311
ACH-000778,-0.253353570816
ACH-000781,-0.114907328612
ACH-000782,-0.40580453033799996
ACH-000783,-0.355645735836
ACH-000784,-0.119711834543
ACH-000785,-0.101724765977
ACH-000787,-0.217888569757
ACH-000788,-0.282599410517
ACH-000791,-0.255623431615
ACH-000792,-0.0679240670585
ACH-000794,-0.353034589706
ACH-000796,-0.21985217356999998
ACH-000799,-0.319490666134
ACH-000800,-0.343755860081
ACH-000802,-0.17741401536899998
ACH-000804,-0.23725470988400002
ACH-000805,-0.297071648842
ACH-000809,-0.132717114998
ACH-000810,-0.35013395351599996
ACH-000811,-0.304267150077
ACH-000817,-0.278181015322
ACH-000819,-0.22538574177200002
ACH-000820,0.011535732359599999
ACH-000821,-0.679792658055
ACH-000822,0.014078871723200001
ACH-000823,-0.285230878166
ACH-000824,-0.239128908563
ACH-000827,-0.243395236999
ACH-000829,-0.0210271903919
ACH-000831,-0.582702293161
ACH-000832,-0.475264268683
ACH-000833,-0.237581910689
ACH-000834,-0.344657110858
ACH-000835,-0.140792410043
ACH-000836,-0.116703450656
ACH-000837,-0.223098416504
ACH-000838,-0.354597994589
ACH-000839,-0.330734891714
ACH-000840,-0.382918264493
ACH-000841,-0.37178404691600003
ACH-000843,-0.411674986994
