,SPTLC3 (55304)
ACH-000004,0.0248627437404
ACH-000007,0.249879379426
ACH-000009,0.187081326642
ACH-000011,0.231203682115
ACH-000012,0.27209990964200004
ACH-000013,0.168824388409
ACH-000014,0.32665317542399996
ACH-000015,0.239569389756
ACH-000017,0.261032214444
ACH-000018,0.157212452642
ACH-000019,0.282736567997
ACH-000021,0.24103942785399998
ACH-000022,0.124779753163
ACH-000025,0.21142144223700002
ACH-000028,0.17573452328400002
ACH-000030,0.207637269736
ACH-000035,-0.0580727066901
ACH-000036,0.194693605598
ACH-000037,0.17165769959000002
ACH-000039,0.174828362799
ACH-000040,0.0502735995576
ACH-000041,0.286806608132
ACH-000042,0.166277470798
ACH-000045,0.251956929179
ACH-000047,0.13070005914000002
ACH-000052,0.322804950488
ACH-000053,0.09984917910060001
ACH-000054,0.144548423556
ACH-000055,0.138851598712
ACH-000060,0.16785917068700001
ACH-000067,0.240802288827
ACH-000070,0.118627698031
ACH-000075,0.147788260118
ACH-000078,0.292269320025
ACH-000082,0.21300749790399998
ACH-000085,0.0012042261996400001
ACH-000086,0.291041691549
ACH-000087,0.28944251363
ACH-000092,0.166787580114
ACH-000095,0.00220550162913
ACH-000097,0.07864741883
ACH-000098,0.216714935449
ACH-000099,0.230690724484
ACH-000108,0.20063481850900003
ACH-000113,0.21064101723900003
ACH-000115,0.316258221921
ACH-000116,0.291909531145
ACH-000118,0.221906077655
ACH-000120,0.385364716039
ACH-000123,0.24492006611699998
ACH-000127,0.131176568057
ACH-000128,0.202992495454
ACH-000132,0.365031726856
ACH-000133,0.0583978141445
ACH-000137,0.08349864992610001
ACH-000138,0.19329337864799997
ACH-000142,0.28116848189
ACH-000143,0.128611238693
ACH-000146,0.19563326392900002
ACH-000148,0.170517671649
ACH-000150,0.13122192895600002
ACH-000152,0.215862866872
ACH-000153,0.07530775347799999
ACH-000159,0.223475642092
ACH-000160,0.108477557603
ACH-000163,0.10624729229699999
ACH-000167,0.175862917682
ACH-000168,0.08539492944049999
ACH-000169,0.19641753244000001
ACH-000178,0.15091848625600002
ACH-000182,-0.00018697343572799996
ACH-000183,0.162096613813
ACH-000188,0.26346007659299997
ACH-000189,-0.0647550698489
ACH-000190,0.0736606042549
ACH-000198,0.137998304021
ACH-000204,0.402301753098
ACH-000206,0.0928589739346
ACH-000207,0.215903920766
ACH-000211,0.26420002957100003
ACH-000215,0.20040265278900002
ACH-000221,0.301885873617
ACH-000222,0.35235356223700004
ACH-000223,0.290759711274
ACH-000226,0.23258625766399998
ACH-000227,0.34840414580300005
ACH-000228,0.298696843223
ACH-000231,0.180223822304
ACH-000232,0.172857020331
ACH-000233,0.155713979366
ACH-000234,0.335203825147
ACH-000235,0.190763421399
ACH-000237,0.311783509602
ACH-000238,0.287486682908
ACH-000243,0.250528546517
ACH-000244,0.239268502095
ACH-000246,0.245807096395
ACH-000248,0.16660745506400002
ACH-000250,0.172720060721
ACH-000251,0.26070162619000004
ACH-000253,0.334240842426
ACH-000255,0.21658264419599998
ACH-000256,0.17834200037599998
ACH-000257,0.0776248173167
ACH-000258,0.187198428139
ACH-000259,0.286097083263
ACH-000260,0.0658137176963
ACH-000261,0.110970281409
ACH-000262,0.176701361922
ACH-000263,0.163448186312
ACH-000264,-0.0025327852030199998
ACH-000265,0.072902773122
ACH-000266,0.243382373025
ACH-000272,0.160980149454
ACH-000273,0.134411439455
ACH-000274,0.144613992282
ACH-000277,0.23618439995
ACH-000278,0.155367400793
ACH-000279,0.288966884082
ACH-000280,0.148057911316
ACH-000281,0.19605128286499998
ACH-000288,0.197377612913
ACH-000291,0.277175152589
ACH-000293,0.36981698250100004
ACH-000294,0.131254118436
ACH-000295,0.199697716932
ACH-000296,0.247213011948
ACH-000302,0.254555940277
ACH-000304,0.30576218518599996
ACH-000307,0.120028599732
ACH-000308,0.191531067969
ACH-000310,0.172585569117
ACH-000311,0.242702795442
ACH-000312,0.16932789972600001
ACH-000315,0.0752376416244
ACH-000316,0.361930871624
ACH-000317,0.27566127094799997
ACH-000318,0.173951304709
ACH-000319,0.301448475314
ACH-000320,0.230169361713
ACH-000322,0.141068732772
ACH-000323,0.241062252897
ACH-000324,0.168507362863
ACH-000329,0.129159578346
ACH-000330,0.329348890146
ACH-000331,0.11063783540899999
ACH-000332,0.121339275946
ACH-000334,0.228111814652
ACH-000335,0.386387334684
ACH-000336,0.21425054947900002
ACH-000337,0.0749344047079
ACH-000339,0.19302194210499998
ACH-000341,0.0789098459024
ACH-000348,0.263195258224
ACH-000350,0.139928807324
ACH-000352,0.0865607378457
ACH-000356,0.19561873998799997
ACH-000361,0.15717696970699999
ACH-000362,0.129516107854
ACH-000363,0.195110975318
ACH-000364,0.182860716906
ACH-000365,0.0920227216604
ACH-000366,0.272988660741
ACH-000368,0.116889553322
ACH-000374,0.242798482516
ACH-000375,0.23164240503199998
ACH-000376,0.17728775883499998
ACH-000381,0.00465215143746
ACH-000383,0.184635400152
ACH-000387,0.044246947577
ACH-000389,0.31399807215500003
ACH-000390,0.321396776844
ACH-000393,0.242995689683
ACH-000395,0.09924077293310002
ACH-000397,0.154302666074
ACH-000401,0.141253500025
ACH-000402,0.34021112208899995
ACH-000403,0.262237572039
ACH-000404,0.0628716346873
ACH-000406,0.161061343068
ACH-000407,0.145796126249
ACH-000408,0.123686603481
ACH-000410,0.164095281681
ACH-000411,0.403577882445
ACH-000414,0.28083221026599997
ACH-000415,0.30974366312
ACH-000416,0.158284673533
ACH-000420,0.144689358569
ACH-000421,0.00371624331169
ACH-000424,0.22191249529100002
ACH-000425,0.259633048802
ACH-000426,-0.00789281957406
ACH-000427,0.291326718277
ACH-000433,0.24173373500300002
ACH-000436,0.167179201873
ACH-000444,0.187337817366
ACH-000445,0.318321646329
ACH-000448,0.172034827567
ACH-000450,0.323497956539
ACH-000452,0.126715811437
ACH-000454,0.291967364103
ACH-000458,0.20049844710700002
ACH-000459,0.17501379068300002
ACH-000460,0.19279969385
ACH-000461,0.39258239245399995
ACH-000463,0.28775431113
ACH-000464,0.0205030502184
ACH-000466,0.385728601372
ACH-000467,0.258643417252
ACH-000468,0.22086288444899999
ACH-000469,0.06840621595980001
ACH-000470,0.020606528153099997
ACH-000471,0.142571963608
ACH-000472,0.08121577750339999
ACH-000473,0.248077575048
ACH-000475,0.130609209478
ACH-000476,0.18871973707000003
ACH-000477,0.40000006222400003
ACH-000480,0.28361371622
ACH-000481,0.16336419426100002
ACH-000483,0.19357131952599999
ACH-000484,0.106619224547
ACH-000485,0.228119510354
ACH-000486,0.145378331095
ACH-000487,0.158281720411
ACH-000488,0.107827031812
ACH-000490,0.256649093672
ACH-000491,0.163847119223
ACH-000495,0.467874003836
ACH-000496,0.31272798119
ACH-000499,0.207209644896
ACH-000500,0.0922355717767
ACH-000502,0.18544051893599997
ACH-000503,0.21976563928800003
ACH-000505,0.262774350474
ACH-000507,0.27731541918
ACH-000510,0.310589325056
ACH-000511,0.334141346387
ACH-000512,-0.0454503009695
ACH-000516,0.24387432473700002
ACH-000517,0.176025188541
ACH-000518,0.212551091496
ACH-000520,0.15467842789
ACH-000521,0.202562506452
ACH-000522,0.218109837266
ACH-000524,-0.0112223118805
ACH-000527,0.187874611475
ACH-000528,0.16186967636
ACH-000537,0.15576920535900002
ACH-000541,0.214617140964
ACH-000542,0.176823370165
ACH-000544,0.20059802402899998
ACH-000545,0.07274527433939999
ACH-000547,0.238251967084
ACH-000548,0.229211124574
ACH-000549,0.17904923222600003
ACH-000550,0.268485355988
ACH-000552,0.16645653595
ACH-000556,0.280189734093
ACH-000557,0.07848620009839999
ACH-000570,0.22085483526900002
ACH-000571,0.0627478800275
ACH-000573,0.17664571059
ACH-000576,0.13516489433700002
ACH-000580,0.334797219048
ACH-000584,0.159074188443
ACH-000585,0.131900008804
ACH-000588,0.19346994928
ACH-000589,0.271317127225
ACH-000591,0.0365698405828
ACH-000593,0.261354446358
ACH-000600,0.145968955393
ACH-000601,0.267792635163
ACH-000604,0.075379096842
ACH-000605,0.221897949449
ACH-000606,0.225969831052
ACH-000608,0.0817338757531
ACH-000614,0.140775044327
ACH-000616,0.10900864732999999
ACH-000618,0.137694680776
ACH-000619,0.28091448098
ACH-000620,0.0722598597966
ACH-000621,0.15703572448300002
ACH-000622,0.167121818602
ACH-000623,0.172624772773
ACH-000624,0.0320963752699
ACH-000627,0.288470185971
ACH-000630,0.23440492843400001
ACH-000632,0.256493692825
ACH-000633,0.278817226927
ACH-000637,0.20019511396899997
ACH-000638,0.0623478048362
ACH-000646,0.24049874789500003
ACH-000647,0.159920330975
ACH-000648,0.295950512421
ACH-000649,0.150416287303
ACH-000651,0.206321606002
ACH-000652,0.105779681613
ACH-000653,0.103982628555
ACH-000657,0.221824720308
ACH-000658,0.263400877736
ACH-000661,0.296719727289
ACH-000662,0.079183478739
ACH-000663,0.338548361683
ACH-000665,0.125455060367
ACH-000671,0.320335543854
ACH-000673,0.221891828601
ACH-000676,0.22138606603500002
ACH-000677,0.262424647916
ACH-000681,0.22549461041299998
ACH-000682,0.14542710434
ACH-000683,0.13991762882
ACH-000684,0.122659259158
ACH-000688,0.261726136065
ACH-000693,0.190936132343
ACH-000694,0.131862145553
ACH-000695,0.024607046364599997
ACH-000696,0.22321677445500002
ACH-000697,0.04325913566319999
ACH-000699,0.138722660917
ACH-000701,0.073723170581
ACH-000706,0.26420164259
ACH-000711,0.170868060878
ACH-000713,0.192669981609
ACH-000714,0.16386523402699998
ACH-000718,0.11531375880200001
ACH-000720,0.154224612504
ACH-000721,0.0553481130277
ACH-000724,0.0843804029786
ACH-000725,0.066898309903
ACH-000732,0.18258833579199998
ACH-000734,0.260522252317
ACH-000735,0.178634350294
ACH-000736,0.11865297382000001
ACH-000738,0.326348861534
ACH-000746,0.125404626247
ACH-000747,0.211830706532
ACH-000748,0.156260497256
ACH-000753,0.286911173099
ACH-000756,0.223806132467
ACH-000757,0.324574215876
ACH-000758,0.29008622515500004
ACH-000760,0.061432020246900004
ACH-000763,0.256858796311
ACH-000764,0.239835262273
ACH-000765,0.35980256263800003
ACH-000766,0.31683371269099997
ACH-000767,0.0030702902743
ACH-000768,0.250446574371
ACH-000769,0.118599355581
ACH-000770,0.141419940025
ACH-000771,0.224558712927
ACH-000773,0.104359742435
ACH-000776,0.31931949723499997
ACH-000777,-0.0402739546737
ACH-000778,-0.039242841411699994
ACH-000781,0.12535198304300002
ACH-000782,0.348647816502
ACH-000783,0.28350598413600003
ACH-000784,0.21349870908
ACH-000785,0.216882631657
ACH-000787,0.17041179033300002
ACH-000788,0.11861771797000001
ACH-000791,0.201272354641
ACH-000792,0.129255594166
ACH-000794,0.323274983426
ACH-000796,0.14842747233
ACH-000799,0.318922560152
ACH-000800,0.02965764419
ACH-000802,0.16400682939000003
ACH-000804,0.199420705792
ACH-000805,0.25798336325599996
ACH-000809,0.137263290324
ACH-000810,0.440823178524
ACH-000811,0.0722918033388
ACH-000817,0.210586608437
ACH-000819,0.158907637305
ACH-000820,0.29903485877700003
ACH-000821,0.245410864383
ACH-000822,0.224801578054
ACH-000823,0.16829043322
ACH-000824,0.121549632906
ACH-000827,0.12272527499500001
ACH-000829,0.319175054853
ACH-000831,0.237032691294
ACH-000832,0.225430061856
ACH-000833,0.2365009798
ACH-000834,0.191628164633
ACH-000835,0.258533384904
ACH-000836,0.17371394724300002
ACH-000837,0.279844890363
ACH-000838,0.26594981466
ACH-000839,0.3092282328
ACH-000840,0.305457919794
ACH-000841,0.263233948187
ACH-000843,0.28266341525899996
ACH-000846,0.16762218629
ACH-000847,0.103853576367
ACH-000848,0.232885093631
ACH-000849,0.24237280373300002
ACH-000851,0.220066979131
ACH-000855,0.171153691078
ACH-000856,0.0643191417265
ACH-000858,0.148895874728
ACH-000859,0.113342489028
ACH-000861,0.270652185652
ACH-000862,0.20539873528000002
ACH-000865,0.15271397166200001
ACH-000866,0.186654498274
ACH-000867,0.0930140934716
ACH-000869,0.0881331591015
ACH-000872,0.182690858437
ACH-000873,0.26515756121
ACH-000876,0.25804278414799997
ACH-000878,0.328975726675
ACH-000880,0.2293373795
ACH-000881,0.260643611231
ACH-000882,0.0639329698696
ACH-000884,0.38450274411700003
ACH-000885,0.212262907395
ACH-000887,0.192379986552
ACH-000888,0.163367110513
ACH-000889,0.219755618032
ACH-000890,0.14911017599
ACH-000896,0.38463073913900003
ACH-000898,0.348867559841
ACH-000900,0.285797923093
ACH-000901,0.233282355009
ACH-000905,0.143370894397
ACH-000906,0.137614298799
ACH-000907,0.00396343954684
ACH-000910,0.320770468158
ACH-000911,0.27556485819000004
ACH-000912,0.21577770066
ACH-000913,0.141895404914
ACH-000915,0.219387859306
ACH-000916,0.18275373149399998
ACH-000917,0.277406436821
ACH-000921,0.226944535988
ACH-000924,0.22598873632599997
ACH-000926,0.092060839746
ACH-000928,0.106700256366
ACH-000929,0.35996866932300003
ACH-000932,0.29264953883699996
ACH-000935,0.306585583413
ACH-000936,0.169129982885
ACH-000937,0.060559440034999995
ACH-000938,0.306035525364
ACH-000939,-0.048438211911000006
