,UPB1 (51733)
ACH-000004,-0.054951640899599995
ACH-000007,-0.060646078525300004
ACH-000009,0.0720908619152
ACH-000011,0.0223801774816
ACH-000012,-0.0333165835733
ACH-000013,-0.063503119508
ACH-000014,-0.10475011284499999
ACH-000015,-0.0441385850153
ACH-000017,0.041534418298999995
ACH-000018,0.0588431279921
ACH-000019,0.274946773968
ACH-000021,0.0261445362349
ACH-000022,0.0495180698884
ACH-000025,-0.148408593054
ACH-000028,0.12449094115999998
ACH-000030,-0.09330016544680002
ACH-000035,-0.113496385997
ACH-000036,-0.0406814417033
ACH-000037,0.175312391862
ACH-000039,0.15069358692
ACH-000040,0.19506842390299997
ACH-000041,-0.0539527802049
ACH-000042,-0.26216848796799996
ACH-000045,0.009183056552530001
ACH-000047,-0.0367755923937
ACH-000052,0.034934216741199994
ACH-000053,9.81978193754e-05
ACH-000054,0.12946153839299998
ACH-000055,0.114170922322
ACH-000060,-0.106540694164
ACH-000067,-0.09501029367180001
ACH-000070,-0.00459553714343
ACH-000075,-0.025468639226799997
ACH-000078,0.0636735082926
ACH-000082,0.139434771108
ACH-000085,0.227859672771
ACH-000086,0.177160629036
ACH-000087,0.131960089005
ACH-000092,-0.009482371294629999
ACH-000095,0.0257417242746
ACH-000097,0.005808419477859999
ACH-000098,-0.0418344324905
ACH-000099,0.0382404045485
ACH-000108,0.13741937487
ACH-000113,0.053441340078099996
ACH-000115,0.0608598529493
ACH-000116,0.09474153664389999
ACH-000118,0.0412114883826
ACH-000120,0.10108792807
ACH-000123,0.0523178562902
ACH-000127,0.125860167114
ACH-000128,0.08394354090389998
ACH-000132,0.156256575939
ACH-000133,0.00294107099566
ACH-000137,-0.11542985679000001
ACH-000138,0.228625324677
ACH-000142,0.0460670370381
ACH-000143,0.0786334407393
ACH-000146,0.005082688708909999
ACH-000148,0.041643951235400004
ACH-000150,0.014668937877700001
ACH-000152,0.104607700626
ACH-000153,0.0035797308830399998
ACH-000159,0.267315053895
ACH-000160,0.111726165806
ACH-000163,-0.0576844959339
ACH-000167,0.17424734548700002
ACH-000168,0.0492281503852
ACH-000169,0.050719819427
ACH-000178,0.0878285375638
ACH-000182,0.261191122551
ACH-000183,0.0358094499096
ACH-000188,0.09160340920289999
ACH-000189,0.160280816317
ACH-000190,0.030590011971900002
ACH-000198,0.0371679262903
ACH-000204,-0.043485907818400005
ACH-000206,0.053859854631
ACH-000207,-0.00521255785956
ACH-000211,0.06679626508980001
ACH-000215,0.0323832756447
ACH-000221,-0.135592309489
ACH-000222,0.29806459768000004
ACH-000223,0.146337029386
ACH-000226,0.08372320027800001
ACH-000227,0.084185385382
ACH-000228,0.0460303993107
ACH-000231,-0.12303769382600001
ACH-000232,-0.0588650848715
ACH-000233,0.196937199265
ACH-000234,0.19972222065
ACH-000235,0.162748303463
ACH-000237,0.038418113405199995
ACH-000238,0.12473928645099999
ACH-000243,0.0205147236456
ACH-000244,-0.0736505537632
ACH-000246,0.284615808325
ACH-000248,0.1790674457
ACH-000250,0.0704259763275
ACH-000251,0.07038396609349999
ACH-000253,0.201265985167
ACH-000255,-0.0728337153538
ACH-000256,-0.130547721403
ACH-000257,0.210833632668
ACH-000258,0.289177378649
ACH-000259,0.14320040197699999
ACH-000260,0.033229792190900005
ACH-000261,0.0264718180565
ACH-000262,0.032023832100999995
ACH-000263,0.18014301762899998
ACH-000264,-0.0316857571587
ACH-000265,-0.0652073488822
ACH-000266,0.118399307826
ACH-000272,0.03441508880019999
ACH-000273,0.127007450129
ACH-000274,0.0110739223101
ACH-000277,0.183960301609
ACH-000278,-0.23021991908000003
ACH-000279,-0.0169042279891
ACH-000280,-0.11546805556600001
ACH-000281,0.162804553092
ACH-000288,0.0417312959246
ACH-000291,-0.036378247938099996
ACH-000293,0.016962036613399997
ACH-000294,0.10113556547000001
ACH-000295,-0.07511799577669999
ACH-000296,-0.114522301322
ACH-000302,-0.058963459444000006
ACH-000304,-0.11831897309900001
ACH-000307,0.04711346712169999
ACH-000308,0.162417680832
ACH-000310,-0.0127408297792
ACH-000311,0.0616225059968
ACH-000312,0.248424492531
ACH-000315,-0.15479638373
ACH-000316,-0.06421223334630001
ACH-000317,0.270415953902
ACH-000318,0.10240829380699999
ACH-000319,0.0161275639524
ACH-000320,0.249498401939
ACH-000322,0.0652419409105
ACH-000323,-0.0903196617083
ACH-000324,0.141310731089
ACH-000329,0.159946993536
ACH-000330,-0.0240589010641
ACH-000331,0.190342509335
ACH-000332,0.0631804117014
ACH-000334,-0.148935870759
ACH-000335,-0.226465016448
ACH-000336,-0.0641934032773
ACH-000337,-0.0548774087128
ACH-000339,0.149850051985
ACH-000341,0.149137993494
ACH-000348,0.121687280073
ACH-000350,-0.104076333504
ACH-000352,0.124324954059
ACH-000356,0.0132324548171
ACH-000361,0.233645562276
ACH-000362,0.050506878409699994
ACH-000363,0.10979534407
ACH-000364,0.0828416126837
ACH-000365,0.0245641678681
ACH-000366,0.0331765602256
ACH-000368,-0.0524814790658
ACH-000374,0.142823482696
ACH-000375,-0.128449925011
ACH-000376,0.0635164545881
ACH-000381,0.137003826403
ACH-000383,0.123743008427
ACH-000387,-0.0482339598704
ACH-000389,0.17105170632599997
ACH-000390,0.0694354355258
ACH-000393,0.05024587743980001
ACH-000395,0.129100531955
ACH-000397,0.133823445258
ACH-000401,-0.203028944227
ACH-000402,-0.0805816657213
ACH-000403,-0.0029563539393200004
ACH-000404,0.18375312229000001
ACH-000406,0.005950346640830001
ACH-000407,0.0529953580033
ACH-000408,-0.051600084604699996
ACH-000410,0.057907182021399994
ACH-000411,0.121951885668
ACH-000414,0.12630151460300001
ACH-000415,0.175496314831
ACH-000416,0.0999600668421
ACH-000420,0.11167122875
ACH-000421,-0.156475842849
ACH-000424,0.00917279332809
ACH-000425,-0.0727950776275
ACH-000426,0.36226066290200004
ACH-000427,0.043752292327300005
ACH-000433,-0.102145229245
ACH-000436,0.24333809595800002
ACH-000444,0.138211862369
ACH-000445,0.18244621053800003
ACH-000448,0.0967161173876
ACH-000450,0.15820363644899998
ACH-000452,0.08588925280889999
ACH-000454,-0.00521604404165
ACH-000458,-0.0358815737259
ACH-000459,-0.0492095942155
ACH-000460,0.105256977499
ACH-000461,-0.0885457617888
ACH-000463,0.053162318809699995
ACH-000464,-0.024737419410599995
ACH-000466,0.14966555389900002
ACH-000467,0.0666785370753
ACH-000468,0.104970431802
ACH-000469,-0.0495812038739
ACH-000470,0.0216956405299
ACH-000471,0.0533407647883
ACH-000472,-0.005968818847
ACH-000473,-0.08066439136860001
ACH-000475,0.0466275381728
ACH-000476,0.25770423019600003
ACH-000477,0.0855800835486
ACH-000480,0.053866885893900006
ACH-000481,-0.018118166518299998
ACH-000483,-0.0879462881781
ACH-000484,-0.00557545245424
ACH-000485,0.0793218843649
ACH-000486,-0.062118619149400006
ACH-000487,0.0456235696923
ACH-000488,0.016051086216799997
ACH-000490,-0.0359141036313
ACH-000491,-0.21023478047000002
ACH-000495,0.400589254322
ACH-000496,0.0826484616823
ACH-000499,-0.135715743474
ACH-000500,0.170218554148
ACH-000502,0.10609328648000001
ACH-000503,0.137658381094
ACH-000505,0.022796346977
ACH-000507,-0.0714981384172
ACH-000510,-0.06816107983580001
ACH-000511,-0.0264611514374
ACH-000512,0.0188818262157
ACH-000516,0.0120974266877
ACH-000517,0.0456141671841
ACH-000518,-0.042513824391199995
ACH-000520,0.185665875559
ACH-000521,0.16982285673300002
ACH-000522,0.110775482366
ACH-000524,-0.0027414541481399998
ACH-000527,0.0195104341244
ACH-000528,-0.0442273870314
ACH-000537,0.0761112564415
ACH-000541,-0.0200323347252
ACH-000542,0.09084866510780001
ACH-000544,0.258454317571
ACH-000545,0.152891557866
ACH-000547,0.0768689540907
ACH-000548,0.135855993034
ACH-000549,-0.0347899777565
ACH-000550,0.19182328803100002
ACH-000552,-0.00711107468847
ACH-000556,0.0926601227736
ACH-000557,-0.0863945990116
ACH-000570,-0.0154217824752
ACH-000571,-0.05850605741809999
ACH-000573,0.169097062289
ACH-000576,-0.116246793276
ACH-000580,-0.0755355750859
ACH-000584,-0.017302020712299998
ACH-000585,0.22277923795000001
ACH-000588,0.13135466929
ACH-000589,0.072677675518
ACH-000591,0.0474946298414
ACH-000593,0.10297295203500001
ACH-000600,0.12305079225299999
ACH-000601,0.0563475656589
ACH-000604,-0.137770030612
ACH-000605,-0.280938143048
ACH-000606,-0.0630098284205
ACH-000608,-0.04831301282319999
ACH-000614,0.13492059782500002
ACH-000616,0.0328620699454
ACH-000618,-0.055380426039
ACH-000619,0.0188035231858
ACH-000620,0.10417174259400001
ACH-000621,-0.00545725683873
ACH-000622,-0.0687982122885
ACH-000623,-0.126760106633
ACH-000624,0.019931928617599997
ACH-000627,0.057520016473699996
ACH-000630,0.083840628319
ACH-000632,0.0351662232987
ACH-000633,0.114170520246
ACH-000637,0.20106804795299998
ACH-000638,0.166516803766
ACH-000646,0.0551231358405
ACH-000647,-0.00224897544172
ACH-000648,0.16867758535500002
ACH-000649,0.111590625749
ACH-000651,-0.119206796967
ACH-000652,0.123508974035
ACH-000653,0.130262860707
ACH-000657,-0.031001975424599995
ACH-000658,0.13058752078299998
ACH-000661,0.20917493005399998
ACH-000662,0.171693332153
ACH-000663,-0.08283857150660001
ACH-000665,-0.08774030717119999
ACH-000671,-0.16471489316
ACH-000673,-0.013441152726200003
ACH-000676,0.013087424846299999
ACH-000677,-0.00868093078499
ACH-000681,0.153757799592
ACH-000682,0.0933515559856
ACH-000683,0.17069734410300003
ACH-000684,0.249608157732
ACH-000688,0.037297498582599994
ACH-000693,-0.107016608323
ACH-000694,0.12645384522800002
ACH-000695,0.426472005935
ACH-000696,0.00328045433614
ACH-000697,0.006992348571040001
ACH-000699,0.15782884369
ACH-000701,0.22360778807300002
ACH-000706,-0.0980955951873
ACH-000711,-0.019405143845
ACH-000713,0.167965851753
ACH-000714,0.08837269394910001
ACH-000718,0.0217529418352
ACH-000720,0.05726817722630001
ACH-000721,-0.035860337908499997
ACH-000724,0.237110375487
ACH-000725,-0.228733312302
ACH-000732,-0.00376822293963
ACH-000734,0.049557992397600004
ACH-000735,-0.0171928790237
ACH-000736,-0.025094178637700002
ACH-000738,0.054206734024300006
ACH-000746,0.01803380692
ACH-000747,0.06553450993419999
ACH-000748,0.0263818126114
ACH-000753,0.0871416848621
ACH-000756,0.065204946188
ACH-000757,0.0035163270708899997
ACH-000758,-0.0979400644383
ACH-000760,0.0448683279849
ACH-000763,0.026987824679099996
ACH-000764,0.25802969818000004
ACH-000765,0.10401326448300001
ACH-000766,-0.0617082506382
ACH-000767,-0.0862640821345
ACH-000768,0.08814696623889999
ACH-000769,0.113521351429
ACH-000770,0.073312587572
ACH-000771,0.11826561691
ACH-000773,0.233908148223
ACH-000776,-0.0439864888114
ACH-000777,0.0557028823405
ACH-000778,-0.34096862846799997
ACH-000781,-0.0206311084963
ACH-000782,0.029102774456500002
ACH-000783,0.17094293027600002
ACH-000784,0.0926731986676
ACH-000785,0.21629977763
ACH-000787,-0.069787370433
ACH-000788,0.0120151957644
ACH-000791,-0.02138576115
ACH-000792,0.143528714826
ACH-000794,0.128011788739
ACH-000796,0.145217650749
ACH-000799,0.20871003855999998
ACH-000800,-0.120853925832
ACH-000802,0.177220103089
ACH-000804,0.17730876466200002
ACH-000805,0.156351374522
ACH-000809,-0.0214887454544
ACH-000810,-0.186821931372
ACH-000811,-0.00333159703156
ACH-000817,-0.042475109537399997
ACH-000819,-0.012148650653699999
ACH-000820,0.116586778079
ACH-000821,-0.129750398594
ACH-000822,0.12159792309
ACH-000823,0.07052905511030001
ACH-000824,0.198961875812
ACH-000827,0.155976160354
ACH-000829,-0.028830187039299997
ACH-000831,-0.0174001089896
ACH-000832,0.0836635998035
ACH-000833,-0.0646704201415
ACH-000834,0.043412298014400004
ACH-000835,-0.120247551469
ACH-000836,-0.014078499521200001
ACH-000837,0.00669392969816
ACH-000838,-0.08047307655399999
ACH-000839,-0.12592669892
ACH-000840,-0.0254544856998
ACH-000841,0.109144369177
ACH-000843,-0.128915709503
ACH-000846,-0.0424472890504
ACH-000847,0.18807741655699997
ACH-000848,0.147557436399
ACH-000849,0.181106687776
ACH-000851,0.00260385177217
ACH-000855,-0.14796394319599998
ACH-000856,-0.0564428096751
ACH-000858,0.0458634269025
ACH-000859,-0.147121274024
ACH-000861,0.100193706656
ACH-000862,-0.0478556229941
ACH-000865,0.048873465257199995
ACH-000866,0.11211647428200001
ACH-000867,0.08082422526250001
ACH-000869,-0.0886271604189
ACH-000872,-0.246832616813
ACH-000873,0.07368771332980001
ACH-000876,0.0298391471231
ACH-000878,-0.0318309037115
ACH-000880,0.129844628905
ACH-000881,0.038882602413400004
ACH-000882,0.00878362424412
ACH-000884,0.04908466745159999
ACH-000885,0.14833692860300002
ACH-000887,0.056891884105000005
ACH-000888,0.0544878563387
ACH-000889,0.0616821088903
ACH-000890,-0.213263428596
ACH-000896,-0.07206330145619999
ACH-000898,0.07384059325930001
ACH-000900,0.10284423322000001
ACH-000901,0.0434066649005
ACH-000905,0.0417346710402
ACH-000906,0.0318318357419
ACH-000907,0.0659869016603
ACH-000910,0.134790967575
ACH-000911,-0.07360762143249999
ACH-000912,0.0325185168704
ACH-000913,-0.0104680201022
ACH-000915,0.0904792091132
ACH-000916,-0.07109321826210001
ACH-000917,0.0483294055459
ACH-000921,-0.00970353179644
ACH-000924,-0.0836383741118
ACH-000926,0.08676479691120001
ACH-000928,0.297521721754
ACH-000929,0.256524161191
ACH-000932,0.0496795440184
ACH-000935,0.11449472723500001
ACH-000936,0.14432580467800002
ACH-000937,-0.00911269631265
ACH-000938,-0.016975423694500003
ACH-000939,0.026663500891999998
ACH-000941,-0.0391816247568
ACH-000943,-0.071758099518
ACH-000946,0.09052704049310001
ACH-000947,0.020722893233
ACH-000948,0.05969748918380001
ACH-000950,0.241714218389
ACH-000953,0.0645146088897
ACH-000957,-0.07074212953489999
ACH-000958,0.045976509490099994
ACH-000960,0.0347516126994
ACH-000963,0.234779297225
ACH-000968,0.140318841355
ACH-000969,0.0621688613188
ACH-000973,0.019683526401
ACH-000974,0.0724610045268
ACH-000975,-0.0447233204929
ACH-000976,0.185843489418
ACH-000978,-0.222985596694
ACH-000980,0.0962094323748
ACH-000984,0.263142895727
ACH-000986,-0.103922888233
ACH-000988,-0.0822223027948
ACH-000993,-0.0976850356157
ACH-000994,0.14235521344000002
ACH-000996,0.154831133905
ACH-001001,-0.00394624443505
ACH-001020,0.0358171804899
ACH-001028,0.048524515923499996
ACH-001031,0.07330646864660001
ACH-001038,0.0414847108693
ACH-001048,0.014071162695899999
ACH-001050,0.0513510333342
ACH-001053,-0.0189419010248
ACH-001054,0.043149145910099995
ACH-001061,0.0687060468147
ACH-001067,0.0716339514584
ACH-001075,0.0748221664375
ACH-001096,-0.0388341706175
ACH-001128,0.41035861611999996
ACH-001134,-0.0979959762431
ACH-001151,0.0799751462453
ACH-001163,-0.0071498723314300005
ACH-001164,0.00896304186908
ACH-001173,0.017273834271499998
ACH-001183,0.035256333476
ACH-001184,-0.100337545297
ACH-001190,-0.196383429281
ACH-001192,-0.211148573127
ACH-001193,0.242313006558
ACH-001196,-0.0953782233522
ACH-001197,-0.00393698904855
ACH-001205,0.23548064859
ACH-001211,0.0181805106857
ACH-001212,0.307980468322
ACH-001228,-2.32375911041e-05
ACH-001232,0.0150354807026
ACH-001239,-0.131443937668
ACH-001274,0.0502810886439
ACH-001275,-0.0295168289149
ACH-001277,0.104990106505
ACH-001278,-0.127168395977
ACH-001280,-0.10726783813200001
ACH-001283,-0.047710128525099996
ACH-001289,0.026842113689900002
ACH-001295,0.022316647908400003
ACH-001300,0.0412847222256
ACH-001301,0.20625123592
ACH-001302,0.0474609865277
ACH-001303,0.0326101293427
ACH-001306,0.246337209173
ACH-001318,-0.0389769710938
ACH-001322,-0.103909366217
ACH-001328,0.0217030698606
ACH-001332,-0.221888866272
ACH-001333,-0.157605452939
ACH-001336,-0.059053631373199994
ACH-001340,-0.0261430413632
ACH-001346,0.00146133815481
ACH-001353,0.05164594133219999
ACH-001354,-0.108078244572
ACH-001367,0.0293776862836
ACH-001368,-0.0015903473912400002
ACH-001374,-0.181044056824
ACH-001375,0.032704544821
ACH-001377,0.147315462838
ACH-001380,0.125754688499
ACH-001391,0.107028821757
ACH-001407,-0.0454782091009
ACH-001408,0.0418101045549
ACH-001413,0.047780961323600005
ACH-001430,-0.0598979996351
ACH-001431,-0.16447804259
ACH-001450,-0.169436641683
ACH-001496,0.0229476537439
