,LLGL1 (3996)
ACH-000004,-0.23340289232500003
ACH-000007,-0.020941542196799997
ACH-000009,-0.248776091659
ACH-000011,-0.121396497597
ACH-000012,0.03927337680469999
ACH-000013,-0.436808463481
ACH-000014,0.07835953939660001
ACH-000015,-0.17015496142
ACH-000017,0.0467836515011
ACH-000018,-0.130045861151
ACH-000019,0.020917446329
ACH-000021,-0.082010030905
ACH-000022,-0.37830042991400004
ACH-000025,-0.497054359525
ACH-000028,0.0796015426633
ACH-000030,-0.10673832677999999
ACH-000035,-0.1955332482
ACH-000036,-0.24703626609499998
ACH-000037,0.0658289907563
ACH-000039,0.0979396249365
ACH-000040,-0.12951845786
ACH-000041,0.09086529410360002
ACH-000042,-0.0231237624367
ACH-000045,0.169413726132
ACH-000047,-0.0927894183274
ACH-000052,0.136996729878
ACH-000053,0.235126230095
ACH-000054,0.00116501659069
ACH-000055,0.0197731572112
ACH-000060,-0.0995429919813
ACH-000067,0.053625822304999994
ACH-000070,-0.0841988688776
ACH-000075,-0.179466752479
ACH-000078,0.143002412412
ACH-000082,-0.1752667413
ACH-000085,0.021159685773499998
ACH-000086,0.17856546298300002
ACH-000087,-0.19474624510000002
ACH-000092,0.179458862344
ACH-000095,0.0933399020584
ACH-000097,-0.0757956540367
ACH-000098,0.117230729514
ACH-000099,0.210562860097
ACH-000108,0.117880443417
ACH-000113,-0.010697919636899998
ACH-000115,0.022394007724700002
ACH-000116,-0.0578597104445
ACH-000118,0.07684726811319999
ACH-000120,0.09806035601160001
ACH-000123,0.0468878856391
ACH-000127,-0.189460325555
ACH-000128,0.0901744837415
ACH-000132,0.08869840041789999
ACH-000133,-0.120606063516
ACH-000137,-0.0513622900693
ACH-000138,-0.0455743819802
ACH-000142,-0.19350819671500002
ACH-000143,-0.189527647751
ACH-000146,0.119371210155
ACH-000148,-0.05879038759769999
ACH-000150,-0.00841404408091
ACH-000152,-0.366719665034
ACH-000153,-0.697838878537
ACH-000159,0.23806489629900002
ACH-000160,0.12078207418800001
ACH-000163,0.026313828190900005
ACH-000167,-0.0799944260958
ACH-000168,0.00644863323003
ACH-000169,-0.127178391739
ACH-000178,0.0467063702322
ACH-000182,-0.086987873531
ACH-000183,-0.30392975246599996
ACH-000188,-0.217758849563
ACH-000189,0.140522614855
ACH-000190,0.038100470486900004
ACH-000198,-0.099915105424
ACH-000204,0.332918314912
ACH-000206,0.33859481904
