,DepMap_ID
59178,ACH-000196
81987,ACH-000267
91041,ACH-000296
104150,ACH-000332
115487,ACH-000363
214724,ACH-000607
216764,ACH-000611
239580,ACH-000658
290603,ACH-000753
290604,ACH-000753
306427,ACH-000778
309096,ACH-000781
309872,ACH-000782
359104,ACH-000801
376810,ACH-000823
413364,ACH-000869
428955,ACH-000882
442293,ACH-000893
525278,ACH-000941
525279,ACH-000941
562005,ACH-000954
598530,ACH-000965
629360,ACH-000973
714497,ACH-000989
725118,ACH-000990
735773,ACH-000991
776656,ACH-000992
776657,ACH-000992
776658,ACH-000992
776659,ACH-000992
829271,ACH-000995
838349,ACH-000996
879193,ACH-000999
943617,ACH-001193
980598,ACH-001365
1013712,ACH-001517
1026825,ACH-001549
1048420,ACH-001610
1067773,ACH-001735
1077456,ACH-001853
1083130,ACH-002005
1096550,ACH-002101
1187351,ACH-002287
