,CORO2A (7464)
ACH-000004,-0.028332996173999998
ACH-000007,-0.302535215872
ACH-000009,-0.304977170345
ACH-000011,-0.06194305500300001
ACH-000012,0.12870914845
ACH-000013,-0.021050191439099995
ACH-000014,0.0863694695987
ACH-000015,-0.0411609028085
ACH-000017,0.00161531483217
ACH-000018,-0.0658234286802
ACH-000019,0.010892380274
ACH-000021,0.0014102520187399999
ACH-000022,-0.121651980041
ACH-000025,-0.0470933120526
ACH-000028,-0.292312533197
ACH-000030,-0.0321005892025
ACH-000035,-0.227639819051
ACH-000036,-0.136438619076
ACH-000037,-0.142023726609
ACH-000039,-0.469606542761
ACH-000040,-0.276219421952
ACH-000041,-0.235569887324
ACH-000042,-0.240128525372
ACH-000045,-0.15227729081
ACH-000047,-0.297403188945
ACH-000052,0.119598762203
ACH-000053,0.0162623689397
ACH-000054,-0.222662687687
ACH-000055,-0.237883509752
ACH-000060,0.0244588085036
ACH-000067,-0.12547388467
ACH-000070,-0.08551359584560002
ACH-000075,-0.15153038128
ACH-000078,-0.215077521356
ACH-000082,-0.1425248496
ACH-000085,-0.35656413943099996
ACH-000086,0.030021650715900003
ACH-000087,-0.26384865715
ACH-000092,-0.040428833737099996
ACH-000095,-0.16591803594
ACH-000097,-0.14515751986
ACH-000098,-0.110368540975
ACH-000099,-0.0025081915806499998
ACH-000108,-0.13230322343
ACH-000113,-0.0005633698336799999
ACH-000115,0.0996556447097
ACH-000116,0.0274426160244
ACH-000118,-0.24748783388300002
ACH-000120,-0.236018755424
ACH-000123,-0.0707017087899
ACH-000127,-0.0376597186352
ACH-000128,-0.035891049229699996
ACH-000132,-0.0600198807922
ACH-000133,-0.0924017886964
ACH-000137,-0.277124454404
ACH-000138,0.0818334263529
ACH-000142,-0.174595930814
ACH-000143,-0.189606526424
ACH-000146,0.031261833227
ACH-000148,0.020413095735099997
ACH-000150,-0.160974980956
ACH-000152,0.08193427304999999
ACH-000153,-0.137849173505
ACH-000159,-0.27440120399
ACH-000160,0.379123398364
ACH-000163,-0.13445191606899998
ACH-000167,0.7412008465100001
ACH-000168,-0.09237411006889999
ACH-000169,-0.161199811824
ACH-000178,-0.0346028712294
ACH-000182,-0.288288846392
ACH-000183,-0.06985547941980001
ACH-000188,-0.183801428185
ACH-000189,-0.166639878978
ACH-000190,0.435661301522
ACH-000198,-0.184527734431
ACH-000204,-0.27661914033
ACH-000206,-0.0505198608494
ACH-000207,-0.221382031404
ACH-000211,-0.043146097214699995
ACH-000215,-0.201714797429
ACH-000221,-0.0197206955414
ACH-000222,0.0469318960434
ACH-000223,-0.148335892124
ACH-000226,-0.0657234279384
ACH-000227,-0.302881117767
ACH-000228,-0.12634849282500002
ACH-000231,-0.0840108442847
ACH-000232,-0.11273590457299999
ACH-000233,-0.18664152872900003
ACH-000234,-0.044983708323099995
ACH-000235,-0.0844685916277
ACH-000237,-0.10062800836
ACH-000238,-0.406618887429
ACH-000243,0.0765472303132
ACH-000244,0.408169930362
ACH-000246,-0.18498562227899998
ACH-000248,-0.043061453335800005
ACH-000250,-0.203144460627
