,ROCK2 (9475)
ACH-000004,-0.0804587669376
ACH-000007,-0.170015946657
ACH-000009,0.284211554184
ACH-000011,0.297983826311
ACH-000012,0.0838317507625
ACH-000013,0.119851682083
ACH-000014,0.0780523735145
ACH-000015,0.266169791599
ACH-000017,-0.28115812858000006
ACH-000018,0.46741067450199997
ACH-000019,0.051512668382699994
ACH-000021,0.116454891291
ACH-000022,-0.218347237947
ACH-000025,0.41703904896399996
ACH-000028,0.07200797161669999
ACH-000030,0.295274141666
ACH-000035,0.16105814728499998
ACH-000036,0.293618302088
ACH-000037,-0.18916578666499997
ACH-000039,0.211052394339
ACH-000040,-0.204121869688
ACH-000041,0.34391254717200004
ACH-000042,0.148676537143
ACH-000045,0.14696502996
ACH-000047,0.348319566295
ACH-000052,0.31890619114
ACH-000053,-0.1318550717
ACH-000054,0.180550121318
ACH-000055,0.13454687821699998
ACH-000060,0.248248624168
ACH-000067,0.17928124839499998
ACH-000070,0.0581461564036
ACH-000075,0.33296413764000005
ACH-000078,-0.43478544175399997
ACH-000082,0.048843993274099995
ACH-000085,0.33696320353299997
ACH-000086,0.0520038039532
ACH-000087,0.185833110235
ACH-000092,0.0840644969415
ACH-000095,0.14156749781199998
ACH-000097,0.100245481448
ACH-000098,0.103986002925
ACH-000099,0.162734669031
ACH-000108,0.22028134946999997
ACH-000113,-0.364485087928
ACH-000115,0.08233922937850001
ACH-000116,0.196163726779
ACH-000118,0.09212271436200001
ACH-000120,0.470170396469
ACH-000123,0.0465504383296
ACH-000127,0.25141231563099997
ACH-000128,0.0436629000402
ACH-000132,0.269901645145
ACH-000133,0.0394198194675
ACH-000137,0.177392409961
ACH-000138,0.298355756016
ACH-000142,0.308618847476
ACH-000143,0.050761779298099996
ACH-000146,-0.210001406606
ACH-000148,0.6623780984800001
ACH-000150,0.138286233013
ACH-000152,-0.0220645511621
ACH-000153,-0.009097506454370002
ACH-000159,0.30123499684099997
ACH-000160,0.11374530863900001
ACH-000163,0.230205718173
ACH-000167,-0.128189849066
ACH-000168,0.316291158803
ACH-000169,0.0943387562719
ACH-000178,0.35962723732
ACH-000182,0.502863282921
ACH-000183,-0.45234303113200003
ACH-000188,-0.014587515674100002
ACH-000189,0.479246690679
ACH-000190,-0.13480700975600002
ACH-000198,0.057551847856900006
ACH-000204,0.129838494783
ACH-000206,0.13415545570499998
ACH-000207,0.0632190495057
ACH-000211,0.612166435342
ACH-000215,-0.0679639300791
ACH-000221,0.17985495514400002
ACH-000222,0.290673091923
ACH-000223,-0.0532520027133
ACH-000226,-0.0758498843633
ACH-000227,-0.240914976751
ACH-000228,0.110601637123
ACH-000231,0.054243248828300006
ACH-000232,-0.342637277953
ACH-000233,-0.15906232035
ACH-000234,0.654228702112
ACH-000235,0.0783028567531
ACH-000237,-0.273331094833
ACH-000238,0.173561802593
ACH-000243,0.39550264398
ACH-000244,0.664151358854
ACH-000246,0.663449084104
ACH-000248,-0.11777282352099999
ACH-000250,0.301179328397
ACH-000251,0.10636047349700001
ACH-000253,0.12599198845999998
ACH-000255,0.13330036707
ACH-000256,0.32814163646600003
ACH-000257,0.09031205217520001
ACH-000258,-0.46645369828999994
ACH-000259,0.0442095720137
ACH-000260,0.156332699374
ACH-000261,-0.09305590277550001
ACH-000262,0.620987345518
ACH-000263,-0.253500023493
ACH-000264,-0.0954755699779
ACH-000265,0.0283498486484
ACH-000266,0.303952565568
ACH-000272,-0.162192554303
ACH-000273,0.0435162619556
ACH-000274,-0.219192481611
ACH-000277,-0.290204038707
ACH-000278,0.22007326034400002
ACH-000279,-0.16121980546599998
ACH-000280,0.266569763051
ACH-000281,0.371087989025
ACH-000288,0.33408502597399997
ACH-000291,0.36374960577
ACH-000293,0.113580626226
ACH-000294,-0.192180466866
ACH-000295,-0.315729941455
ACH-000296,0.0552533678616
ACH-000302,0.083690951131
ACH-000304,-0.167855664285
ACH-000307,0.043585735990699995
ACH-000308,-0.0587464310008
ACH-000310,-0.011046339216799999
ACH-000311,0.0590636699771
ACH-000312,-0.212216547482
ACH-000315,0.0992833569489
ACH-000316,-0.043955076126800004
ACH-000317,0.0631508120952
ACH-000318,0.129900153198
ACH-000319,0.408755381638
ACH-000320,-0.0043206439189300005
ACH-000322,0.31072309564399997
ACH-000323,0.371714224011
ACH-000324,0.624574514361
ACH-000329,0.45239368846600003
ACH-000330,0.498791803254
ACH-000331,0.154555589437
ACH-000332,0.211965418061
ACH-000334,-0.491613437052
ACH-000335,0.535600213908
ACH-000336,0.0175355712195
ACH-000337,-0.109505527523
ACH-000339,0.200256271123
ACH-000341,-0.07665022348280001
ACH-000348,-0.163838161671
ACH-000350,0.0464438444111
ACH-000352,-0.0969414252507
ACH-000356,-0.0242630740975
ACH-000361,0.247347913665
ACH-000362,0.047747799999599994
ACH-000363,-0.080117205603
ACH-000364,-0.0655038354884
ACH-000365,0.11401510201300001
ACH-000366,-0.283055502542
ACH-000368,0.51961211617
ACH-000374,0.23852272932799998
ACH-000375,0.0294397825117
ACH-000376,-0.0458066769529
ACH-000381,0.43542778419
ACH-000383,-0.039129829394999996
ACH-000387,-0.0987595530531
ACH-000389,0.548897608921
ACH-000390,-0.050740017253900004
ACH-000393,0.181377532734
ACH-000395,0.1100293638
ACH-000397,0.109445763588
ACH-000401,0.0754187040108
ACH-000402,0.125714652515
ACH-000403,0.442457188736
ACH-000404,0.31705248645399997
ACH-000406,-0.110967330463
ACH-000407,0.22395296079100002
ACH-000408,0.30996547092300003
ACH-000410,0.112980700197
ACH-000411,0.442780045122
ACH-000414,0.25676202325999997
ACH-000415,-0.106687538767
ACH-000416,0.12025189926100001
ACH-000420,0.130161364744
ACH-000421,-0.0396717329709
ACH-000424,0.13308503177300002
ACH-000425,0.116574540858
ACH-000426,-0.013382870603399998
ACH-000427,0.165293938608
ACH-000433,0.329789518716
ACH-000436,-0.0696498676033
ACH-000444,0.285991952128
ACH-000445,0.615018027319
ACH-000448,-0.037021504941599996
ACH-000450,0.0808951827378
ACH-000452,0.15476319683
ACH-000454,0.134100364457
ACH-000458,0.0870621114847
ACH-000459,0.10866205992000001
ACH-000460,0.786014757511
ACH-000461,-0.0115423450966
ACH-000463,-0.10423288462099999
ACH-000464,0.38466127446599996
ACH-000466,0.336532735257
ACH-000467,0.133658776383
ACH-000468,0.061564672285900006
ACH-000469,0.454854052382
ACH-000470,0.085923811051
ACH-000471,0.424517649607
ACH-000472,0.031130428107099997
ACH-000473,0.205499001653
ACH-000475,-0.0443585077272
ACH-000476,0.514681037052
ACH-000477,0.0860539248294
ACH-000480,0.39704684741999996
ACH-000481,0.127409359344
ACH-000483,0.42563529518200005
ACH-000484,-0.352155630021
ACH-000485,-0.219624409486
ACH-000486,0.0317544445883
ACH-000487,0.100009591006
ACH-000488,0.440262647931
ACH-000490,0.075564699733
ACH-000491,-0.08490344308039999
ACH-000495,-0.32825234537500003
ACH-000496,0.24662649548300003
ACH-000499,0.562874442532
ACH-000500,0.720921545762
ACH-000502,0.124525213681
ACH-000503,-0.0628140361902
ACH-000505,-0.15941360953199998
ACH-000507,0.386085125415
ACH-000510,0.0592259588566
ACH-000511,-0.026630751598900004
ACH-000512,-0.291052226388
ACH-000516,0.06469732781859999
ACH-000517,-0.0545510386984
ACH-000518,0.10909191534900001
ACH-000520,0.189509456434
ACH-000521,0.340728131755
ACH-000522,-0.35761485170999996
ACH-000524,0.249011651985
ACH-000527,0.07751909879989999
ACH-000528,0.123980153788
ACH-000537,0.049579769372500006
ACH-000541,-0.14594554938100002
ACH-000542,0.00839497297928
ACH-000544,-0.019179614439299997
ACH-000545,0.151014078376
ACH-000547,0.32247673730099996
ACH-000548,0.0549723341814
ACH-000549,0.0752376305472
ACH-000550,0.139143731879
ACH-000552,0.13449442569
ACH-000556,0.409719270647
ACH-000557,-0.0565124298182
ACH-000570,0.040211418728699995
