,RANBP3 (8498)
ACH-000004,-0.376652673127
ACH-000007,-0.441289103199
ACH-000009,-0.12179328543299998
ACH-000011,-0.410114896169
ACH-000012,-0.27904917462400003
ACH-000013,-0.336273161961
ACH-000014,-0.35392937651999995
ACH-000015,-0.404615924208
ACH-000017,-0.49456480215000004
ACH-000018,-0.33570936988300004
ACH-000019,-0.11641003329399999
ACH-000021,-0.536224732558
ACH-000022,-0.138864658586
ACH-000025,-0.327629595358
ACH-000028,-0.318017508075
ACH-000030,-0.348393272924
ACH-000035,-0.309991136976
ACH-000036,-0.552718187324
ACH-000037,-0.42566609206399997
ACH-000039,-0.32577252590100003
ACH-000040,-0.491960528226
ACH-000041,-0.311121264498
ACH-000042,-0.30901330389000004
ACH-000045,-0.5589954152350001
ACH-000047,-0.419216364067
ACH-000052,0.029884766179599998
ACH-000053,-0.46898245871600003
ACH-000054,-0.449953826115
ACH-000055,-0.599056678495
ACH-000060,-0.359991762953
ACH-000067,-0.43523768208
ACH-000070,-0.391818099409
ACH-000075,-0.527455922391
ACH-000078,-0.17105915953499998
ACH-000082,-0.351375462651
ACH-000085,-0.324373104778
ACH-000086,-0.40015980902500004
ACH-000087,-0.563029788925
ACH-000092,-0.619748872877
ACH-000095,-0.252870540363
ACH-000097,-0.43890224674999995
ACH-000098,-0.60499176787
ACH-000099,-0.182059233068
ACH-000108,-0.187459197907
ACH-000113,-0.6697559276889999
ACH-000115,-0.262103580996
ACH-000116,-0.378239203979
ACH-000118,-0.017977677321299998
ACH-000120,-0.2897239043
ACH-000123,-0.47747398975
ACH-000127,-0.291790636724
ACH-000128,-0.43110742473499997
ACH-000132,-0.00343548109811
ACH-000133,-0.43385148029200005
ACH-000137,-0.494543226818
ACH-000138,-0.312018239834
ACH-000142,-0.60788174423
ACH-000143,-0.651822901738
ACH-000146,-0.38468735375
ACH-000148,-0.336763035035
ACH-000150,-0.491548896663
ACH-000152,-0.533714519046
ACH-000153,-0.42740617720299995
ACH-000159,-0.680027939206
ACH-000160,-0.229780574569
ACH-000163,-0.46340692078900003
ACH-000167,-0.328709155588
ACH-000168,-0.589901952077
ACH-000169,-0.253431820383
ACH-000178,-0.690896173441
ACH-000182,-0.144236683186
ACH-000183,-0.557900693565
ACH-000188,-0.410477161971
ACH-000189,-0.692205618029
ACH-000190,-0.354401333922
ACH-000198,-0.334124681773
ACH-000204,-0.541865827063
ACH-000206,-0.118382351925
ACH-000207,-0.37272369407399997
ACH-000211,-0.354601742084
ACH-000215,-0.535261267644
ACH-000221,-0.35619378884999997
ACH-000222,-0.363344652153
ACH-000223,-0.270983225156
ACH-000226,-0.43378238686899995
ACH-000227,-0.115750379264
ACH-000228,-0.46887141795000004
ACH-000231,-0.5198600127530001
ACH-000232,-0.359185172161
ACH-000233,-0.46578810083800004
ACH-000234,-0.196316838775
ACH-000235,-0.515724490582
ACH-000237,-0.33846048282499996
ACH-000238,-0.6135783726590001
ACH-000243,-0.386538628424
ACH-000244,-0.638866708307
ACH-000246,-0.562400365508
ACH-000248,-0.561754531152
ACH-000250,-0.476325234789
ACH-000251,-0.505966163495
ACH-000253,-0.502318124398
ACH-000255,-0.145990774445
ACH-000256,-0.42748456632799997
ACH-000257,-0.482852716652
ACH-000258,-0.341346018586
ACH-000259,-0.27847427335999997
ACH-000260,-0.46134604490599995
ACH-000261,-0.494724131957
ACH-000262,-0.41279213550399996
ACH-000263,0.0358891845143
ACH-000264,-0.36777989107000003
ACH-000265,-0.209362055386
ACH-000266,-0.683149867814
ACH-000272,-0.38766686186399996
ACH-000273,-0.207598178489
ACH-000274,-0.437534176915
ACH-000277,-0.33926771032700004
ACH-000278,-0.501822742847
ACH-000279,-0.447880804341
ACH-000280,-0.619544368254
ACH-000281,-0.88532615134
ACH-000288,-0.572631599786
ACH-000291,-0.37009402777500006
ACH-000293,-0.49665523023
ACH-000294,-0.357810690859
ACH-000295,-0.37834382034
ACH-000296,-0.364097007254
ACH-000302,-0.490269807799
ACH-000304,-0.616865140467
ACH-000307,-0.539929244277
ACH-000308,-0.190804631039
ACH-000310,-0.24800423191999998
