,PTP4A1 (7803)
ACH-000585,-0.8046338372740001
ACH-000588,-0.155039327567
ACH-000589,-0.313618249159
ACH-000591,-0.20615258103
ACH-000593,-0.243817471591
ACH-000600,-0.0119741127287
ACH-000601,-0.16699450392999998
ACH-000604,-0.151768609289
ACH-000605,-0.465238119793
ACH-000606,-0.17502733100499998
ACH-000608,-0.227878907663
ACH-000614,-0.235758204853
ACH-000616,-0.09674984214289999
ACH-000618,-0.08242104257939999
ACH-000619,-0.379309180229
ACH-000620,-0.133801130241
ACH-000621,0.08364154043119999
ACH-000622,-0.215640025061
ACH-000623,-0.252246322181
ACH-000624,-0.12069495827400001
ACH-000627,-0.10790393489700001
ACH-000630,-0.289353301185
ACH-000632,-0.235168931216
ACH-000633,-0.163572882422
ACH-000637,-0.024944752001200002
ACH-000638,-0.324723678819
ACH-000646,-0.191269399173
ACH-000647,-0.311572579685
ACH-000648,-0.145077884365
ACH-000649,-0.0220757861577
ACH-000651,-0.0113865562719
ACH-000652,-0.038511218674900004
ACH-000653,-0.221602014205
ACH-000657,-0.223315986128
ACH-000658,-0.619748428073
ACH-000661,0.126917334244
ACH-000662,0.0487191945507
ACH-000663,-0.144329633209
ACH-000665,-0.13888725422700002
ACH-000671,-0.35821209038699997
ACH-000673,-0.0048828659061199995
ACH-000676,-0.300424386562
ACH-000677,0.129396720462
ACH-000681,-0.279306156398
ACH-000682,-0.047961154973099995
ACH-000683,-0.234283227201
ACH-000684,-0.242208874142
ACH-000688,0.109627548356
ACH-000693,-0.17843089882100002
ACH-000694,-0.118230904684
ACH-000695,-0.162883177918
ACH-000696,-0.213556643249
ACH-000697,-0.0188838547886
ACH-000699,-0.24018625703000002
ACH-000701,-0.036467854757
ACH-000706,-0.322343049905
ACH-000711,-0.0834984497305
ACH-000713,-0.400209381545
ACH-000714,-0.424496734706
ACH-000718,-0.25782662704
ACH-000720,-0.0507746715586
ACH-000721,-0.396057252115
ACH-000724,-0.140599483691
ACH-000725,-0.215812301976
ACH-000732,-0.200037911713
ACH-000734,-0.371675181485
ACH-000735,-0.488485273701
ACH-000736,0.0355918834314
ACH-000738,0.0346101076255
ACH-000746,-0.221863552727
ACH-000747,-0.22348106567499998
ACH-000748,0.0177423591099
ACH-000753,-0.251830951846
ACH-000756,-0.013236444262999999
ACH-000757,-0.11308701138
ACH-000758,0.00190808262943
ACH-000760,-0.187831485103
ACH-000763,-0.111795509693
ACH-000764,-0.383932484638
ACH-000765,-0.507803626028
ACH-000766,-0.271324479654
ACH-000767,-0.487605522975
ACH-000768,-0.06918009601069999
ACH-000769,-0.48031044056100003
ACH-000770,-0.255873239908
ACH-000771,-0.260284253944
ACH-000773,-0.5212451938939999
ACH-000776,-0.298697821339
ACH-000777,-0.04830488420180001
ACH-000778,-0.0577583264782
ACH-000781,-0.35950571935599995
ACH-000782,0.0467565972877
ACH-000783,-0.21678823696400001
ACH-000784,-0.200157383517
ACH-000785,-0.38716036463799997
ACH-000787,-0.0884572905812
ACH-000788,-0.41174189961900004
ACH-000791,-0.320223376037
ACH-000792,-0.181879789212
ACH-000794,-0.34621194560699997
ACH-000796,-0.20422671733800002
ACH-000799,-0.0719640655446
ACH-000800,-0.12134778042199999
ACH-000802,-0.18069759021600001
ACH-000804,-0.199475663067
ACH-000805,-0.09471200027999999
ACH-000809,-0.036826780981099996
ACH-000810,-0.6028465806960001
ACH-000811,-0.0716535511198
ACH-000817,-0.49589349850599995
ACH-000819,-0.121780905846
ACH-000820,-0.718666430017
ACH-000821,-0.133120992774
ACH-000822,0.11852272509299999
ACH-000823,-0.19691906842999998
ACH-000824,-0.019618038585
ACH-000827,-0.42614435900700004
ACH-000829,-0.0390714338755
ACH-000831,-0.139236116742
ACH-000832,-0.358382479198
ACH-000833,-0.154159040185
ACH-000834,-0.11961350297599999
ACH-000835,-0.00113411911083
ACH-000836,-0.238337633799
ACH-000837,-0.0990073517805
ACH-000838,-0.0700831870398
ACH-000839,-0.5859711775859999
ACH-000840,-0.187564731716
ACH-000841,-0.2442851191
ACH-000843,-0.12267026119999999
ACH-000846,-0.492098753125
ACH-000847,-0.219205677201
ACH-000848,-0.31518337194699997
ACH-000849,-0.107334989273
ACH-000851,-0.172046271662
ACH-000855,-0.28982350377300004
ACH-000856,-0.0979139294861
ACH-000858,-0.0053736040570600005
ACH-000859,-0.734514831508
ACH-000861,-0.20906406027
ACH-000862,0.00919192267895
ACH-000865,-0.42404437486
ACH-000866,-0.24701296968199998
ACH-000867,-0.5165395598070001
ACH-000869,-0.711531231792
ACH-000872,-0.660132696686
ACH-000873,-0.275430218779
ACH-000876,0.0176667679103
ACH-000878,-0.045487721302199996
ACH-000880,0.500990664834
ACH-000881,-0.496881203419
ACH-000882,-0.829730660889
ACH-000884,-0.259465804464
ACH-000885,-0.20469205917
ACH-000887,-0.121257085472
ACH-000888,-0.227099618426
ACH-000889,-0.0820142334513
ACH-000890,-0.145753504687
ACH-000896,-0.00110280740207
ACH-000898,-0.34247962804399995
ACH-000900,-0.253613038257
ACH-000901,-0.0657572040683
ACH-000905,-0.161488423046
ACH-000906,-0.294433726794
ACH-000907,-0.0538931621848
ACH-000910,-0.0145757941362
ACH-000911,-0.257156035224
ACH-000912,-0.0877782835575
ACH-000913,-0.287638204942
ACH-000915,-0.545540625371
ACH-000916,-0.5621004239590001
ACH-000917,-0.28893126383
ACH-000921,-0.152381484686
ACH-000924,-0.38716731731
ACH-000926,-0.288679521695
ACH-000928,-0.429422112917
ACH-000929,-0.143551624916
ACH-000932,-0.5125063165879999
ACH-000935,-0.348010360849
ACH-000936,-0.15866036862500002
ACH-000937,0.0892541333895
ACH-000938,-0.391206002839
ACH-000939,-0.23203933793499998
ACH-000941,-0.35773141185699997
ACH-000943,-0.0140670957979
ACH-000946,-0.239533475087
ACH-000947,0.00366350175987
ACH-000948,-0.461734187884
ACH-000950,-0.280159057047
ACH-000953,-0.149010452124
ACH-000957,-0.008512051012300001
ACH-000958,-0.24339254275299999
ACH-000960,-0.367309406019
ACH-000963,-0.0538168843054
ACH-000968,-0.78840812927
ACH-000969,-0.233506735022
ACH-000973,-0.245842820926
ACH-000974,-0.0921830394094
ACH-000975,-0.27664657918
ACH-000976,-0.291813329634
ACH-000978,-0.064606470729
ACH-000980,-0.07899574878980001
ACH-000984,-0.035909612618699994
ACH-000986,-0.21397943258000002
ACH-000988,-0.007464569433479999
ACH-000993,0.16869003163899998
ACH-000994,-0.12774898557800002
ACH-000996,-0.05094716502780001
ACH-001001,-0.104287655846
ACH-001020,-0.162646338706
ACH-001028,-0.0872759119879
ACH-001031,-0.28879287780900004
ACH-001038,-0.211372432242
ACH-001048,-0.21246177155699997
ACH-001050,-0.808823709945
ACH-001053,-0.353488554041
ACH-001054,-0.451465168991
ACH-001061,-0.0842640924262
ACH-001067,-0.0661929391979
ACH-001075,-0.8826349512839999
ACH-001096,-0.240923008197
ACH-001128,-0.069568847639
ACH-001134,-0.255016168907
ACH-001151,-0.025694040348299998
ACH-001163,-0.09408657527139999
ACH-001164,-0.145472575944
ACH-001173,-0.006588870448800001
ACH-001183,0.01534425387
ACH-001184,-0.243876274272
ACH-001190,-0.206133715787
ACH-001192,-0.254987841028
ACH-001193,-0.09669647697339999
ACH-001196,-0.08144284347469999
ACH-001197,-0.172815374931
ACH-001205,-0.323379644503
ACH-001211,-0.08416529439260001
ACH-001212,-0.0445483870915
ACH-001228,-0.0556297399121
ACH-001232,-0.152766631712
ACH-001239,-0.16481742119200002
ACH-001274,-0.246957332778
ACH-001275,-0.18213449170499998
ACH-001277,-0.00509404270901
ACH-001278,-0.540603625976
ACH-001280,-0.535105596625
ACH-001283,-0.249167985825
ACH-001289,-0.317040584928
ACH-001295,-0.210035884127
ACH-001300,-0.29455745224700003
ACH-001301,-0.36871455610200005
ACH-001302,-0.45226394876000003
ACH-001303,-0.172424650442
ACH-001306,-0.20610218174000003
ACH-001318,-0.6430071426730001
ACH-001322,0.0052629415427099995
ACH-001328,-0.060417602878099996
ACH-001332,-0.124394368226
ACH-001333,0.010866390839200001
ACH-001336,-0.434654415145
ACH-001340,-0.07076047347339999
ACH-001346,-0.17432991978
ACH-001353,-0.023555717884299998
ACH-001354,-0.19373857371599998
ACH-001367,-0.18685442546
ACH-001368,-0.22682823417300002
ACH-001374,-0.0311099053148
ACH-001375,-0.266919497273
ACH-001377,-0.438725356246
ACH-001380,-0.00211442237287
ACH-001391,-0.278303390035
ACH-001407,-0.132004029487
ACH-001408,0.011516877384500001
ACH-001413,-0.0820108617949
ACH-001430,-0.484802609708
ACH-001431,-0.27688089608000005
ACH-001450,0.137720024361
ACH-001496,-0.17036819817899998
ACH-001500,-0.0540967685018
ACH-001521,-0.222261186807
ACH-001523,-0.283715446596
ACH-001532,-0.33920165411700004
ACH-001536,0.165163795054
ACH-001550,-0.177691328845
ACH-001552,-0.288862832778
ACH-001554,-0.334560096608
ACH-001645,-0.228048183511
ACH-001654,-0.102058631191
ACH-001715,-0.0823646180439
ACH-001735,-0.250017559635
ACH-001736,-0.04463344509719999
ACH-001737,0.10902683746
ACH-001740,-0.25288068601999997
ACH-001745,-0.296954981486
ACH-001750,-0.0549873636799
ACH-001765,-0.395834309438
ACH-001956,-0.18458246081500002
ACH-001957,-0.295179254796
