,EXT2 (2132)
ACH-000004,-0.19218904498199998
ACH-000007,-0.34865970642300004
ACH-000009,-0.379256002779
ACH-000011,-0.340947811708
ACH-000012,0.0354150838679
ACH-000013,-0.251446874372
ACH-000014,-0.24992453487100003
ACH-000015,-0.6909438776890001
ACH-000017,0.0524971860238
ACH-000018,-0.275572019355
ACH-000019,-0.453701881294
ACH-000021,-0.46273550437600003
ACH-000022,-0.250923438299
ACH-000025,-0.24386723962499998
ACH-000028,-0.248642969918
ACH-000030,-0.26217375096
ACH-000035,-0.542503198502
ACH-000036,-0.690064249908
ACH-000037,0.0132650387012
ACH-000039,-0.627563114978
ACH-000040,-0.35658847958400003
ACH-000041,-0.35341140162900003
ACH-000042,-0.503814484321
ACH-000045,-0.133131967798
ACH-000047,-0.297653425507
ACH-000052,-0.41005935399300003
ACH-000053,-0.0851731036578
ACH-000054,0.00114298107071
ACH-000055,-0.17723732308499998
ACH-000060,-0.120965461495
ACH-000067,-0.445717868276
ACH-000070,-0.616944393509
ACH-000075,-0.778494251929
ACH-000078,-0.481745534543
ACH-000082,-1.1615032382100001
ACH-000085,-0.45121324043899996
ACH-000086,-0.705855759481
ACH-000087,-0.490452594718
ACH-000092,-0.567428680998
ACH-000095,-0.294812399683
ACH-000097,-0.142717389587
ACH-000098,-1.04476123221
ACH-000099,-0.757517066749
ACH-000108,-0.0532064580961
ACH-000113,-0.184446832112
ACH-000115,-0.3200600379
ACH-000116,-0.339199011883
ACH-000118,-0.18667130932300002
ACH-000120,-0.247940243728
ACH-000123,-0.22170532546100002
ACH-000127,-0.232208319195
ACH-000128,-0.147514902319
ACH-000132,-0.360353498664
ACH-000133,-0.526808543705
ACH-000137,-0.304694805839
ACH-000138,-0.35523675858000003
ACH-000142,-0.606566551424
ACH-000143,-0.65887879337
ACH-000146,-0.09507877633780001
ACH-000148,-0.42224346126
ACH-000150,-0.54458336654
ACH-000152,-0.34989770644699997
ACH-000153,-0.023095365617700002
ACH-000159,-0.31239163698399997
ACH-000160,-0.260159233376
ACH-000163,-0.485255336083
ACH-000167,-0.43613906962399995
ACH-000168,-0.29678663153499996
ACH-000169,-0.154521515526
ACH-000178,-0.140583478516
ACH-000182,-0.0393479271536
ACH-000183,-0.201333294094
ACH-000188,-0.390654458617
ACH-000189,-0.39237605579499996
ACH-000190,-0.020040380399200003
ACH-000198,-0.24559895752099997
ACH-000204,-0.549749803925
ACH-000206,-0.28607735368299997
ACH-000207,-0.913238451027
ACH-000211,-0.200200517358
ACH-000215,-0.154872605149
ACH-000221,-0.44726677269299997
ACH-000222,-0.194473117124
ACH-000223,-0.16898788753600003
ACH-000226,-0.297631342879
ACH-000227,-0.413908765852
ACH-000228,-0.0270513335814
ACH-000231,-0.44102401166
ACH-000232,-0.491227775204
ACH-000233,-0.0764747122793
ACH-000234,-0.011661980942599999
ACH-000235,-0.0836312973562
ACH-000237,-0.328254541299
ACH-000238,-0.44808436288000003
ACH-000243,-0.452533069569
ACH-000244,-0.37726232638499996
ACH-000246,-0.226947176809
ACH-000248,-0.21657662531599997
ACH-000250,-0.383543452342
ACH-000251,-0.12054458272500002
ACH-000253,-0.13468722806
ACH-000255,-0.7259114696719999
ACH-000256,-0.440783943528
ACH-000257,-0.344510187707
ACH-000258,-0.07292022640569999
ACH-000259,-0.442791884573
ACH-000260,-0.172582111582
ACH-000261,-0.639355529118
ACH-000262,-0.256956683864
ACH-000263,-0.35917947651500004
ACH-000264,-0.194473378119
ACH-000265,-0.390096373999
ACH-000266,-0.12459141408
ACH-000272,-0.22454409853
ACH-000273,-0.37460863272100003
ACH-000274,-0.347573309783
ACH-000277,-0.128295395751
ACH-000278,-0.285105392108
ACH-000279,-0.285164176762
ACH-000280,-0.636460843428
ACH-000281,-0.19692984727600002
ACH-000288,-0.435717303249
ACH-000291,-0.0016399791784500002
ACH-000293,-0.635079390828
ACH-000294,-0.0670451343553
ACH-000295,-0.55717074501
ACH-000296,0.0294035392572
ACH-000302,-0.302637353556
ACH-000304,-0.0176609504582
ACH-000307,-0.550377073442
ACH-000308,-0.100898319965
ACH-000310,-0.359614245914
ACH-000311,-0.458269344826
ACH-000312,-0.430180989335
ACH-000315,-0.323698439174
ACH-000316,-0.483035816967
ACH-000317,-0.24204291126999997
ACH-000318,-0.346273642241
ACH-000319,-0.823412895922
ACH-000320,0.0007248895419540001
ACH-000322,-0.308230886057
ACH-000323,-0.46303733388400004
ACH-000324,-0.22229031913000002
ACH-000329,-0.20559539303100002
ACH-000330,-0.111583779193
ACH-000331,-0.7480786051639999
ACH-000332,-0.271683789756
ACH-000334,-0.284921454526
ACH-000335,-0.7476825621170001
ACH-000336,-0.30262205961
ACH-000337,-0.06077759502280001
ACH-000339,-0.141346227422
ACH-000341,-0.327904033911
ACH-000348,-0.137798148641
ACH-000350,-0.163412160127
ACH-000352,-0.39835584829899995
ACH-000356,-0.317846616737
ACH-000361,-0.19716284516600002
ACH-000362,-0.20981309515500002
ACH-000363,-0.235622402611
ACH-000364,-0.736564898731
ACH-000365,-0.117457465506
ACH-000366,-0.350645089592
ACH-000368,-0.963917377876
ACH-000374,-0.6559050865199999
ACH-000375,-0.591101951823
ACH-000376,-0.534440086649
ACH-000381,-0.5176629150859999
ACH-000383,-0.136024254411
ACH-000387,-0.17825742975499997
ACH-000389,-0.614591672503
ACH-000390,-0.18649333213199998
ACH-000393,-0.43914196501
ACH-000395,-0.14665820095999998
ACH-000397,-0.277933844769
ACH-000401,-0.106027469512
ACH-000402,-0.503871011549
ACH-000403,-0.144249656998
ACH-000404,0.205421004199
ACH-000406,-0.156396647986
