,TMUB2 (79089)
ACH-000004,-0.17519336632500002
ACH-000007,-0.059265432742599995
ACH-000009,-0.443225621928
ACH-000011,-0.17138655737199998
ACH-000012,-0.292281191182
ACH-000013,-0.117000877785
ACH-000014,-0.394189407681
ACH-000015,-0.16452545737500002
ACH-000017,-0.117838661458
ACH-000018,-0.246800887593
ACH-000019,0.142125716486
ACH-000021,-0.0313325577706
ACH-000022,-0.10331062482100001
ACH-000025,-0.137395728916
ACH-000028,-0.21507882812600002
ACH-000030,-0.16664349207499998
ACH-000035,-0.233068870319
ACH-000036,-0.30056036738
ACH-000037,0.134855115362
ACH-000039,-0.233675681607
ACH-000040,-0.175415125976
ACH-000041,-0.318682455592
ACH-000042,-0.294492061012
ACH-000045,-0.390461099492
ACH-000047,-0.0174725287204
ACH-000052,-0.210802347621
ACH-000053,-0.0795134331848
ACH-000054,-0.12361363633400001
ACH-000055,0.024739665775500002
ACH-000060,-0.17474413509300002
ACH-000067,-0.547023799463
ACH-000070,0.213862547588
ACH-000075,-0.306480568977
ACH-000078,-0.100604346371
ACH-000082,-0.0969159552959
ACH-000085,-0.023411787909
ACH-000086,-0.196397153571
ACH-000087,0.120940147356
ACH-000092,-0.238732732041
ACH-000095,-0.322827720085
ACH-000097,-0.14811448568399999
ACH-000098,-0.22387611626200002
ACH-000099,-0.264195378821
ACH-000108,-0.0695149523172
ACH-000113,-0.254436130871
ACH-000115,-0.228772604693
ACH-000116,-0.23377429346999998
ACH-000118,-0.148837230361
ACH-000120,-0.300260837519
ACH-000123,-0.28702141783199997
ACH-000127,-0.146127635095
ACH-000128,-0.334565363317
ACH-000132,-0.27564378804
ACH-000133,-0.18328403491300002
ACH-000137,0.0023991194509899996
ACH-000138,-0.529825309444
ACH-000142,-0.142349451487
ACH-000143,-0.161761328319
ACH-000146,-0.11022403675100001
ACH-000148,-0.0692306785393
ACH-000150,-0.218747580337
ACH-000152,-0.181573617434
ACH-000153,-0.020841318880599997
ACH-000159,-0.0483933081196
ACH-000160,-0.127571470994
ACH-000163,-0.236259124466
ACH-000167,0.0833522179017
ACH-000168,-0.267612257247
ACH-000169,-0.129764379708
ACH-000178,-0.0392011052017
ACH-000182,-0.102726129695
ACH-000183,-0.115545041319
ACH-000188,-0.0677559586999
ACH-000189,-0.15977564435900002
ACH-000190,-0.212839974215
ACH-000198,-0.213679179674
ACH-000204,-0.216598000005
ACH-000206,-0.21310607375100002
ACH-000207,-0.222764238893
ACH-000211,-0.193866891505
ACH-000215,-0.0693839526933
ACH-000221,-0.110894138795
ACH-000222,-0.142123751089
ACH-000223,-0.17566877534400002
ACH-000226,-0.162885591283
ACH-000227,-0.309903668965
ACH-000228,-0.267505490244
ACH-000231,-0.0853476969482
ACH-000232,-0.13152742602
ACH-000233,0.00208684825177
ACH-000234,-0.2639786629
ACH-000235,-0.258951699628
ACH-000237,-0.0149678253896
ACH-000238,-0.24599162303000002
ACH-000243,-0.23534658677900003
ACH-000244,-0.032111542913700004
ACH-000246,-0.0877651515666
ACH-000248,-0.011476034583100002
ACH-000250,-0.308462853135
ACH-000251,-0.24193012206
ACH-000253,-0.141592984453
ACH-000255,-0.106752682135
ACH-000256,-0.10968684300899999
ACH-000257,0.009744307979530001
ACH-000258,0.0550901500704
ACH-000259,-0.25972177890000003
ACH-000260,-0.16040309244999998
ACH-000261,-0.0291593675954
ACH-000262,-0.149403939102
ACH-000263,0.0436624268123
ACH-000264,-0.160705062172
ACH-000265,-0.214533271983
ACH-000266,-0.17029480156
ACH-000272,-0.15766444761600001
ACH-000273,-0.189383333022
ACH-000274,-0.34013767689900004
ACH-000277,-0.0676100885079
ACH-000278,-0.0152865195089
ACH-000279,-0.160142519539
ACH-000280,-0.191477128849
ACH-000281,-0.190504479308
ACH-000288,-0.240861565608
ACH-000291,-0.181992855157
ACH-000293,-0.33733196492899997
ACH-000294,-0.33368753361
ACH-000295,-0.307552031384
ACH-000296,-0.124634985196
ACH-000302,-0.204630600621
ACH-000304,-0.19020947392999998
ACH-000307,-0.08206805562789998
ACH-000308,-0.11928983190600001
ACH-000310,-0.477488281272
ACH-000311,-0.10662104140499999
ACH-000312,-0.295936561586
ACH-000315,-0.0612592177513
ACH-000316,-0.18780300851
ACH-000317,0.012743179733799999
ACH-000318,-0.193526028766
ACH-000319,-0.167481229814
ACH-000320,-0.269491580703
ACH-000322,-0.207877105999
ACH-000323,-0.23329200986499998
ACH-000324,-0.292141719886
ACH-000329,-0.29412349032699997
ACH-000330,-0.35540557409199997
ACH-000331,-0.0641030709876
ACH-000332,-0.265950436674
ACH-000334,-0.22247089855000002
ACH-000335,0.00602280884705
ACH-000336,0.17758037579500002
ACH-000337,-0.271256390525
ACH-000339,-0.151825899402
ACH-000341,-0.519162758387
ACH-000348,-0.130205170553
ACH-000350,-0.21313256089000002
ACH-000352,-0.123181424087
ACH-000356,-0.221172141167
ACH-000361,-0.258252109227
ACH-000362,-0.295835481276
ACH-000363,-0.035235792353
ACH-000364,-0.10615937771299999
ACH-000365,-0.22464765804
ACH-000366,-0.192409081876
ACH-000368,0.0304261604403
ACH-000374,-0.0866223641992
ACH-000375,0.0471439645448
ACH-000376,-0.0704735961373
ACH-000381,-0.257290733383
ACH-000383,-0.213396369778
ACH-000387,-0.18837187267499997
ACH-000389,-0.20950090711599997
ACH-000390,-0.18445295638700002
ACH-000393,-0.233975970525
ACH-000395,-0.12424869537799998
ACH-000397,-0.310280920278
ACH-000401,-0.133709502631
ACH-000402,-0.14591532176799998
ACH-000403,-0.312990511514
ACH-000404,-0.491572878217
ACH-000406,-0.0703990341228
ACH-000407,-0.256817735278
ACH-000408,0.0161071959889
ACH-000410,-0.109335280923
ACH-000411,-0.199382213405
ACH-000414,-0.12364214629
ACH-000415,-0.32076336490699997
ACH-000416,-0.19253375158100003
ACH-000420,-0.267924948632
ACH-000421,-0.08336127073710001
ACH-000424,-0.0125771944073
ACH-000425,-0.140248290843
ACH-000426,-0.226047253377
ACH-000427,-0.499515338733
ACH-000433,-0.44850661990900004
ACH-000436,0.0766575655737
ACH-000444,-0.03757021685169999
ACH-000445,-0.234188865658
ACH-000448,-0.10039770859
ACH-000450,-0.194028189116
ACH-000452,-0.08195235861210001
ACH-000454,0.041004944001699996
ACH-000458,-0.251568541124
ACH-000459,0.273085578255
ACH-000460,-0.115901691889
ACH-000461,-0.040632794768199997
ACH-000463,-0.161950621099
ACH-000464,-0.167961869521
ACH-000466,-0.125064286748
ACH-000467,0.028122695115799998
ACH-000468,-0.36757484747599994
ACH-000469,-0.0668345229583
ACH-000470,-0.311059122026
ACH-000471,-0.26923020562399996
ACH-000472,-0.133267181386
ACH-000473,0.0806050357692
ACH-000475,-0.0237457554076
ACH-000476,-0.268217367282
ACH-000477,-0.214060222983
ACH-000480,-0.23232009889199998
ACH-000481,-0.0112882086442
ACH-000483,-0.0862364992117
ACH-000484,-0.299444083607
ACH-000485,-0.165974314028
ACH-000486,-0.296167995076
ACH-000487,-0.186527093753
ACH-000488,-0.040059933813699995
ACH-000490,-0.0298374052641
ACH-000491,-0.27725261489799996
ACH-000495,-0.06586966759719999
ACH-000496,-0.257029647874
ACH-000499,-0.201478289952
ACH-000500,-0.205352978369
ACH-000502,-0.183326745446
ACH-000503,-0.234907134947
ACH-000505,-0.07382886543160001
ACH-000507,0.048487248842
