,PROKR2 (128674)
ACH-000004,-0.09372169029439999
ACH-000007,0.08980676987299999
ACH-000009,0.0108826396392
ACH-000011,-0.0455041062136
ACH-000012,-0.18248173872499998
ACH-000013,-0.161142447102
ACH-000014,0.057077386376900005
ACH-000015,-0.0639827097427
ACH-000017,-0.20470174521600001
ACH-000018,0.0656825457891
ACH-000019,0.018464030026200003
ACH-000021,0.08393986430530001
ACH-000022,-0.154131332511
ACH-000025,0.017958405241900004
ACH-000028,-0.315727398882
ACH-000030,-0.136734681945
ACH-000035,-0.0362912835667
ACH-000036,0.0143807655152
ACH-000037,0.0050035266412999995
ACH-000039,-0.0168876262894
ACH-000040,-0.0771986815385
ACH-000041,-0.15567287893200002
ACH-000042,-0.169963905557
ACH-000045,-0.043340015936
ACH-000047,-0.190431343752
ACH-000052,-0.201713474985
ACH-000053,-0.123794568173
ACH-000054,0.00024264906490200003
ACH-000055,0.13924769146500002
ACH-000060,0.070374529883
ACH-000067,-0.25324788426600003
ACH-000070,-0.208809859452
ACH-000075,0.21013758887400003
ACH-000078,0.0835587032413
ACH-000082,0.00203199188348
ACH-000085,-0.11822015255799999
ACH-000086,-0.056172707327800005
ACH-000087,-0.125642896404
ACH-000092,-0.13099259728
ACH-000095,-0.0896759135695
ACH-000097,0.021480475184299998
ACH-000098,-0.047786975612
ACH-000099,-0.161262002352
ACH-000108,-0.185897842011
ACH-000113,-0.0626882029797
ACH-000115,0.0204499015859
ACH-000116,-0.11338645533500001
ACH-000118,-0.09794360283959999
ACH-000120,-0.024814054038
ACH-000123,-0.0704847914889
ACH-000127,-0.0288528909237
ACH-000128,0.00277687235598
ACH-000132,-0.050938392539999995
ACH-000133,-0.137118628961
ACH-000137,-0.031419955618
ACH-000138,0.058285679415
ACH-000142,-0.0881700064714
ACH-000143,-0.138016577024
ACH-000146,-0.08720516376450001
ACH-000148,-0.0227993037315
ACH-000150,-0.123625992771
ACH-000152,-0.224970336527
ACH-000153,-0.470269704586
ACH-000159,-0.0636722190329
ACH-000160,-0.241568358229
ACH-000163,-0.141525350758
ACH-000167,0.158537716178
ACH-000168,-0.32113734041700004
ACH-000169,-0.231795912297
ACH-000178,-0.232567850334
ACH-000182,-0.216242947269
ACH-000183,0.0671495672229
ACH-000188,0.179585720498
ACH-000189,-0.0816935000333
ACH-000190,-0.18457903937399997
ACH-000198,-0.210927563068
ACH-000204,0.419246439582
ACH-000206,0.068092259069
ACH-000207,0.13508881766
ACH-000211,-0.0435684604224
ACH-000215,-0.0183356163512
ACH-000221,-0.143891640716
ACH-000222,-0.149373870981
ACH-000223,-0.09922903980930001
ACH-000226,0.0782352748482
ACH-000227,-0.0614738382789
ACH-000228,-0.08000153748910001
ACH-000231,-0.105096203026
ACH-000232,-0.0875143842306
ACH-000233,-0.0481221514172
ACH-000234,-0.0175349487963
ACH-000235,-0.08239886839310001
ACH-000237,-0.043332033281899995
ACH-000238,0.046580074034799995
ACH-000243,-0.142671378417
ACH-000244,-0.342523779723
ACH-000246,-0.12290359827
ACH-000248,-0.17369342755
ACH-000250,-0.104647085062
ACH-000251,-0.24625675174199999
ACH-000253,-0.137815181881
ACH-000255,-0.0781375843276
ACH-000256,-0.14011851004
ACH-000257,-0.13332637919399998
ACH-000258,0.132569017598
ACH-000259,-0.09377209531339999
ACH-000260,-0.189792401612
ACH-000261,-0.09865077070910001
ACH-000262,-0.18416517291200002
ACH-000263,-0.325777256924
ACH-000264,-0.189463668428
ACH-000265,-0.277458710823
ACH-000266,-0.0223060922308
ACH-000272,-0.009322012601040002
ACH-000273,0.0202434178961
ACH-000274,0.08736259557389998
ACH-000277,-0.164716806447
ACH-000278,-0.16340790785599998
ACH-000279,0.040388690720300005
ACH-000280,-0.334577068174
ACH-000281,-0.178166877904
ACH-000288,-0.039564562093
ACH-000291,0.046161409023099995
ACH-000293,-0.11638962953299999
ACH-000294,-0.223280574699
ACH-000295,0.150296359141
ACH-000296,-0.0759228559366
ACH-000302,-0.08770234190500001
ACH-000304,-0.234537644687
ACH-000307,-0.27968902215
ACH-000308,-0.152502853673
ACH-000310,-0.15889374604599998
ACH-000311,-0.158675730444
ACH-000312,-0.116192745334
ACH-000315,-0.182186279491
ACH-000316,0.062306826483399996
ACH-000317,-0.20591969209199998
ACH-000318,-0.118235989032
ACH-000319,0.0999928910458
ACH-000320,-0.22074031011700002
ACH-000322,0.0329008485489
ACH-000323,0.017540748090000002
ACH-000324,-0.26424631082
ACH-000329,-0.18097221160799998
ACH-000330,-0.0505882406264
ACH-000331,-0.09448086470419999
ACH-000332,-0.0516720887871
ACH-000334,-0.147969144171
ACH-000335,-0.022631063844099998
ACH-000336,-0.0897955405603
ACH-000337,0.044593964228
ACH-000339,-0.130678552447
ACH-000341,0.0133335795415
ACH-000348,0.0029905078374799997
ACH-000350,-0.138073316612
ACH-000352,-0.189146493157
ACH-000356,0.016563124703
ACH-000361,-0.334188572899
ACH-000362,-0.201956649071
ACH-000363,-0.245028583051
ACH-000364,-0.0468360876859
ACH-000365,-0.0620397736564
ACH-000366,-0.095713586943
ACH-000368,-0.216229363343
ACH-000374,0.099357757401
ACH-000375,-0.427898300988
ACH-000376,-0.260190035556
ACH-000381,-0.077083091437
ACH-000383,-0.0732539873513
ACH-000387,-0.08594400683289999
ACH-000389,-0.122766990514
ACH-000390,-0.18338055581300003
ACH-000393,-0.07676458342119999
ACH-000395,-0.04245772564130001
ACH-000397,-0.10606375666899999
ACH-000401,0.12232485679999999
ACH-000402,-0.19603601952799998
ACH-000403,-0.0641968628165
ACH-000404,-0.0551937352086
ACH-000406,-0.0791835903004
