,ZC3H8 (84524)
ACH-000889,-0.891541045252
ACH-000890,-0.8256064772570001
ACH-000896,-1.23325840577
ACH-000898,-1.11226037517
ACH-000900,-0.894671134547
ACH-000901,-0.9786964637890001
ACH-000905,-0.8392878704090001
ACH-000906,-1.01269503888
ACH-000907,-0.9076159087729999
ACH-000910,-1.0021083233499999
ACH-000911,-0.9661656125460001
ACH-000912,-0.7789875478389999
ACH-000913,-0.884870563689
ACH-000915,-0.7294316890829999
ACH-000916,-0.834046598194
ACH-000917,-0.8459741882080001
ACH-000921,-0.9373097696889999
ACH-000924,-0.9279221412819999
ACH-000926,-0.692026358778
ACH-000928,-0.9460536265289999
ACH-000929,-0.8839009695219999
ACH-000932,-1.0231107819
ACH-000935,-0.987844929838
ACH-000936,-0.9068771149879999
ACH-000937,-0.804973368125
ACH-000938,-0.7698751112569999
ACH-000939,-0.563596973741
ACH-000941,-1.06496182483
ACH-000943,-0.989233190336
ACH-000946,-0.879019858009
ACH-000947,-0.83975455126
ACH-000948,-0.8483185987909999
ACH-000950,-0.935925416065
ACH-000953,-0.812486309449
ACH-000957,-0.9827640589309999
ACH-000958,-0.7511652179009999
ACH-000960,-0.75195755853
ACH-000963,-0.792009303917
ACH-000968,-0.9101917719410001
ACH-000969,-1.06754603052
ACH-000973,-0.9295851790970001
ACH-000974,-0.965816528334
ACH-000975,-0.767725710196
ACH-000976,-0.8698359529440001
ACH-000978,-0.7034865286759999
ACH-000980,-1.01448964546
ACH-000984,-0.8418911681569999
ACH-000986,-0.8713213455
ACH-000988,-1.1282436014700001
ACH-000993,-0.821267273598
ACH-000994,-0.960786686444
ACH-000996,-1.32072800819
ACH-001001,-0.667384844314
ACH-001020,-1.12984932328
ACH-001028,-0.8215328426
ACH-001031,-0.906328159859
ACH-001038,-1.0585731359000001
ACH-001048,-1.12614288108
ACH-001050,-0.723781746928
ACH-001053,-1.00590538411
ACH-001054,-0.86521472425
ACH-001061,-0.9773381071089999
ACH-001067,-1.0720869592
ACH-001075,-0.8712859244600001
ACH-001096,-0.894365486326
ACH-001128,-1.2243155922700002
ACH-001134,-1.01242015149
ACH-001151,-0.87163263948
ACH-001163,-1.05104265716
ACH-001164,-0.487872164022
ACH-001173,-0.898856588143
ACH-001183,-0.930432061994
ACH-001184,-0.770176333573
ACH-001190,-0.6842364348190001
ACH-001192,-0.980611339604
ACH-001193,-0.58714055711
ACH-001196,-0.841846606249
ACH-001197,-0.969270367573
ACH-001205,-1.0245276822700002
ACH-001211,-0.914435338844
ACH-001212,-1.11766457949
ACH-001228,-0.77410029609
ACH-001232,-1.24540841441
ACH-001239,-0.872381144842
ACH-001274,-1.25498234545
ACH-001275,-0.801916707026
ACH-001277,-0.760049733788
ACH-001278,-0.783211581339
ACH-001280,-1.37968620334
ACH-001283,-1.14196727355
ACH-001289,-0.6180784859440001
ACH-001295,-0.891733205002
ACH-001300,-0.83274997258
ACH-001301,-0.8073374517820001
ACH-001302,-1.2535647097
ACH-001303,-0.8559579519670001
ACH-001306,-0.706120018832
ACH-001318,-0.8880689415449999
ACH-001322,-0.803479176722
ACH-001328,-0.845947640997
ACH-001332,-0.7355980234180001
ACH-001333,-1.0453714910299998
ACH-001336,-0.9822607440979999
ACH-001340,-0.813510611453
ACH-001346,-0.975743606599
ACH-001353,-0.99740578963
ACH-001354,-1.36252402746
ACH-001367,-0.47861375307099996
ACH-001368,-0.847085013864
ACH-001374,-0.8945170404530001
ACH-001375,-0.9384615343359999
ACH-001377,-0.8722051546240001
ACH-001380,-0.899956548302
ACH-001391,-0.616871751972
ACH-001407,-0.6902461237530001
ACH-001408,-0.742042791217
ACH-001413,-1.04138891077
ACH-001430,-0.674176003471
ACH-001431,-0.799021631963
ACH-001450,-0.814722259816
ACH-001496,-0.697613790853
ACH-001500,-0.841177583391
ACH-001521,-1.05660340934
ACH-001523,-0.895864460993
ACH-001532,-0.810488899976
ACH-001536,-0.867207737613
ACH-001550,-0.9032338544949999
ACH-001552,-0.801909983312
ACH-001554,-0.8995252047869999
ACH-001645,-0.948672557007
ACH-001654,-0.8986707215530001
ACH-001715,-0.727230446515
ACH-001735,-0.804280738159
ACH-001736,-0.371733374652
ACH-001737,-0.700760628424
ACH-001740,-0.989033100828
ACH-001745,-0.9533692389589999
ACH-001750,-1.1064677356000001
ACH-001765,-0.7728936411310001
ACH-001956,-0.921189497135
ACH-001957,-1.01391333908
