,CBR4 (84869)
ACH-000004,0.117219410285
ACH-000007,-0.106076876708
ACH-000009,-0.0585524452291
ACH-000011,-0.0810485215074
ACH-000012,-0.008058018582489999
ACH-000013,0.0724421724131
ACH-000014,0.0704458906074
ACH-000015,0.0028404660820300002
ACH-000017,0.0131705876798
ACH-000018,0.13859547965900001
ACH-000019,0.0607915430205
ACH-000021,-0.07099131328760001
ACH-000022,0.026334787873400003
ACH-000025,-0.015851788545799998
ACH-000028,-0.07259889873639999
ACH-000030,0.048865511623800005
ACH-000035,-0.028261347865299997
ACH-000036,0.0280902975043
ACH-000037,-0.038109504628
ACH-000039,0.09094118543169999
ACH-000040,0.0703637264951
ACH-000041,-0.082778284238
ACH-000042,-0.09883732784939998
ACH-000045,0.043347446860000007
ACH-000047,-0.13660098236999998
ACH-000052,0.0874998452483
ACH-000053,0.0616076814544
ACH-000054,0.0627598170246
ACH-000055,-0.028044899163199997
ACH-000060,-0.18125786436000002
ACH-000067,-0.162754477349
ACH-000070,0.00873690164788
ACH-000075,-0.083678005848
ACH-000078,-0.051927174736900006
ACH-000082,-0.0699224634437
ACH-000085,0.11841694455299999
ACH-000086,0.0515045879859
ACH-000087,0.141824904026
ACH-000092,-0.0746175760517
ACH-000095,0.0139173082323
ACH-000097,-0.046637504142699994
ACH-000098,-0.13597598899399999
ACH-000099,-0.305790635338
ACH-000108,-0.16910171723099998
ACH-000113,-0.09420636126319999
ACH-000115,-0.120165565337
ACH-000116,-0.017515641988
ACH-000118,0.0487468839106
ACH-000120,-0.0804724293765
ACH-000123,-0.08544763241869999
ACH-000127,0.004408106733789999
ACH-000128,-0.19314285055
ACH-000132,-0.123879220219
ACH-000133,0.0574233182933
ACH-000137,-0.008407611161520001
ACH-000138,0.0175662824184
ACH-000142,-0.0689273402059
ACH-000143,-0.0903932507633
ACH-000146,-0.154731080799
ACH-000148,-0.09643023643639999
ACH-000150,-0.0351043406074
ACH-000152,-0.0187080523271
ACH-000153,0.038675313846900004
ACH-000159,-0.017287620727599998
ACH-000160,0.0158051225119
ACH-000163,0.030797163190099997
ACH-000167,-0.12176016998299999
ACH-000168,-0.06325210759069999
ACH-000169,0.0245892457258
ACH-000178,-0.0270714209546
ACH-000182,0.07160423983110001
ACH-000183,0.185892689713
ACH-000188,-0.008173537420289999
ACH-000189,-0.299957141587
ACH-000190,-0.279338589846
ACH-000198,0.0064405552361
ACH-000204,0.0490442227762
ACH-000206,0.20227356255800003
ACH-000207,0.20476394717
ACH-000211,-0.0252528636902
ACH-000215,-0.00383656147308
ACH-000221,0.103934771527
ACH-000222,-0.07435729174889999
ACH-000223,-0.160913478124
ACH-000226,0.0763468156482
ACH-000227,-0.0703528181682
ACH-000228,-0.0067797240990700005
ACH-000231,-0.14560372252599998
ACH-000232,-0.150832884762
ACH-000233,-0.0405698416596
ACH-000234,0.0363558552965
ACH-000235,-0.11948148422299999
ACH-000237,-0.33716325194799995
ACH-000238,-0.0896714567406
ACH-000243,-0.08164277032869999
ACH-000244,0.08593978892899999
ACH-000246,-0.15015686189000002
ACH-000248,0.178733893679
ACH-000250,-0.09775232412149999
ACH-000251,-0.07434476233080001
ACH-000253,0.0798653068432
ACH-000255,-0.006242141132220001
ACH-000256,0.0328050138389
ACH-000257,0.28991773542599997
ACH-000258,-0.43680337069499997
ACH-000259,-0.0177180021686
ACH-000260,-0.126145406978
ACH-000261,-0.0238084092308
ACH-000262,0.11324987306199999
ACH-000263,0.100149256741
ACH-000264,0.039950799268400006
ACH-000265,-0.136877819756
ACH-000266,-0.0692843056833
ACH-000272,-0.169783129695
ACH-000273,-0.364911602127
ACH-000274,0.055573403921800005
ACH-000277,-0.191952671974
ACH-000278,-0.117133102813
ACH-000279,-0.0326565927691
ACH-000280,0.0567903343873
ACH-000281,-0.107133756191
ACH-000288,-0.0796148638128
ACH-000291,0.07439592775939999
ACH-000293,0.0108898139747
ACH-000294,0.05159551972280001
ACH-000295,-0.09305417032510001
ACH-000296,0.0771775245132
ACH-000302,-0.0663658472937
ACH-000304,0.211609992029
ACH-000307,-0.093144888637
ACH-000308,-0.146162065183
ACH-000310,-0.0636516931124
ACH-000311,-0.139037192572
ACH-000312,-0.0651304729868
ACH-000315,0.167028256001
ACH-000316,-0.33240894290600004
ACH-000317,-0.131044703283
ACH-000318,-0.0444781218044
ACH-000319,-0.0621537445189
ACH-000320,-0.427786357763
ACH-000322,0.038914548351800006
ACH-000323,-0.046215414769
ACH-000324,-0.029133369023
ACH-000329,0.0777480103139
ACH-000330,0.178936966628
ACH-000331,0.0406568853776
ACH-000332,0.0280947710797
ACH-000334,-0.08023372475519999
ACH-000335,0.24880932684
ACH-000336,0.004504041838310001
ACH-000337,-0.030795661787999997
ACH-000339,0.014588488975799998
ACH-000341,-0.0809894075124
ACH-000348,0.07854815154400001
ACH-000350,0.069563045287
ACH-000352,-0.141122505658
ACH-000356,0.08680365982460002
ACH-000361,0.056696030194699994
ACH-000362,-0.0216429857274
ACH-000363,0.0248115747203
ACH-000364,-0.101259028298
ACH-000365,0.059298010233699995
ACH-000366,-0.0721982015783
ACH-000368,-0.00378631285819
ACH-000374,-0.11160431775
ACH-000375,-0.022012976141900002
ACH-000376,0.151022853971
ACH-000381,-0.16445506496200002
ACH-000383,0.0316697292255
ACH-000387,-0.16984315678
ACH-000389,-0.32168342319000004
ACH-000390,-0.097626847412
ACH-000393,-0.163697245376
ACH-000395,-0.0271470586476
ACH-000397,-0.053881985915099996
ACH-000401,-0.166878711202
ACH-000402,0.136051213383
ACH-000403,-0.102314098135
ACH-000404,-0.265033928686
ACH-000406,0.0589748085596
ACH-000407,0.09718928834389999
ACH-000408,-0.08276605772330001
ACH-000410,-0.09182147722339999
ACH-000411,-0.26960875808699997
ACH-000414,-0.00997535353075
ACH-000415,0.082751544909
ACH-000416,-0.202096362308
ACH-000420,-0.08809282739509999
ACH-000421,-0.026146908282
ACH-000424,0.0484883437531
ACH-000425,-0.150492810128
ACH-000426,0.00675001113527
ACH-000427,0.09940216531310002
ACH-000433,-0.0659761770376
ACH-000436,-0.18106881826299998
ACH-000444,0.00304838781352
ACH-000445,-0.0387506268926
ACH-000448,0.07697281552389999
ACH-000450,0.020691502386
ACH-000452,0.08912748158839999
ACH-000454,0.0985187852621
ACH-000458,0.0670963237752
ACH-000459,-0.150195644252
ACH-000460,-0.044374308020199996
ACH-000461,0.00705637449282
ACH-000463,-0.0118036293563
ACH-000464,-0.019959940877700002
ACH-000466,0.0669251849277
ACH-000467,0.00567091729191
ACH-000468,-0.0413525141814
ACH-000469,-0.108889091596
ACH-000470,-0.258372120587
ACH-000471,0.124216792361
ACH-000472,0.07199983508010001
ACH-000473,0.07778316867269999
ACH-000475,0.04725812600169999
