,PLTP (5360)
ACH-000004,-0.040724133424999996
ACH-000007,0.1513214962
ACH-000009,-0.25829525161899997
ACH-000011,-0.337097920684
ACH-000012,-0.0922793373235
ACH-000013,0.0604703870698
ACH-000014,-0.34167759232600003
ACH-000015,-0.272200542673
ACH-000017,-0.247377986953
ACH-000018,0.0398467857314
ACH-000019,0.12574649665999998
ACH-000021,-0.290229803037
ACH-000022,-0.147385382047
ACH-000025,-0.223633696859
ACH-000028,-0.09576146799
ACH-000030,-0.228661335517
ACH-000035,-0.150108400566
ACH-000036,-0.287412506969
ACH-000037,-0.0323420264387
ACH-000039,-0.191815453535
ACH-000040,-0.36471041571400004
ACH-000041,-0.171870181659
ACH-000042,-0.237330216095
ACH-000045,-0.173879256962
ACH-000047,-0.256056262174
ACH-000052,-0.0890126645641
ACH-000053,-0.282233995898
ACH-000054,-0.190211374647
ACH-000055,-0.168773574226
ACH-000060,-0.190248596424
ACH-000067,-0.113694618913
ACH-000070,-0.243899343886
ACH-000075,0.09551588630460002
ACH-000078,-0.204519913349
ACH-000082,-0.528946320667
ACH-000085,-0.167304145152
ACH-000086,-0.18398012070300002
ACH-000087,0.034952535813
ACH-000092,-0.190681941131
ACH-000095,-0.13798662031
ACH-000097,-0.133685175858
ACH-000098,0.119721149022
ACH-000099,-0.14777781141
ACH-000108,-0.204007536554
ACH-000113,-0.235971656075
ACH-000115,-0.36578716735399996
ACH-000116,-0.367270024922
ACH-000118,-0.19126411673399998
ACH-000120,-0.152946197857
ACH-000123,-0.231310041971
ACH-000127,-0.0973526199987
ACH-000128,-0.134220201634
ACH-000132,-0.081848095657
ACH-000133,-0.38634281244499996
ACH-000137,-0.250625643937
ACH-000138,-0.08989702692780001
ACH-000142,-0.186233086284
ACH-000143,-0.138626451101
ACH-000146,-0.17884809816599997
ACH-000148,-0.141797164307
ACH-000150,-0.028311185508
ACH-000152,-0.181948204659
ACH-000153,-0.599826288534
ACH-000159,-0.026353036183
ACH-000160,0.0049692162953699996
ACH-000163,-0.266311754832
ACH-000167,-0.204665688279
ACH-000168,-0.0314358866619
ACH-000169,-0.22366374179600002
ACH-000178,-0.07855900543589998
ACH-000182,-0.325686315674
ACH-000183,0.0495159136645
ACH-000188,-0.148996652956
ACH-000189,-0.453862718336
ACH-000190,-0.133257507941
ACH-000198,-0.21603107301199997
ACH-000204,-0.265637061575
ACH-000206,-0.0780563187676
ACH-000207,0.21137320598499998
ACH-000211,-0.185825397585
ACH-000215,-0.145704443679
ACH-000221,-0.23237047219
ACH-000222,-0.12817819985200002
ACH-000223,-0.123259718369
ACH-000226,-0.342388262346
ACH-000227,-0.305860260115
ACH-000228,-0.400340169506
ACH-000231,-0.268382872965
ACH-000232,-0.00635288252117
ACH-000233,-0.146793787157
ACH-000234,-0.227663869538
ACH-000235,-0.0623803517534
ACH-000237,-0.108702032864
ACH-000238,-0.36828297089400003
ACH-000243,-0.156926665259
ACH-000244,-0.168694239455
ACH-000246,-0.164993222631
ACH-000248,-0.00967271595293
ACH-000250,-0.137354693941
ACH-000251,-0.352694143274
ACH-000253,-0.20253819391300001
ACH-000255,-0.331378086937
ACH-000256,-0.098876520883
ACH-000257,-0.249246064289
ACH-000258,-0.502446295544
ACH-000259,-0.183120985834
ACH-000260,-0.145661426737
ACH-000261,-0.146100616896
ACH-000262,-0.60097472708
ACH-000263,0.012241944194499999
ACH-000264,-0.197411567837
ACH-000265,-0.0745170373389
ACH-000266,-0.233943271257
ACH-000272,-0.131216375116
ACH-000273,-0.300020045286
ACH-000274,-0.19050817081000002
ACH-000277,-0.422787606307
ACH-000278,0.001874540255
ACH-000279,-0.181958797207
ACH-000280,-0.08530331502499999
ACH-000281,-0.17241419684599998
ACH-000288,-0.026935248700700003
ACH-000291,-0.217931731036
ACH-000293,-0.067334838399
ACH-000294,-0.297828878357
ACH-000295,-0.0771743683604
ACH-000296,-0.46017187753899996
ACH-000302,-0.0800472934073
ACH-000304,-0.171662391417
ACH-000307,-0.109096450399
ACH-000308,-0.23273741070700002
ACH-000310,-0.21032951161400001
ACH-000311,-0.289304652519
ACH-000312,-0.200761668186
ACH-000315,-0.10636249224099999
ACH-000316,-0.347411782781
ACH-000317,0.00831781169241
ACH-000318,0.00648270766026
ACH-000319,-0.187975264296
ACH-000320,-0.015070369078799998
ACH-000322,-0.09584356682669999
ACH-000323,-0.22103177485199998
ACH-000324,-0.295022575249
ACH-000329,-0.291664905322
ACH-000330,-0.0314072941662
ACH-000331,-0.22683561151099998
ACH-000332,-0.221847042391
ACH-000334,-0.483158094406
ACH-000335,0.045911701906599996
ACH-000336,-0.00614612713844
ACH-000337,-0.195838317592
ACH-000339,-0.168618927622
ACH-000341,-0.6441706132339999
ACH-000348,-0.235266513015
ACH-000350,-0.316589081805
ACH-000352,0.11272915275699999
ACH-000356,-0.046492834467000005
ACH-000361,0.145943848279
ACH-000362,-0.141031568115
ACH-000363,-0.16009231377900002
ACH-000364,-0.09040370714960001
ACH-000365,-0.196773729118
ACH-000366,-0.283717731129
ACH-000368,-0.142792652361
ACH-000374,-0.04872518570500001
ACH-000375,-0.278119772921
ACH-000376,-0.18940752280099998
ACH-000381,-0.415951052283
ACH-000383,-0.138166751328
ACH-000387,-0.327785580331
ACH-000389,-0.20612217801899999
ACH-000390,-0.057607759118099996
ACH-000393,-0.23525383899
ACH-000395,-0.6061713688679999
ACH-000397,0.0340292637363
ACH-000401,0.08043873606810001
ACH-000402,-0.207182703837
ACH-000403,-0.266146177145
ACH-000404,-0.21611587086
ACH-000406,-0.193781269901
ACH-000407,-0.251836011655
ACH-000408,-0.33800713431100005
ACH-000410,-0.0281821231423
ACH-000411,-0.0562368759334
ACH-000414,-0.287935358315
ACH-000415,-0.0076333397222500005
ACH-000416,-0.10351437705
ACH-000420,-0.253392005806
ACH-000421,-0.14689531836300002
ACH-000424,0.0699253396073
ACH-000425,-0.409721782606
ACH-000426,-0.271828747925
ACH-000427,-0.24607383499000002
ACH-000433,-0.42605350124700003
ACH-000436,-0.298632421864
ACH-000444,-0.0205777971737
ACH-000445,-0.220079356276
ACH-000448,-0.21529862733600003
ACH-000450,0.109114373709
ACH-000452,-0.23004642159299998
ACH-000454,0.0549760436675
ACH-000458,-0.18447112243299998
ACH-000459,-0.145462818119
ACH-000460,-0.271236228039
ACH-000461,-0.22815649955400003
ACH-000463,0.05069968748869999
ACH-000464,-0.137561132816
ACH-000466,-0.214729827314
ACH-000467,-0.212019071354
ACH-000468,-0.028525972584700004
ACH-000469,-0.278261884259
ACH-000470,-0.0972985803149
ACH-000471,-0.220487221309
ACH-000472,-0.12430545593100001
ACH-000473,-0.46099689936899996
ACH-000475,-0.137197410841
ACH-000476,-0.247064853044
ACH-000477,-0.0390215927716
ACH-000480,-0.0709534318838
ACH-000481,-0.0868941240812
ACH-000483,-0.199551496414
ACH-000484,-0.24130021110999997
ACH-000485,-0.039710851622
ACH-000486,-0.132563818548
ACH-000487,-0.163678444287
ACH-000488,-0.0748669775761
ACH-000490,-0.06648359553159999
ACH-000491,-0.117421964586
ACH-000495,0.216415579118
ACH-000496,-0.128167987513
ACH-000499,-0.257813187426
ACH-000500,0.29380757037099997
ACH-000502,-0.11450051687799999
ACH-000503,-0.08413450605730001
ACH-000505,-0.0294913980551
ACH-000507,-0.272508915789
ACH-000510,-0.269333963593
ACH-000511,-0.011937767368999999
ACH-000512,-0.30508869273600003
ACH-000516,-0.21698779036600002
ACH-000517,-0.13771535582
ACH-000518,-0.232768227073
ACH-000520,-0.235925753252
ACH-000521,-0.46430282553900004
ACH-000522,-0.117821997209
ACH-000524,-0.242676128037
ACH-000527,-0.174431859948
ACH-000528,-0.10469173920600001
ACH-000537,-0.192718418059
ACH-000541,-0.11262288989199999
ACH-000542,-0.230243865366
ACH-000544,-0.203286893388
ACH-000545,-0.221985060531
ACH-000547,0.211756029023
ACH-000548,-0.24173777269900001
ACH-000549,-0.0294305098826
