,CPAMD8 (27151)
ACH-000416,-0.8152447622329999
ACH-000420,-0.6103125087210001
ACH-000421,-0.51677460565
ACH-000424,-0.314711666748
ACH-000425,-0.460201604635
ACH-000426,-0.7097631903720001
ACH-000427,-0.30788989889199997
ACH-000433,-0.590143214488
ACH-000436,-0.584637021489
ACH-000444,-0.263273060683
ACH-000445,-0.652470717493
ACH-000448,-0.496949907902
ACH-000450,-0.237900539251
ACH-000452,-0.6821206334909999
ACH-000454,-0.698347420733
ACH-000458,-0.728046117507
ACH-000459,-0.132526137865
ACH-000460,-0.510478819152
ACH-000461,-0.591533760119
ACH-000463,-0.658589789428
ACH-000464,-0.457163728841
ACH-000466,-0.4917865257399999
ACH-000467,-0.376765198455
ACH-000468,-0.630216180186
ACH-000469,-0.48757690491300004
ACH-000470,-0.42359509109899995
ACH-000471,-0.685921160775
ACH-000472,-0.571592085659
ACH-000473,-0.39885586242700005
ACH-000475,-0.439589784281
ACH-000476,-0.437355157845
ACH-000477,-0.29546242702799996
ACH-000480,-0.403510200351
ACH-000481,-0.41835007858199996
ACH-000483,-0.543548677911
ACH-000484,-0.24236041628000002
ACH-000485,-0.530977923478
ACH-000486,-0.273005253774
ACH-000487,-0.690907682107
ACH-000488,-0.485063850277
ACH-000490,-0.628792104853
ACH-000491,-0.434240083698
ACH-000495,-0.514912767699
ACH-000496,-0.6939403944020001
ACH-000499,-0.390261711895
ACH-000500,-0.5646969246600001
ACH-000502,-0.596736429957
ACH-000503,-0.755719983029
ACH-000505,-0.6310449058300001
ACH-000507,-0.5364460986940001
ACH-000510,-0.41609422381
ACH-000511,-0.579917589995
ACH-000512,-0.6615682070109999
ACH-000516,-0.473407619026
ACH-000517,-0.338541199842
ACH-000518,-0.40092488018
ACH-000520,-0.579375223828
ACH-000521,-0.598022411958
ACH-000522,-0.577349152914
ACH-000524,-0.478502565091
ACH-000527,-0.527954449416
ACH-000528,-0.49134923378
ACH-000537,-0.284345515925
ACH-000541,-0.304464286376
ACH-000542,-0.582645530468
ACH-000544,-0.27672900156
ACH-000545,-0.5368051742509999
ACH-000547,-0.554919458341
ACH-000548,-0.549505094909
ACH-000549,-0.490623983177
ACH-000550,-0.40991458128700003
ACH-000552,-0.324681130612
ACH-000556,-0.7958364840309999
ACH-000557,-0.647649131705
ACH-000570,-0.45095075595899997
ACH-000571,-0.5502234173139999
ACH-000573,-0.335894283437
ACH-000576,-0.493114703802
ACH-000580,-0.546743993005
ACH-000584,-0.61787303131
ACH-000585,-0.571559234979
ACH-000588,-0.514725268039
ACH-000589,-0.628756099322
ACH-000591,-0.41626125623000004
ACH-000593,-0.629846570062
ACH-000600,-0.5228086825980001
ACH-000601,-0.458253401487
ACH-000604,-0.58126440235
ACH-000605,-0.734210242507
ACH-000606,-0.582076857262
ACH-000608,-0.46356468211999996
ACH-000614,-0.31902293195799997
ACH-000616,-0.5013648082240001
ACH-000618,-0.638688660514
ACH-000619,-0.329116186848
ACH-000620,-0.481086904639
ACH-000621,-0.5415791070220001
ACH-000622,-0.643946892523
ACH-000623,-0.608703360256
ACH-000624,-0.342500988742
ACH-000627,-0.615319942275
ACH-000630,-0.456983379284
ACH-000632,-0.541718282192
ACH-000633,-0.572336755804
ACH-000637,-0.730081218442
ACH-000638,-0.386378663511
ACH-000646,-0.39053498095600003
ACH-000647,-0.39015307605599997
ACH-000648,-0.35587395107500003
ACH-000649,-0.45507900317500005
ACH-000651,-0.429541042487
ACH-000652,-0.737634524206
ACH-000653,-0.316652085712
ACH-000657,-0.571800869408
ACH-000658,-0.341545993367
ACH-000661,-0.357528205508
ACH-000662,-0.614685015863
ACH-000663,-0.42280203821
ACH-000665,-0.6807998319740001
ACH-000671,-0.23351105845400003
ACH-000673,-0.498407483235
ACH-000676,-0.315380315016
ACH-000677,-0.423278400733
ACH-000681,-0.45124993340499997
ACH-000682,-0.659166474745
ACH-000683,-0.6764315429119999
ACH-000684,0.0141353602431
ACH-000688,-0.21545603931999996
ACH-000693,-0.434710831088
ACH-000694,-0.392739471976
ACH-000695,-0.623198055591
ACH-000696,-0.360785313055
ACH-000697,-0.701366748838
ACH-000699,-0.424402165195
ACH-000701,-0.677021524394
ACH-000706,-0.38056058388700004
ACH-000711,-0.454467321017
ACH-000713,-0.716728422086
ACH-000714,-0.35435690564499994
ACH-000718,-0.453254657524
ACH-000720,-0.318267742806
ACH-000721,-0.498426543164
ACH-000724,-0.519277999665
ACH-000725,-0.55401862927
ACH-000732,-0.598225291194
ACH-000734,-0.519716382602
ACH-000735,-0.439277811567
ACH-000736,-0.314491949297
ACH-000738,-0.47592919309500004
ACH-000746,-0.40684976318000005
ACH-000747,-0.6281589740110001
ACH-000748,-0.576477046624
ACH-000753,-0.411166115098
ACH-000756,-0.215167235388
ACH-000757,-0.48170374100900004
ACH-000758,-0.602878555133
ACH-000760,-0.308597284907
ACH-000763,-0.398222337406
ACH-000764,-0.142743453259
ACH-000765,-0.605002503652
ACH-000766,-0.398361904561
ACH-000767,-0.304647476084
ACH-000768,-0.65660709967
ACH-000769,-0.148653609503
ACH-000770,-0.463560793044
ACH-000771,-0.387882401087
ACH-000773,-0.326900832791
ACH-000776,-0.226785472453
ACH-000777,-0.7251995150220001
ACH-000778,-0.6243645041229999
ACH-000781,-0.6015246374800001
ACH-000782,-0.314458597762
ACH-000783,-0.415975911336
ACH-000784,-0.5199947682370001
ACH-000785,-0.638688877519
ACH-000787,-0.297873971668
ACH-000788,-0.380366019696
ACH-000791,-0.417534912703
ACH-000792,-0.487230234898
ACH-000794,-0.566093404094
ACH-000796,-0.509014635426
ACH-000799,-0.62159794008
ACH-000800,-0.430513550706
ACH-000802,-0.354422734296
ACH-000804,-0.429192472104
ACH-000805,-0.24095022696199997
ACH-000809,-0.48773574386999996
ACH-000810,-0.46345000038999995
ACH-000811,-0.64535314276
ACH-000817,-0.443835935245
ACH-000819,-0.542384215231
ACH-000820,-0.6962999765469999
ACH-000821,-0.260843836357
ACH-000822,-0.277052296343
ACH-000823,-0.5598177616800001
ACH-000824,-0.399890507936
ACH-000827,-0.494392037145
ACH-000829,-0.46573014121899997
ACH-000831,-0.563623167484
ACH-000832,-0.362899337446
ACH-000833,-0.7835621663240001
ACH-000834,-0.402363916937
ACH-000835,-0.456187308684
ACH-000836,-0.7051233115100001
ACH-000837,-0.6803197417100001
ACH-000838,-0.6954042883429999
ACH-000839,-0.438163637851
ACH-000840,-0.33177417576699997
ACH-000841,-0.697874550377
ACH-000843,-0.614866753297
ACH-000846,-0.316115413334
ACH-000847,-0.627543078115
ACH-000848,-0.372122346196
ACH-000849,-0.31150095184500004
ACH-000851,-0.5039120270699999
ACH-000855,-0.724597527911
ACH-000856,-0.403606693313
ACH-000858,-0.542075207945
ACH-000859,-0.468648583507
ACH-000861,-0.615445647197
ACH-000862,-0.612791925281
ACH-000865,-0.514143336611
ACH-000866,-0.43678646871699994
ACH-000867,-0.49134858877099996
ACH-000869,-0.640596767005
ACH-000872,-0.535947182733
ACH-000873,-0.592700348402
ACH-000876,-0.489964730392
ACH-000878,-0.24699704441599998
ACH-000880,-0.263396740194
ACH-000881,-0.459236131672
ACH-000882,-0.520938462069
ACH-000884,-0.405434213434
ACH-000885,-0.581737533275
ACH-000887,-0.5134043219969999
ACH-000888,-0.33883426103200004
ACH-000889,-0.37870130058300006
ACH-000890,-0.308778473499
ACH-000896,-0.590071290037
ACH-000898,-0.298131826734
ACH-000900,-0.304634718642
ACH-000901,-0.356718437343
ACH-000905,-0.38551825698299996
ACH-000906,-0.505567826104
ACH-000907,0.00941131304294
ACH-000910,-0.272254110744
ACH-000911,-0.428192353687
ACH-000912,-0.232822581289
ACH-000913,-0.47480096634999996
ACH-000915,-0.7494649658779999
ACH-000916,-0.431597382568
ACH-000917,-0.452686826014
ACH-000921,-0.416119674795
ACH-000924,-0.48856703703500004
ACH-000926,-0.450312329597
ACH-000928,-0.472956763386
ACH-000929,-0.550449870015
ACH-000932,-0.31068395156100004
ACH-000935,-0.432649094889
ACH-000936,-0.48038540395400003
ACH-000937,-0.514176474559
ACH-000938,-0.5974643822029999
ACH-000939,-0.537491941665
ACH-000941,-0.866587031141
ACH-000943,-0.378092376299
ACH-000946,-0.29545307473099996
ACH-000947,-0.658032471704
ACH-000948,-0.329768920379
ACH-000950,-0.456092893461
ACH-000953,-0.470274735607
ACH-000957,-0.299848455179
ACH-000958,-0.625567735892
ACH-000960,-0.268757385239
ACH-000963,-0.682259386264
ACH-000968,-0.32677090181699997
ACH-000969,-0.584395196331
ACH-000973,-0.104226999255
ACH-000974,-0.456612327285
ACH-000975,-0.367682578798
ACH-000976,-0.562790885342
ACH-000978,-0.8832257472830001
ACH-000980,-0.35716479521399996
ACH-000984,-0.492187397839
ACH-000986,-0.459378600862
ACH-000988,-0.58964475518
ACH-000993,-0.49542252093
ACH-000994,-0.637053376482
ACH-000996,-0.41805606116899996
ACH-001001,-0.5205724234800001
ACH-001020,-0.601094632026
ACH-001028,-0.48307115321099997
ACH-001031,-0.24020184937800002
ACH-001038,-0.43599414613799997
ACH-001048,-0.559863909955
ACH-001050,-0.566302341852
ACH-001053,-0.49246777215099996
ACH-001054,-0.496485574157
ACH-001061,-0.465614339978
ACH-001067,-0.341309594885
ACH-001075,-0.42269468929
ACH-001096,-0.50581170618
ACH-001128,-0.6342721751579999
ACH-001134,-0.464878171229
ACH-001151,-0.464823381836
ACH-001163,-0.5138945609669999
ACH-001164,-0.430122890889
ACH-001173,-0.5600082860760001
ACH-001183,-0.400917716867
ACH-001184,-0.6602938651829999
ACH-001190,-0.14227662218
ACH-001192,-0.45925906767999997
ACH-001193,-0.037236526616099996
ACH-001196,-0.490848010234
ACH-001197,-0.42217013168000006
ACH-001205,-0.264351382425
ACH-001211,-0.40243315930600004
ACH-001212,-0.057699872444
ACH-001228,-0.8692536260889999
ACH-001232,-0.350829620703
ACH-001239,-0.459717506962
ACH-001274,-0.262055832709
ACH-001275,-0.810697876397
ACH-001277,-0.33202742110399996
ACH-001278,-0.593409689727
ACH-001280,-0.400361981566
ACH-001283,-0.174008549879
ACH-001289,-0.365319700339
ACH-001295,-0.528423857267
ACH-001300,-0.415071690794
ACH-001301,-0.47169585998
ACH-001302,-0.388803422918
ACH-001303,-0.310370402881
ACH-001306,-0.818153705479
ACH-001318,-0.5048174330080001
ACH-001322,-0.572009434037
ACH-001328,-0.421513420965
ACH-001332,-0.442173970763
ACH-001333,-0.5397282870000001
ACH-001336,-0.412331613173
ACH-001340,-0.3378581269
ACH-001346,-0.54853709809
ACH-001353,-0.3324434193
ACH-001354,-0.195188326694
ACH-001367,-0.52133437901
ACH-001368,-0.565911688678
ACH-001374,-0.644666166605
ACH-001375,-0.515331423849
ACH-001377,-0.45509564405
ACH-001380,-0.46965681019100003
ACH-001391,-0.717135591911
ACH-001407,-0.7140933325769999
ACH-001408,-0.267236278494
ACH-001413,-0.46020279415
ACH-001430,-0.17560356581099998
ACH-001431,-0.494534783918
ACH-001450,-0.273719795089
ACH-001496,-0.413676781044
ACH-001500,-0.357470052728
ACH-001521,-0.5155558510930001
ACH-001523,-0.498833208424
ACH-001532,-0.47217425581999994
ACH-001536,-0.294478734427
ACH-001550,-0.366452027951
ACH-001552,-0.644608992924
ACH-001554,-0.541342372016
ACH-001645,-0.535119583041
ACH-001654,-0.621664165776
ACH-001715,-0.30022966183899996
ACH-001735,-0.462405117197
ACH-001736,-0.5366008067970001
ACH-001737,-0.232081427744
ACH-001740,-0.460661870475
ACH-001745,-0.562977488554
ACH-001750,-0.73902201383
ACH-001765,-0.587176455202
ACH-001956,-0.29480554745
ACH-001957,-0.267099143283
