,NECAB3 (63941)
ACH-000604,0.0285212293002
ACH-000605,-0.186496842158
ACH-000606,-0.24735010368299998
ACH-000608,-0.373481739339
ACH-000614,-0.133354235145
ACH-000616,-0.278316046602
ACH-000618,-0.0963896573727
ACH-000619,-0.270446851473
ACH-000620,-0.188837888513
ACH-000621,-0.0985278301581
ACH-000622,-0.322291290633
ACH-000623,-0.149284695167
ACH-000624,-0.260496031799
ACH-000627,-0.32535427876999995
ACH-000630,-0.024303667750400004
ACH-000632,-0.12415643386499998
ACH-000633,-0.261564223275
ACH-000637,-0.019807953557400004
ACH-000638,-0.18503767631499998
ACH-000646,-0.48253837391300003
ACH-000647,-0.0819551968768
ACH-000648,-0.10290495949999999
ACH-000649,-0.111032155476
ACH-000651,-0.20050292159000002
ACH-000652,0.0258337265998
ACH-000653,-0.0513092244946
ACH-000657,-0.149872889876
ACH-000658,-0.333365097671
ACH-000661,-0.42289768108900005
ACH-000662,-0.24283553818000003
ACH-000663,-0.289816772715
ACH-000665,-0.430808777828
ACH-000671,-0.23500328550500002
ACH-000673,-0.269665229109
ACH-000676,-0.130490408439
ACH-000677,-0.142302772997
ACH-000681,-0.105894891827
ACH-000682,-0.330609020288
ACH-000683,-0.25444992665800004
ACH-000684,-0.14498660811300002
ACH-000688,-0.367559424359
ACH-000693,-0.208555124114
ACH-000694,-0.0606114033202
ACH-000695,-0.049674706697000005
ACH-000696,-0.276287292451
ACH-000697,-0.10134417944900001
ACH-000699,-0.119396726183
ACH-000701,0.0118087060489
ACH-000706,-0.102724971937
ACH-000711,-0.238378981559
ACH-000713,-0.260760770719
ACH-000714,-0.223694657636
ACH-000718,-0.6315493768580001
ACH-000720,-0.264895445139
ACH-000721,-0.339362476964
ACH-000724,-0.10203936705700001
ACH-000725,0.00130642165805
ACH-000732,-0.29735940996800003
ACH-000734,0.021534385367700002
ACH-000735,-0.329482521934
ACH-000736,-0.207705648939
ACH-000738,0.0091684312368
ACH-000746,-0.147969302016
ACH-000747,-0.296451000249
ACH-000748,-0.302291521992
ACH-000753,-0.160479462135
ACH-000756,-0.0225328179911
ACH-000757,-0.0499196216192
ACH-000758,-0.44071374465400004
ACH-000760,-0.304598781055
ACH-000763,-0.24528928125500002
ACH-000764,-0.07083769484569999
ACH-000765,0.009568325293530001
ACH-000766,-0.311005093319
ACH-000767,-0.417409189755
ACH-000768,-0.255634862395
ACH-000769,-0.396212163891
ACH-000770,-0.07909664402139999
ACH-000771,-0.15273363956
ACH-000773,-0.165321469853
ACH-000776,-0.24053973987799998
ACH-000777,-0.267999343994
ACH-000778,-0.36258407663500003
ACH-000781,-0.161781626906
ACH-000782,-0.123251916227
ACH-000783,-0.179866221074
ACH-000784,-0.0942743358194
ACH-000785,-0.164755002819
ACH-000787,-0.317695868519
ACH-000788,-0.20245815967300002
ACH-000791,-0.236651628015
ACH-000792,-0.16122355169000002
ACH-000794,-0.101271147772
ACH-000796,-0.160672087333
ACH-000799,-0.333048349946
ACH-000800,-0.269560632847
ACH-000802,0.0722949174863
ACH-000804,0.00591675835529
ACH-000805,-0.166002863455
ACH-000809,-0.242096162027
ACH-000810,0.0510886076492
ACH-000811,-0.230106023681
ACH-000817,0.22115798169300002
ACH-000819,0.0714303291567
ACH-000820,-0.759885606873
ACH-000821,-0.08363210775169999
ACH-000822,-0.392193999132
ACH-000823,-0.49806579948299995
ACH-000824,-0.140873689799
ACH-000827,-0.263083125701
ACH-000829,-0.436163488825
ACH-000831,-0.0568312294508
ACH-000832,-0.238664741883
ACH-000833,-0.0290897440657
ACH-000834,-0.129667025597
ACH-000835,-0.0875778229486
ACH-000836,-0.257373294969
ACH-000837,-0.10214618022500001
ACH-000838,-0.330162345189
ACH-000839,-0.389841983591
ACH-000840,-0.281034452395
ACH-000841,-0.107479134679
ACH-000843,-0.273314336737
ACH-000846,-0.505203259348
ACH-000847,-0.170920203114
ACH-000848,-0.0332582521319
ACH-000849,-0.190807154135
ACH-000851,-0.17367909676399998
ACH-000855,-0.0132107315457
ACH-000856,-0.24802035445099999
ACH-000858,-0.182523468486
ACH-000859,-0.011857957858799999
ACH-000861,-0.282028041924
ACH-000862,-0.131946421238
ACH-000865,-0.09862118580430002
ACH-000866,-0.17978289168499997
ACH-000867,-0.301189326778
ACH-000869,-0.12358625012499999
ACH-000872,-0.019576954023099998
ACH-000873,-0.381608026138
ACH-000876,-0.24810737859499998
ACH-000878,-0.25239293960000003
ACH-000880,-0.0285882885153
ACH-000881,-0.14433540897
ACH-000882,-0.12104278581599999
ACH-000884,-0.190814411204
ACH-000885,-0.100942624365
ACH-000887,-0.156163097842
ACH-000888,-0.161111529277
ACH-000889,-0.0402923540539
ACH-000890,-0.463390894312
ACH-000896,-0.0898556457627
ACH-000898,-0.195951002647
ACH-000900,-0.26707292819600004
ACH-000901,-0.267977141132
ACH-000905,-0.16807308487199998
ACH-000906,-0.14966968404300002
ACH-000907,-0.310078641994
ACH-000910,-0.024556206871799997
ACH-000911,-0.295085883468
ACH-000912,-0.285310088319
ACH-000913,-0.293598818035
ACH-000915,-0.37039827164000005
ACH-000916,0.316989017628
ACH-000917,-0.121383688809
ACH-000921,-0.318491204058
ACH-000924,0.10491716396199999
ACH-000926,-0.20834277814399998
ACH-000928,-0.0243195211495
ACH-000929,-0.106641877284
ACH-000932,-0.24131258665199998
ACH-000935,0.055512814051599996
ACH-000936,-0.214956937313
ACH-000937,-0.354183119834
ACH-000938,-0.314735270133
ACH-000939,-0.229320112245
ACH-000941,-0.228458522809
ACH-000943,-0.07887861173710001
ACH-000946,-0.13025766386499998
ACH-000947,-0.113369396575
ACH-000948,-0.0326490935963
ACH-000950,-0.118363725988
ACH-000953,-0.35650353884999997
ACH-000957,0.0350032966902
ACH-000958,-0.00397472439627
ACH-000960,-0.43910175406999996
ACH-000963,0.0188493614623
ACH-000968,0.022478368161800003
ACH-000969,-0.304817620107
ACH-000973,-0.378940526882
ACH-000974,-0.20437702463399998
ACH-000975,-0.33836689422399996
ACH-000976,-0.238647839284
ACH-000978,-0.344421324023
ACH-000980,-0.16637540054000002
ACH-000984,-0.355428151805
ACH-000986,-0.139317421789
ACH-000988,-0.337197291254
ACH-000993,-0.162730104953
ACH-000994,-0.08071089262799999
ACH-000996,-0.14734944928899998
ACH-001001,-0.21607731116599999
ACH-001020,-0.127098601809
ACH-001028,-0.357882074061
ACH-001031,-0.273163567908
ACH-001038,-0.21085349730300001
ACH-001048,-0.13266520573499999
ACH-001050,-0.155878843672
ACH-001053,-0.178496557905
ACH-001054,-0.279657353964
ACH-001061,-0.20711123019400002
ACH-001067,-0.08810357147389998
ACH-001075,-0.195739609553
ACH-001096,-0.17974613612399998
ACH-001128,-0.10033098021199999
ACH-001134,-0.41681339194300004
ACH-001151,-0.203358146029
ACH-001163,-0.345985601619
ACH-001164,-0.170169839373
ACH-001173,-0.137177577228
ACH-001183,-0.24210796050500002
ACH-001184,-0.11788770998800001
ACH-001190,-0.254596647174
ACH-001192,-0.31173807061500003
ACH-001193,-0.35723250194300005
ACH-001196,-0.247959293819
ACH-001197,-0.0302061211659
ACH-001205,-0.41215872606
ACH-001211,-0.250363698411
ACH-001212,-0.384746333673
ACH-001228,-0.18009373077
ACH-001232,-0.307156822802
ACH-001239,-0.234754763312
ACH-001274,-0.36866460052100003
ACH-001275,-0.20604800283500002
ACH-001277,-0.432264495322
ACH-001278,-0.21542029071199997
ACH-001280,-0.331631260238
ACH-001283,-0.10436416416500001
ACH-001289,-0.056045251759099995
ACH-001295,-0.31967037900899997
ACH-001300,-0.25905856928300003
ACH-001301,-0.152909384099
ACH-001302,-0.0180017971768
ACH-001303,-0.445887890138
ACH-001306,-0.428844459217
ACH-001318,-0.36366978012199996
ACH-001322,-0.277538477562
ACH-001328,-0.296916566261
ACH-001332,-0.24056348908300001
ACH-001333,-0.268547386167
ACH-001336,-0.167726466647
ACH-001340,-0.296643835485
ACH-001346,-0.152164152479
ACH-001353,-0.363839870779
ACH-001354,-0.131121786346
ACH-001367,-0.35253709915700004
ACH-001368,-0.350814035538
ACH-001374,-0.0949122198815
ACH-001375,-0.116882665732
ACH-001377,-0.364204068204
ACH-001380,-0.198279828094
ACH-001391,-0.40837034566799996
ACH-001407,-0.172534192156
ACH-001408,-0.0915136261741
ACH-001413,-0.338146703686
ACH-001430,-0.273700665683
ACH-001431,-0.246491390585
ACH-001450,-0.0502790848949
ACH-001496,-0.257109987697
ACH-001500,-0.767676967649
ACH-001521,-0.0456459671114
ACH-001523,-0.11552272903899999
ACH-001532,-0.116378820219
ACH-001536,0.124553079005
ACH-001550,-0.0720999334805
ACH-001552,-0.259050965962
ACH-001554,-0.254957888207
ACH-001645,-0.22717130500500002
ACH-001654,-0.24970070067400002
ACH-001715,-0.387507766682
ACH-001735,-0.18135874369199997
ACH-001736,-0.185401015347
ACH-001737,-0.318407032724
ACH-001740,-0.046112405168699994
ACH-001745,-0.08418278897289999
ACH-001750,-0.394026937795
ACH-001765,-0.187670519973
ACH-001956,-0.190377241877
ACH-001957,-0.199405876998
