,C1QTNF9 (338872)
ACH-000004,-0.0218700816897
ACH-000007,-0.54497189197
ACH-000009,0.032376436219299996
ACH-000011,-0.142957201323
ACH-000012,-0.178850783787
ACH-000013,-0.177459591455
ACH-000014,-0.0671368088921
ACH-000015,-0.325514880345
ACH-000017,-0.06718383547569999
ACH-000018,-0.10578877652100001
ACH-000019,-0.20521700143599997
ACH-000021,-0.15914472121200002
ACH-000022,-0.0754486815663
ACH-000025,-0.021100705732700002
ACH-000028,-0.140835048355
ACH-000030,-0.149633587915
ACH-000035,-0.024715329738400002
ACH-000036,-0.269301178018
ACH-000037,-0.175368690719
ACH-000039,-0.0677188487715
ACH-000040,-0.04964187364030001
ACH-000041,-0.0213718987764
ACH-000042,-0.146309209821
ACH-000045,-0.32519422688099997
ACH-000047,-0.20889001121
ACH-000052,-0.24047293264400002
ACH-000053,-0.205470707848
ACH-000054,-0.173554084305
ACH-000055,-0.0615691906406
ACH-000060,-0.112312328928
ACH-000067,-0.259367815833
ACH-000070,-0.222405519136
ACH-000075,0.018799326392900002
ACH-000078,-0.232317337872
ACH-000082,-0.210101702141
ACH-000085,-0.106483432874
ACH-000086,-0.0539361841325
ACH-000087,-0.0173617379789
ACH-000092,-0.149046313466
ACH-000095,-0.31657463437
ACH-000097,-0.285758778719
ACH-000098,-0.0208841482397
ACH-000099,-0.191660986465
ACH-000108,-0.191051127931
ACH-000113,-0.21093135646400002
ACH-000115,-0.222005118764
ACH-000116,-0.14216242735600002
ACH-000118,-0.226463736662
ACH-000120,-0.118424199166
ACH-000123,-0.163303926127
ACH-000127,-0.101480837677
ACH-000128,-0.307402874412
ACH-000132,-0.250244661794
ACH-000133,0.00711329824609
ACH-000137,-0.0837777129515
ACH-000138,-0.0224083868862
ACH-000142,-0.0717470460858
ACH-000143,0.108654326866
ACH-000146,-0.11239089852499999
ACH-000148,-0.0595536536089
ACH-000150,-0.196404760973
ACH-000152,-0.311563933893
ACH-000153,-0.0313100194203
ACH-000159,-0.183790448989
ACH-000160,-0.0502295374154
ACH-000163,-0.366486852964
ACH-000167,0.07092298284660001
ACH-000168,-0.0201218167973
ACH-000169,-0.18000199888799998
ACH-000178,-0.125865441175
ACH-000182,0.0387487318191
ACH-000183,-0.0706798806851
ACH-000188,-0.404018338232
ACH-000189,-0.386443138676
ACH-000190,-0.23367265537700002
ACH-000198,-0.0653680552711
ACH-000204,-0.165365846841
ACH-000206,-0.308600309284
