,FOXRED2 (80020)
ACH-000004,-0.10778279702600001
ACH-000007,-0.219290461793
ACH-000009,-0.334219147702
ACH-000011,-0.41453075946900003
ACH-000012,-0.310773919178
ACH-000013,-0.380423528643
ACH-000014,-0.378451887079
ACH-000015,-0.256182428176
ACH-000017,-0.10120985522399999
ACH-000018,-0.212269402435
ACH-000019,-0.431312809889
ACH-000021,-0.162806254731
ACH-000022,-0.058626046734300004
ACH-000025,-0.357872477917
ACH-000028,-0.286048119086
ACH-000030,-0.44743977529299994
ACH-000035,-0.315581878617
ACH-000036,-0.37106903640199995
ACH-000037,-0.136561988967
ACH-000039,-0.155263097992
ACH-000040,-0.153825284181
ACH-000041,-0.297320642147
ACH-000042,-0.622954727375
ACH-000045,-0.203761134487
ACH-000047,-0.131274861988
ACH-000052,-0.305434628055
ACH-000053,-0.358606378657
ACH-000054,-0.24477528099800003
ACH-000055,-0.27117088264
ACH-000060,-0.5760915024100001
ACH-000067,-0.35080040623899994
ACH-000070,-0.42248678482199997
ACH-000075,-0.288833635477
ACH-000078,-0.20184011316300002
ACH-000082,-0.107041560584
ACH-000085,-0.146032038408
ACH-000086,0.0920752014866
ACH-000087,0.028786492530999998
ACH-000092,-0.404192345318
ACH-000095,-0.0625304776098
ACH-000097,-0.174558390117
ACH-000098,-0.25352220891800004
ACH-000099,-0.32651237943399997
ACH-000108,-0.214411913815
ACH-000113,-0.35709815773000003
ACH-000115,-0.139893315233
ACH-000116,-0.14659646522
ACH-000118,-0.306006012692
ACH-000120,-0.231866940112
ACH-000123,-0.410197458982
ACH-000127,-0.0817018877981
ACH-000128,-0.254801070513
ACH-000132,-0.198737993211
ACH-000133,-0.280458421732
ACH-000137,-0.112699761383
ACH-000138,0.039118894330899996
ACH-000142,-0.32662427526099996
ACH-000143,-0.16353155531400002
ACH-000146,-0.151017155701
ACH-000148,-0.10546844392999999
ACH-000150,-0.172653473128
ACH-000152,-0.191950969952
ACH-000153,-0.046779703081400004
ACH-000159,0.00806743927441
ACH-000160,-0.264517155487
ACH-000163,-0.25294061339699997
ACH-000167,0.115556237806
ACH-000168,-0.39627712668799997
ACH-000169,-0.161552930922
ACH-000178,-0.284027615096
ACH-000182,-0.19557905171599999
ACH-000183,-0.260288134263
ACH-000188,-0.188444088172
ACH-000189,-0.273928281914
ACH-000190,-0.210741592102
ACH-000198,-0.175423349147
ACH-000204,-0.438342724886
ACH-000206,-0.0893855678273
ACH-000207,0.0127926269679
ACH-000211,-0.270245157028
ACH-000215,-0.211364732004
ACH-000221,-0.301669489012
ACH-000222,-0.174487564346
ACH-000223,-0.30115802133
ACH-000226,-0.198378165872
ACH-000227,-0.327512824082
ACH-000228,-0.147306721138
ACH-000231,-0.187326085399
ACH-000232,-0.263341035282
ACH-000233,-0.48671538758599997
ACH-000234,-0.104995810922
ACH-000235,-0.133160634407
ACH-000237,-0.289861446711
ACH-000238,-0.14339177039999998
ACH-000243,-0.43839883709
ACH-000244,-0.492316371907
ACH-000246,-0.275613804882
ACH-000248,-0.322616824863
ACH-000250,-0.108808950935
ACH-000251,0.0563794131179
ACH-000253,-0.16351732621600001
ACH-000255,-0.209111611405
ACH-000256,-0.454277847311
ACH-000257,-0.308230004973
ACH-000258,-0.0499570304846
ACH-000259,-0.23643498066799998
ACH-000260,-0.253814989976
ACH-000261,-0.132794499969
ACH-000262,-0.0439041125578
ACH-000263,-0.132805244351
ACH-000264,-0.318161220363
ACH-000265,-0.238326227968
ACH-000266,-0.23718670186299998
ACH-000272,-0.192110452288
ACH-000273,-0.29173962980900003
ACH-000274,-0.192684489901
ACH-000277,-0.28868186716899996
ACH-000278,-0.394266290384
ACH-000279,-0.205606280185
ACH-000280,-0.14673050738399998
ACH-000281,-0.25125750641600003
ACH-000288,-0.270426696112
ACH-000291,-0.192016244491
ACH-000293,-0.177712228092
ACH-000294,-0.232232002045
ACH-000295,-0.239124626488
ACH-000296,-0.672720121513
ACH-000302,-0.337812618329
ACH-000304,-0.20712687907299998
ACH-000307,-0.125512621347
ACH-000308,-0.236135186682
ACH-000310,-0.29953923701900004
ACH-000311,-0.27753975743500003
ACH-000312,-0.24143273759199999
ACH-000315,-0.103851970276
ACH-000316,-0.148118964551
ACH-000317,0.10360973250700001
ACH-000318,-0.190383903693
ACH-000319,-0.274502822633
ACH-000320,-0.167126826615
ACH-000322,-0.37230752354900004
ACH-000323,-0.43286452514799995
ACH-000324,-0.27572685224300003
ACH-000329,-0.0625601532921
ACH-000330,-0.0857831334963
ACH-000331,0.032119562847700005
ACH-000332,-0.181186707001
ACH-000334,-0.36032440267800003
ACH-000335,-0.27405692430100004
ACH-000336,-0.158073683495
ACH-000337,-0.36114151142800005
ACH-000339,-0.251408303745
ACH-000341,-0.327833933326
ACH-000348,-0.07866324783039999
ACH-000350,-0.04866486471
ACH-000352,-0.17791386626400002
ACH-000356,-0.00344351368247
ACH-000361,0.0631765050298
ACH-000362,-0.153560603274
ACH-000363,-0.21954396868599999
ACH-000364,-0.25921458888300003
ACH-000365,-0.117945166023
ACH-000366,-0.137950725395
ACH-000368,-0.481271521375
ACH-000374,-0.0706660724577
ACH-000375,-0.0552150641022
ACH-000376,-0.305020554954
ACH-000381,-0.370512760296
ACH-000383,-0.223120409105
