,RMND1 (55005)
ACH-000263,-0.288032626302
ACH-000264,-0.200059603814
ACH-000265,-0.311650600876
ACH-000266,-0.346627216079
ACH-000272,-0.24575863665999997
ACH-000273,-0.309018981338
ACH-000274,-0.48671724819300005
ACH-000277,-0.532831627366
ACH-000278,-0.246114894886
ACH-000279,-0.17961741553399999
ACH-000280,-0.414188560457
ACH-000281,-0.430446205021
ACH-000288,-0.276061784291
ACH-000291,-0.20542153064100002
ACH-000293,-0.297432007959
ACH-000294,-0.0740482725745
ACH-000295,-0.33337104567
ACH-000296,-0.23119733153000002
ACH-000302,-0.5356588542230001
ACH-000304,-0.38464525016500006
ACH-000307,-0.200188123858
ACH-000308,-0.269296265149
ACH-000310,-0.349434167676
ACH-000311,-0.24116121668499998
ACH-000312,-0.275324055895
ACH-000315,-0.151455252457
ACH-000316,-0.23009739995
ACH-000317,-0.542383747092
ACH-000318,-0.0638887786058
ACH-000319,-0.22139351061299997
ACH-000320,-0.45765416618500004
ACH-000322,-0.328612404488
ACH-000323,-0.37764762456999995
ACH-000324,-0.16353464179500002
ACH-000329,-0.280753267359
ACH-000330,-0.39522580032899995
ACH-000331,-0.237952849605
ACH-000332,-0.25277610824700003
ACH-000334,-0.488558085332
ACH-000335,-0.27993786403
ACH-000336,-0.253890460236
ACH-000337,-0.103878681648
ACH-000339,-0.219407517051
ACH-000341,-0.41951867818800004
ACH-000348,-0.269680598242
ACH-000350,-0.323486334736
ACH-000352,-0.257653966547
ACH-000356,-0.225641352452
ACH-000361,-0.245007611745
ACH-000362,-0.14717619627800002
ACH-000363,-0.326801392372
ACH-000364,-0.407917556663
ACH-000365,-0.311813098979
ACH-000366,-0.15249207034700002
ACH-000368,-0.17596339212200002
ACH-000374,-0.402982982173
ACH-000375,-0.224464228072
ACH-000376,-0.32171756096500004
ACH-000381,-0.288758610573
ACH-000383,-0.37489648027500005
ACH-000387,-0.195434746637
ACH-000389,-0.042017369401199996
ACH-000390,-0.11095712513
ACH-000393,-0.273474793138
ACH-000395,-0.205494438653
ACH-000397,-0.200646156658
ACH-000401,-0.212412241584
ACH-000402,0.00430038395622
ACH-000403,-0.322540991398
ACH-000404,-0.24450958759799998
ACH-000406,-0.324671514767
ACH-000407,-0.31588820634
ACH-000408,-0.494932024957
ACH-000410,-0.391833551884
ACH-000411,-0.22106738136
ACH-000414,-0.217271424174
ACH-000415,-0.37709899047300005
ACH-000416,-0.25158728501899996
ACH-000420,-0.27291802999299997
ACH-000421,-0.41175489348899996
ACH-000424,-0.25489980021499997
ACH-000425,-0.154172339574
ACH-000426,0.0439355922076
ACH-000427,-0.382223098072
ACH-000433,-0.143847761964
ACH-000436,-0.0360181790905
ACH-000444,-0.230348046054
ACH-000445,-0.147830479223
ACH-000448,-0.239562663871
ACH-000450,-0.380955835431
ACH-000452,-0.333468220378
ACH-000454,-0.304680891419
ACH-000458,-0.279791296758
ACH-000459,-0.634849770492
ACH-000460,-0.337284566693
ACH-000461,-0.783003666013
ACH-000463,-0.11834093660900001
ACH-000464,-0.19484104646400002
ACH-000466,-0.19991368143399998
ACH-000467,-0.307983813281
ACH-000468,-0.36364265828599995
ACH-000469,-0.16118324855399999
ACH-000470,-0.274317187818
ACH-000471,-0.246290483609
ACH-000472,-0.232157285086
ACH-000473,-0.358418911949
ACH-000475,-0.321487925173
ACH-000476,-0.268071903442
ACH-000477,-0.33541672023499997
ACH-000480,-0.399474566748
ACH-000481,-0.32140316897
ACH-000483,-0.318653991194
ACH-000484,-0.32171814862
ACH-000485,-0.173932182198
ACH-000486,-0.19147128829799998
ACH-000487,-0.476332680531
ACH-000488,-0.48191938969899994
ACH-000490,-0.355222952091
ACH-000491,-0.322400142813
ACH-000495,-0.159925193649
ACH-000496,-0.219064382255
ACH-000499,-0.421238034995
ACH-000500,0.06613709035
ACH-000502,-0.149550091217
ACH-000503,-0.28618545543
ACH-000505,-0.226913263855
ACH-000507,-0.6487818529280001
ACH-000510,-0.315512428377
ACH-000511,-0.257992218901
ACH-000512,-0.22877078290999997
ACH-000516,-0.12407137848300001
ACH-000517,-0.249867314027
ACH-000518,-0.218502797225
ACH-000520,-0.17205464814500002
ACH-000521,-0.22746839729899998
ACH-000522,-0.38918560588
ACH-000524,-0.35713889330700005
ACH-000527,-0.315809585381
ACH-000528,-0.569816544347
ACH-000537,-0.462933794953
ACH-000541,-0.404370353706
ACH-000542,-0.214274597869
ACH-000544,-0.378968178213
ACH-000545,-0.317508820879
ACH-000547,-0.6945882823199999
ACH-000548,-0.207565022678
ACH-000549,-0.378180531102
ACH-000550,-0.185300364986
ACH-000552,-0.39112975073600004
ACH-000556,-0.0653671182824
ACH-000557,-0.101388804243
ACH-000570,-0.340876924332
ACH-000571,-0.204369371785
ACH-000573,-0.288777046329
ACH-000576,-0.06970631629110001
ACH-000580,-0.11249798722000001
ACH-000584,-0.22716574790600003
ACH-000585,-0.214756822262
ACH-000588,-0.0421479787045
ACH-000589,-0.20477218920899998
ACH-000591,-0.475349357515
ACH-000593,-0.144137491409
ACH-000600,-0.31487242124000003
ACH-000601,-0.545679326108
ACH-000604,-0.711265660158
ACH-000605,-0.49035662997
ACH-000606,-0.222617546181
ACH-000608,-0.289520068407
ACH-000614,-0.440583056945
ACH-000616,-0.14692798202
ACH-000618,-0.42354374862300004
ACH-000619,-0.453478762977
ACH-000620,-0.207973910196
ACH-000621,-0.263642568954
ACH-000622,-0.45014308604099995
ACH-000623,-0.406103515034
ACH-000624,-0.19786060976300002
ACH-000627,-0.298170775116
ACH-000630,-0.387247499783
ACH-000632,-0.30498804972800003
ACH-000633,-0.629359750933
ACH-000637,-0.20973271796
ACH-000638,-0.335148527423
ACH-000646,-0.395673247182
ACH-000647,-0.300810921754
ACH-000648,-0.5384489931800001
ACH-000649,-0.14087578154799998
ACH-000651,-0.38215422661700005
ACH-000652,-0.33581710195000003
ACH-000653,-0.318950382714
ACH-000657,-0.0732670440878
ACH-000658,-0.254710187435
ACH-000661,-0.17253860604600002
ACH-000662,-0.2831498466
ACH-000663,-0.274987850603
ACH-000665,-0.133874009285
ACH-000671,-0.504320253126
ACH-000673,-0.160627113918
ACH-000676,-0.356127321646
ACH-000677,-0.426308662647
ACH-000681,-0.309605154129
ACH-000682,-0.46422087986599997
ACH-000683,-0.261184124016
ACH-000684,-0.306099449683
ACH-000688,-0.37796438543099997
ACH-000693,-0.6932795927399998
ACH-000694,-0.584230332702
ACH-000695,-0.305675252222
ACH-000696,-0.39410224673
ACH-000697,-0.432280640148
ACH-000699,-0.137348101981
ACH-000701,-0.5803570891250001
ACH-000706,-0.619369031463
ACH-000711,-0.209741580626
ACH-000713,-0.0975939895699
ACH-000714,0.0326514777036
ACH-000718,-0.468026260263
ACH-000720,-0.130806288878
ACH-000721,-0.384633555224
ACH-000724,-0.15990513722000002
ACH-000725,-0.440009156563
ACH-000732,-0.066796406305
ACH-000734,-0.356796241034
ACH-000735,-0.40406869426500003
ACH-000736,-0.295478941128
ACH-000738,-0.215712875468
ACH-000746,-0.396093295929
ACH-000747,-0.653813529248
ACH-000748,-0.179932130661
ACH-000753,-0.196479076297
ACH-000756,-0.143585250735
ACH-000757,-0.329187175775
ACH-000758,-0.623893069299
ACH-000760,-0.29234396913000005
ACH-000763,-0.234492339312
ACH-000764,0.00952145869389
ACH-000765,-0.43047241226800004
ACH-000766,-0.195583902269
ACH-000767,-0.247155141393
ACH-000768,-0.37126634020599997
ACH-000769,-0.500048521223
ACH-000770,-0.0545417146115
ACH-000771,-0.5395570331639999
ACH-000773,0.007687065330760001
ACH-000776,-0.182212228957
ACH-000777,-0.20717085165999996
ACH-000778,-0.216227128426
ACH-000781,-0.202461227062
ACH-000782,0.058916305684000005
ACH-000783,-0.07355703249119999
ACH-000784,-0.529342466999
ACH-000785,-0.278508432639
ACH-000787,-0.477170864719
ACH-000788,-0.31956430712699996
ACH-000791,-0.33795685268299996
ACH-000792,-0.215890204508
ACH-000794,-0.0843555191429
ACH-000796,-0.256489685468
ACH-000799,-0.310340479452
ACH-000800,-0.283854220128
ACH-000802,-0.39372273204400005
ACH-000804,-0.209527046081
ACH-000805,-0.5015401282949999
ACH-000809,-0.446527487099
ACH-000810,-0.340585646796
ACH-000811,-0.30062452040800003
ACH-000817,-0.16566507547599998
ACH-000819,-0.12637653830700002
ACH-000820,-0.170131262979
ACH-000821,-0.0930138396445
ACH-000822,-0.30935917491
ACH-000823,-0.314927503342
ACH-000824,-0.271041877801
ACH-000827,-0.126442980213
ACH-000829,0.00998319618932
ACH-000831,-0.387119269763
ACH-000832,-0.102739646236
ACH-000833,-0.22036944644900003
ACH-000834,-0.515892517704
ACH-000835,-0.2367087766
ACH-000836,-0.167768225568
ACH-000837,-0.269119249665
ACH-000838,-0.196259149595
ACH-000839,-0.0677766742401
ACH-000840,-0.31008001196999996
ACH-000841,-0.187022398744
ACH-000843,-0.567906359953
ACH-000846,-0.402297126459
ACH-000847,-0.487974137836
ACH-000848,-0.0823585873063
ACH-000849,-0.282353465175
ACH-000851,-0.62977413321
ACH-000855,-0.42720313616800004
ACH-000856,-0.48180968588699996
ACH-000858,-0.523309503844
ACH-000859,-0.320719901332
ACH-000861,-0.479102250967
ACH-000862,-0.622631288344
ACH-000865,-0.396070809025
ACH-000866,-0.249744409672
ACH-000867,-0.113572744195
ACH-000869,-0.38041554044299997
ACH-000872,-0.283104185798
ACH-000873,-0.195185964309
ACH-000876,-0.751089007992
ACH-000878,-0.416974367262
ACH-000880,-0.180549564395
ACH-000881,-0.30868603627700003
ACH-000882,-0.338760399185
ACH-000884,-0.441205441765
ACH-000885,-0.724706390274
ACH-000887,-0.361183949366
ACH-000888,-0.292843957514
ACH-000889,-0.6004770014490001
ACH-000890,-0.189062819775
ACH-000896,-0.18707561983600002
ACH-000898,-0.36514194058
ACH-000900,-0.6556442325199999
ACH-000901,-0.311060964575
ACH-000905,-0.25304528896699996
ACH-000906,-0.41279178921099996
ACH-000907,-0.141941230256
ACH-000910,-0.560293515845
ACH-000911,-0.248144374698
ACH-000912,-0.25567376058
ACH-000913,-0.46639176216000006
ACH-000915,-0.22296488454
ACH-000916,0.0750867658343
ACH-000917,-0.152115809275
ACH-000921,-0.49597832014
ACH-000924,-0.551061631613
ACH-000926,-0.281049394741
ACH-000928,-0.437079682562
ACH-000929,-0.5657541328719999
ACH-000932,-0.350649735117
ACH-000935,-0.509013118051
ACH-000936,-0.173590730556
ACH-000937,-0.020799150563
ACH-000938,-0.348849282581
ACH-000939,-0.11529588865999998
ACH-000941,-0.249769939148
ACH-000943,-0.372204009991
ACH-000946,-0.330912856696
ACH-000947,-0.6668813508560001
ACH-000948,-0.397640770924
ACH-000950,-0.270138475548
ACH-000953,-0.074527520746
ACH-000957,-0.5229048931710001
ACH-000958,-0.049366291345800006
ACH-000960,-0.0784531539578
ACH-000963,-0.312225622963
ACH-000968,-0.79455162889
ACH-000969,-0.290502627202
ACH-000973,-0.150378491747
ACH-000974,-0.450483649159
ACH-000975,-0.40278929359399995
ACH-000976,-0.36428531019599997
ACH-000978,-0.317080074434
ACH-000980,-0.359710132387
ACH-000984,-0.470061006443
ACH-000986,-0.210754825222
ACH-000988,-0.0348643067234
ACH-000993,-0.13549975729900002
ACH-000994,-0.192089627953
ACH-000996,-0.07733085004689999
ACH-001001,-0.241407254034
ACH-001020,-0.19070614964699997
ACH-001028,-0.471533395264
ACH-001031,-0.320573563483
ACH-001038,-0.35869747870800006
ACH-001048,-0.214239483636
ACH-001050,-0.266213774788
ACH-001053,-0.45833640126999997
ACH-001054,-0.34740347314900005
ACH-001061,-0.38521183337
ACH-001067,-0.34540792524999997
ACH-001075,-0.216603171489
ACH-001096,-0.37412874952299996
ACH-001128,-0.549986837549
ACH-001134,-0.299897850875
ACH-001151,-0.0861677558967
ACH-001163,-0.273272338699
ACH-001164,-0.410045618527
ACH-001173,-0.599166113453
ACH-001183,-0.247469771806
ACH-001184,-0.412612757544
ACH-001190,-0.37134368135300005
ACH-001192,-0.104574695826
ACH-001193,-0.194515117
ACH-001196,-0.23275788225699998
ACH-001197,-0.34047129208800003
ACH-001205,-0.39526186780699996
ACH-001211,-0.41560868463699996
ACH-001212,-0.420949662359
ACH-001228,-0.0868330949837
ACH-001232,-0.156368525205
ACH-001239,-0.29987900295000003
ACH-001274,-0.143902467414
ACH-001275,-0.622676808129
ACH-001277,-0.199814149412
ACH-001278,-0.349859447822
ACH-001280,-0.256379336819
ACH-001283,-0.27892626191799996
ACH-001289,-0.0411179916664
ACH-001295,-0.164465921053
ACH-001300,-0.312047263608
ACH-001301,-0.113049444311
ACH-001302,-0.545173122245
ACH-001303,-0.059882681429900005
ACH-001306,-0.179439639644
ACH-001318,-0.428519130802
ACH-001322,-0.411343067926
ACH-001328,-0.152382775697
ACH-001332,-0.36323871151799997
ACH-001333,-0.23137373167
ACH-001336,-0.321881321728
ACH-001340,-0.297427772466
ACH-001346,-0.144812409695
ACH-001353,-0.16025616744500001
ACH-001354,-0.282290886618
ACH-001367,-0.233068339119
ACH-001368,-0.559135272139
ACH-001374,-0.151855894296
ACH-001375,-0.349422888855
ACH-001377,-0.625446632278
ACH-001380,-0.650430159194
ACH-001391,-0.287868169104
ACH-001407,-0.146102693713
ACH-001408,-0.0546399161421
ACH-001413,-0.18773101415399998
ACH-001430,-0.420852987007
ACH-001431,-0.293616207588
ACH-001450,-0.15791413669
ACH-001496,-0.33651378233999996
ACH-001500,-0.466090168248
ACH-001521,-0.279151782962
ACH-001523,-0.357987163391
ACH-001532,-0.559201735552
ACH-001536,-0.442940373068
ACH-001550,-0.500200510669
ACH-001552,-0.285800589711
ACH-001554,-0.588090359007
ACH-001645,-0.299338959701
ACH-001654,-0.0858475577995
ACH-001715,-0.146128766721
ACH-001735,-0.0508933561197
ACH-001736,-0.343984760304
ACH-001737,-0.204175756927
ACH-001740,-0.309006406956
ACH-001745,-0.11179981949000001
ACH-001750,-0.593921309988
ACH-001765,-0.123161868374
ACH-001956,-0.101072770066
ACH-001957,-0.24147086228300002
