,HYPK (25764)
ACH-000491,-0.991410434939
ACH-000495,-1.2244841219299998
ACH-000496,-1.09359143114
ACH-000499,-0.8000794807160001
ACH-000500,-1.0175035999200002
ACH-000502,-0.8757973647499999
ACH-000503,-1.0907703101200001
ACH-000505,-0.567747395614
ACH-000507,-1.18497069741
ACH-000510,-0.7909108459370001
ACH-000511,-0.951996888452
ACH-000512,-0.8322046190160001
ACH-000516,-0.567405725813
ACH-000517,-0.642858692431
ACH-000518,-0.9394298581559999
ACH-000520,-1.0551182136200001
ACH-000521,-1.1641700689799999
ACH-000522,-0.827168782236
ACH-000524,-1.03720945626
ACH-000527,-1.0511528673700001
ACH-000528,-0.834644488327
ACH-000537,-0.869417607972
ACH-000541,-0.9475884462999999
ACH-000542,-1.04982968475
ACH-000544,-1.0153344602399998
ACH-000545,-0.8156837300830001
ACH-000547,-1.4844019801100001
ACH-000548,-1.06357670094
ACH-000549,-0.9716315206209999
ACH-000550,-0.737072184852
ACH-000552,-0.8034067218459999
ACH-000556,-0.83281724108
ACH-000557,-0.854250242805
ACH-000570,-0.784800154457
ACH-000571,-0.245326391358
ACH-000573,-0.684653697694
ACH-000576,-1.05452005662
ACH-000580,-1.17335094608
ACH-000584,-0.9452233848780001
ACH-000585,-0.93963180559
ACH-000588,-0.791850010819
ACH-000589,-0.733388868186
ACH-000591,-0.860308442836
ACH-000593,-1.0461962626799999
ACH-000600,-0.7885832613689999
ACH-000601,-0.912102905885
ACH-000604,-0.7520023711660001
ACH-000605,-0.676091594097
ACH-000606,-1.02711767855
ACH-000608,-1.19155638102
ACH-000614,-1.01494606297
ACH-000616,-0.6815869417139999
ACH-000618,-0.9035600615200001
ACH-000619,-1.08462039545
ACH-000620,-1.0926369037600001
ACH-000621,-0.631622321713
ACH-000622,-0.839189549034
ACH-000623,-1.00293040568
ACH-000624,-0.779589846242
ACH-000627,-0.881304036321
ACH-000630,-1.01799642027
ACH-000632,-0.955747633325
ACH-000633,-0.849880036722
ACH-000637,-0.966863314754
ACH-000638,-0.777412200761
ACH-000646,-1.17171293448
ACH-000647,-1.1701696235299999
ACH-000648,-1.03057576278
ACH-000649,-1.06989368794
ACH-000651,-0.99615899109
ACH-000652,-0.8055798564309999
ACH-000653,-0.6810393631589999
ACH-000657,-0.84111082156
ACH-000658,-0.789459207199
ACH-000661,-0.8508966889399999
ACH-000662,-0.9219588532799999
ACH-000663,-1.11708239488
ACH-000665,-1.0587703302299998
ACH-000671,-1.0665471368600001
ACH-000673,-1.10051133301
ACH-000676,-1.0631227856399998
ACH-000677,-0.901966492587
ACH-000681,-1.09905302263
ACH-000682,-0.9588449856319999
ACH-000683,-1.03348187151
ACH-000684,-1.1220552607799998
ACH-000688,-0.7980701262000001
ACH-000693,-0.913343092445
ACH-000694,-0.8905225023710001
ACH-000695,-1.18308317622
ACH-000696,-1.0568896633700002
ACH-000697,-0.6451735928369999
ACH-000699,-1.25129094624
ACH-000701,-0.983480124975
ACH-000706,-0.721508265283
ACH-000711,-0.925409772423
ACH-000713,-1.0014460582200002
ACH-000714,-0.8380955087279999
ACH-000718,-1.01811533091
ACH-000720,-0.936394157542
ACH-000721,-0.751697515112
ACH-000724,-1.0037162096799999
ACH-000725,-0.871659744042
ACH-000732,-0.943943580923
ACH-000734,-0.830365459779
ACH-000735,-0.912877805165
ACH-000736,-0.8028684720229999
ACH-000738,-0.7124996389830001
ACH-000746,-1.21278552456
ACH-000747,-1.0270976249500001
ACH-000748,-1.17848298131
ACH-000753,-1.21072251267
ACH-000756,-0.988002970715
ACH-000757,-0.7897085910510001
ACH-000758,-0.83485016591
ACH-000760,-1.0953296141700002
ACH-000763,-0.548580459314
ACH-000764,-0.9295290007960001
ACH-000765,-1.04466358093
ACH-000766,-0.662301267966
ACH-000767,-1.01790244816
ACH-000768,-1.03825801292
ACH-000769,-0.869185079253
ACH-000770,-0.819807871729
ACH-000771,-1.0988346989
ACH-000773,-0.860894313787
ACH-000776,-1.06806380916
ACH-000777,-1.0865330742200001
ACH-000778,-0.7128577879279999
ACH-000781,-1.0089914903
ACH-000782,-0.861976815749
ACH-000783,-0.795573107695
ACH-000784,-0.8166126015719999
ACH-000785,-0.7950411626199999
ACH-000787,-1.14114904755
ACH-000788,-0.9209418855789999
ACH-000791,-0.9051872798200001
ACH-000792,-1.21086103639
ACH-000794,-0.8562257538320001
ACH-000796,-0.763620831212
ACH-000799,-0.992672883124
ACH-000800,-0.871892974109
ACH-000802,-1.18211108565
ACH-000804,-0.916054965638
ACH-000805,-1.01125463241
ACH-000809,-0.738945809989
ACH-000810,-1.1805502770899998
ACH-000811,-0.609089528912
ACH-000817,-0.944320469162
ACH-000819,-0.669127026196
ACH-000820,-0.7650033035770001
ACH-000821,-0.822158983837
ACH-000822,-0.679028936936
ACH-000823,-1.17546065764
ACH-000824,-0.8168406885349999
ACH-000827,-0.91925326143
ACH-000829,-0.719011782262
ACH-000831,-1.10086018905
ACH-000832,-0.877472139886
ACH-000833,-0.743713405757
ACH-000834,-1.1393198147799999
ACH-000835,-0.819439283142
ACH-000836,-1.0784004764200001
ACH-000837,-0.768067367206
ACH-000838,-0.671854039315
ACH-000839,-1.10672194986
ACH-000840,-1.4117853592899998
ACH-000841,-0.9417054408650001
ACH-000843,-0.998133057157
ACH-000846,-0.933782799703
ACH-000847,-1.16424479994
ACH-000848,-0.879969505768
ACH-000849,-1.1744675387299999
ACH-000851,-0.954471923648
ACH-000855,-1.0647651366500002
ACH-000856,-1.16028685068
ACH-000858,-0.884117507982
ACH-000859,-1.22818912711
ACH-000861,-0.9533991573549999
ACH-000862,-0.993541664145
ACH-000865,-1.1174387373
ACH-000866,-0.881925430187
ACH-000867,-0.6877434696960001
ACH-000869,-0.6865457861859999
ACH-000872,-0.6168018901110001
ACH-000873,-0.693871162335
ACH-000876,-0.780877541033
ACH-000878,-0.844768850873
ACH-000880,-0.807836684684
ACH-000881,-0.8790025131839999
ACH-000882,-1.06035007405
ACH-000884,-1.13648987746
ACH-000885,-1.08105896943
ACH-000887,-0.8781327713339999
ACH-000888,-1.0919608435200001
ACH-000889,-0.583822772539
ACH-000890,-0.6569752199109999
ACH-000896,-0.9768220115299999
ACH-000898,-1.05602663708
ACH-000900,-0.942930669933
ACH-000901,-0.8472820593829999
ACH-000905,-1.03499770023
ACH-000906,-0.981819529514
ACH-000907,-1.19373815099
ACH-000910,-0.6984796174789999
ACH-000911,-0.948770434742
ACH-000912,-0.9738594950730001
ACH-000913,-0.824985154285
ACH-000915,-1.21625038234
ACH-000916,-0.54327332399
ACH-000917,-0.994030429323
ACH-000921,-0.8545805810510001
ACH-000924,-0.839797414461
ACH-000926,-0.999229941135
ACH-000928,-0.7777808224449999
ACH-000929,-1.00537288449
ACH-000932,-0.834305425036
ACH-000935,-0.9172968089139999
ACH-000936,-0.972033819615
ACH-000937,-0.6699054875
ACH-000938,-0.94954275324
ACH-000939,-1.0896640965200002
ACH-000941,-0.800854319875
ACH-000943,-0.853638926586
ACH-000946,-0.8183327685799999
ACH-000947,-1.0563591536299999
ACH-000948,-1.1956959867499999
ACH-000950,-1.03262392027
ACH-000953,-0.8753057353460001
ACH-000957,-1.23529273809
ACH-000958,-1.04856357193
ACH-000960,-0.870531326577
ACH-000963,-0.77467250412
ACH-000968,-0.988309318215
ACH-000969,-0.861436466072
ACH-000973,-1.004278205
ACH-000974,-0.72882001659
ACH-000975,-1.1296724270899998
ACH-000976,-0.866567340834
ACH-000978,-0.899449235971
ACH-000980,-0.787954263381
ACH-000984,-0.9664560576989999
ACH-000986,-0.776775041217
ACH-000988,-0.977039065206
ACH-000993,-1.16856462535
ACH-000994,-0.9873637083600001
ACH-000996,-0.8056913446359999
ACH-001001,-0.464784068978
ACH-001020,-1.0859349271799998
ACH-001028,-0.640977986618
ACH-001031,-1.0247145730399998
ACH-001038,-0.543572753494
ACH-001048,-0.980814389633
ACH-001050,-1.00988435989
ACH-001053,-0.692059706739
ACH-001054,-0.730766736003
ACH-001061,-0.9083994484319999
ACH-001067,-0.716894383636
ACH-001075,-1.2500139278
ACH-001096,-0.814976162638
ACH-001128,-1.3358584853
ACH-001134,-0.800750810059
ACH-001151,-0.863350503374
ACH-001163,-0.73457285983
ACH-001164,-1.09463930974
ACH-001173,-0.783456460898
ACH-001183,-0.8476433786040001
ACH-001184,-0.868082689425
ACH-001190,-0.612232544509
ACH-001192,-0.915258051443
ACH-001193,-0.9792926224299998
ACH-001196,-1.33107033478
ACH-001197,-1.02813893799
ACH-001205,-0.7290630452019999
ACH-001211,-0.896364073202
ACH-001212,-0.526109043076
ACH-001228,-0.9282986568889999
ACH-001232,-0.884647179833
ACH-001239,-0.921459848617
ACH-001274,-0.6774656595980001
ACH-001275,-1.40817356408
ACH-001277,-1.01998385464
ACH-001278,-0.95121210686
ACH-001280,-1.28253832549
ACH-001283,-0.804604723397
ACH-001289,-0.828304136504
ACH-001295,-0.7781071989659999
ACH-001300,-1.02086183453
ACH-001301,-0.907421139529
ACH-001302,-0.735974514453
ACH-001303,-1.2757261251799998
ACH-001306,-0.7576344056659999
ACH-001318,-0.775911387711
ACH-001322,-0.962377529384
ACH-001328,-0.666143612335
ACH-001332,-0.8770702134430001
ACH-001333,-0.871310792468
ACH-001336,-1.19434221764
ACH-001340,-1.0259216969299998
ACH-001346,-1.00203235907
ACH-001353,-1.1174627606299998
ACH-001354,-0.569863378352
ACH-001367,-0.9545222523729999
ACH-001368,-0.799153220255
ACH-001374,-0.9457789759
ACH-001375,-0.845787589434
ACH-001377,-0.771232098276
ACH-001380,-0.940862716414
ACH-001391,-0.573469805546
ACH-001407,-1.2154206059200001
ACH-001408,-1.1392299441299998
ACH-001413,-0.755740676757
ACH-001430,-0.7837206195890001
ACH-001431,-0.819092880241
ACH-001450,-1.14926129982
ACH-001496,-0.8492195237260001
ACH-001500,-1.00582583701
ACH-001521,-0.9238535923190001
ACH-001523,-0.9427360743880001
ACH-001532,-0.8349364115469999
ACH-001536,-0.9583289499359999
ACH-001550,-0.921117696051
ACH-001552,-0.8905677113079999
ACH-001554,-0.8788705637809999
ACH-001645,-1.2169261625299999
ACH-001654,-1.02036219274
ACH-001715,-1.18943048802
ACH-001735,-0.8112964580300001
ACH-001736,-0.621262445136
ACH-001737,-1.11794032285
ACH-001740,-0.742495026649
ACH-001745,-0.813892329548
ACH-001750,-0.9841715871080001
ACH-001765,-1.03364327189
ACH-001956,-1.02738367868
ACH-001957,-0.882944381338
