,EIF4EBP2 (1979)
ACH-000004,-0.160946457817
ACH-000007,-0.164976968408
ACH-000009,-0.250002455135
ACH-000011,-0.207532993895
ACH-000012,-0.19991763617
ACH-000013,-0.166530624738
ACH-000014,-0.281910814613
ACH-000015,-0.332818438039
ACH-000017,-0.195364551429
ACH-000018,-0.21358156576600001
ACH-000019,-0.129223139785
ACH-000021,-0.207619826281
ACH-000022,-0.08806605215810001
ACH-000025,-0.444441242519
ACH-000028,-0.45220994815800003
ACH-000030,-0.50984773126
ACH-000035,-0.400912800552
ACH-000036,-0.214215500276
ACH-000037,-0.327726134625
ACH-000039,-0.443255716251
ACH-000040,-0.272334797314
ACH-000041,-0.231778070735
ACH-000042,-0.350238773135
ACH-000045,-0.32918389355
ACH-000047,-0.112348768095
ACH-000052,-0.054731674976900006
ACH-000053,-0.268880744155
ACH-000054,-0.289197191382
ACH-000055,-0.10969072982000001
ACH-000060,-0.316470875157
ACH-000067,-0.2819627588
ACH-000070,-0.23406546187199997
ACH-000075,-0.022421537486
ACH-000078,-0.363833202783
ACH-000082,-0.210846095989
ACH-000085,-0.09151745506629999
ACH-000086,-0.284006153983
ACH-000087,-0.12576456454600002
ACH-000092,-0.0507363419444
ACH-000095,-0.239095487681
ACH-000097,-0.29866114379
ACH-000098,-0.20985269038899998
ACH-000099,-0.328857575282
ACH-000108,-0.34662513621200003
ACH-000113,-0.42622992041599994
ACH-000115,-0.522015530551
ACH-000116,-0.271972587344
ACH-000118,-0.36379733897
ACH-000120,-0.33760239655999996
ACH-000123,-0.362568174588
ACH-000127,-0.331220484071
ACH-000128,-0.032571176181
ACH-000132,-0.41426410018
ACH-000133,-0.19016790927700003
ACH-000137,-0.448408880975
ACH-000138,-0.35662957774899995
ACH-000142,-0.23829190328699998
ACH-000143,-0.249357860411
ACH-000146,-0.285166620982
ACH-000148,-0.19423343191599998
ACH-000150,-0.122517645307
ACH-000152,-0.132873921623
ACH-000153,-0.25991221331000003
ACH-000159,-0.36807259277800003
ACH-000160,-0.317021533528
ACH-000163,-0.288181054161
ACH-000167,-0.12110504078199999
ACH-000168,-0.415889805462
ACH-000169,-0.319491837388
ACH-000178,-0.23423701432799998
ACH-000182,-0.5283288984619999
ACH-000183,-0.239620725638
ACH-000188,-0.375344032172
ACH-000189,-0.19071563111200002
ACH-000190,-0.418569794238
ACH-000198,-0.188593445914
ACH-000204,-0.265627210882
ACH-000206,-0.39342360246299996
ACH-000207,-0.615745231347
ACH-000211,-0.28850241608399996
ACH-000215,-0.266739653413
ACH-000221,-0.182876344577
ACH-000222,-0.464920683712
ACH-000223,-0.39001126757700005
ACH-000226,-0.272332173355
ACH-000227,-0.19343916320799998
ACH-000228,-0.42080162432400003
ACH-000231,-0.46650511916500004
ACH-000232,-0.312297219545
ACH-000233,-0.413609860269
ACH-000234,-0.175524358117
ACH-000235,-0.41660862407
ACH-000237,-0.224830491765
ACH-000238,-0.151473738675
ACH-000243,-0.49743497719499996
ACH-000244,-0.0233351087044
ACH-000246,-0.40359052256300004
ACH-000248,-0.211365311153
ACH-000250,-0.264583012766
ACH-000251,-0.584404428023
ACH-000253,-0.208107650904
ACH-000255,-0.48840036141300003
ACH-000256,-0.280980670518
ACH-000257,-0.161021703967
ACH-000258,-0.337074123316
ACH-000259,-0.278285523738
ACH-000260,-0.365631536973
ACH-000261,-0.26703765530400003
ACH-000262,-0.421006366949
