,MLC1 (23209)
ACH-000004,-0.0390335791546
ACH-000007,0.06578784383530001
ACH-000009,-0.150378898598
ACH-000011,-0.142933730999
ACH-000012,-0.09942076298010001
ACH-000013,0.0146902967732
ACH-000014,0.043793897816399995
ACH-000015,-0.162454559902
ACH-000017,-0.0678381604866
ACH-000018,0.200183494602
ACH-000019,0.000567630133651
ACH-000021,-0.0049850459017600005
ACH-000022,-0.054483952631400004
ACH-000025,-0.20006620895899999
ACH-000028,-0.09311940881560002
ACH-000030,-0.179158548245
ACH-000035,0.0876098201399
ACH-000036,-0.06471410642009999
ACH-000037,-0.0398201455284
ACH-000039,-0.036211103710800004
ACH-000040,0.0523149578467
ACH-000041,-0.00895151761383
ACH-000042,-0.0460434811432
ACH-000045,0.09498019967469999
ACH-000047,-0.178059530333
ACH-000052,-0.0718621588612
ACH-000053,-0.17940957119399997
ACH-000054,0.0332948900696
ACH-000055,-0.0429775412541
ACH-000060,-0.250816396698
ACH-000067,-0.00418878222988
ACH-000070,-0.0788849045597
ACH-000075,0.059416000993099995
ACH-000078,-0.21121659656599998
ACH-000082,0.029398736487099997
ACH-000085,-0.0516348266986
ACH-000086,0.0343957505392
ACH-000087,-0.36045415374799994
ACH-000092,-0.159359105317
ACH-000095,-0.0415593228491
ACH-000097,0.0231019667515
ACH-000098,-0.11423945339000001
ACH-000099,-0.11155362760399999
ACH-000108,-0.23162815951299998
ACH-000113,0.12878517519000002
ACH-000115,-0.304533658065
ACH-000116,0.06992841447869999
ACH-000118,-0.0786931901607
ACH-000120,-0.268524507654
ACH-000123,-0.0651399990013
ACH-000127,0.126789252323
ACH-000128,-0.00718905118351
ACH-000132,-0.0359217724901
ACH-000133,-0.052406909356500005
ACH-000137,-0.113844740446
ACH-000138,-0.045451898732
ACH-000142,0.252365575452
ACH-000143,-0.056802300932800004
ACH-000146,-0.0273799720396
ACH-000148,0.0285364140742
ACH-000150,-0.201843255407
ACH-000152,0.040414898430400005
ACH-000153,-0.013197768917700001
ACH-000159,0.06413061724069999
ACH-000160,0.07544421701069999
ACH-000163,-0.287429094177
ACH-000167,-0.0017646586960899998
ACH-000168,0.00425201350121
ACH-000169,0.14687118713
ACH-000178,-0.018699085085599997
ACH-000182,-0.034614354746400004
ACH-000183,0.0406676749878
ACH-000188,0.06388762410450001
ACH-000189,-0.177295140155
ACH-000190,-0.146319648148
ACH-000198,0.0434694766758
ACH-000204,-0.0795266803042
ACH-000206,0.16172008967499998
ACH-000207,0.131268006695
ACH-000211,-0.085092592722
ACH-000215,-0.0579012695629
ACH-000221,-0.024954942448
ACH-000222,-0.06996920639
ACH-000223,-0.00299084619481
ACH-000226,-0.0936152931825
ACH-000227,0.052768494108
ACH-000228,-0.194128221498
ACH-000231,-0.08124920498810001
ACH-000232,-0.0821852100225
ACH-000233,0.0274785382408
ACH-000234,0.170229247016
ACH-000235,-0.025934922374800003
ACH-000237,0.016718860283
ACH-000238,-0.08858456913969999
ACH-000243,-0.040314576934800006
ACH-000244,0.28422107963000004
ACH-000246,-0.00297674900946
ACH-000248,-0.0971152530841
ACH-000250,0.006471751684310001
ACH-000251,-0.0590423800628
ACH-000253,-0.10751369877900001
ACH-000255,0.0369028774965
ACH-000256,-0.0184854144674
ACH-000257,-0.24212632133099998
ACH-000258,-0.42216967221699997
ACH-000259,-0.098145511148
ACH-000260,0.046779117598
ACH-000261,0.10775222233
ACH-000262,0.0772065801398
ACH-000263,-0.017881723699799998
ACH-000264,-0.14124104772
ACH-000265,-0.11844993908700001
ACH-000266,-0.141681354662
ACH-000272,-0.127868659327
ACH-000273,-0.0700135879658
ACH-000274,0.013409039255200001
ACH-000277,-0.335699725104
ACH-000278,-0.051848618411999996
ACH-000279,-0.16950598093400002
ACH-000280,-0.08994352623539999
ACH-000281,-0.331161609903
ACH-000288,-0.04409229385430001
ACH-000291,-0.0679599646396
ACH-000293,0.11597487000600001
ACH-000294,0.0997762656281
ACH-000295,-0.00331656073478
ACH-000296,-0.156083136505
ACH-000302,-0.134000330248
ACH-000304,-0.121737649134
ACH-000307,0.0397335791329
ACH-000308,-0.0969221890067
ACH-000310,-0.144541531841
ACH-000311,-0.374037646695
ACH-000312,-0.10938489122400001
ACH-000315,0.036471107342
ACH-000316,0.0338095607612
ACH-000317,-0.20321977675099998
ACH-000318,0.122749646831
ACH-000319,-0.0337092463423
ACH-000320,-0.198368356138
ACH-000322,-0.15311135132200002
ACH-000323,-0.0104809887191
ACH-000324,-0.15641465070399999
ACH-000329,-0.0113449027642
ACH-000330,0.0719072951897
ACH-000331,0.128909048409
ACH-000332,-0.08486563615430001
ACH-000334,-0.06069023274180001
ACH-000335,0.12909138901699999
ACH-000336,0.05513803547730001
ACH-000337,-0.186606656564
ACH-000339,-0.0698885043371
ACH-000341,-0.018620374832
ACH-000348,-0.0105096242396
ACH-000350,-0.0688263918087
ACH-000352,-0.0206098025111
ACH-000356,-0.15767157775
ACH-000361,0.11909915221799999
ACH-000362,-0.0111889004256
ACH-000363,-0.0457261211276
ACH-000364,-0.00363337948112
ACH-000365,0.0644009509072
ACH-000366,-0.0463327451366
ACH-000368,-0.032751176587
ACH-000374,-0.09163772796219999
ACH-000375,0.0327032808746
ACH-000376,-0.023673231616599996
ACH-000381,0.147034739571
ACH-000383,-0.19544117651700002
ACH-000387,-0.062814089769
ACH-000389,-0.0676073463839
ACH-000390,-0.167635882833
ACH-000393,-0.21474041741099997
ACH-000395,-0.09996571505820001
ACH-000397,-0.171975242291
ACH-000401,-0.162422983924
ACH-000402,8.48896417842e-05
ACH-000403,-0.12778685828800002
ACH-000404,0.11506574475800001
ACH-000406,-0.0943914180683
ACH-000407,0.00015584770907799996
ACH-000408,-0.0108790998942
ACH-000410,-0.147833305166
ACH-000411,-0.011863475267700001
ACH-000414,-0.134799005345
ACH-000415,0.00331820431876
ACH-000416,-0.0215161869032
ACH-000420,-0.058883247309800005
ACH-000421,0.026611434364800002
ACH-000424,-0.0329180736243
ACH-000425,-0.143819845593
ACH-000426,-0.07825546508789999
ACH-000427,0.11508119814500001
ACH-000433,-0.193023490512
ACH-000436,0.049449442526199996
ACH-000444,-0.0176957957028
ACH-000445,-0.152912256767
ACH-000448,-0.0621377710182
ACH-000450,-0.032682887928599996
ACH-000452,-0.0115627452416
ACH-000454,-0.00472417444724
ACH-000458,0.0472561219594
ACH-000459,-0.0409516493164
ACH-000460,-0.16792463970899998
ACH-000461,-0.11278884257
ACH-000463,0.00454203896654
ACH-000464,0.08574763373080001
ACH-000466,0.014986894635299999
