,DEFB4A (1673)
ACH-000004,-0.048992474861500004
ACH-000007,-0.292500812276
ACH-000009,-0.210513831601
ACH-000011,0.013683180394700001
ACH-000012,-0.118953324122
ACH-000013,0.0527451124173
ACH-000014,-0.010012769034899999
ACH-000015,-0.0204681357785
ACH-000017,-0.17241972840199998
ACH-000018,-0.12115911233200001
ACH-000019,0.0835481396418
ACH-000021,-0.050455466379199995
ACH-000022,-0.20231775448800002
ACH-000025,-0.275585344316
ACH-000028,-0.0342073254874
ACH-000030,-0.13000236187300002
ACH-000035,-0.123125470825
ACH-000036,-0.09493984322839999
ACH-000037,-0.266574813422
ACH-000039,0.027766148222699998
ACH-000040,-0.09883007089439999
ACH-000041,-0.268658613969
ACH-000042,0.109232809123
ACH-000045,-0.36972602655299996
ACH-000047,0.047517623011300004
ACH-000052,-0.41622151243600003
ACH-000053,-0.18433681219099998
ACH-000054,-0.0116403184537
ACH-000055,-0.21019011891199998
ACH-000060,-0.138246585759
ACH-000067,0.0106923465035
ACH-000070,-0.135180638274
ACH-000075,-0.197235679785
ACH-000078,-0.48562340403899995
ACH-000082,-0.652752654755
ACH-000085,-0.26314039626200003
ACH-000086,-0.0147817312181
ACH-000087,-0.337807417754
ACH-000092,-0.271314980099
ACH-000095,-0.0283731315834
ACH-000097,-0.107898332425
ACH-000098,-0.0504022095231
ACH-000099,-0.149253265931
ACH-000108,-0.213218896533
ACH-000113,-0.22465444867400003
ACH-000115,0.04689836585630001
ACH-000116,-0.169371725053
ACH-000118,-0.05353193227440001
ACH-000120,-0.113795682479
ACH-000123,-0.121685554352
ACH-000127,0.0427256937295
ACH-000128,-0.310363560513
ACH-000132,-0.0534719374859
ACH-000133,-0.040881738054
ACH-000137,-0.27863370010899996
ACH-000138,0.01128356748
ACH-000142,-0.13610653424900002
ACH-000143,-0.14448952940999998
ACH-000146,-0.09705883133889999
ACH-000148,-0.036399278169900004
ACH-000150,-0.07146181400780001
ACH-000152,-0.10772291903100001
ACH-000153,-0.293777927766
ACH-000159,-0.185720701954
ACH-000160,-0.0252645813183
ACH-000163,-0.101690471462
ACH-000167,-0.189396686588
ACH-000168,-0.379690952755
ACH-000169,-0.212316307784
ACH-000178,-0.578816375118
ACH-000182,-0.0320395288779
ACH-000183,0.0571250824254
ACH-000188,-0.11321601870300001
ACH-000189,0.061882470027199994
ACH-000190,-0.0600778468281
ACH-000198,-0.17661714192800002
ACH-000204,-0.0391501926536
ACH-000206,0.0650111204298
ACH-000207,0.0045351441832200004
ACH-000211,-0.11214156878900002
ACH-000215,-0.0725194428681
ACH-000221,0.0599401831553
ACH-000222,-0.33249092471700004
ACH-000223,-0.17303366145799998
ACH-000226,-0.14887479237600001
ACH-000227,-0.272967362854
ACH-000228,-0.190396672801
ACH-000231,-0.138673832113
ACH-000232,-0.029111461929900002
ACH-000233,-0.287402923547
ACH-000234,-0.17114779258699997
ACH-000235,-0.0595783004316
ACH-000237,-0.15854596559800002
ACH-000238,-0.196566338418
ACH-000243,-0.344733620178
ACH-000244,-0.26033106439599996
ACH-000246,-0.144763585157
ACH-000248,-0.0621543676922
ACH-000250,-0.17586787679299998
ACH-000251,0.280006665854
ACH-000253,-0.212981428914
ACH-000255,0.0940570817997
ACH-000256,-0.0361574308038
ACH-000257,-0.376722346362
ACH-000258,-0.510207176517
ACH-000259,-0.0423259001211
ACH-000260,-0.08460970287070001
ACH-000261,-0.164005158332
ACH-000262,0.11757343162999999
ACH-000263,-0.26119831050500003
ACH-000264,-0.160353534638
ACH-000265,-0.0496776277207
ACH-000266,-0.00480815654379
ACH-000272,-0.0884106787658
ACH-000273,-0.0418467244404
ACH-000274,-0.20592522258499998
ACH-000277,-0.312509387704
ACH-000278,-0.041272037218999996
ACH-000279,-0.168228268645
ACH-000280,-0.37090071716899997
ACH-000281,-0.12283902672000001
ACH-000288,-0.0179901518047
ACH-000291,-0.039677118006199996
ACH-000293,0.0034301510544000003
ACH-000294,-0.15468274615
ACH-000295,0.128670945332
ACH-000296,-0.0793445376962
ACH-000302,-0.0007687625469430001
ACH-000304,0.007170805117209999
ACH-000307,-0.123949458683
ACH-000308,-0.186501486943
ACH-000310,-0.30038583641100003
ACH-000311,-0.207083275889
ACH-000312,-0.10105944812300001
ACH-000315,-0.318465517178
ACH-000316,0.06547028780860001
ACH-000317,-0.29596101130999997
ACH-000318,-0.0116395945
ACH-000319,-0.028174192476499996
ACH-000320,0.0214288812721
ACH-000322,0.0679057656278
ACH-000323,-0.109748592929
ACH-000324,-0.164861009946
ACH-000329,-0.22093059259700001
ACH-000330,-0.205466887443
ACH-000331,-0.0332749578553
ACH-000332,-0.11767884482799999
ACH-000334,-0.48117661658999994
ACH-000335,-0.049975447477
ACH-000336,-0.0231043582939
ACH-000337,0.0940123261741
ACH-000339,-0.0236648804015
ACH-000341,0.19377918162500002
ACH-000348,-0.188378844104
ACH-000350,0.0275452711442
ACH-000352,-0.107426674527
ACH-000356,0.0590135919596
ACH-000361,-0.303233901557
ACH-000362,-0.57611559162
ACH-000363,-0.18016421101500002
ACH-000364,0.0347071529274
ACH-000365,-0.161386234174
ACH-000366,0.12887707417000002
ACH-000368,-0.267792625373
ACH-000374,-0.0600221365204
ACH-000375,-0.13928289055
ACH-000376,0.0032836433412700003
ACH-000381,-0.0721853381322
ACH-000383,-0.0738704266915
ACH-000387,-0.05604664859780001
ACH-000389,-0.10323263683700001
ACH-000390,-0.036034202015199995
ACH-000393,-0.138490869948
ACH-000395,0.142889537148
ACH-000397,0.0176752897286
ACH-000401,0.0345699572741
ACH-000402,-0.27693643470699997
ACH-000403,-0.29555571570300004
ACH-000404,0.030842603583599998
ACH-000406,-0.0966647845988
ACH-000407,0.0486941786893
ACH-000408,-0.000522083016324
ACH-000410,-0.209996987273
ACH-000411,-0.09950673076310002
ACH-000414,-0.23902212105
ACH-000415,-0.141473150017
ACH-000416,-0.151568763161
ACH-000420,-0.336842772355
ACH-000421,-0.16789062505199998
ACH-000424,-0.0233410880478
ACH-000425,0.0007094221737660001
ACH-000426,-0.025437417799100002
ACH-000427,-0.0779973649385
ACH-000433,0.0333341118781
ACH-000436,-0.12701723873600002
ACH-000444,-0.266412890689
ACH-000445,0.055086544186300004
ACH-000448,-0.271149818591
ACH-000450,0.179319955016
ACH-000452,-0.07827974820660001
ACH-000454,0.10876141801799999
ACH-000458,-0.0164455853736
ACH-000459,-0.00227516036304
ACH-000460,0.00976529148372
ACH-000461,-0.266591761102
ACH-000463,-0.155036368358
ACH-000464,-0.262898961694
ACH-000466,0.0106668682074
ACH-000467,-0.0392019814745
ACH-000468,0.0158525705818
ACH-000469,-0.064911519174
ACH-000470,-0.286302449065
ACH-000471,-0.0789378231282
ACH-000472,-0.060491945816900004
ACH-000473,0.0041613982021
ACH-000475,-0.0662462063465
ACH-000476,-0.131688786218
ACH-000477,-0.144049638305
ACH-000480,-0.130799574355
ACH-000481,-0.07606452058239999
ACH-000483,-0.137185973596
ACH-000484,-0.0698977768452
ACH-000485,-0.24151021595199998
ACH-000486,-0.0995994246907
ACH-000487,-0.303199294791
ACH-000488,-0.234973945941
ACH-000490,-0.14019754221300001
ACH-000491,-0.08534539778400001
ACH-000495,-0.19220322764199999
ACH-000496,-0.0625403895951
ACH-000499,0.024943973504400002
ACH-000500,0.0497462094752
ACH-000502,-0.121634484646
ACH-000503,-0.31810214938299997
ACH-000505,-0.14690636388800002
