,ACAP3 (116983)
ACH-000653,-0.015810887357
ACH-000657,-0.302699866271
ACH-000658,-0.0731771847637
ACH-000661,-0.275620134186
ACH-000662,-0.107770627776
ACH-000663,-0.230940531531
ACH-000665,-0.07397993163710001
ACH-000671,-0.260516894337
ACH-000673,-0.22715829455400002
ACH-000676,-0.105673658356
ACH-000677,-0.0314007334489
ACH-000681,-0.128961350958
ACH-000682,-0.16778049135099998
ACH-000683,-0.33658226437100003
ACH-000684,-0.326371768431
ACH-000688,-0.455566634867
ACH-000693,-0.208842907346
ACH-000694,-0.186753075761
ACH-000695,-0.224907652078
ACH-000696,-0.250515549424
ACH-000697,0.091833533881
ACH-000699,-0.227667266281
ACH-000701,-0.48762061331600004
ACH-000706,-0.040838037922800004
ACH-000711,-0.159587480911
ACH-000713,-0.16063711556399998
ACH-000714,-0.326816103202
ACH-000718,-0.25403548637400003
ACH-000720,-0.220507693123
ACH-000721,-0.129824509287
ACH-000724,-0.378204273628
ACH-000725,-0.135416050167
ACH-000732,-0.29139013131200003
ACH-000734,-0.230471605869
ACH-000735,-0.21398769682500002
ACH-000736,-0.166487451767
ACH-000738,-0.103364952141
ACH-000746,0.0033141318733699997
ACH-000747,-0.19543457186500002
ACH-000748,-0.270359194811
ACH-000753,-0.324993646413
ACH-000756,-0.222590921742
ACH-000757,-0.118264438271
ACH-000758,-0.174285278158
ACH-000760,-0.309614420045
ACH-000763,-0.0121654587815
ACH-000764,-0.203908683202
ACH-000765,-0.304446951117
ACH-000766,-0.39733025136100003
ACH-000767,-0.298197087936
ACH-000768,0.06352281607999999
ACH-000769,-0.22556129674800002
ACH-000770,-0.14799432548900002
ACH-000771,-0.294779937124
ACH-000773,-0.13971364022500002
ACH-000776,-0.20343045149
ACH-000777,-0.20729436671100002
ACH-000778,-0.08294065923489999
ACH-000781,-0.18089694665800002
ACH-000782,-0.45032824326399995
ACH-000783,-0.555590297371
ACH-000784,-0.153386921021
ACH-000785,-0.196179925498
ACH-000787,-0.163265315887
ACH-000788,-0.178295619497
ACH-000791,-0.164317872567
ACH-000792,-0.198411603118
ACH-000794,-0.20084740728
ACH-000796,-0.210168087323
ACH-000799,0.0201850350452
ACH-000800,-0.392650779781
ACH-000802,-0.148159710329
ACH-000804,0.0914999483592
ACH-000805,-0.159273738029
ACH-000809,-0.243113653955
ACH-000810,-0.135677395387
ACH-000811,-0.267884888288
ACH-000817,-0.15837168247300001
ACH-000819,-0.18782046457499998
ACH-000820,-0.20973006117600002
ACH-000821,-0.141234987644
ACH-000822,-0.0675777777896
ACH-000823,-0.237203041298
ACH-000824,-0.298569582973
ACH-000827,-0.299684034921
ACH-000829,-0.22775298470400002
ACH-000831,-0.08033368792739999
ACH-000832,-0.160403981912
ACH-000833,-0.171721280354
ACH-000834,-0.28974758213199997
ACH-000835,-0.0953424589512
ACH-000836,-0.286363570771
ACH-000837,-0.0415057437798
ACH-000838,-0.25214528814
ACH-000839,-0.306797580689
ACH-000840,-0.125768834387
ACH-000841,-0.08569922262150001
ACH-000843,-0.10426279124700001
ACH-000846,-0.13937924297
ACH-000847,0.0351880922497
ACH-000848,0.00282571644563
ACH-000849,-0.290646570311
ACH-000851,-0.2406107548
ACH-000855,-0.115670080132
ACH-000856,-0.45269434420500004
ACH-000858,-0.137121339256
ACH-000859,-0.14114639426
ACH-000861,-0.11507241052400001
ACH-000862,-0.0846450961762
ACH-000865,-0.19167249337
ACH-000866,-0.165078572918
ACH-000867,-0.30523680853
ACH-000869,-0.17554299249000002
ACH-000872,-0.313256207582
ACH-000873,-0.18952747278299997
ACH-000876,-0.136296899706
ACH-000878,-0.137566334979
ACH-000880,-0.281578464317
ACH-000881,-0.140780575903
ACH-000882,-0.0669044256413
ACH-000884,-0.254977005412
ACH-000885,-0.226159640086
ACH-000887,-0.20557886087000002
ACH-000888,-0.238971878418
ACH-000889,-0.159004290642
ACH-000890,-0.0946286844396
ACH-000896,-0.0142783085029
ACH-000898,-0.181699644712
ACH-000900,-0.313010013431
ACH-000901,-0.384456776576
ACH-000905,-0.13788659154000002
ACH-000906,-0.18785607690499997
ACH-000907,-0.21995892839899997
ACH-000910,-0.33897913594499995
ACH-000911,-0.141169200921
ACH-000912,-0.16722557484699999
ACH-000913,-0.201102611632
ACH-000915,-0.194740906131
ACH-000916,0.0628564377304
ACH-000917,-0.24324057104400001
ACH-000921,-0.110587358625
ACH-000924,-0.11086727953600001
ACH-000926,-0.19089579816799998
ACH-000928,-0.40503066545599997
ACH-000929,-0.271077020475
ACH-000932,-0.282858258308
ACH-000935,-0.126309681247
ACH-000936,-0.158900387816
ACH-000937,-0.18898025388
ACH-000938,-0.085642649879
ACH-000939,-0.10254110280300001
ACH-000941,0.0077387360403100005
ACH-000943,-0.176505615583
ACH-000946,-0.156758543808
ACH-000947,-0.18065804449700001
ACH-000948,-0.0482234183729
ACH-000950,-0.131097234654
ACH-000953,-0.287749609065
ACH-000957,-0.18365451474
ACH-000958,-0.126404523502
ACH-000960,-0.33231550973
ACH-000963,0.115560210474
ACH-000968,-0.264598407593
ACH-000969,-0.270267183937
ACH-000973,-0.056903463381900006
ACH-000974,-0.255196623666
ACH-000975,-0.28210597695399997
ACH-000976,-0.240690970498
ACH-000978,-0.687260530923
ACH-000980,-0.158276684458
ACH-000984,-0.446815034859
ACH-000986,-0.382508473105
ACH-000988,-0.310025168306
ACH-000993,-0.375588439115
ACH-000994,-0.08087036681080001
ACH-000996,-0.28621886995
ACH-001001,-0.16085561044399999
ACH-001020,-0.19407470817000003
ACH-001028,-0.261293904095
ACH-001031,-0.129815219781
ACH-001038,-0.12723331168
ACH-001048,-0.220453207516
ACH-001050,-0.0767533012413
ACH-001053,-0.264299250319
ACH-001054,-0.20331780256999998
ACH-001061,-0.242513994487
ACH-001067,-0.45447676049099994
ACH-001075,-0.07123667630489999
ACH-001096,-0.14246124315
ACH-001128,-0.18353199147
ACH-001134,-0.125226299376
ACH-001151,-0.113870566008
ACH-001163,-0.123921164071
ACH-001164,-0.177063063599
ACH-001173,-0.0609272435525
ACH-001183,-0.225839446074
ACH-001184,-0.18867507520399998
ACH-001190,-0.33147245464
ACH-001192,-0.0633225326819
ACH-001193,-0.373195113275
ACH-001196,-0.0807572343683
ACH-001197,-0.24643009859499998
ACH-001205,-0.0744714824621
ACH-001211,-0.391031730496
ACH-001212,-0.315022180693
ACH-001228,-0.152875296041
ACH-001232,-0.18342642290600003
ACH-001239,-0.102341036291
ACH-001274,-0.25785008517200003
ACH-001275,-0.190826779941
ACH-001277,-0.310502539383
ACH-001278,-0.15525417512700002
ACH-001280,-0.318890328549
ACH-001283,-0.0663627284075
ACH-001289,-0.222270797394
ACH-001295,-0.24061716027600002
ACH-001300,-0.467065474911
ACH-001301,-0.0843484634982
ACH-001302,-0.31877630208
ACH-001303,-0.314743801487
ACH-001306,-0.130535056856
ACH-001318,-0.0866407926582
ACH-001322,-0.23756608744899999
ACH-001328,-0.420135721642
ACH-001332,-0.004087276349489999
ACH-001333,-0.325090415199
ACH-001336,-0.11601566785999999
ACH-001340,-0.282877365627
ACH-001346,-0.19597102310800002
ACH-001353,-0.106273522171
ACH-001354,-0.257012455024
ACH-001367,-0.267293745427
ACH-001368,-0.219014732794
ACH-001374,-0.254830463019
ACH-001375,-0.238764935623
ACH-001377,-0.127200805713
ACH-001380,-0.27029072481
ACH-001391,-0.194829354171
ACH-001407,-0.0888959135544
ACH-001408,-0.344162871822
ACH-001413,-0.043370314357400006
ACH-001430,-0.133217614694
ACH-001431,-0.125190453972
ACH-001450,-0.22378716005899998
ACH-001496,-0.145719752551
ACH-001500,-0.295209733996
ACH-001521,-0.265670096063
ACH-001523,-0.23507177262499998
ACH-001532,-0.300944064851
ACH-001536,-0.158858632395
ACH-001550,-0.13968122426100002
ACH-001552,-0.37356419817500003
ACH-001554,-0.250513635072
ACH-001645,-0.309317619114
ACH-001654,-0.181323865048
ACH-001715,-0.08655763009960002
ACH-001735,-0.194370011934
ACH-001736,-0.386511912324
ACH-001737,0.046496048954999994
ACH-001740,-0.271635085475
ACH-001745,-0.308857921984
ACH-001750,-0.19307827618700002
ACH-001765,-0.10889939283399999
ACH-001956,-0.142120874241
ACH-001957,-0.197843933866
