,ANKRD13D (338692)
ACH-000004,0.164644027544
ACH-000007,0.016286583299399998
ACH-000009,-0.0432280756322
ACH-000011,0.34513684035
ACH-000012,0.09425086177889999
ACH-000013,0.125368275438
ACH-000014,0.20749803108800002
ACH-000015,0.131342185994
ACH-000017,0.100621451702
ACH-000018,0.225686271853
ACH-000019,0.43459746821
ACH-000021,0.0510930699061
ACH-000022,0.187178441175
ACH-000025,0.11927256425
ACH-000028,0.106591227354
ACH-000030,0.037941287784
ACH-000035,0.0357782112135
ACH-000036,0.131812336487
ACH-000037,0.0023429650512600004
ACH-000039,-0.05749037136250001
ACH-000040,0.11623693944599998
ACH-000041,0.158933298129
ACH-000042,-0.12137154544999999
ACH-000045,0.0925446521095
ACH-000047,0.14644039412
ACH-000052,0.0895653810334
ACH-000053,0.102763252106
ACH-000054,0.331586086634
ACH-000055,0.0776060635811
ACH-000060,0.297482606095
ACH-000067,0.26195999033100004
ACH-000070,0.159360081787
ACH-000075,0.156547916347
ACH-000078,0.0802771579672
ACH-000082,0.111481130206
ACH-000085,0.16240759149599998
ACH-000086,-0.031110959046900002
ACH-000087,0.171028813239
ACH-000092,0.0161132949618
ACH-000095,-0.00511979951381
ACH-000097,-0.024733611417700002
ACH-000098,0.133887844491
ACH-000099,0.15908747284299998
ACH-000108,0.049709401743900004
ACH-000113,0.0344090768538
ACH-000115,-0.09752731433689998
ACH-000116,-0.0139997797507
ACH-000118,0.0305098943104
ACH-000120,-0.08073192452010002
ACH-000123,0.381150133443
ACH-000127,0.335194330004
ACH-000128,0.205988977764
ACH-000132,0.11598142622999999
ACH-000133,0.22180918379099998
ACH-000137,0.7543719756589999
ACH-000138,-0.0115693135207
ACH-000142,0.205611986969
ACH-000143,-0.0760733882114
ACH-000146,0.249319255673
ACH-000148,0.111716302981
ACH-000150,0.21860385198100002
ACH-000152,0.127437524006
ACH-000153,0.17989896967
ACH-000159,0.18870305632800002
ACH-000160,-0.123629227767
ACH-000163,0.18349282565400002
ACH-000167,-0.173330955324
ACH-000168,0.21848894454999998
ACH-000169,0.203195030779
ACH-000178,0.24781073043000001
ACH-000182,0.276120420678
ACH-000183,0.0143466943618
ACH-000188,-0.022489232313900005
ACH-000189,0.11483163409399999
ACH-000190,0.130993167259
ACH-000198,0.215601683856
ACH-000204,-0.0466137359291
ACH-000206,0.081150361892
ACH-000207,-0.19084761935699998
ACH-000211,0.0765677350637
ACH-000215,0.10479591032199999
ACH-000221,-0.020383386005099997
ACH-000222,-0.141758052636
ACH-000223,0.136616810787
ACH-000226,0.0268239923892
ACH-000227,0.150736707371
ACH-000228,-0.0184847740105
ACH-000231,0.122299246742
ACH-000232,0.20009889951499998
ACH-000233,0.23313110632800002
ACH-000234,-0.09732409389319999
ACH-000235,0.140156303056
ACH-000237,0.205788620495
ACH-000238,0.24979957492
ACH-000243,0.0362503127943
ACH-000244,0.305464441723
ACH-000246,0.162465664744
ACH-000248,0.142176489106
ACH-000250,-0.0287124288516
ACH-000251,-0.00487339073729
ACH-000253,0.079159298049
ACH-000255,-0.0620015209667
ACH-000256,-0.25040824853599997
ACH-000257,0.054811395622699995
ACH-000258,0.249094772632
ACH-000259,0.143051170855
ACH-000260,0.0270683474993
ACH-000261,0.113818291381
ACH-000262,0.07225150532760001
ACH-000263,0.39477148984300003
ACH-000264,0.145605106196
ACH-000265,-0.0629385497819
ACH-000266,-0.0580551000892
ACH-000272,0.25494915647599997
ACH-000273,0.16977498958299997
ACH-000274,0.110216760445
ACH-000277,0.261979472178
ACH-000278,0.285034256508
ACH-000279,0.146898058654
ACH-000280,0.163292919178
ACH-000281,0.013241089305200002
ACH-000288,0.073267012397
ACH-000291,0.053875237922999995
ACH-000293,0.10045419069900001
ACH-000294,0.048220482574500005
ACH-000295,-0.042572036089900005
ACH-000296,0.071605105816
ACH-000302,0.180613311352
ACH-000304,0.152144340751
ACH-000307,0.149375737267
ACH-000308,0.049519459295
ACH-000310,0.038348253757
ACH-000311,0.22706257820099998
ACH-000312,-0.0573528592211
ACH-000315,0.00445995573471
ACH-000316,0.175370950603
ACH-000317,0.266320687463
ACH-000318,-0.0940053748653
ACH-000319,0.192159313257
ACH-000320,0.0211850147848
ACH-000322,0.271114916371
ACH-000323,-0.0187763474989
ACH-000324,0.0903016810089
ACH-000329,0.22805678493200002
ACH-000330,0.16311147258
