,HBB (3043)
ACH-000004,0.36999504910400005
ACH-000007,0.222663100069
ACH-000009,0.237039004001
ACH-000011,0.200040094296
ACH-000012,0.197873612533
ACH-000013,0.29940515581
ACH-000014,0.208661165993
ACH-000015,0.289781827871
ACH-000017,0.15167949917
ACH-000018,0.332091588142
ACH-000019,0.15286695886499999
ACH-000021,0.13989609411599999
ACH-000022,0.110948994109
ACH-000025,0.181712856214
ACH-000028,0.10827380161599999
ACH-000030,0.21337212375
ACH-000035,0.181486317956
ACH-000036,0.30635548934
ACH-000037,0.18649184715999997
ACH-000039,0.46794903676000005
ACH-000040,0.0807626273126
ACH-000041,0.20001987081099998
ACH-000042,0.235467194399
ACH-000045,0.278083111687
ACH-000047,0.119757686677
ACH-000052,0.304696204751
ACH-000053,0.322543976921
ACH-000054,0.104838754985
ACH-000055,0.183522589898
ACH-000060,0.138885044832
ACH-000067,0.225501674157
ACH-000070,0.0262454675851
ACH-000075,0.386674706503
ACH-000078,0.189417665277
ACH-000082,0.218396978972
ACH-000085,0.218132957726
ACH-000086,0.1492891194
ACH-000087,0.534785327893
ACH-000092,0.265091547577
ACH-000095,0.24724636096799998
ACH-000097,0.17868574736099999
ACH-000098,0.159449226361
ACH-000099,0.140079536749
ACH-000108,0.274122406207
ACH-000113,0.192285844232
ACH-000115,0.245801146583
ACH-000116,0.166138957642
ACH-000118,0.303759253268
ACH-000120,0.26153555339400003
ACH-000123,0.170894262329
ACH-000127,0.123904245297
ACH-000128,0.35914389624
ACH-000132,0.103207065056
ACH-000133,0.09576299381549999
ACH-000137,0.12451971809800001
ACH-000138,0.198110907746
ACH-000142,0.277303647562
ACH-000143,0.0339069122169
ACH-000146,0.121068439034
ACH-000148,0.26521829473
ACH-000150,0.326958918636
ACH-000152,0.20574582562399998
ACH-000153,0.23180352291700002
ACH-000159,0.058616077284699995
ACH-000160,0.146340762192
ACH-000163,0.217963962512
ACH-000167,0.153105802702
ACH-000168,0.274497812963
ACH-000169,0.331757128856
ACH-000178,0.13925473075099998
ACH-000182,0.24719491446199998
ACH-000183,0.139024451132
ACH-000188,0.22873997807399998
ACH-000189,0.351879982927
ACH-000190,0.167959041222
ACH-000198,0.22323597995900002
ACH-000204,0.10644689774499999
ACH-000206,0.120326792631
ACH-000207,0.506790969357
ACH-000211,0.165914159245
ACH-000215,0.203861017474
ACH-000221,0.21542202202
ACH-000222,0.22021393193000002
ACH-000223,0.247051930056
ACH-000226,0.138926275437
ACH-000227,0.207531570055
ACH-000228,0.34991676796599996
ACH-000231,0.22229521835700003
ACH-000232,0.202545644058
ACH-000233,0.0397133089436
ACH-000234,0.108094086265
ACH-000235,0.216773590503
ACH-000237,0.161888850449
ACH-000238,0.0228824948014
ACH-000243,0.152441171302
ACH-000244,0.17844406328499998
ACH-000246,0.15576920750999998
ACH-000248,0.08634046989019999
ACH-000250,0.241357615206
ACH-000251,0.189925518952
ACH-000253,0.23672995413800002
ACH-000255,0.420207787981
ACH-000256,-0.0518503073032
ACH-000257,0.420770058032
ACH-000258,0.22533679567200002
ACH-000259,0.22303055880199998
ACH-000260,0.21828102368400001
ACH-000261,0.090607579736
ACH-000262,0.19746551174199997
ACH-000263,0.661458579115
ACH-000264,0.292274823573
ACH-000265,0.314059284015
ACH-000266,0.23012310665999997
ACH-000272,0.23307465247099998
ACH-000273,0.191892187209
ACH-000274,0.177922887126
ACH-000277,0.219460803784
ACH-000278,0.0225232863038
ACH-000279,0.261260136039
ACH-000280,0.22545684279800002
ACH-000281,0.18968233214299998
ACH-000288,0.208590902892
ACH-000291,0.1510265139
ACH-000293,0.203838170073
ACH-000294,0.24852095365600002
ACH-000295,0.246887385972
ACH-000296,0.125670116195
ACH-000302,0.118957450797
ACH-000304,0.199158905462
ACH-000307,0.19456652599500002
ACH-000308,0.235585180775
ACH-000310,0.17058336410799999
ACH-000311,0.058743948152099996
ACH-000312,0.160973574644
ACH-000315,-0.0026272712138999997
ACH-000316,0.15291240025900002
ACH-000317,0.201767659977
ACH-000318,0.26916014025199997
ACH-000319,0.0934511455054
ACH-000320,0.23022270219799998
ACH-000322,0.13982421613399998
ACH-000323,0.26318169391699997
ACH-000324,0.0788842934743
ACH-000329,0.205644850282
ACH-000330,0.271746979864
ACH-000331,0.247354083695
ACH-000332,0.211198904982
ACH-000334,0.0615791225705
ACH-000335,0.284811594918
ACH-000336,0.196877964962
ACH-000337,0.174198300022
ACH-000339,0.202681960187
ACH-000341,0.49905659196
ACH-000348,0.146716975468
ACH-000350,0.179141351087
ACH-000352,0.210267045046
ACH-000356,0.0269038519405
ACH-000361,0.370320743798
ACH-000362,0.214559924826
ACH-000363,0.135287484546
ACH-000364,0.12691380946699998
ACH-000365,0.19221230074
ACH-000366,0.268312502974
ACH-000368,0.07961519059710001
ACH-000374,0.109788361554
ACH-000375,0.09926005112780001
ACH-000376,0.160800544389
ACH-000381,0.215798964073
ACH-000383,0.172896036089
ACH-000387,0.274329561915
ACH-000389,0.15307389085999998
ACH-000390,0.24492107357700002
ACH-000393,0.0370461244793
ACH-000395,0.315332138471
ACH-000397,0.0641767268872
ACH-000401,0.33867885662299996
ACH-000402,0.41566309195900003
ACH-000403,0.0564489538457
ACH-000404,0.15223008154
ACH-000406,0.223536095853
ACH-000407,0.239871697445
ACH-000408,0.238540458948
ACH-000410,0.251777825503
ACH-000411,0.06534557201539999
ACH-000414,0.181601594073
ACH-000415,0.22097316844300002
ACH-000416,0.190301372183
ACH-000420,0.187840247262
ACH-000421,0.127950001693
ACH-000424,0.183478017735
ACH-000425,0.229837954675
ACH-000426,0.0158813822107
ACH-000427,0.135077390485
ACH-000433,0.304840333031
ACH-000436,0.160854442262
ACH-000444,0.11985744053
ACH-000445,0.18355371302700002
ACH-000448,0.21113396957299999
ACH-000450,0.166463512526
ACH-000452,0.113725368255
ACH-000454,0.20739347441599998
ACH-000458,0.163356186509
ACH-000459,-0.15066842620999998
ACH-000460,0.11363106128799999
ACH-000461,0.272285557228
ACH-000463,0.228605396541
ACH-000464,0.0642864158541
ACH-000466,0.317672104207
ACH-000467,0.24184341770999998
ACH-000468,0.28831910281100004
ACH-000469,0.208777840951
ACH-000470,0.198275050559
ACH-000471,0.09268880785250001
ACH-000472,0.176190667922
ACH-000473,0.118471476579
ACH-000475,0.161080672963
ACH-000476,0.293376938174
ACH-000477,0.325060058258
ACH-000480,0.08304709170860002
ACH-000481,0.32282431481
ACH-000483,0.283485810244
ACH-000484,0.313286838344
ACH-000485,0.235782745055
ACH-000486,0.18411864317200002
ACH-000487,0.162052284929
ACH-000488,0.23140035714499999
ACH-000490,0.238966367452
ACH-000491,0.183205259503
ACH-000495,0.150104160363
ACH-000496,0.240807606257
ACH-000499,0.062359495255300004
ACH-000500,0.193904000241
ACH-000502,0.233139264778
ACH-000503,0.381229494294
ACH-000505,0.301807975076
ACH-000507,0.06833581683590001
ACH-000510,0.0348269010544
ACH-000511,0.08393896731360001
ACH-000512,0.274760058902
ACH-000516,0.21656097657499998
ACH-000517,0.19757328386700002
ACH-000518,0.129059384202
ACH-000520,0.175109187095
ACH-000521,0.173432288713
ACH-000522,0.109104077336
ACH-000524,0.186857971313
ACH-000527,0.19358902442200002
ACH-000528,0.222107573978
ACH-000537,0.168540547845
ACH-000541,0.203533275256
ACH-000542,0.21622725205899998
ACH-000544,0.074357044304
ACH-000545,0.375956392345
ACH-000547,-0.44242179298900003
ACH-000548,0.149389740214
ACH-000549,0.285530183891
ACH-000550,0.39991126951
ACH-000552,0.274233300168
ACH-000556,0.266153653204
ACH-000557,0.103366720484
ACH-000570,0.271052017423
ACH-000571,0.181617205361
ACH-000573,0.143922095068
ACH-000576,0.242990137091
ACH-000580,0.203250052174
ACH-000584,0.160501178337
ACH-000585,0.20970580799000002
ACH-000588,0.169550999443
ACH-000589,0.22499670673799999
ACH-000591,0.06633297956840001
ACH-000593,0.167745194554
ACH-000600,0.038353349567400004
ACH-000601,0.145768913821
ACH-000604,0.0861141193457
ACH-000605,0.09508196980389999
ACH-000606,0.236115263153
ACH-000608,0.21070738856899998
ACH-000614,0.0961970223815
ACH-000616,0.222266012536
ACH-000618,0.173578988961
ACH-000619,0.117310745371
ACH-000620,0.187873582149
ACH-000621,0.124156724007
ACH-000622,0.164442418148
ACH-000623,0.0471362704549
ACH-000624,0.175437465616
ACH-000627,0.16936940235999998
ACH-000630,0.246073601504
ACH-000632,0.227410333129
ACH-000633,0.174836631959
ACH-000637,0.20787973386300002
ACH-000638,0.207104018251
ACH-000646,0.221851430925
ACH-000647,0.0899817129338
ACH-000648,0.21815438286299998
ACH-000649,0.19295494747000003
