,GPN2 (54707)
ACH-000221,-1.6296765149799999
ACH-000222,-1.8083920249599998
ACH-000223,-1.54887585829
ACH-000226,-1.37158398803
ACH-000227,-1.56087127581
ACH-000228,-1.4408237122999998
ACH-000231,-1.29393587149
ACH-000232,-1.4340350785499998
ACH-000233,-1.5107584551299997
ACH-000234,-1.3789048786000002
ACH-000235,-1.47241076794
ACH-000237,-1.4246527138
ACH-000238,-1.5794535238799998
ACH-000243,-1.4850783556600002
ACH-000244,-1.76374587107
ACH-000246,-1.4572781215700001
ACH-000248,-1.45959521114
ACH-000250,-1.38979864916
ACH-000251,-1.25174521683
ACH-000253,-1.2413501163200003
ACH-000255,-1.2960428028
ACH-000256,-1.51199628101
ACH-000257,-1.36331273678
ACH-000258,-2.0003253648099997
ACH-000259,-1.39501121163
ACH-000260,-1.41020720729
ACH-000261,-1.48662324175
ACH-000262,-1.40262895222
ACH-000263,-1.8241000383900001
ACH-000264,-1.6756493185799999
ACH-000265,-1.26040928266
ACH-000266,-1.4871642353799999
ACH-000272,-1.2132919368600001
ACH-000273,-1.2392424793
ACH-000274,-1.4320549560299998
ACH-000277,-1.3160153287
ACH-000278,-1.71538637686
ACH-000279,-1.28983841205
ACH-000280,-1.4432381501
ACH-000281,-1.1101085888200002
ACH-000288,-1.3680625032799998
ACH-000291,-1.3677299397799998
ACH-000293,-1.2718772528
ACH-000294,-1.7646524189300001
ACH-000295,-1.490258359
ACH-000296,-1.04333595003
ACH-000302,-1.5750238266299998
ACH-000304,-1.18663055059
ACH-000307,-1.46184849912
ACH-000308,-1.6175997446500001
ACH-000310,-1.51531206595
ACH-000311,-1.3612247024500002
ACH-000312,-1.58083665879
ACH-000315,-1.1254220556
ACH-000316,-1.60801783845
ACH-000317,-1.48697010076
ACH-000318,-1.3002396518000001
ACH-000319,-1.45807887846
ACH-000320,-1.55285396719
ACH-000322,-1.3732194311700001
ACH-000323,-1.60119907521
ACH-000324,-1.2927848560100001
ACH-000329,-1.46387782395
ACH-000330,-1.9010274287
ACH-000331,-1.1579093170299999
ACH-000332,-1.44181821137
ACH-000334,-1.85366018238
ACH-000335,-1.3551349870200002
ACH-000336,-1.3685756703100003
ACH-000337,-1.3832081426299998
ACH-000339,-1.47524928637
ACH-000341,-1.08265840408
ACH-000348,-1.7304156862
ACH-000350,-1.21101743854
ACH-000352,-1.6230637236200003
ACH-000356,-1.63568508753
ACH-000361,-1.5328166572
ACH-000362,-1.56605918135
ACH-000363,-1.5353435740099999
ACH-000364,-1.5949219315600003
ACH-000365,-1.3875691482299999
ACH-000366,-1.4898483861
ACH-000368,-1.27168531006
ACH-000374,-1.4665900170500001
ACH-000375,-1.62698791932
ACH-000376,-1.22515576776
ACH-000381,-1.33191594029
ACH-000383,-1.76484640189
ACH-000387,-1.2322552262200002
ACH-000389,-1.21880186668
ACH-000390,-1.5795411184900001
ACH-000393,-1.43795948407
ACH-000395,-1.42706647421
ACH-000397,-1.29963219369
ACH-000401,-1.4259806742399999
ACH-000402,-2.02473363996
ACH-000403,-1.9143156283900002
ACH-000404,-1.4698102314100001
ACH-000406,-1.55487798086
ACH-000407,-1.65174904199
ACH-000408,-1.33883940362
ACH-000410,-1.34704575016
ACH-000411,-1.45858879944
ACH-000414,-1.5196304317700002
ACH-000415,-1.51392805641
ACH-000416,-1.35098744463
ACH-000420,-1.5173976220899998
ACH-000421,-1.27772857755
ACH-000424,-1.29809047822
ACH-000425,-1.28313769455
ACH-000426,-1.31152639275
ACH-000427,-1.7427532547099998
ACH-000433,-1.10685085389
ACH-000436,-1.77206088521
ACH-000444,-1.60508016882
ACH-000445,-0.9265785472220001
ACH-000448,-1.3775487631299999
ACH-000450,-1.60619647783
ACH-000452,-1.44078489891
ACH-000454,-1.27753611479
ACH-000458,-1.25320965093
ACH-000459,-0.991006674871
ACH-000460,-1.18725561195
ACH-000461,-1.59842452815
ACH-000463,-1.42615216743
ACH-000464,-1.52496460699
ACH-000466,-1.4029054944600001
ACH-000467,-1.3088467176899998
ACH-000468,-1.67318508414
ACH-000469,-1.41110350972
ACH-000470,-1.6904294266
ACH-000471,-1.3045486554299999
ACH-000472,-1.78092791817
ACH-000473,-1.54964426087
ACH-000475,-1.38815983395
ACH-000476,-1.42147140482
ACH-000477,-1.4051602119799997
ACH-000480,-1.43050388114
ACH-000481,-1.38658547961
ACH-000483,-1.5939210979700003
ACH-000484,-1.38835798618
ACH-000485,-1.50614429143
ACH-000486,-1.41316107751
ACH-000487,-1.45922566478
ACH-000488,-1.30747824186
ACH-000490,-1.37980397657
ACH-000491,-1.3280182287
ACH-000495,-1.51518485681
ACH-000496,-1.5950389797799998
ACH-000499,-1.28476041203
ACH-000500,-1.44477401685
ACH-000502,-1.47532337593
ACH-000503,-1.59565000859
ACH-000505,-1.7466435601199999
ACH-000507,-1.27466674066
ACH-000510,-1.5110017059399998
ACH-000511,-1.4362685045399999
ACH-000512,-1.44332236537
ACH-000516,-1.4037235515000002
ACH-000517,-1.4001906181400001
ACH-000518,-1.1980117453799999
ACH-000520,-1.3176999299799999
ACH-000521,-1.4235895879299998
ACH-000522,-1.50155469649
ACH-000524,-1.41823981076
ACH-000527,-1.42601465375
ACH-000528,-1.3937589329299997
ACH-000537,-1.20341316885
ACH-000541,-1.3202600947399998
ACH-000542,-1.37980636005
ACH-000544,-1.52297936527
ACH-000545,-1.0713380924200002
ACH-000547,-1.22150889874
ACH-000548,-1.4130293850100002
ACH-000549,-1.31751883172
ACH-000550,-1.5437743478600001
ACH-000552,-1.37548316974
ACH-000556,-1.2440268141500002
ACH-000557,-1.8670267274799999
ACH-000570,-1.5068582518
ACH-000571,-2.05291992745
ACH-000573,-1.51846074817
ACH-000576,-1.39455337521
ACH-000580,-1.1895211376700001
ACH-000584,-1.5600603842200003
ACH-000585,-1.7115063181
ACH-000588,-1.58560527104
ACH-000589,-1.5504310124
ACH-000591,-1.61632658421
ACH-000593,-1.41902603117
ACH-000600,-1.60212731826
ACH-000601,-1.43791892131
ACH-000604,-1.23900177791
ACH-000605,-1.40406921231
ACH-000606,-1.3639398916799998
ACH-000608,-1.61176948004
ACH-000614,-1.3216643187100001
ACH-000616,-1.549238228
ACH-000618,-1.52596298571
ACH-000619,-1.41819957512
ACH-000620,-1.37520127287
ACH-000621,-1.49685725215
ACH-000622,-1.10381966379
ACH-000623,-1.36153888477
ACH-000624,-1.4421099632299998
ACH-000627,-1.38944139683
ACH-000630,-1.27515451659
ACH-000632,-1.6208116908
ACH-000633,-1.62295198048
ACH-000637,-1.3303861438
ACH-000638,-1.24375105381
ACH-000646,-0.9031453687190001
ACH-000647,-1.4449663999899998
ACH-000648,-1.4213977323700002
ACH-000649,-1.4480204624500002
ACH-000651,-1.29521089154
ACH-000652,-1.15284190998
ACH-000653,-1.2777699604000001
ACH-000657,-1.34246383405
ACH-000658,-1.62623739936
ACH-000661,-1.66320110072
ACH-000662,-0.9845169913700001
ACH-000663,-1.38684793949
ACH-000665,-1.39189341082
ACH-000671,-1.65786190136
ACH-000673,-1.3630281504799997
ACH-000676,-1.47606432544
ACH-000677,-1.42654668503
ACH-000681,-1.46695132366
ACH-000682,-1.3334714908
ACH-000683,-1.5597917826499998
ACH-000684,-1.2907198340100001
ACH-000688,-1.92095292806
ACH-000693,-1.48808679323
ACH-000694,-1.27819164402
ACH-000695,-1.3885073563199999
ACH-000696,-1.3511001933000002
ACH-000697,-1.2213391042
ACH-000699,-1.86991220125
ACH-000701,-1.24562507652
ACH-000706,-1.5390254001399999
ACH-000711,-1.31409967242
ACH-000713,-1.3460751553799999
ACH-000714,-1.5454482229700002
ACH-000718,-1.4331858635299999
ACH-000720,-1.7311059236200002
ACH-000721,-1.3389924953499999
ACH-000724,-1.1011866993100001
ACH-000725,-1.3612654742399999
ACH-000732,-1.24453554945
ACH-000734,-1.51743569109
ACH-000735,-1.3961165662200001
ACH-000736,-1.5172795019
ACH-000738,-1.35485617979
ACH-000746,-1.8269304166900002
ACH-000747,-1.1847058744299999
ACH-000748,-1.2309671614700002
ACH-000753,-1.42492329219
ACH-000756,-1.4749803760299998
ACH-000757,-1.40009970169
ACH-000758,-1.41579088023
ACH-000760,-1.3590380525999999
ACH-000763,-1.41309840301
ACH-000764,-1.5872161950900001
ACH-000765,-1.49108608924
ACH-000766,-1.5095291651499998
ACH-000767,-1.36661934496
ACH-000768,-1.40995641183
ACH-000769,-1.29805650594
ACH-000770,-1.5368552948299998
ACH-000771,-1.2350541209299999
ACH-000773,-1.6214690417500002
ACH-000776,-1.26907055392
ACH-000777,-1.4991680960799998
ACH-000778,-1.6446903639
ACH-000781,-1.5058872293799999
ACH-000782,-1.5419325884000001
ACH-000783,-1.4897984003100002
ACH-000784,-1.5113624647600001
ACH-000785,-1.48687997808
ACH-000787,-1.4686422821399998
ACH-000788,-1.3684455474500001
ACH-000791,-1.6240079390900002
ACH-000792,-1.26010628821
ACH-000794,-1.3670643152000002
ACH-000796,-1.59014397041
ACH-000799,-1.30250553045
ACH-000800,-1.3559198168200002
ACH-000802,-1.44792310162
ACH-000804,-1.3793513981299999
ACH-000805,-1.21151036933
ACH-000809,-1.33271105196
ACH-000810,-0.8347044150380001
ACH-000811,-1.65815256939
ACH-000817,-1.13319964697
ACH-000819,-1.38467143695
ACH-000820,-1.41710258848
ACH-000821,-2.0153278920299997
ACH-000822,-1.62695163461
ACH-000823,-1.377005431
ACH-000824,-1.7405267528400001
ACH-000827,-1.39776264336
ACH-000829,-1.27443127608
ACH-000831,-1.49006883014
ACH-000832,-1.2298699957500001
ACH-000833,-1.52899210345
ACH-000834,-1.23771971052
ACH-000835,-1.22565590663
ACH-000836,-1.4013414807100002
ACH-000837,-1.39731539255
ACH-000838,-1.62012607841
ACH-000839,-1.53193315739
ACH-000840,-1.38865657941
ACH-000841,-1.74840894302
ACH-000843,-1.4159267490799998
ACH-000846,-1.47746704684
ACH-000847,-1.34898482824
ACH-000848,-1.42752791884
ACH-000849,-1.3777883047400001
ACH-000851,-1.3968739086300002
ACH-000855,-1.7106881386000001
ACH-000856,-1.4390401512399997
ACH-000858,-1.10447983073
ACH-000859,-1.2759820991500002
ACH-000861,-1.42891192273
ACH-000862,-1.6314568063400001
ACH-000865,-1.40516709631
ACH-000866,-1.37835603604
ACH-000867,-1.55005183718
ACH-000869,-1.7397483459
ACH-000872,-1.38367785748
ACH-000873,-1.60920619743
ACH-000876,-1.19335551345
ACH-000878,-1.4225246841499999
ACH-000880,-1.42230265526
ACH-000881,-1.4837431247100001
ACH-000882,-1.05412917006
ACH-000884,-1.35386331457
ACH-000885,-1.49195300648
ACH-000887,-1.43745529091
ACH-000888,-1.55975526743
ACH-000889,-1.6536526656600001
ACH-000890,-1.47035524421
ACH-000896,-1.57933603454
ACH-000898,-1.2110337176000001
ACH-000900,-1.2942491995
ACH-000901,-1.42896086748
ACH-000905,-1.46467058955
ACH-000906,-1.3446173770200003
ACH-000907,-1.3652460398299997
ACH-000910,-1.58685166198
ACH-000911,-1.4357441522
ACH-000912,-1.23119543918
ACH-000913,-1.33398574692
ACH-000915,-1.4413425992200002
ACH-000916,-1.75746340914
ACH-000917,-1.6966297450799999
ACH-000921,-1.4510442956999998
ACH-000924,-1.28308534228
ACH-000926,-1.7685116595599997
ACH-000928,-1.50356107024
ACH-000929,-1.5148219074399998
ACH-000932,-1.28315090807
ACH-000935,-1.25915248245
ACH-000936,-1.4623756718599998
ACH-000937,-1.59030047607
ACH-000938,-1.36125913256
ACH-000939,-1.3315468759
ACH-000941,-1.34195236669
ACH-000943,-1.4624729852200002
ACH-000946,-1.27074020409
ACH-000947,-1.4710812950299998
ACH-000948,-1.34998224961
ACH-000950,-1.68397695942
ACH-000953,-1.51552577065
ACH-000957,-1.30663245764
ACH-000958,-1.55110750018
ACH-000960,-1.4902483687299999
ACH-000963,-0.720781183792
ACH-000968,-1.21709302379
ACH-000969,-1.5149348878600002
ACH-000973,-1.34417029476
ACH-000974,-1.4698893280899998
ACH-000975,-1.4775251185499998
ACH-000976,-1.0625522951200002
ACH-000978,-1.3510664157899999
ACH-000980,-1.4585727483200002
ACH-000984,-1.5191208361700002
ACH-000986,-1.45956433334
ACH-000988,-1.6416232833500002
ACH-000993,-1.43285176229
ACH-000994,-1.71316752204
ACH-000996,-1.34722637821
ACH-001001,-1.5218567607799998
ACH-001020,-1.3753052791
ACH-001028,-1.4455342165399998
ACH-001031,-1.30219276176
ACH-001038,-1.29450102959
ACH-001048,-1.4089867076
ACH-001050,-1.46265104859
ACH-001053,-1.4898055102399999
ACH-001054,-1.26438211581
ACH-001061,-1.27493226045
ACH-001067,-1.35161108135
ACH-001075,-1.62078052094
ACH-001096,-1.21835748211
ACH-001128,-1.8796499693900002
ACH-001134,-1.45645469864
ACH-001151,-1.45467969844
ACH-001163,-1.4526527647100003
ACH-001164,-1.6609525809299999
ACH-001173,-1.34874971603
ACH-001183,-1.50224225037
ACH-001184,-1.44130167127
ACH-001190,-1.55929328204
ACH-001192,-1.13482513084
ACH-001193,-1.47553841622
ACH-001196,-1.4563344280000001
ACH-001197,-1.4366097062
ACH-001205,-1.55866651373
ACH-001211,-1.47638949188
ACH-001212,-1.31403065762
ACH-001228,-1.64086474468
ACH-001232,-1.22775440542
ACH-001239,-1.6388816415799998
ACH-001274,-1.71615424275
ACH-001275,-1.4997284226299998
ACH-001277,-1.61565612745
ACH-001278,-1.22764210717
ACH-001280,-1.53154860988
ACH-001283,-1.28084456597
ACH-001289,-1.501340946
ACH-001295,-1.4344776109900002
ACH-001300,-1.10980149918
ACH-001301,-1.5991776247799998
ACH-001302,-1.73008284008
ACH-001303,-1.97542543332
ACH-001306,-1.44890521301
ACH-001318,-1.5594209802
ACH-001322,-1.3773577737
ACH-001328,-1.26926791172
ACH-001332,-1.36369940016
ACH-001333,-1.28922157143
ACH-001336,-1.20490168716
ACH-001340,-1.31984334375
ACH-001346,-1.47391504926
ACH-001353,-1.5385836314399999
ACH-001354,-1.8868202412000001
ACH-001367,-1.22235517848
ACH-001368,-1.30357834316
ACH-001374,-1.43443767171
ACH-001375,-1.24569201846
ACH-001377,-1.55621929105
ACH-001380,-1.2724593396200001
ACH-001391,-1.4519676576499998
ACH-001407,-1.20312739421
ACH-001408,-1.26166891185
ACH-001413,-1.2029629342100001
ACH-001430,-1.5009382480899998
ACH-001431,-1.1890632747799998
ACH-001450,-1.53075070375
ACH-001496,-1.5156277931
ACH-001500,-1.56367287111
ACH-001521,-1.18124905976
ACH-001523,-1.35567403541
ACH-001532,-1.31622278239
ACH-001536,-1.42425968627
ACH-001550,-1.4854683818599999
ACH-001552,-1.5723993150100002
ACH-001554,-1.26235948946
ACH-001645,-1.10877766166
ACH-001654,-1.41206359892
ACH-001715,-1.3487838411500002
ACH-001735,-1.45740374799
ACH-001736,-1.4458640399399998
ACH-001737,-1.1933780323
ACH-001740,-1.31416000738
ACH-001745,-1.39942162023
ACH-001750,-1.1510659434700001
ACH-001765,-1.5281780863299999
ACH-001956,-1.5520992348500002
ACH-001957,-1.40166620034
