,MPZL1 (9019)
ACH-000004,-0.36231894251100005
ACH-000007,-0.444426576126
ACH-000009,-0.331079681318
ACH-000011,-0.425101436762
ACH-000012,-0.322116000413
ACH-000013,-0.28663745373000005
ACH-000014,-0.176350187178
ACH-000015,-0.32545104630800004
ACH-000017,-0.388700509322
ACH-000018,-0.0769482178307
ACH-000019,-0.0310792003815
ACH-000021,-0.341985199086
ACH-000022,-0.22833491780200002
ACH-000025,-0.246877502526
ACH-000028,-0.048406028788300005
ACH-000030,-0.184777227831
ACH-000035,-0.366845869505
ACH-000036,-0.258134081663
ACH-000037,-0.422531799169
ACH-000039,-0.284105999425
ACH-000040,-0.372208690568
ACH-000041,-0.371200689896
ACH-000042,-0.07697824257130001
ACH-000045,-0.167063520984
ACH-000047,-0.353436909194
ACH-000052,-0.19951442917999998
ACH-000053,-0.235186598664
ACH-000054,-0.498458768303
ACH-000055,-0.690743920327
ACH-000060,-0.305966799104
ACH-000067,-0.238684866019
ACH-000070,-0.29004381424000003
ACH-000075,-0.193358007197
ACH-000078,-0.327488932649
ACH-000082,-0.399881354629
ACH-000085,-0.421699861086
ACH-000086,-0.31637701316399996
ACH-000087,-0.20354747366999998
ACH-000092,-0.291651070597
ACH-000095,-0.186583555236
ACH-000097,-0.144085206187
ACH-000098,-0.293052520873
ACH-000099,-0.186004710905
ACH-000108,-0.100990007915
ACH-000113,-0.324049548532
ACH-000115,-0.390318920916
ACH-000116,-0.36252057563199996
ACH-000118,-0.3318639654
ACH-000120,0.0255896348125
ACH-000123,-0.336670493092
ACH-000127,-0.253977671433
ACH-000128,-0.371206017619
ACH-000132,-0.25093158199099996
ACH-000133,-0.299546757989
ACH-000137,-0.410335188517
ACH-000138,0.030567405010700002
ACH-000142,-0.23315813031100002
ACH-000143,-0.224752761956
ACH-000146,-0.242712601344
ACH-000148,-0.433993150812
ACH-000150,-0.257971558757
ACH-000152,0.0356660064579
ACH-000153,-0.16893177264800002
ACH-000159,-0.190389642395
ACH-000160,-0.125149903232
ACH-000163,-0.28450698930999996
ACH-000167,-0.16084479728700002
ACH-000168,0.143644858782
ACH-000169,-0.417512235122
ACH-000178,-0.280092098509
ACH-000182,-0.253419017307
ACH-000183,-0.399570071106
ACH-000188,-0.331644396204
ACH-000189,-0.7332221815019999
ACH-000190,-0.122957788038
ACH-000198,0.0015841581989800002
ACH-000204,-0.6383989811540001
ACH-000206,-0.320667672671
ACH-000207,-0.195417420939
ACH-000211,-0.266531721402
ACH-000215,-0.410655001601
ACH-000221,-0.16436498485
ACH-000222,-0.21669753243599998
ACH-000223,-0.46242726124600003
ACH-000226,-0.410140619744
ACH-000227,-0.23210313989599998
ACH-000228,-0.411988911809
ACH-000231,-0.391643732401
ACH-000232,-0.259639135606
ACH-000233,-0.298471058316
ACH-000234,-0.317275545333
ACH-000235,-0.431149354587
ACH-000237,-0.44232830807400003
ACH-000238,-0.21220066813299998
ACH-000243,-0.219918793438
ACH-000244,-0.131974818407
ACH-000246,-0.273610247874
ACH-000248,-0.229015845914
ACH-000250,-0.351057117819
ACH-000251,-0.353033147878
ACH-000253,-0.280093964425
ACH-000255,-0.41379327318400005
ACH-000256,-0.219866639006
ACH-000257,-0.139055024094
ACH-000258,-0.559911419213
ACH-000259,-0.34735501911
ACH-000260,-0.270519044307
ACH-000261,-0.353108928386
ACH-000262,-0.482254596913
ACH-000263,-0.344647618299
ACH-000264,-0.622825598834
ACH-000265,-0.113456243027
ACH-000266,-0.356026740067
ACH-000272,-0.164567332817
ACH-000273,-0.40816973178300003
ACH-000274,-0.245312589492
ACH-000277,-0.253014055143
ACH-000278,-0.285616759432
ACH-000279,-0.240802598637
ACH-000280,-0.247027551644
ACH-000281,-0.050992344805800005
ACH-000288,-0.253447631869
ACH-000291,-0.401035220633
ACH-000293,-0.23367276876999996
ACH-000294,-0.170771888665
ACH-000295,-0.32370216326900003
ACH-000296,-0.10184647267699999
ACH-000302,-0.200587634406
ACH-000304,-0.0788598457182
ACH-000307,-0.293379978855
ACH-000308,-0.459561122717
ACH-000310,-0.21480282299800002
ACH-000311,-0.453650168658
ACH-000312,-0.38265586482
ACH-000315,-0.0746113257808
ACH-000316,-0.108555653501
ACH-000317,-0.398827204952
ACH-000318,-0.446161335527
ACH-000319,-0.557101172292
ACH-000320,-0.243835439528
ACH-000322,-0.6881324715530001
ACH-000323,-0.331141010966
ACH-000324,-0.23780879648000003
ACH-000329,-0.41423416530999996
ACH-000330,-0.155011316096
ACH-000331,-0.191380528864
ACH-000332,-0.229331196872
ACH-000334,-0.320681643671
ACH-000335,-0.439373398398
ACH-000336,-0.136121486218
ACH-000337,-0.344102853596
ACH-000339,-0.41073353296400006
ACH-000341,-0.462392673919
ACH-000348,-0.277747504254
ACH-000350,-0.298052957103
ACH-000352,-0.297517213828
ACH-000356,-0.17156984673099998
ACH-000361,-0.391914578818
ACH-000362,0.0083075555889
ACH-000363,-0.451375623966
ACH-000364,-0.22571818681800002
ACH-000365,-0.181073125235
ACH-000366,-0.231843435643
ACH-000368,-0.126791990825
ACH-000374,-0.16168792542899998
ACH-000375,-0.34242488144100003
ACH-000376,-0.270597004079
ACH-000381,-0.187100487948
ACH-000383,-0.234781867866
ACH-000387,-0.367334064347
ACH-000389,-0.315946975395
ACH-000390,-0.282139586759
ACH-000393,-0.391735085788
ACH-000395,-0.37956435012100004
ACH-000397,-0.23957377000100002
ACH-000401,-0.23050268728300002
ACH-000402,-0.16772346949300002
ACH-000403,-0.240282971562
ACH-000404,-0.34258522893200005
ACH-000406,-0.280877643401
ACH-000407,-0.037114363171599996
ACH-000408,-0.305766259972
ACH-000410,-0.431943420643
ACH-000411,-0.436808259823
ACH-000414,-0.171412823792
ACH-000415,-0.288414398784
ACH-000416,-0.27043225800799997
ACH-000420,-0.329944540149
ACH-000421,-0.25120359929200003
ACH-000424,-0.298432094113
ACH-000425,-0.273281536143
ACH-000426,-0.754840959982
ACH-000427,-0.31731849266
ACH-000433,-0.140896176518
ACH-000436,-0.08289314578580001
ACH-000444,-0.280889140589
ACH-000445,-0.104348066567
ACH-000448,-0.285990972892
ACH-000450,-0.336195938744
ACH-000452,-0.18362088222800002
ACH-000454,-0.0518128210551
ACH-000458,-0.174155580542
ACH-000459,-0.387879296526
ACH-000460,-0.15785247498
ACH-000461,-0.18810962823600003
ACH-000463,-0.29580788077500003
ACH-000464,-0.405101588927
ACH-000466,-0.317438721507
ACH-000467,-0.6156536072150001
ACH-000468,0.0119501151397
ACH-000469,-0.32519650349
ACH-000470,-0.218633101073
ACH-000471,-0.265400305923
ACH-000472,-0.25077925956
ACH-000473,-0.33877186293000006
ACH-000475,-0.29738295548300003
ACH-000476,-0.469764993909
ACH-000477,-0.140635759951
ACH-000480,-0.37074162547300005
ACH-000481,-0.44367721956600004
ACH-000483,0.0742723689817
ACH-000484,-0.325149689599
ACH-000485,-0.24883744956
ACH-000486,-0.388774806492
ACH-000487,-0.37467744321
ACH-000488,-0.137914768588
ACH-000490,-0.36734256176299995
ACH-000491,-0.283415246871
ACH-000495,-0.30728183420099997
ACH-000496,-0.08137861211289998
ACH-000499,-0.262758477431
ACH-000500,-0.112152542237
ACH-000502,-0.302326106029
ACH-000503,0.046140924559899994
ACH-000505,-0.293552075213
ACH-000507,-0.407811653143
ACH-000510,-0.456217460204
ACH-000511,-0.131757350472
ACH-000512,-0.308624916151
ACH-000516,-0.34430289850100004
ACH-000517,-0.285601869212
ACH-000518,-0.42359848992
ACH-000520,-0.287417032247
ACH-000521,-0.136320803489
ACH-000522,-0.446602294144
ACH-000524,-0.249101491652
ACH-000527,-0.268411027413
ACH-000528,-0.0860459628502
ACH-000537,-0.332360202343
ACH-000541,-0.10828782280200001
ACH-000542,-0.281462612634
ACH-000544,-0.36055831159999996
ACH-000545,-0.422779913718
ACH-000547,-0.145285850219
ACH-000548,-0.454690320445
ACH-000549,-0.417567159204
ACH-000550,-0.104140308228
ACH-000552,-0.33797372662600006
ACH-000556,-0.197465430539
ACH-000557,-0.24922795389400001
ACH-000570,-0.117206602257
ACH-000571,-0.199622500339
ACH-000573,-0.243755229907
ACH-000576,-0.515616950222
ACH-000580,-0.262550677078
ACH-000584,-0.211906653301
ACH-000585,-0.179724764646
ACH-000588,-0.24886385921
ACH-000589,-0.286119479545
ACH-000591,0.0165830552996
ACH-000593,-0.45670518741000005
ACH-000600,-0.307740946274
ACH-000601,-0.28197525282200003
ACH-000604,-0.40012872994599996
ACH-000605,-0.331371685727
ACH-000606,-0.36166165639
ACH-000608,-0.315914676145
ACH-000614,-0.304859558487
ACH-000616,-0.44540511323
ACH-000618,-0.291285701086
ACH-000619,-0.21571064488400002
ACH-000620,-0.228436179252
ACH-000621,-0.10148661318800001
ACH-000622,-0.418268521033
ACH-000623,-0.225780670397
ACH-000624,-0.324349961111
ACH-000627,-0.326946629486
ACH-000630,-0.264533084731
ACH-000632,-0.36772826574
ACH-000633,-0.21484685858199998
ACH-000637,-0.23832739555500002
ACH-000638,-0.15861442034
ACH-000646,-0.255750485638
ACH-000647,-0.38091989178499996
ACH-000648,-0.547830385341
ACH-000649,-0.19912353407900002
ACH-000651,-0.153054759891
ACH-000652,-0.12036889714000001
ACH-000653,-0.340870611068
ACH-000657,-0.21498704591099999
ACH-000658,-0.492298119674
ACH-000661,-0.145144982377
ACH-000662,-0.397678594247
ACH-000663,-0.134297298184
ACH-000665,-0.269736202516
ACH-000671,-0.0989732393272
ACH-000673,-0.36620277867299994
ACH-000676,-0.38769066284000003
ACH-000677,-0.33615369559
ACH-000681,-0.0491515804199
ACH-000682,-0.195807066424
ACH-000683,-0.44034928036399995
ACH-000684,-0.47489673123899995
ACH-000688,-0.00454284602722
ACH-000693,-0.314245672661
ACH-000694,-0.255821777185
ACH-000695,-0.43246282309600004
ACH-000696,-0.307140404218
ACH-000697,-0.33462708228599997
ACH-000699,-0.258962973044
ACH-000701,-0.21334779774
ACH-000706,-0.390214359974
ACH-000711,-0.168544071276
ACH-000713,-0.289305005274
ACH-000714,-0.35414622327699996
ACH-000718,-0.218546521378
ACH-000720,-0.265218999497
ACH-000721,-0.23516276367400002
ACH-000724,-0.24977429451400002
ACH-000725,-0.460245864035
ACH-000732,-0.251693347151
ACH-000734,-0.15368614681
ACH-000735,-0.41726273073299996
ACH-000736,-0.280803513809
ACH-000738,-0.12338762878699999
ACH-000746,-0.07577552040760001
ACH-000747,-0.32915449412500003
ACH-000748,-0.31577198287700003
ACH-000753,-0.37158322352799994
ACH-000756,-0.267326619397
ACH-000757,-0.10223281796599999
ACH-000758,-0.452634204081
ACH-000760,-0.22725594616
ACH-000763,-0.5816156617
ACH-000764,-0.09755453665510001
ACH-000765,-0.450173944366
ACH-000766,-0.36740207073799996
ACH-000767,-0.219313387133
ACH-000768,-0.379887256386
ACH-000769,-0.34433283796999997
ACH-000770,-0.30264959065499997
ACH-000771,-0.396199795828
ACH-000773,-0.440696167387
ACH-000776,-0.460671138398
ACH-000777,-0.273732264434
ACH-000778,-0.22963650799000002
ACH-000781,-0.309482163874
ACH-000782,-0.493814301996
ACH-000783,-0.231976657493
ACH-000784,-0.09550308572080002
