,PET112 (5188)
ACH-000004,-0.136449382325
ACH-000007,-0.28492827514400004
ACH-000009,-0.249952095211
ACH-000011,0.0661458281987
ACH-000012,-0.369180376403
ACH-000013,-0.303758646809
ACH-000014,-0.314430532594
ACH-000015,-0.43242587359800005
ACH-000017,-0.134127672728
ACH-000018,-0.37473222443099996
ACH-000019,-0.39254337033
ACH-000021,-0.18927683174600002
ACH-000022,-0.42956399222099995
ACH-000025,-0.479231925109
ACH-000028,-0.42295087629100003
ACH-000030,-0.267858907882
ACH-000035,-0.363210117904
ACH-000036,0.0363785830331
ACH-000037,-0.439138852645
ACH-000039,-0.243394300513
ACH-000040,-0.218730368651
ACH-000041,-0.33045797828699996
ACH-000042,-0.0623130182884
ACH-000045,-0.265412165555
ACH-000047,-0.406492640586
ACH-000052,-0.37708692954899997
ACH-000053,-0.269858832667
ACH-000054,-0.0571670693898
ACH-000055,-0.0778711687782
ACH-000060,-0.394939222924
ACH-000067,-0.06326320660830001
ACH-000070,-0.493650394054
ACH-000075,-0.335046865799
ACH-000078,-0.160636642854
ACH-000082,-0.106785253093
ACH-000085,-0.313175085861
ACH-000086,-0.49507884701899996
ACH-000087,-0.5635464213100001
ACH-000092,-0.125493733375
ACH-000095,-0.0962559850453
ACH-000097,0.00038793456743099996
ACH-000098,-0.251751451978
ACH-000099,-0.295024920169
ACH-000108,-0.0267514602305
ACH-000113,-0.403728128813
ACH-000115,-0.235870402317
ACH-000116,-0.29284928333099997
ACH-000118,-0.410381975123
ACH-000120,-0.213928951266
ACH-000123,-0.378831763834
ACH-000127,-0.569605292639
ACH-000128,-0.593030784829
ACH-000132,-0.315367458958
ACH-000133,-0.174832651175
ACH-000137,-0.108543584264
ACH-000138,-0.256923376707
ACH-000142,-0.239501205977
ACH-000143,-0.481714720808
ACH-000146,-0.153721958361
ACH-000148,-0.30139079056400003
ACH-000150,-0.698669199216
ACH-000152,-0.31616984044199997
ACH-000153,-0.392535531416
ACH-000159,-0.18511523087
ACH-000160,-0.352589326844
ACH-000163,-0.384892095406
ACH-000167,-0.18498675566300002
ACH-000168,0.0534968741715
ACH-000169,-0.330574444527
ACH-000178,-0.272483047988
ACH-000182,-0.37911249155999993
ACH-000183,-0.5146407124360001
ACH-000188,-0.236376708922
ACH-000189,-0.334969502806
ACH-000190,-0.545960011897
ACH-000198,-0.0829261240102
ACH-000204,-0.36255211982
ACH-000206,-0.28495380503199996
ACH-000207,-0.515414434673
ACH-000211,-0.45472988153800004
ACH-000215,-0.239072393865
ACH-000221,-0.545959225632
ACH-000222,-0.265551105547
ACH-000223,-0.276548319882
ACH-000226,-0.173098179866
ACH-000227,-0.513174157208
ACH-000228,-0.196836179842
ACH-000231,-0.234147763047
ACH-000232,-0.419123872332
ACH-000233,-0.19035802100000002
ACH-000234,-0.295999530185
ACH-000235,-0.155564620393
ACH-000237,-0.12153873664999999
ACH-000238,-0.471036973784
ACH-000243,-0.223569352359
ACH-000244,-0.0110771118506
ACH-000246,-0.44710722841600004
ACH-000248,-0.455438044925
ACH-000250,0.083653577846
ACH-000251,-0.480506040119
ACH-000253,-0.0785954199867
ACH-000255,-0.133063929143
ACH-000256,0.038684263716
ACH-000257,-0.563968582782
ACH-000258,-0.546040812914
ACH-000259,-0.5371116640770001
ACH-000260,-0.230387604474
ACH-000261,-0.206424977978
ACH-000262,-0.41706524133199996
ACH-000263,-0.005466421262020001
ACH-000264,-0.209133140334
ACH-000265,-0.587827452883
ACH-000266,-0.0791199038237
ACH-000272,-0.179585820347
ACH-000273,-0.334255984431
ACH-000274,-0.209026620227
ACH-000277,-0.304109204188
ACH-000278,-0.131552012468
ACH-000279,-0.5728246143819999
ACH-000280,-0.365856282891
ACH-000281,-0.380039041418
ACH-000288,-0.39734938278899995
ACH-000291,-0.1266364627
ACH-000293,-0.282088987841
ACH-000294,-0.412327154046
ACH-000295,-0.266070296851
ACH-000296,-0.30552155329799996
ACH-000302,-0.368897601748
ACH-000304,-0.234376252973
ACH-000307,-0.284031758242
ACH-000308,-0.366090559222
ACH-000310,-0.223479737584
ACH-000311,-0.0774929395764
ACH-000312,-0.517525560641
ACH-000315,0.06387329148040001
ACH-000316,-0.326983472217
ACH-000317,-0.675867326638
ACH-000318,-0.399341712837
ACH-000319,-0.10767614369
ACH-000320,-0.5483412084920001
ACH-000322,-0.291236836833
ACH-000323,-0.262663110853
ACH-000324,-0.21949945620900002
ACH-000329,-0.34784008921899995
ACH-000330,-0.329227092874
ACH-000331,-0.289963079583
ACH-000332,0.137070727831
ACH-000334,-0.143273844392
ACH-000335,-0.47994574674999996
ACH-000336,-0.189800734073
ACH-000337,-0.151530690886
ACH-000339,-0.248172373505
ACH-000341,-0.295435792739
ACH-000348,-0.148590220927
ACH-000350,-0.334283770289
ACH-000352,-0.261274601307
ACH-000356,-0.39305638780599994
ACH-000361,-0.322773241726
ACH-000362,0.0163878077285
ACH-000363,-0.262401005203
ACH-000364,-0.401519914874
ACH-000365,-0.246978978149
ACH-000366,-0.22592510965399998
ACH-000368,-0.278425196659
ACH-000374,-0.541992721008
ACH-000375,-0.374901157712
ACH-000376,-0.37293551824
ACH-000381,-0.36617972260399995
ACH-000383,-0.240642660259
ACH-000387,-0.235587370596
ACH-000389,-0.151910184617
ACH-000390,-0.225230843528
ACH-000393,-0.279790627423
ACH-000395,0.11043679299300001
ACH-000397,0.0370531965529
ACH-000401,-0.0901505240232
ACH-000402,-0.19169348310400003
ACH-000403,-0.148032015482
ACH-000404,-0.42414410959
ACH-000406,-0.391302121794
ACH-000407,-0.10904014288200001
ACH-000408,-0.597361758562
ACH-000410,-0.164512043696
ACH-000411,-0.146064037954
ACH-000414,-0.226227372309
ACH-000415,-0.331188024333
ACH-000416,-0.0959850675072
ACH-000420,-0.140245638803
ACH-000421,-0.22237880625
ACH-000424,-0.498213383597
ACH-000425,-0.128222591766
ACH-000426,-0.0839159897044
ACH-000427,-0.205833343583
ACH-000433,-0.356030313827
ACH-000436,-0.101497361753
ACH-000444,-0.26590561813999997
ACH-000445,-0.29021402996
ACH-000448,-0.09034505814760001
ACH-000450,-0.272945370317
ACH-000452,-0.0507475238248
ACH-000454,-0.8549443041660001
ACH-000458,-0.59525430749
ACH-000459,-0.918420102923
ACH-000460,-0.293537247887
ACH-000461,-0.6321219298399999
ACH-000463,-0.21579959947500002
ACH-000464,-0.206886337144
ACH-000466,-0.320796942395
ACH-000467,-0.529406309641
ACH-000468,-0.384904453593
ACH-000469,-0.32411401974599996
ACH-000470,-0.143386349306
ACH-000471,-0.12025069883600001
ACH-000472,-0.165030220435
ACH-000473,-0.402045565221
ACH-000475,-0.129637574882
ACH-000476,-0.635171733073
ACH-000477,-0.45713624751000004
ACH-000480,-0.58099687539
ACH-000481,-0.12920792517899998
ACH-000483,-0.295601807221
ACH-000484,-0.103209958607
ACH-000485,-0.301216419435
ACH-000486,-0.299043182955
ACH-000487,-0.307568886162
ACH-000488,-0.43085502337700005
ACH-000490,-0.357038480959
ACH-000491,-0.210641152272
ACH-000495,0.00467230063432
ACH-000496,-0.049541115162100004
ACH-000499,-0.25126692054099997
ACH-000500,-0.301601809333
