,S100A1 (6271)
ACH-000004,-0.13674097784000003
ACH-000007,0.0265641469124
ACH-000009,-0.331335202555
ACH-000011,-0.0395813895812
ACH-000012,-0.08740940250460001
ACH-000013,-0.08353404786969999
ACH-000014,-0.389497493165
ACH-000015,-0.21053843030299998
ACH-000017,-0.126165203065
ACH-000018,-0.18627122233600002
ACH-000019,-0.204375732028
ACH-000021,-0.293099638668
ACH-000022,-0.19913153660100003
ACH-000025,-0.033391647345799996
ACH-000028,-0.219783623579
ACH-000030,-0.012107898643
ACH-000035,-0.0705685986084
ACH-000036,0.015627223867200002
ACH-000037,0.0510778004694
ACH-000039,0.0140207962744
ACH-000040,-0.0027970752517800005
ACH-000041,-0.062008009276900006
ACH-000042,-0.164521597715
ACH-000045,-0.0422684893736
ACH-000047,-0.199591667275
ACH-000052,-0.24709150703299998
ACH-000053,-0.08067576740960002
ACH-000054,-0.228159780766
ACH-000055,-0.378023625154
ACH-000060,0.05375797410730001
ACH-000067,-0.044031999981899994
ACH-000070,-0.00635125471866
ACH-000075,-0.253182192493
ACH-000078,-0.20824336796100001
ACH-000082,-0.108378259842
ACH-000085,-0.136875943519
ACH-000086,-0.380486020726
ACH-000087,-0.026948747791
ACH-000092,-0.202084099147
ACH-000095,-0.125022326276
ACH-000097,-0.321909051191
ACH-000098,-0.263505961144
ACH-000099,-0.162193815257
ACH-000108,-0.231852493037
ACH-000113,-0.0983318297263
ACH-000115,-0.0056026900746800005
ACH-000116,-0.147765609179
ACH-000118,-0.19374744626200002
ACH-000120,-0.14685423900900002
ACH-000123,0.0028282120129200002
ACH-000127,-0.17806260268100002
ACH-000128,0.00439905856641
ACH-000132,-0.179722144657
ACH-000133,-0.281428566862
ACH-000137,-0.0670486670682
ACH-000138,-0.10128298354800001
ACH-000142,-0.114545686392
ACH-000143,-0.156004290445
ACH-000146,-0.009859704665799999
ACH-000148,-0.129318965091
ACH-000150,-0.08332526846310001
ACH-000152,-0.274856571812
ACH-000153,-0.5382239871019999
ACH-000159,0.0226529349481
ACH-000160,0.0866936127531
