,CCDC28B (79140)
ACH-000004,-0.101555619717
ACH-000007,-0.326630758013
ACH-000009,-0.0071727991201199996
ACH-000011,-0.161616084584
ACH-000012,-0.055576094741599996
ACH-000013,-0.229059780833
ACH-000014,-0.177832076895
ACH-000015,-0.155750924931
ACH-000017,-0.11968237444
ACH-000018,-0.12945517077
ACH-000019,-0.19640634076299998
ACH-000021,-0.0167043293005
ACH-000022,-0.08668650569849999
ACH-000025,-0.085171588413
ACH-000028,-0.0493650382024
ACH-000030,-0.062255594386499996
ACH-000035,-0.304777151036
ACH-000036,-0.0214723792699
ACH-000037,-0.144375030624
ACH-000039,-0.178564890004
ACH-000040,-0.296614612412
ACH-000041,-0.042385644207300004
ACH-000042,-0.105352362211
ACH-000045,-0.112308272731
ACH-000047,-0.129216134779
ACH-000052,-0.25201137565299997
ACH-000053,-0.0461609139539
ACH-000054,0.009763593012690001
ACH-000055,-0.274975806989
ACH-000060,-0.101538351117
ACH-000067,-0.011238104909
ACH-000070,0.00182671198769
ACH-000075,-0.369164882854
ACH-000078,-0.0479735840433
ACH-000082,-0.060239791488300005
ACH-000085,-0.343165089859
ACH-000086,-0.285246330318
ACH-000087,-0.301874098424
ACH-000092,-0.36393330988899997
ACH-000095,-0.125204598161
ACH-000097,-0.118330272117
ACH-000098,-0.259755163313
ACH-000099,-0.042989055123600003
ACH-000108,-0.159286222344
ACH-000113,-0.173001656296
ACH-000115,-0.024622283119600002
ACH-000116,-0.061046532085699996
ACH-000118,-0.09096268287149999
ACH-000120,-0.208742195704
ACH-000123,-0.29939378976
ACH-000127,-0.0792770003394
ACH-000128,-0.0377206092056
ACH-000132,-0.0177736579359
ACH-000133,-0.268923696004
ACH-000137,-0.127758127084
ACH-000138,-0.0392897488034
ACH-000142,-0.14045110023
ACH-000143,-0.020863523208299997
ACH-000146,-0.0114165993342
ACH-000148,-0.147601727065
ACH-000150,-0.528862382742
ACH-000152,-0.16024835804600002
ACH-000153,-0.36798974270999996
ACH-000159,-0.038834955103300005
ACH-000160,-0.07069419239860002
ACH-000163,-0.0661220557689
ACH-000167,-0.085950937582
ACH-000168,-0.16838893643800001
ACH-000169,-0.15527604187799998
ACH-000178,-0.103657299464
ACH-000182,-0.204563802918
ACH-000183,-0.18386983175500002
ACH-000188,-0.481286077878
ACH-000189,-0.43886423168399996
ACH-000190,-0.194318540561
ACH-000198,-0.00770405095601
ACH-000204,-0.06736189087019999
ACH-000206,-0.26703918952
ACH-000207,-0.107791458559
ACH-000211,-0.0778062121588
ACH-000215,-0.06126484209369999
ACH-000221,-0.13778342874399999
ACH-000222,-0.0566451088374
ACH-000223,-0.030978329284
ACH-000226,-0.0735459137406
ACH-000227,-0.0806197449599
ACH-000228,-0.125955356799
ACH-000231,-0.0621980096912
ACH-000232,-0.0220548685777
ACH-000233,-0.0187891165492
ACH-000234,-0.0254594990543
ACH-000235,-0.114744477249
ACH-000237,-0.253073110581
ACH-000238,-0.28047975109400003
ACH-000243,-0.147781120932
ACH-000244,-0.34839275153800003
ACH-000246,-0.150449711625
ACH-000248,-0.300178127347
ACH-000250,-0.09939705654760002
ACH-000251,-0.0548646038442
ACH-000253,-0.263992834402
ACH-000255,0.005137914082229999
ACH-000256,-0.365363748464
ACH-000257,-0.19292162724300002
ACH-000258,0.19617494791499998
ACH-000259,-0.109358683357
ACH-000260,-0.1490736281
ACH-000261,-0.108233406767
ACH-000262,-0.0469420476475
ACH-000263,-0.0790989744995
ACH-000264,-0.117272396253
ACH-000265,-0.07070265734839999
ACH-000266,0.0169015973264
ACH-000272,-0.0472616366584
ACH-000273,-0.27904365517900004
ACH-000274,-0.171963946652
ACH-000277,0.0421525347738
ACH-000278,-0.23011523436700002
ACH-000279,-0.20394144466800002
ACH-000280,-0.0559226682579
ACH-000281,-0.0677715302117
ACH-000288,-0.27891592819899996
ACH-000291,-0.004904094417010001
ACH-000293,-0.19077862441500001
ACH-000294,-0.011774403434999999
ACH-000295,-0.00259129668398
ACH-000296,-0.19092443070700002
ACH-000302,-0.199189104705
ACH-000304,-0.09851426373029999
ACH-000307,-0.08059617061869999
ACH-000308,-0.007392988880640001
ACH-000310,-0.04003400115880001
ACH-000311,0.0160916640487
ACH-000312,-0.237130118086
ACH-000315,0.154854121697
ACH-000316,-0.402393416839
ACH-000317,-0.0306561505083
ACH-000318,-0.210560902636
ACH-000319,-0.0599575828198
ACH-000320,-0.36155984889700005
ACH-000322,-0.06819841270930001
ACH-000323,-0.203445261743
ACH-000324,-0.237509773621
ACH-000329,-0.35106611600800003
ACH-000330,-0.126801147295
ACH-000331,-0.11506777622600001
ACH-000332,-0.116570447617
ACH-000334,-0.314745865931
ACH-000335,-0.314286901074
ACH-000336,0.169047757025
ACH-000337,-0.103154161533
ACH-000339,-0.0038662547274
ACH-000341,0.012693069899299999
ACH-000348,-0.113216655203
ACH-000350,-0.0246040415112
ACH-000352,-0.00361617560315
ACH-000356,-0.293228555214
ACH-000361,0.07756366647730001
ACH-000362,0.0119121792015
ACH-000363,0.058187241904699996
ACH-000364,-0.188056546157
ACH-000365,-0.158122610414
ACH-000366,-0.0586879844135
ACH-000368,-0.263946124245
ACH-000374,-0.201551391726
ACH-000375,-0.23642930470400003
ACH-000376,-0.123850274748
ACH-000381,-0.0236928504985
ACH-000383,-0.220939699892
ACH-000387,-0.26891361027399996
ACH-000389,-0.0316895600735
ACH-000390,-0.124282298773
ACH-000393,-0.0183129543457
ACH-000395,-0.0312556447588
ACH-000397,-0.0108873224868
ACH-000401,-0.203661004032
ACH-000402,-0.386840728276
ACH-000403,-0.16203158098200002
ACH-000404,-0.44647960802299996
ACH-000406,-0.0815516216229
ACH-000407,-0.223335279166
ACH-000408,-0.186862828525
ACH-000410,0.0356263918475
ACH-000411,-0.120461252017
ACH-000414,-0.07374885046099999
ACH-000415,-0.18883018676
ACH-000416,-0.11279914662999999
ACH-000420,-0.158913948489
ACH-000421,-0.109474444715
ACH-000424,-0.202125608068
ACH-000425,-0.11478651227
ACH-000426,-0.0816555537488
ACH-000427,-0.12445151446799999
ACH-000433,-0.07335651408379999
ACH-000436,-0.18637087774500002
ACH-000444,0.024875554629500002
ACH-000445,-0.20525136717700002
ACH-000448,-0.188017367229
ACH-000450,-0.256432080011
ACH-000452,-0.172678760068
ACH-000454,-0.00856789930072
ACH-000458,0.022765585206
ACH-000459,0.00809437066295
ACH-000460,-0.07385749540589999
ACH-000461,-0.10664443638900001
ACH-000463,-0.00720660973269
ACH-000464,-0.030804011043599998
ACH-000466,0.0530502798121
ACH-000467,-0.0979932481208
ACH-000468,-0.232409285643
ACH-000469,-0.18243243640700002
ACH-000470,0.110965645388
ACH-000471,-0.128709639914
ACH-000472,-0.0782117951458
ACH-000473,0.007182195771
ACH-000475,-0.145804126013
ACH-000476,-0.029697079010000002
ACH-000477,0.051098067211
ACH-000480,-0.10551893594799999
ACH-000481,0.0313270404706
ACH-000483,-0.0529290235875
ACH-000484,-0.311210636744
ACH-000485,-0.262095668626
ACH-000486,-0.18915037861499998
ACH-000487,-0.110678654389
ACH-000488,-0.148487907328
ACH-000490,-0.0424717211611
ACH-000491,-0.075567753904
ACH-000495,-0.114332201622
ACH-000496,-0.32296758919
ACH-000499,-0.21938216832899998
ACH-000500,0.0514944202645
ACH-000502,-0.13516458532199999
ACH-000503,-0.24014564228799998
ACH-000505,-0.0305040962049
ACH-000507,-0.187573254634
ACH-000510,-0.07392170453369999
ACH-000511,-0.171157609445
ACH-000512,-0.262129082458
ACH-000516,-0.15425328083599998
ACH-000517,0.010328405349799999
ACH-000518,-0.028752238522299998
ACH-000520,-0.24041016767200002
ACH-000521,-0.225477430089
ACH-000522,-0.171336467247
ACH-000524,-0.158839957166
ACH-000527,-0.169584997161
ACH-000528,-0.0209568187143
ACH-000537,-0.022593855674
ACH-000541,-0.221830185531
ACH-000542,-0.08880958990710001
ACH-000544,-0.11437783938200001
ACH-000545,-0.234523592021
ACH-000547,-0.42732701149999996
ACH-000548,-0.13180417240199999
ACH-000549,-0.217690789195
ACH-000550,-0.554575252489
ACH-000552,-0.108725185519
ACH-000556,-0.00233518384892
ACH-000557,-0.055186364702500004
ACH-000570,-0.13617758517
ACH-000571,-0.0929188983557
ACH-000573,-0.0869815764243
ACH-000576,-0.299454429803
ACH-000580,0.109894198152
ACH-000584,-0.043495705877599995
ACH-000585,-0.18872041810899998
ACH-000588,0.07139560661330001
ACH-000589,-0.0570280619619
ACH-000591,-0.129119058483
ACH-000593,-0.36589763715499996
ACH-000600,-0.1125747493
ACH-000601,-0.12361074701199999
ACH-000604,-0.08231674621519999
ACH-000605,-0.102857380164
ACH-000606,-0.221777650788
ACH-000608,-0.08969291931630001
ACH-000614,-0.306992610613
ACH-000616,0.0406559565143
ACH-000618,-0.13443405612
ACH-000619,-0.18906869889199998
ACH-000620,-0.11272486704700001
ACH-000621,-0.34107270211499996
ACH-000622,-0.312506147813
ACH-000623,-0.0585816299636
ACH-000624,-0.131736689262
ACH-000627,-0.33496380958599997
ACH-000630,-0.35587624953599994
ACH-000632,-0.151791176911
ACH-000633,-0.242213593612
ACH-000637,-0.19607372174100002
ACH-000638,-0.16996841080699998
ACH-000646,-0.0773518693288
ACH-000647,-0.0393455774857
ACH-000648,-0.5747610675
ACH-000649,-0.21871126054099999
ACH-000651,-0.152169095546
ACH-000652,-0.0424897360015
ACH-000653,-0.430119449986
ACH-000657,-0.180799155473
ACH-000658,-0.00204183124411
ACH-000661,-0.18894357723000002
ACH-000662,0.20222791954799998
ACH-000663,0.033948142499
ACH-000665,-0.108033583992
ACH-000671,-0.120084418498
ACH-000673,-0.218514427872
ACH-000676,-0.11730391508600001
ACH-000677,-0.158446689566
ACH-000681,-0.0995952908993
ACH-000682,-0.21683559100699998
ACH-000683,-0.223156493189
ACH-000684,-0.006972142738859999
ACH-000688,-0.267057898871
