,POLR1A (25885)
ACH-000800,-1.6029885395200003
ACH-000802,-1.73595310434
ACH-000804,-1.4364986963100002
ACH-000805,-1.49715561027
ACH-000809,-1.3984558299
ACH-000810,-1.22203143508
ACH-000811,-1.30599350606
ACH-000817,-1.42241227745
ACH-000819,-1.31144625285
ACH-000820,-1.27536842902
ACH-000821,-1.1241112372600002
ACH-000822,-1.42882490483
ACH-000823,-1.72621898958
ACH-000824,-1.5432373581299998
ACH-000827,-1.31860615635
ACH-000829,-1.48670413278
ACH-000831,-1.58945329775
ACH-000832,-1.2130910207799999
ACH-000833,-1.11334147966
ACH-000834,-1.44473757028
ACH-000835,-1.4718107761399999
ACH-000836,-0.962377123786
ACH-000837,-1.34088437248
ACH-000838,-1.32922900887
ACH-000839,-1.5582344886500001
ACH-000840,-1.4534006503999999
ACH-000841,-1.4291011473
ACH-000843,-1.46849828765
ACH-000846,-1.4472797682799998
ACH-000847,-1.5501560755700001
ACH-000848,-1.3218175073
ACH-000849,-1.35067408111
ACH-000851,-1.14555922875
ACH-000855,-1.6631976617700002
ACH-000856,-1.39684464518
ACH-000858,-1.4448885848700002
ACH-000859,-1.3606425812
ACH-000861,-1.53208865218
ACH-000862,-1.3688075441
ACH-000865,-1.48725445118
ACH-000866,-1.5776705512399998
ACH-000867,-1.4276962957600001
ACH-000869,-1.2303857636700002
ACH-000872,-1.3238256551
ACH-000873,-1.4685434591600002
ACH-000876,-1.5587421349200001
ACH-000878,-1.36780914199
ACH-000880,-1.40198917232
ACH-000881,-1.32950892848
ACH-000882,-1.26138323772
ACH-000884,-1.33751838356
ACH-000885,-1.49775742125
ACH-000887,-1.37440579583
ACH-000888,-1.36998359348
ACH-000889,-1.4165569960799997
ACH-000890,-1.31265924991
ACH-000896,-1.49305443738
ACH-000898,-1.33863063151
ACH-000900,-1.5413252162600002
ACH-000901,-1.5093993738799998
ACH-000905,-1.42130723676
ACH-000906,-1.63958761902
ACH-000907,-1.3585561386700002
ACH-000910,-1.55162095484
ACH-000911,-1.67381377299
ACH-000912,-1.3011846852200002
ACH-000913,-1.36770247925
ACH-000915,-1.44359951716
ACH-000916,-1.44454140097
ACH-000917,-1.60496933942
ACH-000921,-1.4804917133200002
ACH-000924,-1.41298420921
ACH-000926,-1.4412102818799999
ACH-000928,-1.28573170909
ACH-000929,-1.6007728401299999
ACH-000932,-1.32749657141
ACH-000935,-1.5240621804499999
ACH-000936,-1.2999409182
ACH-000937,-1.81649722582
ACH-000938,-1.41554176646
ACH-000939,-0.791154391866
ACH-000941,-1.43987050272
ACH-000943,-1.3583166468799999
ACH-000946,-1.3200843766099999
ACH-000947,-1.5011893915799999
ACH-000948,-1.3028417375
ACH-000950,-1.1513757400700002
ACH-000953,-1.88489376512
ACH-000957,-1.4157721836000001
ACH-000958,-1.41489350948
ACH-000960,-1.40824447424
ACH-000963,-2.5407480079400004
ACH-000968,-1.1416701926000001
ACH-000969,-1.33087718174
ACH-000973,-1.60458003109
ACH-000974,-1.6400504960100002
ACH-000975,-1.4006463038699999
ACH-000976,-1.5226670771899997
ACH-000978,-1.42057088745
ACH-000980,-1.46993496135
ACH-000984,-1.63419517657
ACH-000986,-1.39475546901
ACH-000988,-1.39175539153
ACH-000993,-1.55495524222
ACH-000994,-1.2569917918
ACH-000996,-1.3994769306200001
ACH-001001,-1.45575389448
ACH-001020,-1.25641538034
ACH-001028,-1.5465712781799998
ACH-001031,-1.50818743282
ACH-001038,-1.6313876999099999
ACH-001048,-1.5075702755000002
ACH-001050,-1.43351067253
ACH-001053,-1.3581710520899999
ACH-001054,-1.41094274492
ACH-001061,-1.14880193197
ACH-001067,-1.55538049731
ACH-001075,-1.4621927014200002
ACH-001096,-1.42081703052
ACH-001128,-0.902345113301
ACH-001134,-1.4289165713499998
ACH-001151,-1.42186671623
ACH-001163,-1.55054065534
ACH-001164,-1.2820054542200001
ACH-001173,-1.53872284472
ACH-001183,-1.20167621761
ACH-001184,-1.35563207746
ACH-001190,-1.30767305543
ACH-001192,-1.3462917999500001
ACH-001193,-1.42020751149
ACH-001196,-1.3835344272
ACH-001197,-1.4278692860100002
ACH-001205,-1.58397558866
ACH-001211,-1.37693123991
ACH-001212,-1.234325168
ACH-001228,-1.35973656475
ACH-001232,-1.3772864885
ACH-001239,-1.2675344237200001
ACH-001274,-1.5713831237
ACH-001275,-1.56964887347
ACH-001277,-1.14626765605
ACH-001278,-1.5322744022900001
ACH-001280,-1.66152067201
ACH-001283,-1.3015401080700002
ACH-001289,-1.42875190927
ACH-001295,-1.57254951706
ACH-001300,-1.44046114303
ACH-001301,-1.25817133779
ACH-001302,-1.3897168790999999
ACH-001303,-1.3947445642899998
ACH-001306,-1.64262131807
ACH-001318,-1.4316867055700002
ACH-001322,-1.51175626189
ACH-001328,-1.42083743122
ACH-001332,-1.31944939209
ACH-001333,-1.45742084129
ACH-001336,-1.432393466
ACH-001340,-1.3199138616700001
ACH-001346,-1.4778077256
ACH-001353,-1.54350331324
ACH-001354,-1.46807297635
ACH-001367,-1.14230467735
ACH-001368,-1.3876168604499999
ACH-001374,-2.0343447551800002
ACH-001375,-1.31074761088
ACH-001377,-1.5718243804899998
ACH-001380,-1.40957154818
ACH-001391,-1.53328009345
ACH-001407,-1.40678638521
ACH-001408,-1.37479066372
ACH-001413,-1.5118547787799999
ACH-001430,-1.2369217478299999
ACH-001431,-1.15828806752
ACH-001450,-1.13559117649
ACH-001496,-1.10386428561
ACH-001500,-1.3331662360299998
ACH-001521,-1.7092852336500002
ACH-001523,-1.3768886042
ACH-001532,-1.4956212875200001
ACH-001536,-1.4922391783200002
ACH-001550,-1.3038327137799999
ACH-001552,-1.66102696109
ACH-001554,-1.40172032988
ACH-001645,-1.60125050511
ACH-001654,-1.46193273132
ACH-001715,-1.24540003463
ACH-001735,-1.67833851285
ACH-001736,-1.60884477116
ACH-001737,-1.86902394707
ACH-001740,-1.18709740638
ACH-001745,-1.24489120915
ACH-001750,-1.46767031903
ACH-001765,-1.21532031199
ACH-001956,-1.21130980105
ACH-001957,-1.16988614307
