,IQCF2 (389123)
ACH-000004,-0.241879925862
ACH-000007,-0.0558443540881
ACH-000009,-0.139376687726
ACH-000011,-0.150629532608
ACH-000012,-0.22101110952199998
ACH-000013,-0.0163767509563
ACH-000014,-0.24454831331399998
ACH-000015,-0.22963868243299998
ACH-000017,0.056039501582500005
ACH-000018,-0.212544462302
ACH-000019,0.0404414711
ACH-000021,-0.228951708986
ACH-000022,-0.11735410351600001
ACH-000025,-0.25433653953
ACH-000028,-0.0947762832122
ACH-000030,-0.134386651309
ACH-000035,-0.030409558903099997
ACH-000036,-0.108835635889
ACH-000037,-0.209702923009
ACH-000039,-0.19546591532699997
ACH-000040,-0.23156664418900003
ACH-000041,0.110103705411
ACH-000042,-0.316502037264
ACH-000045,-0.22453410013099998
ACH-000047,-0.106768174945
ACH-000052,-0.148750161237
ACH-000053,-0.198751258253
ACH-000054,-0.236490321686
ACH-000055,-0.194987621893
ACH-000060,-0.324949801766
ACH-000067,-0.209664237264
ACH-000070,-0.0932393781502
ACH-000075,-0.179271177894
ACH-000078,-0.00841177344645
ACH-000082,-0.10454309936100001
ACH-000085,-0.10111628779300001
ACH-000086,-0.112513869936
ACH-000087,0.0271962476034
ACH-000092,-0.101787022415
ACH-000095,-0.111658769
ACH-000097,-0.05203774003719999
ACH-000098,-0.133900832352
ACH-000099,-0.062482153615899996
ACH-000108,-0.188397682564
ACH-000113,-0.22807406866399998
ACH-000115,-0.16952584968899997
ACH-000116,-0.132056627485
ACH-000118,-0.17123891317200002
ACH-000120,0.155244378406
ACH-000123,-0.12565498328
ACH-000127,-0.132839885946
ACH-000128,-0.23621675393599997
ACH-000132,-0.0732267606777
ACH-000133,-0.16758458793
ACH-000137,-0.294059963903
ACH-000138,-0.224333102394
ACH-000142,-0.20198804600499998
ACH-000143,-0.209819714146
ACH-000146,-0.171085594802
ACH-000148,-0.0932571579966
ACH-000150,-0.395322093516
ACH-000152,-0.284467644949
ACH-000153,-0.0719942517965
ACH-000159,-0.129954759599
ACH-000160,-0.18778401284200003
ACH-000163,-0.0500581137886
ACH-000167,-0.0571557457846
ACH-000168,-0.177839923185
ACH-000169,-0.32862391153299997
ACH-000178,-0.155418026943
ACH-000182,-0.18615371010200002
ACH-000183,-0.14326165962600002
ACH-000188,-0.249682482297
