,PBLD (64081)
ACH-000243,-0.320991334957
ACH-000244,-0.0614587893167
ACH-000246,-0.12975112995899998
ACH-000248,-0.34939062422
ACH-000250,-0.29420069225699996
ACH-000251,-0.47830975999200004
ACH-000253,-0.052057368941400006
ACH-000255,-0.465471374219
ACH-000256,-0.371364852796
ACH-000257,-0.540244330031
ACH-000258,0.13660647627699998
ACH-000259,-0.132164894369
ACH-000260,-0.217971025435
ACH-000261,-0.208964009115
ACH-000262,-0.228316560093
ACH-000263,-0.422680509001
ACH-000264,-0.221001822659
ACH-000265,-0.303521426344
ACH-000266,-0.168864947362
ACH-000272,-0.303161959356
ACH-000273,-0.35397783540399996
ACH-000274,-0.100647889931
ACH-000277,-0.07609253346030001
ACH-000278,-0.130564044584
ACH-000279,-0.140479730568
ACH-000280,-0.188008674116
ACH-000281,-0.0587481855581
ACH-000288,-0.33844933630999996
ACH-000291,-0.224122692502
ACH-000293,-0.1881084596
ACH-000294,-0.25925235931999996
ACH-000295,0.08689939422260001
ACH-000296,-0.537696507663
ACH-000302,-0.21353230577500001
ACH-000304,-0.260422494032
ACH-000307,-0.104840374077
ACH-000308,-0.215014858481
ACH-000310,-0.40033579623300003
ACH-000311,-0.304609666397
ACH-000312,-0.227463683969
ACH-000315,-0.35015701311700004
ACH-000316,-0.236186010244
ACH-000317,-0.09486339221909999
ACH-000318,-0.202593466017
ACH-000319,-0.33726967498300003
ACH-000320,-0.34486738202
ACH-000322,-0.19699487826499998
ACH-000323,-0.287755039114
ACH-000324,-0.22359132191199999
ACH-000329,-0.11005546390200001
ACH-000330,-0.016396488714000002
ACH-000331,-0.406185282221
ACH-000332,-0.19450910943799998
ACH-000334,-0.203979398009
ACH-000335,-0.21659818691
ACH-000336,-0.358525132434
ACH-000337,-0.10283455059699999
ACH-000339,-0.28793248556699996
ACH-000341,-0.11647442688899999
ACH-000348,-0.105197616537
ACH-000350,-0.264556533658
ACH-000352,-0.225993244804
ACH-000356,-0.19890058870400001
ACH-000361,-0.21739042821199997
ACH-000362,-0.242324275756
ACH-000363,-0.154679306362
ACH-000364,-0.169510723382
ACH-000365,-0.24895159644900003
ACH-000366,-0.288996275195
ACH-000368,-0.19899700002
ACH-000374,-0.363855529054
ACH-000375,-0.42844969176700004
ACH-000376,-0.340608372127
ACH-000381,-0.38707509109
ACH-000383,-0.168765496825
ACH-000387,-0.226865561178
ACH-000389,-0.426468225189
ACH-000390,-0.40113400629600005
ACH-000393,-0.25710073273
ACH-000395,-0.0630233935159
ACH-000397,-0.161141314673
ACH-000401,-0.052109456859900004
ACH-000402,-0.49512509449600006
ACH-000403,-0.270023417401
ACH-000404,-0.169896307871
ACH-000406,-0.245189626201
ACH-000407,-0.13134890610799999
ACH-000408,-0.336159921258
ACH-000410,-0.431198911901
ACH-000411,0.0020214997104
ACH-000414,-0.18382312802499998
ACH-000415,-0.32895925363699996
ACH-000416,-0.20266692528799998
ACH-000420,-0.324011168955
ACH-000421,-0.17572340332199998
ACH-000424,-0.19641034898200002
ACH-000425,-0.264448660191
ACH-000426,-0.0656810690943
ACH-000427,-0.314977224206
ACH-000433,-0.286833658218
ACH-000436,0.0364189094437
ACH-000444,-0.0757173875358
ACH-000445,-0.18405988792599998
ACH-000448,-0.18160582308200002
ACH-000450,-0.174309851763
ACH-000452,-0.375115947545
ACH-000454,-0.318944919577
ACH-000458,0.032459049685400004
ACH-000459,-0.295015491033
ACH-000460,-0.192313800171
ACH-000461,-0.11061590045299999
ACH-000463,-0.250562998478
ACH-000464,-0.25000235423
ACH-000466,-0.154699264713
ACH-000467,-0.0986715621573
ACH-000468,-0.390948124495
ACH-000469,-0.389736583208
ACH-000470,-0.323996250118
ACH-000471,-0.19566102819000003
ACH-000472,-0.33851772183
ACH-000473,-0.165595922937
ACH-000475,-0.225633875046
ACH-000476,-0.130870042611
ACH-000477,-0.09500376706369999
ACH-000480,-0.15686804042400002
ACH-000481,-0.231557114381
ACH-000483,-0.158899843371
ACH-000484,-0.106848699953
ACH-000485,-0.0541747227438
ACH-000486,-0.205718519008
ACH-000487,-0.1312750715
ACH-000488,-0.106192232586
ACH-000490,-0.6825391990430001
ACH-000491,-0.363560969367
ACH-000495,-0.524569498646
ACH-000496,-0.24905017582199998
ACH-000499,-0.42269055507200004
ACH-000500,-0.029702580920899998
ACH-000502,-0.252280156114
ACH-000503,-0.20332553799000003
ACH-000505,-0.11056010691500001
ACH-000507,-0.20343067091800002
ACH-000510,-0.39958060944300006
ACH-000511,-0.30026154376200004
ACH-000512,0.09159711211169999
ACH-000516,-0.12152164163899999
ACH-000517,-0.190364120155
ACH-000518,-0.194375733316
ACH-000520,-0.308605005694
ACH-000521,-0.1470263844
ACH-000522,-0.24443166870400002
ACH-000524,-0.119994974628
ACH-000527,-0.245155402084
ACH-000528,-0.11937583737299999
ACH-000537,-0.225254500202
ACH-000541,-0.182484745328
ACH-000542,-0.236287031545
ACH-000544,-0.245060432725
ACH-000545,-0.383065488142
ACH-000547,-0.288871706228
ACH-000548,-0.18960771756499997
ACH-000549,-0.243553934312
ACH-000550,-0.299743287527
ACH-000552,-0.225040207301
ACH-000556,-0.404560637477
ACH-000557,-0.0402333945843
ACH-000570,-0.265162662703
ACH-000571,-0.19039087110800001
ACH-000573,-0.117406364221
ACH-000576,-0.261989449825
ACH-000580,-0.130652588328
ACH-000584,-0.04194973129269999
ACH-000585,-0.240736584852
ACH-000588,-0.200010982001
ACH-000589,-0.195450877278
ACH-000591,-0.467515122075
ACH-000593,-0.283467953955
ACH-000600,-0.205836325071
ACH-000601,-0.156837171207
ACH-000604,-0.027090681715000002
ACH-000605,-0.054654047054
ACH-000606,-0.305794927577
ACH-000608,-0.230233825579
ACH-000614,-0.06765387879069999
ACH-000616,-0.355201428449
ACH-000618,-0.419540431332
ACH-000619,-0.39182843456
ACH-000620,-0.119148700274
ACH-000621,-0.137916884506
ACH-000622,-0.317966169424
ACH-000623,-0.297420622508
ACH-000624,-0.185729966923
ACH-000627,-0.350629338416
ACH-000630,-0.559421895295
ACH-000632,-0.145932826106
ACH-000633,-0.131631792126
ACH-000637,-0.10247110363600001
ACH-000638,-0.367683901066
ACH-000646,-0.161106050829
ACH-000647,-0.32326172547800003
ACH-000648,-0.17525589563400001
ACH-000649,-0.338608286967
ACH-000651,-0.23070633141
ACH-000652,-0.250953725909
ACH-000653,-0.04871462845269999
ACH-000657,-0.246456181303
ACH-000658,-0.120855766248
ACH-000661,-0.123338624041
ACH-000662,0.0247922117201
ACH-000663,-0.145928446536
ACH-000665,-0.328549009038
ACH-000671,-0.19175272008900002
ACH-000673,-0.234114503345
ACH-000676,-0.277095289427
ACH-000677,-0.3003789779
ACH-000681,0.08250459984410001
ACH-000682,-0.332996506434
ACH-000683,-0.17155741366500002
ACH-000684,-0.37218901263400006
ACH-000688,-0.28658474853300003
ACH-000693,-0.360372344501
ACH-000694,-0.2338770473
ACH-000695,-0.17411517633999998
ACH-000696,-0.137337442985
ACH-000697,-0.544870194794
ACH-000699,-0.216864213139
ACH-000701,-0.324985343448
ACH-000706,-0.366686820386
ACH-000711,-0.32264693090700003
ACH-000713,-0.210754996137
ACH-000714,-0.334005446609
ACH-000718,-0.23293134763700002
ACH-000720,-0.277703878569
ACH-000721,-0.20295610367199998
ACH-000724,0.00865173317088
ACH-000725,-0.193195035181
ACH-000732,-0.463878359855
ACH-000734,-0.17861360625300002
ACH-000735,-0.311353145579
ACH-000736,-0.470162549961
ACH-000738,-0.256177482844
ACH-000746,-0.144091187936
ACH-000747,-0.42209891926
ACH-000748,-0.27712102860599996
ACH-000753,-0.23388760972699998
ACH-000756,-0.120836795695
ACH-000757,-0.19443560547299998
ACH-000758,-0.370261319804
ACH-000760,-0.108628785122
ACH-000763,0.016288072020499998
ACH-000764,0.067575009911
ACH-000765,-0.169098443716
ACH-000766,-0.301057306246
ACH-000767,-0.248642761886
ACH-000768,-0.303681240433
ACH-000769,-0.199928372541
ACH-000770,-0.28784543167
ACH-000771,-0.114083283026
ACH-000773,-0.390784727669
ACH-000776,-0.215612980944
ACH-000777,-0.20366717243000002
ACH-000778,-0.22324234682900002
ACH-000781,-0.21901040218899998
ACH-000782,-0.278298277935
ACH-000783,-0.172227660396
ACH-000784,-0.152909608526
ACH-000785,-0.22666668035
ACH-000787,-0.19316853768
ACH-000788,-0.22577396579300002
ACH-000791,-0.290316210928
ACH-000792,-0.08715744076279999
ACH-000794,-0.22985994976799998
ACH-000796,-0.34083870505099995
ACH-000799,-0.447932213129
ACH-000800,-0.09857002088269999
ACH-000802,-0.09837485268480001
ACH-000804,-0.193425602517
ACH-000805,-0.31640717575800004
ACH-000809,-0.17661442591899998
ACH-000810,-0.267248809538
ACH-000811,-0.295981733049
ACH-000817,-0.4487812676199999
ACH-000819,-0.256703690918
ACH-000820,-0.143169675852
ACH-000821,-0.605920760136
ACH-000822,-0.267272878817
ACH-000823,-0.037269225376400004
ACH-000824,-0.276080861337
ACH-000827,-0.153248321515
ACH-000829,-0.35978161155999994
ACH-000831,-0.302576002028
ACH-000832,-0.346751825208
ACH-000833,-0.513485647451
ACH-000834,-0.181806272192
ACH-000835,-0.258541529508
ACH-000836,-0.294922020006
ACH-000837,-0.37894385387699997
ACH-000838,-0.26653362494399996
ACH-000839,-0.298185735515
ACH-000840,-0.1327655287
ACH-000841,-0.188113204006
ACH-000843,-0.166606784776
ACH-000846,0.0030240997470799996
ACH-000847,-0.394087687887
ACH-000848,-0.353875712514
ACH-000849,-0.257895390917
ACH-000851,-0.23514075513799998
ACH-000855,-0.179582660354
ACH-000856,-0.20256709385299998
ACH-000858,-0.27222592794100003
ACH-000859,-0.5801027328589999
ACH-000861,-0.421618492006
ACH-000862,-0.283982882387
ACH-000865,-0.300229241114
ACH-000866,-0.22379020828
ACH-000867,-0.172081425201
ACH-000869,-0.23516045395100002
ACH-000872,-0.179270245366
ACH-000873,-0.46650859533600003
ACH-000876,-0.160190320919
ACH-000878,-0.294791605967
ACH-000880,-0.300954694003
ACH-000881,-0.25950454612
ACH-000882,-0.160814612705
ACH-000884,-0.221366565722
ACH-000885,-0.17082288805999998
ACH-000887,-0.195192363374
ACH-000888,-0.413583499909
ACH-000889,-0.23853744691999998
ACH-000890,-0.274492039242
ACH-000896,-0.389374971969
ACH-000898,-0.31647998948899997
ACH-000900,-0.167168296808
ACH-000901,-0.253011239261
ACH-000905,-0.361670929033
ACH-000906,-0.07460378052450001
ACH-000907,-0.40918201100199997
ACH-000910,-0.11941436433800001
ACH-000911,-0.251247955025
ACH-000912,-0.144350724848
ACH-000913,-0.294521670398
ACH-000915,-0.295535556781
ACH-000916,-0.578944233251
ACH-000917,-0.0326955861928
ACH-000921,-0.304568444143
ACH-000924,-0.22318928815699998
ACH-000926,-0.159054748068
ACH-000928,-0.297331880286
ACH-000929,-0.199110958982
ACH-000932,-0.258941484981
ACH-000935,-0.586975977771
ACH-000936,-0.47367304498400004
ACH-000937,-0.17083072408
ACH-000938,0.06305920872410001
ACH-000939,-0.31395009897500004
ACH-000941,-0.046910296053
ACH-000943,-0.23639910046999998
ACH-000946,-0.197891974599
ACH-000947,-0.265759151329
ACH-000948,-0.123251029649
ACH-000950,-0.295809470966
ACH-000953,-0.11246653058499999
ACH-000957,-0.31198536506700003
ACH-000958,-0.15874991303400002
ACH-000960,-0.202706155074
ACH-000963,-0.126054777191
ACH-000968,-0.311019377462
ACH-000969,-0.593698580788
ACH-000973,-0.36467607366099997
ACH-000974,-0.281013917384
ACH-000975,-0.311326478677
ACH-000976,-0.168869397387
ACH-000978,-0.47015585703699997
ACH-000980,-0.11827971703199999
ACH-000984,-0.31055788433000003
ACH-000986,-0.237135598238
ACH-000988,-0.313523963462
ACH-000993,-0.280109733865
ACH-000994,-0.438197203558
ACH-000996,-0.34563376032399995
ACH-001001,-0.17178180045000002
ACH-001020,-0.255955500911
ACH-001028,-0.298665986048
ACH-001031,-0.254927734022
ACH-001038,-0.261920748473
ACH-001048,-0.393859652455
ACH-001050,-0.228829972898
ACH-001053,-0.438824268254
ACH-001054,-0.251439241158
ACH-001061,-0.271493362731
ACH-001067,-0.144632334871
ACH-001075,-0.315454567791
ACH-001096,-0.25645937042399997
ACH-001128,-0.230752174769
ACH-001134,-0.294550093684
ACH-001151,-0.22294568157400002
ACH-001163,-0.339363445434
ACH-001164,-0.210787057749
ACH-001173,-0.32351723703699997
ACH-001183,-0.0920259976723
ACH-001184,-0.0353733355911
ACH-001190,-0.184176572779
ACH-001192,-0.50254263283
ACH-001193,-0.0191912308722
ACH-001196,-0.49925798700499996
ACH-001197,-0.228238149197
ACH-001205,-0.37299295365400004
ACH-001211,-0.49504619356000007
ACH-001212,-0.391277456469
ACH-001228,-0.040588257367300005
ACH-001232,-0.43528898873000005
ACH-001239,-0.15017554321499998
ACH-001274,-0.29845848231
ACH-001275,-0.22404188791
ACH-001277,-0.0311899033116
ACH-001278,-0.221491757346
ACH-001280,-0.33827812814400005
ACH-001283,-0.132263613376
ACH-001289,-0.17095386685699998
ACH-001295,-0.253419211549
ACH-001300,-0.287012610753
ACH-001301,-0.125198117787
ACH-001302,-0.32718350476999997
ACH-001303,-0.28538183479400003
ACH-001306,-0.373327852128
ACH-001318,-0.264582909182
ACH-001322,-0.188012787937
ACH-001328,-0.39601215226899994
ACH-001332,-0.0227838771142
ACH-001333,-0.43321940896600003
ACH-001336,-0.269030658547
ACH-001340,-0.166778255328
ACH-001346,-0.405760856095
ACH-001353,-0.18106868572700002
ACH-001354,-0.047234839288800005
ACH-001367,-0.0635798076354
ACH-001368,-0.19927970276
ACH-001374,-0.428824999014
ACH-001375,-0.0703135701269
ACH-001377,-0.204940513256
ACH-001380,-0.166559120339
ACH-001391,-0.17010353095199998
ACH-001407,-0.133596381885
ACH-001408,-0.0563274186114
ACH-001413,-0.557712639378
ACH-001430,-0.18699250760299999
ACH-001431,-0.23772342461399998
ACH-001450,-0.176986662052
ACH-001496,-0.378888977444
ACH-001500,-0.181128094008
ACH-001521,-0.48771732661600004
ACH-001523,-0.292498009394
ACH-001532,-0.199952866344
ACH-001536,-0.0621766702489
ACH-001550,-0.24995839011999998
ACH-001552,-0.0300528283234
ACH-001554,-0.296162964118
ACH-001645,-0.262693919535
ACH-001654,-0.20417998268399998
ACH-001715,-0.331122060053
ACH-001735,-0.21221953741
ACH-001736,-0.0609984207994
ACH-001737,-0.23150960246999996
ACH-001740,-0.177819102058
ACH-001745,-0.231269184162
ACH-001750,-0.0241109922292
ACH-001765,-0.16009560266200001
ACH-001956,-0.256939322758
ACH-001957,-0.302545310188
