,NDNL2 (56160)
ACH-000004,-1.28296786127
ACH-000007,-1.1753496537600001
ACH-000009,-0.842151479259
ACH-000011,-1.0680975756
ACH-000012,-0.9382456325480001
ACH-000013,-1.35496512645
ACH-000014,-1.1851959855399998
ACH-000015,-1.09591969199
ACH-000017,-0.9146373543340001
ACH-000018,-0.9366430286059999
ACH-000019,-0.812910482445
ACH-000021,-1.33140316723
ACH-000022,-1.2974798912799999
ACH-000025,-1.03922258804
ACH-000028,-0.889724760827
ACH-000030,-0.9270951769069999
ACH-000035,-1.13597703239
ACH-000036,-0.9678626214180001
ACH-000037,-1.612851574
ACH-000039,-0.8990695757230001
ACH-000040,-1.2015560156
ACH-000041,-1.06120959155
ACH-000042,-1.25042779177
ACH-000045,-0.978586015334
ACH-000047,-1.0851474726600001
ACH-000052,-1.23814061082
ACH-000053,-0.8671205927050001
ACH-000054,-1.0818266566799999
ACH-000055,-1.32457912583
ACH-000060,-0.8882004856479999
ACH-000067,-1.29006982456
ACH-000070,-0.8598552955750001
ACH-000075,-1.11047439061
ACH-000078,-1.05766806919
ACH-000082,-0.739796859236
ACH-000085,-1.09946558386
ACH-000086,-0.940578100177
ACH-000087,-0.799953523563
ACH-000092,-1.02072941785
ACH-000095,-1.07011737611
ACH-000097,-1.1067009591899999
ACH-000098,-0.960359716522
ACH-000099,-0.691293158183
ACH-000108,-0.8276088127339999
ACH-000113,-1.05883304869
ACH-000115,-0.665910520237
ACH-000116,-1.35915994068
ACH-000118,-1.1249436535
ACH-000120,-0.7302481004100001
ACH-000123,-0.8347210430769999
ACH-000127,-0.895509001481
ACH-000128,-0.958195421864
ACH-000132,-0.848591298529
ACH-000133,-1.1015084897
ACH-000137,-1.39078270091
ACH-000138,-0.836559388057
ACH-000142,-1.090027868
ACH-000143,-1.22935676117
ACH-000146,-1.33371249779
ACH-000148,-1.08320766219
ACH-000150,-0.662206508366
ACH-000152,-0.886517587492
ACH-000153,-0.6761535942
ACH-000159,-0.713888224414
ACH-000160,-1.1009726657799999
ACH-000163,-1.5954513022499999
ACH-000167,-0.917214109674
ACH-000168,-1.28413622833
ACH-000169,-1.1636743605
ACH-000178,-1.25633398652
ACH-000182,-1.09165229085
ACH-000183,-0.712392240848
ACH-000188,-1.03361214854
ACH-000189,-1.1909727992499999
ACH-000190,-1.09063492865
ACH-000198,-1.1049179296
ACH-000204,-0.858592985404
ACH-000206,-1.40358677911
ACH-000207,-0.7439258925910001
ACH-000211,-0.924786840546
ACH-000215,-0.911679378525
ACH-000221,-0.9959445386319999
ACH-000222,-0.784343087403
ACH-000223,-0.8601015754200001
ACH-000226,-0.8861508852860001
ACH-000227,-0.740811048092
ACH-000228,-1.46292667778
ACH-000231,-1.03412316954
ACH-000232,-1.04695883463
ACH-000233,-1.0438336590700001
ACH-000234,-0.8984548200920001
ACH-000235,-0.944106162804
ACH-000237,-1.3501280016600001
ACH-000238,-1.1737452185200001
ACH-000243,-1.21119895302
ACH-000244,-1.19203743921
ACH-000246,-1.0767034228399999
ACH-000248,-1.07937341445
ACH-000250,-0.703557851875
ACH-000251,-1.18784520286
ACH-000253,-0.975183723653
ACH-000255,-0.997308442757
ACH-000256,-1.00679631713
ACH-000257,-1.32894789815
ACH-000258,-0.813323500693
ACH-000259,-0.979384763352
ACH-000260,-1.01041197262
ACH-000261,-0.957473188563
ACH-000262,-1.08784647177
ACH-000263,-0.6728570958560001
ACH-000264,-0.523388932238
ACH-000265,-1.27437355093
ACH-000266,-1.43813577
ACH-000272,-1.09600534079
ACH-000273,-0.891356074364
ACH-000274,-0.7320694762119999
ACH-000277,-1.32546188828
ACH-000278,-1.6164144405599998
ACH-000279,-0.9680547389890001
ACH-000280,-1.23918214276
ACH-000281,-1.21896848145
ACH-000288,-0.943298781903
ACH-000291,-1.0773897687799998
ACH-000293,-0.9838372957379999
ACH-000294,-1.1088910982
ACH-000295,-1.38560447135
ACH-000296,-1.04608463654
ACH-000302,-0.846570309735
ACH-000304,-0.768567002957
ACH-000307,-1.17266501948
ACH-000308,-1.09588218191
ACH-000310,-0.640589632047
ACH-000311,-0.9751401414149999
ACH-000312,-0.559019306269
ACH-000315,-1.45113423628
ACH-000316,-1.7156017755000001
ACH-000317,-0.7173879024490001
ACH-000318,-0.9830398830329999
ACH-000319,-0.686293865383
ACH-000320,-0.836207399905
ACH-000322,-0.8102920882729999
ACH-000323,-0.8879728691590001
ACH-000324,-0.9476423161409999
ACH-000329,-0.56238032999
ACH-000330,-1.12339323269
ACH-000331,-1.2961928788500001
ACH-000332,-1.1168123067
ACH-000334,-0.769218846168
ACH-000335,-1.22857762437
ACH-000336,-1.19271810066
ACH-000337,-1.05159484107
ACH-000339,-1.09881406317
ACH-000341,-0.475728195902
ACH-000348,-1.29108097633
ACH-000350,-1.03690754074
ACH-000352,-1.05569976869
ACH-000356,-1.16924707346
ACH-000361,-0.9420167360449999
ACH-000362,-1.0968871402399998
ACH-000363,-0.5563095024979999
ACH-000364,-1.07419304538
ACH-000365,-1.01848702216
ACH-000366,-0.657415891553
ACH-000368,-0.9889973256290001
ACH-000374,-1.1507035781100001
ACH-000375,-1.12739264373
ACH-000376,-0.862211862555
ACH-000381,-0.999818894727
ACH-000383,-0.849009200625
ACH-000387,-1.2005932694600001
ACH-000389,-0.9435330895640001
ACH-000390,-0.662540489538
ACH-000393,-1.13144649746
ACH-000395,-0.8473482069760001
ACH-000397,-0.986296714444
ACH-000401,-1.1619837736399998
ACH-000402,-0.9162524153560001
ACH-000403,-1.18260888416
ACH-000404,-1.15689606784
ACH-000406,-1.01830663969
ACH-000407,-1.03199870912
ACH-000408,-1.37634498621
ACH-000410,-1.3299651192200002
ACH-000411,-1.11891402883
ACH-000414,-1.16366888713
ACH-000415,-1.3175770490799998
ACH-000416,-1.2221589719700001
ACH-000420,-0.839022354972
ACH-000421,-0.892300530331
ACH-000424,-1.4757670613999998
ACH-000425,-1.16294428144
ACH-000426,-1.53043326085
ACH-000427,-0.7217863345479999
ACH-000433,-0.985403873116
ACH-000436,-0.892651980597
ACH-000444,-0.9873734646979999
ACH-000445,-1.14934703755
ACH-000448,-0.9200164629269999
ACH-000450,-1.10345692551
ACH-000452,-0.927722859247
ACH-000454,-1.12749793424
ACH-000458,-1.21175331252
ACH-000459,-1.45876707189
ACH-000460,-1.08995586639
ACH-000461,-1.3171812758700001
ACH-000463,-0.73120098178
ACH-000464,-0.46455108934600003
ACH-000466,-1.68293582338
ACH-000467,-0.893775767491
ACH-000468,-0.7596492896089999
ACH-000469,-1.06721198578
ACH-000470,-0.940866228203
ACH-000471,-0.813255269852
ACH-000472,-1.05882922497
ACH-000473,-1.43644133353
ACH-000475,-0.8709222599779999
ACH-000476,-0.9646750122709999
ACH-000477,-1.01586544169
ACH-000480,-1.25474172336
ACH-000481,-1.32227740003
ACH-000483,-0.9655153230310001
ACH-000484,-0.830164052474
ACH-000485,-1.1591044361299998
ACH-000486,-1.05205500335
ACH-000487,-0.814136889112
ACH-000488,-0.939961210001
ACH-000490,-0.994842741987
ACH-000491,-0.7137419911499999
ACH-000495,-0.728783540484
ACH-000496,-0.7891020696359999
ACH-000499,-1.24284711275
ACH-000500,-0.729605401166
ACH-000502,-0.90270484457
ACH-000503,-1.8877554166900004
ACH-000505,-0.735660969172
ACH-000507,-1.21079054502
ACH-000510,-0.664298447587
ACH-000511,-1.35895478155
ACH-000512,-0.738123758991
ACH-000516,-1.20679710519
ACH-000517,-0.8092606773569999
ACH-000518,-1.7117739986200002
ACH-000520,-0.932092403803
ACH-000521,-0.94133930505
ACH-000522,-1.26649302122
ACH-000524,-0.927229608167
ACH-000527,-1.0757590113200002
ACH-000528,-1.06248581689
ACH-000537,-0.907212181085
ACH-000541,-1.03369082535
ACH-000542,-1.12933825706
ACH-000544,-0.67612211001
ACH-000545,-1.3634324197299998
ACH-000547,-1.1560697839799998
ACH-000548,-1.46763988
ACH-000549,-1.17608728101
ACH-000550,-0.999377155355
ACH-000552,-0.919789218969
ACH-000556,-0.882983566295
ACH-000557,-0.8540685674070001
ACH-000570,-0.869624591662
ACH-000571,-1.06919564744
ACH-000573,-0.749562720282
ACH-000576,-1.17829625435
ACH-000580,-1.0204405167200001
ACH-000584,-0.98066510105
ACH-000585,-1.1302891386799998
ACH-000588,-1.1255658104600001
ACH-000589,-0.8352845491519999
ACH-000591,-1.0535334159
ACH-000593,-1.04795533184
ACH-000600,-1.3368837635600002
ACH-000601,-0.940459267158
ACH-000604,-0.74800765566
ACH-000605,-0.9975051414309999
ACH-000606,-1.2016580031100002
ACH-000608,-1.00857452953
ACH-000614,-1.02638629092
ACH-000616,-0.9880728117380001
ACH-000618,-1.37882914237
ACH-000619,-1.09714880076
ACH-000620,-0.7975538989929999
ACH-000621,-1.1712038601299999
ACH-000622,-0.823092688855
ACH-000623,-0.7661340303749999
ACH-000624,-0.930210726011
ACH-000627,-0.8699813640170001
ACH-000630,-0.958395012172
ACH-000632,-1.3650007433200002
ACH-000633,-0.6938909531440001
ACH-000637,-1.04272502191
ACH-000638,-1.14696650987
ACH-000646,-0.7612608768350001
ACH-000647,-0.773460030523
ACH-000648,-0.797026720837
ACH-000649,-0.939556387746
ACH-000651,-1.00442416134
ACH-000652,-1.09037815059
ACH-000653,-1.3069538006299999
ACH-000657,-1.0154595354
ACH-000658,-0.906631247426
ACH-000661,-1.2840615439899998
ACH-000662,-0.85792747725
ACH-000663,-0.9510209848029999
ACH-000665,-1.22332545342
ACH-000671,-1.07360328405
ACH-000673,-0.98345469518
ACH-000676,-1.0057422822600002
ACH-000677,-0.8609159360649999
ACH-000681,-0.8180978315299999
ACH-000682,-1.09374310841
ACH-000683,-0.829684737959
ACH-000684,-0.86625680862
ACH-000688,-0.81777573117
ACH-000693,-1.07453008461
ACH-000694,-0.987139769438
ACH-000695,-1.06868317456
ACH-000696,-1.04408554326
ACH-000697,-0.7979963128640001
ACH-000699,-1.10418736779
ACH-000701,-1.7568164845200003
ACH-000706,-0.6882745897600001
ACH-000711,-1.1573284739299998
ACH-000713,-1.1816085332100001
ACH-000714,-0.840862326224
ACH-000718,-1.15095578331
ACH-000720,-0.976995381302
ACH-000721,-0.9223440938299998
ACH-000724,-0.903110542009
ACH-000725,-1.1907197069
ACH-000732,-1.28536403094
ACH-000734,-0.736554096606
ACH-000735,-1.00659021514
ACH-000736,-0.989347251742
ACH-000738,-1.13264740224
ACH-000746,-1.17441644116
ACH-000747,-0.6917268953569999
ACH-000748,-0.946053918308
ACH-000753,-1.0590217661499999
ACH-000756,-1.0738256349700002
ACH-000757,-1.10642581166
ACH-000758,-1.31287494702
ACH-000760,-1.2577828630399999
ACH-000763,-0.868212675572
ACH-000764,-1.19541345502
ACH-000765,-1.049300905
ACH-000766,-0.82085209982
ACH-000767,-0.660842781856
ACH-000768,-1.04022879503
ACH-000769,-0.895312631117
ACH-000770,-1.2302159320200001
ACH-000771,-1.4588161352700002
ACH-000773,-0.909178210707
ACH-000776,-1.2325212636299998
ACH-000777,-1.2159261649
ACH-000778,-1.19370537429
ACH-000781,-1.1193279085899999
ACH-000782,-0.9708913127509999
ACH-000783,-1.3712179220200003
ACH-000784,-0.640497712924
ACH-000785,-1.45485208723
ACH-000787,-0.64213113738
ACH-000788,-1.0655195906100001
ACH-000791,-0.692464487637
ACH-000792,-1.08215090456
ACH-000794,-1.0205963556
ACH-000796,-1.14838666158
ACH-000799,-0.959522147113
ACH-000800,-1.19358264158
ACH-000802,-1.17347668287
ACH-000804,-0.747263445753
ACH-000805,-1.32256905145
ACH-000809,-0.8443014825480001
ACH-000810,-1.10994114627
ACH-000811,-0.877552654809
ACH-000817,-1.0433415068
ACH-000819,-1.1435319746600001
ACH-000820,-1.29581085189
ACH-000821,-1.45792188972
ACH-000822,-0.772700446875
ACH-000823,-1.0811956260200002
ACH-000824,-0.9645729901469999
ACH-000827,-1.1178738479299999
ACH-000829,-0.8195750616249999
ACH-000831,-1.07420091544
ACH-000832,-1.18200337915
ACH-000833,-0.762352207555
ACH-000834,-0.611444916037
ACH-000835,-1.1485971177299998
ACH-000836,-1.20328255756
ACH-000837,-1.07945575753
ACH-000838,-0.602855767462
ACH-000839,-0.671868574068
ACH-000840,-1.1410248827
ACH-000841,-0.990320715929
ACH-000843,-0.42245265819
ACH-000846,-1.12363966203
ACH-000847,-1.00685724951
ACH-000848,-1.09468544744
ACH-000849,-1.04361888895
ACH-000851,-0.764262398355
ACH-000855,-1.21362600703
ACH-000856,-1.11597549948
ACH-000858,-1.0678748889
ACH-000859,-0.814215047958
ACH-000861,-0.978631073968
ACH-000862,-1.0882655106299999
ACH-000865,-0.872178462922
ACH-000866,-0.963739375351
ACH-000867,-1.04797629519
ACH-000869,-0.683508790223
ACH-000872,-0.99624998521
ACH-000873,-1.2442772680299998
ACH-000876,-1.28647976671
ACH-000878,-1.1103097307799998
ACH-000880,-1.19391079965
ACH-000881,-1.0431838120399999
ACH-000882,-1.01824455187
ACH-000884,-1.3000338736
ACH-000885,-0.954574402638
ACH-000887,-0.773293614701
ACH-000888,-0.902985480203
ACH-000889,-0.9371115279269999
ACH-000890,-1.01842822189
ACH-000896,-1.13531770665
ACH-000898,-1.1307785481200001
ACH-000900,-0.902753863801
ACH-000901,-0.886004188999
ACH-000905,-0.66556759475
ACH-000906,-0.832494155521
ACH-000907,-1.19922707747
ACH-000910,-0.6833985666879999
ACH-000911,-1.01208414044
ACH-000912,-1.19114775177
ACH-000913,-0.824967107411
ACH-000915,-1.18879727278
ACH-000916,-1.19815560635
ACH-000917,-0.98481042169
ACH-000921,-0.9892629328970001
ACH-000924,-0.694496465175
ACH-000926,-0.749856706909
ACH-000928,-1.26472577646
ACH-000929,-1.3564563445299997
ACH-000932,-0.9627971667049999
ACH-000935,-0.981133264361
ACH-000936,-0.8073346853579999
ACH-000937,-0.968325834051
ACH-000938,-0.943820553572
ACH-000939,-1.13204735416
ACH-000941,-0.689889934859
ACH-000943,-1.0202559847
ACH-000946,-0.9385376471529999
ACH-000947,-0.954565320502
ACH-000948,-1.33023987581
ACH-000950,-0.785551609477
ACH-000953,-0.9567101345739999
ACH-000957,-1.06401903627
ACH-000958,-0.9370772006649999
ACH-000960,-0.796585320053
ACH-000963,-0.51172751014
ACH-000968,-0.935327436752
ACH-000969,-0.893384580461
ACH-000973,-1.14180665403
ACH-000974,-0.8298861894949999
ACH-000975,-0.932485687395
ACH-000976,-1.24231180086
ACH-000978,-0.479462795066
ACH-000980,-0.824615473145
ACH-000984,-0.860729029657
ACH-000986,-1.10009543485
ACH-000988,-1.4162267663299999
ACH-000993,-1.21460568897
ACH-000994,-0.9257664541680001
ACH-000996,-1.0628001685
ACH-001001,-0.927803413274
ACH-001020,-0.898820684857
ACH-001028,-0.803825810927
ACH-001031,-0.867117491669
ACH-001038,-1.0488146172200001
ACH-001048,-1.02049006101
ACH-001050,-0.987117282686
ACH-001053,-1.03710322127
ACH-001054,-0.972974954615
ACH-001061,-1.0966399555600002
ACH-001067,-0.894406562633
ACH-001075,-0.9206337587639999
ACH-001096,-1.28691332074
ACH-001128,-1.33628268485
ACH-001134,-1.1393036783600001
ACH-001151,-1.11055163839
ACH-001163,-0.8609981815979999
ACH-001164,-1.3054471583299998
ACH-001173,-1.0272223935
ACH-001183,-1.20137175479
ACH-001184,-0.9267051228990001
ACH-001190,-0.7828362370399999
ACH-001192,-1.16708483532
ACH-001193,-1.3493502263600001
ACH-001196,-1.4118765897299999
ACH-001197,-0.9111487616089999
ACH-001205,-0.776301324458
ACH-001211,-0.796563971253
ACH-001212,-0.9511280656409999
ACH-001228,-1.6305556268999999
ACH-001232,-1.04225157463
ACH-001239,-0.965719016429
ACH-001274,-1.02577008625
ACH-001275,-1.00695106362
ACH-001277,-1.1520245415200001
ACH-001278,-0.969785255175
ACH-001280,-0.9115077544210001
ACH-001283,-1.13071841259
