,GGCT (79017)
ACH-000004,0.057517138165300005
ACH-000007,-0.022363406924400003
ACH-000009,-0.23557201118700002
ACH-000011,-0.192939943217
ACH-000012,-0.140623454656
ACH-000013,-0.0413690776782
ACH-000014,-0.31957164325
ACH-000015,-0.0832068732133
ACH-000017,-0.187803283013
ACH-000018,-0.287062145506
ACH-000019,-0.0973342059289
ACH-000021,-0.22193885128000002
ACH-000022,-0.192061767191
ACH-000025,-0.00239504960746
ACH-000028,-0.013472911710900001
ACH-000030,-0.058018216397299996
ACH-000035,-0.25252856071400004
ACH-000036,-0.09614078555289998
ACH-000037,-0.0473371348064
ACH-000039,-0.320794181043
ACH-000040,-0.023872443601000003
ACH-000041,-0.469636945149
ACH-000042,-0.22022315059
ACH-000045,-0.143747717178
ACH-000047,-0.282633744322
ACH-000052,-0.0432849966642
ACH-000053,-0.269758018853
ACH-000054,-0.0902644582161
ACH-000055,-0.217196429562
ACH-000060,-0.179926104555
ACH-000067,-0.191004318887
ACH-000070,-0.0681074790161
ACH-000075,-0.05335626941819999
ACH-000078,-0.209563009382
ACH-000082,-0.269383823389
ACH-000085,-0.0455484694544
ACH-000086,0.0030450455365199996
ACH-000087,-0.312489164444
ACH-000092,-0.0608970533266
ACH-000095,-0.16857534537500002
ACH-000097,-0.199745760139
ACH-000098,-0.143953232201
ACH-000099,-0.18256130961800002
ACH-000108,-0.360308606785
ACH-000113,0.005955362908329999
ACH-000115,-0.38815986172399997
ACH-000116,-0.20668082892499998
ACH-000118,-0.0457767417992
ACH-000120,-0.10234009738199999
ACH-000123,-0.24878876503400002
ACH-000127,-0.0773057795638
ACH-000128,-0.098931229576
ACH-000132,0.021751949729
ACH-000133,-0.429802036047
ACH-000137,-0.137352871623
ACH-000138,-0.14479235243
ACH-000142,-0.16846182335999998
ACH-000143,-0.06738135360830001
ACH-000146,-0.0889372038401
ACH-000148,-0.239153375286
ACH-000150,-0.040158879134499996
ACH-000152,-0.178656832381
ACH-000153,-0.23773282510899998
ACH-000159,-0.225726720985
ACH-000160,0.0480861392875
ACH-000163,-0.042187396648500006
ACH-000167,0.0710756515617
ACH-000168,-0.27119134241
ACH-000169,-0.0381552398422
