,SPTA1 (6708)
ACH-000004,0.00234280122727
ACH-000007,-0.040964198776
ACH-000009,-0.0252918253276
ACH-000011,0.269950156187
ACH-000012,0.0444359821636
ACH-000013,0.157838667171
ACH-000014,0.049688523529199995
ACH-000015,-0.0389439775869
ACH-000017,-0.013836536646799999
ACH-000018,0.0680308679801
ACH-000019,0.03873582785390001
ACH-000021,0.04616651302619999
ACH-000022,-0.0681119949844
ACH-000025,-0.0398623084899
ACH-000028,0.12043509303700001
ACH-000030,0.022910149667
ACH-000035,-0.0114407956493
ACH-000036,0.0888438009191
ACH-000037,-0.114354461999
ACH-000039,-0.00145360936678
ACH-000040,0.0739335683956
ACH-000041,0.0280721084804
ACH-000042,0.027949005243900003
ACH-000045,0.0804232568866
ACH-000047,0.11959538527899999
ACH-000052,0.0184741395232
ACH-000053,0.0501615353303
ACH-000054,0.12942222125800001
ACH-000055,-0.0898821772149
ACH-000060,0.108069713356
ACH-000067,0.0600766882888
ACH-000070,-0.0810296622178
ACH-000075,-0.135118980924
ACH-000078,0.0946327081066
ACH-000082,0.026395825758
ACH-000085,0.104312611565
ACH-000086,-0.238887937608
ACH-000087,0.122456901744
ACH-000092,-0.0424042018109
ACH-000095,0.155030580631
ACH-000097,0.0796773095883
ACH-000098,-0.0567541945509
ACH-000099,0.185759264847
ACH-000108,0.10237104825200001
ACH-000113,0.0289829254293
ACH-000115,0.205152707896
ACH-000116,0.0303126272848
ACH-000118,0.057534850991
ACH-000120,0.06505065253980001
ACH-000123,0.0712441623476
ACH-000127,-0.021884932120400002
ACH-000128,0.125285264565
ACH-000132,-0.0264245708165
ACH-000133,-0.11490628213199999
ACH-000137,0.053306975778400004
ACH-000138,-0.025596106609200003
ACH-000142,-0.0983054602325
ACH-000143,0.110916874747
ACH-000146,0.09510097167619999
ACH-000148,0.027047707354
ACH-000150,0.141298712226
ACH-000152,0.0681056077082
ACH-000153,-0.133923466357
ACH-000159,0.0484853859661
ACH-000160,0.332971743465
ACH-000163,-0.0314192913918
ACH-000167,-0.08357882499260001
ACH-000168,0.09839759234880001
ACH-000169,0.09731218513739999
ACH-000178,0.0412168155596
ACH-000182,0.11107403904100001
ACH-000183,0.159607610053
ACH-000188,0.0942617705362
ACH-000189,0.287086968975
ACH-000190,0.126669293045
ACH-000198,0.0241173769343
ACH-000204,-0.210367349608
ACH-000206,0.079109753774
ACH-000207,0.376868987787
ACH-000211,0.13333602671599998
ACH-000215,0.10359122518
ACH-000221,-0.0287252578079
ACH-000222,0.024460671091999998
ACH-000223,-0.05772790904080001
ACH-000226,-0.057406253139
ACH-000227,0.0182102367524
ACH-000228,0.111840955132
ACH-000231,0.0982757696203
ACH-000232,0.022863454306900004
ACH-000233,0.07506234081
ACH-000234,0.131044607948
ACH-000235,0.006467902729250001
