,TULP1 (7287)
ACH-000004,-0.551086673299
ACH-000007,-0.287012439219
ACH-000009,-0.392266322527
ACH-000011,-0.37340254507700005
ACH-000012,-0.46603101203
ACH-000013,-0.6001614431800001
ACH-000014,-0.503694541003
ACH-000015,-0.442942728001
ACH-000017,-0.576812565446
ACH-000018,-0.269783645674
ACH-000019,-0.38254562850900004
ACH-000021,-0.41547880711400004
ACH-000022,-0.22343856092300002
ACH-000025,-0.271812932362
ACH-000028,-0.390504568585
ACH-000030,-0.43343175999
ACH-000035,-0.426253681226
ACH-000036,-0.360596813503
ACH-000037,-0.192706145031
ACH-000039,-0.38264859421400005
ACH-000040,-0.37609373162
ACH-000041,-0.254674005043
ACH-000042,-0.39674762586199996
ACH-000045,-0.472376015014
ACH-000047,-0.621157675663
ACH-000052,-0.8445558186740001
ACH-000053,-0.34188458676399996
ACH-000054,-0.44303883713
ACH-000055,-0.331093552296
ACH-000060,-0.615338706694
ACH-000067,-0.44965135419200003
ACH-000070,-0.413711594646
ACH-000075,-0.649326011871
ACH-000078,-0.366539518614
ACH-000082,-0.591323250725
ACH-000085,-0.374275255031
ACH-000086,-0.336738199578
ACH-000087,-0.82415221454
ACH-000092,-0.457213523019
ACH-000095,-0.288226908605
ACH-000097,-0.35672245043300005
ACH-000098,-0.370502601532
ACH-000099,-0.41590847791599994
ACH-000108,-0.445934613721
ACH-000113,-0.576178119201
ACH-000115,-0.600522274802
ACH-000116,-0.458346986536
ACH-000118,-0.34530918436499997
ACH-000120,-0.620401511544
ACH-000123,-0.438616699537
ACH-000127,-0.35825856481799995
ACH-000128,-0.620252896513
ACH-000132,-0.334491350195
ACH-000133,-0.51902360253
ACH-000137,-0.382439634517
ACH-000138,-0.439373494249
ACH-000142,-0.610416349882
ACH-000143,-0.34157290837300003
ACH-000146,-0.38999007282799997
ACH-000148,-0.250064127757
ACH-000150,-0.42277549246299995
ACH-000152,-0.389725046491
ACH-000153,-0.10252186626599999
ACH-000159,-0.41988208809
ACH-000160,-0.42940961467200006
ACH-000163,-0.517556039087
ACH-000167,-0.43193756518799997
ACH-000168,-0.480772889775
ACH-000169,-0.483868265804
ACH-000178,-0.48115617409500006
ACH-000182,-0.420450734088
ACH-000183,-0.503911982676
ACH-000188,-0.640241544431
ACH-000189,-0.332788814689
ACH-000190,-0.811167041196
ACH-000198,-0.43304485233999995
ACH-000204,-0.430785741642
ACH-000206,-0.125998979873
ACH-000207,-0.865151076469
ACH-000211,-0.44353437223000003
ACH-000215,-0.488633727056
ACH-000221,-0.5346580831009999
ACH-000222,-0.727091798205
ACH-000223,-0.448060367396
ACH-000226,-0.500950981233
ACH-000227,-0.362854100982
ACH-000228,-0.457737286192
ACH-000231,-0.5777457796500001
ACH-000232,-0.423341860986
ACH-000233,-0.325904302526
ACH-000234,-0.46460593538
ACH-000235,-0.353553159728
ACH-000237,-0.44713411137599995
ACH-000238,-0.175987711153
ACH-000243,-0.350617606718
ACH-000244,-0.5841689740630001
ACH-000246,-0.571472105095
ACH-000248,-0.21707499521899998
ACH-000250,-0.44706681764600004
ACH-000251,-0.270802151273
ACH-000253,-0.320276784333
ACH-000255,-0.316722403689
ACH-000256,-0.32428591584800004
ACH-000257,-0.37147194499700004
ACH-000258,-0.28124030832400004
ACH-000259,-0.506953554007
ACH-000260,-0.43559175736999994
ACH-000261,-0.415122051779
ACH-000262,-0.187675595354
ACH-000263,-0.782815370893
ACH-000264,-0.493231742087
ACH-000265,-0.412024431162
ACH-000266,-0.383757830503
ACH-000272,-0.395792023829
ACH-000273,-0.393265804763
ACH-000274,-0.405154664742
ACH-000277,-0.366634239308
ACH-000278,-0.168678933052
ACH-000279,-0.23405416166200002
ACH-000280,-0.432062286029
ACH-000281,-0.518733627463
ACH-000288,-0.397374145119
ACH-000291,-0.5423016377619999
ACH-000293,-0.5909818409350001
ACH-000294,-0.138569195253
ACH-000295,-0.643908688747
ACH-000296,-0.205552883818
ACH-000302,-0.487764208887
ACH-000304,-0.208355001771
ACH-000307,-0.34033653063600006
ACH-000308,-0.401317694047
ACH-000310,-0.18805241497400002
ACH-000311,-0.273317788583
ACH-000312,-0.39514141819
ACH-000315,-0.620835841911
ACH-000316,-0.509844347644
ACH-000317,-0.331146124055
ACH-000318,-0.284658112562
ACH-000319,-0.407258473793
ACH-000320,-0.447002970561
ACH-000322,-0.171793330641
ACH-000323,-0.312938217929
ACH-000324,-0.46653858267399995
ACH-000329,-0.359174420895
ACH-000330,-0.377231167253
ACH-000331,-0.285070062141
ACH-000332,-0.38836696176200003
ACH-000334,0.304972007172
ACH-000335,-0.36413945076
ACH-000336,-0.219613592171
ACH-000337,-0.312226295287
ACH-000339,-0.41485066583
ACH-000341,-0.369592398313
ACH-000348,-0.32750619448699997
ACH-000350,-0.298448461901
ACH-000352,-0.480741245379
ACH-000356,-0.526842070283
ACH-000361,-0.411489870864
ACH-000362,-0.48593327516199997
ACH-000363,-0.266002647589
ACH-000364,-0.652727038317
ACH-000365,-0.456783742196
ACH-000366,-0.363641201684
ACH-000368,-0.45966745615599996
ACH-000374,-0.713070951867
ACH-000375,-0.240312627364
ACH-000376,-0.321550344095
ACH-000381,-0.584556658683
ACH-000383,-0.295949816963
ACH-000387,-0.408786174282
ACH-000389,-0.368192514297
ACH-000390,-0.692689024623
ACH-000393,-0.5486823631109999
ACH-000395,-0.630980790358
ACH-000397,-0.392351789911
ACH-000401,-0.255985031616
ACH-000402,0.116610374052
ACH-000403,-0.256264569218
ACH-000404,-0.34659517664300005
ACH-000406,-0.107413350916
ACH-000407,-0.546263640804
ACH-000408,-0.500760671122
ACH-000410,-0.269783440724
ACH-000411,-0.383296005708
ACH-000414,-0.517087327082
ACH-000415,-0.5317927760310001
ACH-000416,-0.264445730302
ACH-000420,-0.27692961279100003
ACH-000421,-0.27630909819000005
ACH-000424,-0.24663403122400002
ACH-000425,-0.42808151333300004
ACH-000426,-0.480008170309
ACH-000427,-0.197830914359
ACH-000433,-0.741624407147
ACH-000436,-0.533714900019
ACH-000444,-0.525869282182
ACH-000445,-0.402890732245
ACH-000448,-0.352198931845
ACH-000450,-0.282179603356
ACH-000452,-0.47674982697800006
ACH-000454,-0.633356672973
ACH-000458,-0.218078744405
ACH-000459,-0.24889982396699997
ACH-000460,-0.406348099132
ACH-000461,-0.249789268686
ACH-000463,-0.476782068125
ACH-000464,-0.550261834325
ACH-000466,-0.592701719025
ACH-000467,-0.40749491535800003
ACH-000468,-0.560772146864
ACH-000469,-0.316862528244
ACH-000470,-0.411045722953
ACH-000471,-0.366843987344
ACH-000472,-0.548286604409
ACH-000473,-0.21004119915199998
ACH-000475,-0.272152628142
ACH-000476,-0.653157557833
ACH-000477,-0.30444243553100003
ACH-000480,-0.44797448759499997
ACH-000481,-0.23811287168
ACH-000483,-0.47327189379100004
ACH-000484,-0.278368785499
ACH-000485,-0.123907168912
ACH-000486,-0.497462458133
ACH-000487,-0.290594015787
ACH-000488,-0.48794190456000003
ACH-000490,-0.525515976591
ACH-000491,-0.6547872722020001
ACH-000495,-0.453795665783
ACH-000496,-0.336915617023
ACH-000499,-0.266209919575
ACH-000500,-1.21102052568
ACH-000502,-0.45941961788099994
ACH-000503,-0.6638624555899999
ACH-000505,-0.45127040175
ACH-000507,-0.292148970972
ACH-000510,-0.463806810237
ACH-000511,-0.24948846963100002
ACH-000512,-0.474942293781
ACH-000516,-0.401992553816
