,NCAPH (23397)
ACH-000414,-0.681452005738
ACH-000415,-0.9603350068269999
ACH-000416,-0.7964995115000001
ACH-000420,-0.604999680179
ACH-000421,-0.808446784565
ACH-000424,-0.764206881996
ACH-000425,-0.49466416885
ACH-000426,-0.882462398763
ACH-000427,-0.723937000213
ACH-000433,-0.9996600172399999
ACH-000436,-1.03841673484
ACH-000444,-0.830703905985
ACH-000445,-0.7741133888609999
ACH-000448,-0.835254638506
ACH-000450,-0.8369068327979999
ACH-000452,-0.767565651042
ACH-000454,-0.8015655785060001
ACH-000458,-1.00911133684
ACH-000459,-0.571371727235
ACH-000460,-0.860443958457
ACH-000461,-0.710096621197
ACH-000463,-0.8638031433580001
ACH-000464,-0.6788377369390001
ACH-000466,-0.718715434875
ACH-000467,-0.8814631145649999
ACH-000468,-0.585505626571
ACH-000469,-0.8672773013700001
ACH-000470,-1.03516188243
ACH-000471,-0.810320040205
ACH-000472,-0.720230110062
ACH-000473,-0.732117097026
ACH-000475,-0.709853088239
ACH-000476,-0.65208234667
ACH-000477,-0.62975224132
ACH-000480,-0.82138089634
ACH-000481,-1.1989125335
ACH-000483,-0.898422055188
ACH-000484,-1.36811686535
ACH-000485,-1.0326277624
ACH-000486,-0.765697722823
ACH-000487,-0.637294375337
ACH-000488,-0.732987871014
ACH-000490,-0.7906799588310001
ACH-000491,-0.666409149288
ACH-000495,-1.20638681686
ACH-000496,-0.704058495846
ACH-000499,-0.6919617372840001
ACH-000500,-1.18699864048
ACH-000502,-0.764246248818
ACH-000503,-0.913500067368
ACH-000505,-0.760843014953
ACH-000507,-0.795652164562
ACH-000510,-0.844152930639
ACH-000511,-0.8109603379870001
ACH-000512,-0.901558749604
ACH-000516,-0.809729040369
ACH-000517,-0.749362826321
ACH-000518,-0.7513652868440001
ACH-000520,-0.828637661399
ACH-000521,-0.844323775784
ACH-000522,-0.7244315401610001
ACH-000524,-0.7661464799590001
ACH-000527,-0.953371330457
ACH-000528,-0.912517264092
ACH-000537,-0.658806504521
ACH-000541,-0.931133378758
ACH-000542,-0.71996466857
ACH-000544,-0.7561571778849999
ACH-000545,-0.8807660176250001
ACH-000547,-1.1325209112
ACH-000548,-0.7606240690389999
ACH-000549,-0.83820639779
ACH-000550,-0.8982504905869999
ACH-000552,-0.792211740009
ACH-000556,-0.536037428099
ACH-000557,-0.952463492694
ACH-000570,-0.8140748510160001
ACH-000571,-0.719536074461
ACH-000573,-0.595016289724
ACH-000576,-0.957966431981
ACH-000580,-0.79642303432
ACH-000584,-0.490621801222
ACH-000585,-0.883752721273
ACH-000588,-0.895604084034
ACH-000589,-0.649874796176
ACH-000591,-0.891856401082
ACH-000593,-0.9626439861700001
ACH-000600,-0.846263698778
ACH-000601,-0.726023665985
ACH-000604,-0.9107477310359999
ACH-000605,-0.8274249610850001
ACH-000606,-0.8737755417219999
ACH-000608,-0.644118083581
ACH-000614,-0.636281480263
ACH-000616,-0.9697759604200001
ACH-000618,-0.670619931695
ACH-000619,-0.854513006347
ACH-000620,-0.698498444204
ACH-000621,-0.752729856816
ACH-000622,-0.838004299409
ACH-000623,-0.862332346038
ACH-000624,-0.884226610089
ACH-000627,-0.8761731297900001
ACH-000630,-0.8621607897660001
ACH-000632,-0.67441647508
ACH-000633,-0.9513675156270001
ACH-000637,-0.933334621387
ACH-000638,-0.966260772362
ACH-000646,-0.6999561384299999
ACH-000647,-0.973648350341
ACH-000648,-0.74679925398
ACH-000649,-0.656543007108
ACH-000651,-0.711110882583
ACH-000652,-0.60714798095
ACH-000653,-0.882083442449
ACH-000657,-0.897561857782
ACH-000658,-0.641173715492
ACH-000661,-0.850029228318
ACH-000662,-0.607203916915
ACH-000663,-0.6378724886370001
ACH-000665,-0.688854158072
ACH-000671,-0.7565553150740001
ACH-000673,-0.599779704109
ACH-000676,-0.6505607241870001
ACH-000677,-0.8089003900030001
ACH-000681,-0.619596600941
ACH-000682,-1.21029791177
ACH-000683,-0.848185069778
ACH-000684,-0.6998269433230001
ACH-000688,-0.6623734702049999
ACH-000693,-0.869722099093
ACH-000694,-0.7598951339290001
ACH-000695,-1.1215756186499999
ACH-000696,-0.84813148132
ACH-000697,-1.05669459984
ACH-000699,-0.736460666335
ACH-000701,-0.7159385091249999
ACH-000706,-0.687310056298
ACH-000711,-0.611405230668
ACH-000713,-0.915575878367
ACH-000714,-0.731251535187
ACH-000718,-0.6646383556000001
ACH-000720,-0.7758717634460001
ACH-000721,-0.754319437
ACH-000724,-0.772236253014
ACH-000725,-0.948040778749
ACH-000732,-0.981855349033
ACH-000734,-0.742278936112
ACH-000735,-0.810895256663
ACH-000736,-0.8082699100090001
ACH-000738,-0.873042920375
ACH-000746,-0.828829201282
ACH-000747,-0.8852058731419999
ACH-000748,-0.9779447930399999
ACH-000753,-0.526227590767
ACH-000756,-0.918862969763
ACH-000757,-0.801400864775
ACH-000758,-0.653486551842
ACH-000760,-0.836333988296
ACH-000763,-0.9593325818039999
ACH-000764,-0.750409924657
ACH-000765,-0.895539943722
ACH-000766,-0.8307946742039999
ACH-000767,-1.093117389
ACH-000768,-0.6785617288
ACH-000769,-0.786733141258
ACH-000770,-1.04598560157
ACH-000771,-0.771160233592
ACH-000773,-1.18003895901
ACH-000776,-0.7597413927050001
ACH-000777,-0.922420884506
ACH-000778,-0.9119352256190001
ACH-000781,-0.7164405706479999
ACH-000782,-0.75621424045
ACH-000783,-1.32434099971
ACH-000784,-0.6976752777040001
ACH-000785,-0.801553617264
ACH-000787,-0.8903256178669999
ACH-000788,-1.0855575362799998
ACH-000791,-1.03582025959
ACH-000792,-0.652928282291
ACH-000794,-0.9436532984129999
ACH-000796,-0.808363806734
ACH-000799,-0.8076989320929999
ACH-000800,-0.751182295472
ACH-000802,-0.67511603499
ACH-000804,-0.999179127584
ACH-000805,-0.8775661781899999
ACH-000809,-0.665426895696
ACH-000810,-1.38901904368
ACH-000811,-0.948796895029
ACH-000817,-0.893933696441
ACH-000819,-0.9961545423389999
ACH-000820,-0.347337064595
ACH-000821,-0.8519018851279999
ACH-000822,-0.705791012737
ACH-000823,-0.8680817072120001
ACH-000824,-0.9858449309370001
ACH-000827,-0.784892884687
ACH-000829,-1.11669097155
ACH-000831,-0.82689392384
ACH-000832,-1.0069250838200001
ACH-000833,-0.80939042206
ACH-000834,-0.8619433342980001
ACH-000835,-0.708459242143
ACH-000836,-0.310365973831
ACH-000837,-0.812832766805
ACH-000838,-0.9373193894480001
ACH-000839,-0.8473237548729999
ACH-000840,-0.739977355853
ACH-000841,-0.736801270517
ACH-000843,-0.621362163489
ACH-000846,-0.823297271066
ACH-000847,-0.710456585615
ACH-000848,-0.9797753129889999
ACH-000849,-0.740601604931
ACH-000851,-0.8850350795659999
ACH-000855,-0.5858673019780001
ACH-000856,-0.7784732875399999
ACH-000858,-0.9600782762860001
ACH-000859,-1.13999696156
ACH-000861,-1.0831650850299999
ACH-000862,-0.876632819296
ACH-000865,-0.687513895473
ACH-000866,-0.84741099911
ACH-000867,-0.957598774539
ACH-000869,-0.919207294702
ACH-000872,-0.806498262745
ACH-000873,-0.867824364534
ACH-000876,-1.06270157518
ACH-000878,-0.615814783728
ACH-000880,-0.7775904562970001
ACH-000881,-0.601228055809
ACH-000882,-0.621225982017
ACH-000884,-0.8848453780519999
ACH-000885,-0.984954196929
ACH-000887,-0.7813537649060001
ACH-000888,-0.6313139343299999
ACH-000889,-0.765335965433
ACH-000890,-0.5411020667759999
ACH-000896,-0.9094364087639999
ACH-000898,-0.895273634885
ACH-000900,-0.837851638845
ACH-000901,-0.713661912273
ACH-000905,-0.9019456868160001
ACH-000906,-0.832336675872
ACH-000907,-0.872044752859
ACH-000910,-0.736888245408
ACH-000911,-0.8797951122669999
ACH-000912,-0.79372526017
ACH-000913,-0.9478352231530001
ACH-000915,-0.9166117081
ACH-000916,-1.01405323698
ACH-000917,-0.8093444527770001
ACH-000921,-0.885998084743
ACH-000924,-0.586064213164
ACH-000926,-0.898132535874
ACH-000928,-0.5868312191430001
ACH-000929,-0.8151105265790001
ACH-000932,-0.7607968969329999
ACH-000935,-0.8913605166240001
ACH-000936,-1.00474798142
ACH-000937,-0.631484585327
ACH-000938,-0.710080936842
ACH-000939,-0.20356048449900002
ACH-000941,-0.733137572044
ACH-000943,-0.714050862652
ACH-000946,-0.8389921405249999
ACH-000947,-0.8642983725319999
ACH-000948,-0.779467379673
ACH-000950,-0.977180117078
ACH-000953,-0.605766937379
ACH-000957,-0.904612245247
ACH-000958,-1.05099564824
ACH-000960,-0.729698398873
ACH-000963,-0.881544608004
ACH-000968,-0.8323704553650001
ACH-000969,-0.780361534102
ACH-000973,-0.8064301571170001
ACH-000974,-0.8229134602760001
ACH-000975,-0.493529768897
ACH-000976,-0.948103525317
ACH-000978,-1.1163459232600002
ACH-000980,-0.856190966349
ACH-000984,-0.515652247036
ACH-000986,-0.834352501552
ACH-000988,-0.730455339036
ACH-000993,-0.9023355008399999
ACH-000994,-0.765748525324
ACH-000996,-0.810360456985
ACH-001001,-1.019740357
ACH-001020,-0.612000981583
ACH-001028,-0.782256673254
ACH-001031,-0.729123976859
ACH-001038,-1.0018329816299998
ACH-001048,-0.762649852886
ACH-001050,-0.6701487975079999
ACH-001053,-0.8564589006119999
ACH-001054,-0.857598749666
ACH-001061,-0.665459489035
ACH-001067,-0.888209135424
ACH-001075,-0.6732995985269999
ACH-001096,-0.78496710281
ACH-001128,0.150452021697
ACH-001134,-0.754739322897
ACH-001151,-0.842787758193
ACH-001163,-0.817964083003
ACH-001164,-0.5890775906979999
ACH-001173,-0.779286733853
ACH-001183,-0.692157767508
ACH-001184,-1.29663248638
ACH-001190,-0.7835143812600001
ACH-001192,-0.798685065077
ACH-001193,-0.958889067973
ACH-001196,-0.9808795791930001
ACH-001197,-0.846188803273
ACH-001205,-0.632703525936
ACH-001211,-0.63125229484
ACH-001212,-0.48608830895000005
ACH-001228,-0.8176429948
ACH-001232,-1.03503268458
ACH-001239,-0.7336984957100001
ACH-001274,-0.584247122409
ACH-001275,-0.614254229614
ACH-001277,-0.560939324275
ACH-001278,-0.8665691679549999
ACH-001280,-1.12170453333
ACH-001283,-0.853402871187
ACH-001289,-1.01780504237
ACH-001295,-0.9607371099200002
ACH-001300,-1.0521303412
ACH-001301,-0.791047667375
ACH-001302,-0.791494127906
ACH-001303,-0.835936549574
ACH-001306,-0.846132755829
ACH-001318,-0.930683830565
ACH-001322,-0.80978913595
ACH-001328,-1.04327410748
ACH-001332,-1.0134800610299999
ACH-001333,-0.555993401293
ACH-001336,-0.883075362173
ACH-001340,-0.862014366041
ACH-001346,-0.846088331223
ACH-001353,-0.809170010545
ACH-001354,-0.785134020025
ACH-001367,-0.8286780658480001
ACH-001368,-0.711453240237
ACH-001374,-0.8855512277259999
ACH-001375,-0.8698212464799999
ACH-001377,-1.0
ACH-001380,-0.716893075467
ACH-001391,-0.653308182238
ACH-001407,-0.6975833417120001
ACH-001408,-0.8250740588459999
ACH-001413,-0.797150110501
ACH-001430,-0.5494406279940001
ACH-001431,-0.834218019015
ACH-001450,-0.9303864767319999
ACH-001496,-0.530951277814
ACH-001500,-0.733707034341
ACH-001521,-0.86903387302
ACH-001523,-0.70022528744
ACH-001532,-0.869240682899
ACH-001536,-0.787950155885
ACH-001550,-0.506489222263
ACH-001552,-0.848243555231
ACH-001554,-0.729809923874
ACH-001645,-0.843642227499
ACH-001654,-0.605631862509
ACH-001715,-0.8322447174250001
ACH-001735,-0.946027413548
ACH-001736,-0.6400836944789999
ACH-001737,-1.0399603018
ACH-001740,-1.12349752417
ACH-001745,-0.7526252524539999
ACH-001750,-0.9332128099670001
ACH-001765,-0.8432090050290001
ACH-001956,-0.85012817045
ACH-001957,-0.584365289016
