,SNTA1 (6640)
ACH-000374,-0.0994979002462
ACH-000375,-0.023861585428400004
ACH-000376,-0.34379693807899997
ACH-000381,-0.230822272179
ACH-000383,-0.12057736474099999
ACH-000387,-0.115724929159
ACH-000389,0.00996332584179
ACH-000390,0.129919977532
ACH-000393,-0.05662881645219999
ACH-000395,-0.112409042606
ACH-000397,0.0198908614992
ACH-000401,0.14685761546700002
ACH-000402,0.020169071521
ACH-000403,-0.134978535786
ACH-000404,-0.047902125216
ACH-000406,-0.0539569298469
ACH-000407,-0.117309361589
ACH-000408,0.007459177252859999
ACH-000410,0.04680357514380001
ACH-000411,-0.0802035987956
ACH-000414,-0.0584461050505
ACH-000415,-0.130183637449
ACH-000416,-0.0406480245759
ACH-000420,-0.22136497238299999
ACH-000421,-0.10043974231799999
ACH-000424,-0.0262718386729
ACH-000425,-0.14055918256
ACH-000426,-0.21685427309099997
ACH-000427,-0.20758394635299998
ACH-000433,-0.223554798833
ACH-000436,-0.10903802333799999
ACH-000444,-0.0459188834124
ACH-000445,-0.148912861549
ACH-000448,-0.225418526462
ACH-000450,-0.10175348517999999
ACH-000452,-0.00879960372851
ACH-000454,-0.025439626757799996
ACH-000458,-0.0726273212558
ACH-000459,0.0634425216655
ACH-000460,-0.059806249643400006
ACH-000461,-0.0159530615453
ACH-000463,-0.0850373046607
ACH-000464,-0.12923376827299998
ACH-000466,-0.209154904404
ACH-000467,0.00762707951765
ACH-000468,-0.053984785905800005
ACH-000469,-0.19324637513
ACH-000470,-0.11559661980799998
ACH-000471,-0.049394661971199995
ACH-000472,-0.241361501902
ACH-000473,-0.122586019341
ACH-000475,-0.0178420647709
ACH-000476,-0.190484525738
ACH-000477,0.17812584397999998
ACH-000480,-0.132941856976
ACH-000481,-0.25407799203299997
ACH-000483,0.052464513704
ACH-000484,0.194462511309
ACH-000485,0.028877782780299996
ACH-000486,-0.0966971936041
ACH-000487,-0.0767813511743
ACH-000488,-0.00088068536307
ACH-000490,-0.277180645042
ACH-000491,0.00588650682658
ACH-000495,0.08556837217
ACH-000496,-0.312199854311
ACH-000499,0.0512868868641
ACH-000500,-0.360526424306
ACH-000502,-0.06537238932730001
ACH-000503,0.049523719567
ACH-000505,-0.105498956294
ACH-000507,0.127534887677
ACH-000510,-0.255352960375
ACH-000511,-0.17831885415100002
ACH-000512,0.0463062655609
ACH-000516,-0.0178322063853
ACH-000517,-0.07525240386530001
ACH-000518,0.035063074865199995
ACH-000520,-0.16026151269799999
ACH-000521,-0.0267398289224
ACH-000522,-0.09163202242419999
ACH-000524,-0.0444133646088
ACH-000527,-0.217638938054
ACH-000528,0.0132679807082
ACH-000537,0.0258415342028
ACH-000541,-0.27938617134
ACH-000542,-0.11535233773800001
ACH-000544,-0.237664117929
ACH-000545,-0.0453828814915
ACH-000547,-0.12942619111099998
ACH-000548,-0.093691867301
ACH-000549,-0.0979748605329
ACH-000550,-0.030404216373900003
ACH-000552,0.08497960583080001
ACH-000556,-0.025237153269
ACH-000557,-0.29187646770799996
ACH-000570,-0.211928524684
ACH-000571,-0.155163370233
ACH-000573,-0.17285053067699999
ACH-000576,-0.197343964027
ACH-000580,0.22262625533100003
ACH-000584,0.048761788856699996
ACH-000585,0.0704463060074
ACH-000588,0.05598961843190001
ACH-000589,-0.1399952894
ACH-000591,-0.321505552071
ACH-000593,0.0411570561575
ACH-000600,-0.13640105415999998
ACH-000601,0.00363533263662
ACH-000604,0.0663595119007
ACH-000605,-0.14980002497199998
ACH-000606,-0.07039822623889999
ACH-000608,-0.0888181436923
ACH-000614,-0.0244432738556
ACH-000616,-0.058611910796400005
ACH-000618,-0.08556393190889999
ACH-000619,0.10555462961100001
ACH-000620,-0.026605369784900003
ACH-000621,0.0028520012582299997
ACH-000622,-0.227941477108
ACH-000623,-0.039438336966
ACH-000624,0.0192642333576
ACH-000627,-0.258598081252
ACH-000630,0.070720703103
ACH-000632,-0.0612843126054
ACH-000633,-0.1497777108
ACH-000637,-0.09017733464469999
ACH-000638,-0.101048053596
ACH-000646,0.0350115213711
ACH-000647,-0.037869341759
ACH-000648,0.053681727449500005
ACH-000649,-0.138564582327
ACH-000651,-0.0851129544474
ACH-000652,-0.104591622445
ACH-000653,0.08715243545439999
ACH-000657,-0.136205219328
ACH-000658,-0.152156945552
ACH-000661,-0.416867560667
ACH-000662,0.19480594469999998
ACH-000663,-0.40508713201200003
ACH-000665,-0.39864661195699996
ACH-000671,-0.100978064446
ACH-000673,-0.138235649376
ACH-000676,-0.0360097916002
ACH-000677,-0.126741527241
ACH-000681,-0.134816451166
ACH-000682,-0.0570726710927
ACH-000683,-0.16542052133500001
ACH-000684,-0.0871867122992
ACH-000688,0.10437602550899999
ACH-000693,0.0695821216415
ACH-000694,-0.0271465724006
ACH-000695,0.0686415168767
ACH-000696,-0.0950423066883
ACH-000697,-0.10006018153999999
ACH-000699,-0.07447708818769999
ACH-000701,-0.117508004144
ACH-000706,0.0818477125111
ACH-000711,0.024666679527500002
ACH-000713,-0.156739898604
ACH-000714,-0.258319610529
ACH-000718,-0.116165869631
ACH-000720,-0.198448253147
ACH-000721,-0.060223030817099996
ACH-000724,0.0329204480659
ACH-000725,-0.019518806393400003
ACH-000732,-0.173398724759
ACH-000734,0.0389561185265
ACH-000735,-0.0846819748378
ACH-000736,-0.214248720546
ACH-000738,0.0238231084179
ACH-000746,-0.20980762511700002
ACH-000747,-0.24254400126400003
ACH-000748,-0.136111410484
ACH-000753,-0.051253845565200004
ACH-000756,-0.0424786975826
ACH-000757,0.26887096825199996
ACH-000758,-0.17581100509300002
ACH-000760,-0.224213317779
ACH-000763,-0.0741663729183
ACH-000764,0.15984725815
ACH-000765,0.09903070149869998
ACH-000766,-0.26980187398899996
ACH-000767,-0.28584551256499996
ACH-000768,-0.127755361672
ACH-000769,-0.100980494698
ACH-000770,-0.130907984069
ACH-000771,-0.192292934268
ACH-000773,-0.122616002598
ACH-000776,-0.0915331128615
ACH-000777,-0.128410514466
ACH-000778,-0.17329093046
ACH-000781,-0.122907651871
ACH-000782,-0.204101347234
ACH-000783,-0.112408292361
ACH-000784,-0.10759640318600001
ACH-000785,0.0124750479861
ACH-000787,-0.175909605126
ACH-000788,-0.09578738425319999
ACH-000791,-0.0358136265898
ACH-000792,-0.0221558133035
ACH-000794,0.0878300446216
ACH-000796,0.021328259923900004
ACH-000799,-0.347079372917
ACH-000800,0.0506100798431
ACH-000802,0.10767977787699999
ACH-000804,-0.0201351362915
ACH-000805,0.0683555537048
ACH-000809,0.00410842999745
ACH-000810,-0.0575052761527
ACH-000811,-0.137343960835
ACH-000817,0.088664436215
ACH-000819,0.0399272322089
ACH-000820,-0.3248214513
ACH-000821,0.052767442165999996
ACH-000822,-0.235545238674
ACH-000823,-0.412976479806
ACH-000824,0.0518839589579
ACH-000827,0.040978988512800005
ACH-000829,0.022731305087200004
ACH-000831,-0.183369298792
ACH-000832,-0.00972815636316
ACH-000833,-0.087506315842
ACH-000834,0.00550814642682
ACH-000835,-0.0646880086195
ACH-000836,-0.2863255104
ACH-000837,-0.069179062689
ACH-000838,0.105783794545
ACH-000839,-0.0472044615037
ACH-000840,-0.116922733133
ACH-000841,0.03474773450219999
ACH-000843,-0.189239800594
ACH-000846,-0.134984727188
ACH-000847,-0.033409109456899996
ACH-000848,-0.00108309021326
ACH-000849,-0.04284327885480001
ACH-000851,-0.247622317614
ACH-000855,0.030025976198400004
ACH-000856,-0.0408389811759
ACH-000858,-0.124432824473
ACH-000859,-0.310367501321
ACH-000861,-0.137973891849
ACH-000862,-0.0472490463148
ACH-000865,-0.00333236648133
ACH-000866,0.0360918279472
ACH-000867,-0.170062672446
ACH-000869,0.131752202237
ACH-000872,-0.09727108044010001
ACH-000873,0.06356365300030001
ACH-000876,-0.0103796820867
ACH-000878,-0.0917075413978
ACH-000880,-0.18716219074999998
ACH-000881,-0.0568461465288
ACH-000882,0.00409123970714
ACH-000884,-0.044418639926500005
ACH-000885,-0.150850910353
ACH-000887,0.0507576290583
ACH-000888,0.0008980401036639999
ACH-000889,0.176864401994
ACH-000890,-0.207004136939
ACH-000896,-0.0137280329434
ACH-000898,-0.0906304302169
ACH-000900,0.007511647834229999
ACH-000901,-0.165082186277
ACH-000905,-0.111192918155
ACH-000906,-0.105342743491
ACH-000907,-0.196680257235
ACH-000910,-0.0412962387758
ACH-000911,-0.0543050479845
ACH-000912,-0.0477785614889
ACH-000913,-0.132122457448
ACH-000915,-0.0754477364456
ACH-000916,-0.142834024782
ACH-000917,-0.100313153785
ACH-000921,-0.11399492578400001
ACH-000924,0.07963190018360002
ACH-000926,-0.278041435472
ACH-000928,-0.125725176943
ACH-000929,-0.006031498296260001
ACH-000932,-0.168597878822
ACH-000935,0.09237780097539998
ACH-000936,-0.151719548222
ACH-000937,-0.0815483018207
ACH-000938,-0.049066173816
ACH-000939,-0.167546841928
ACH-000941,-0.13695614043600002
ACH-000943,-0.111955361513
ACH-000946,-0.21671134341099998
ACH-000947,-0.0308869837051
ACH-000948,-0.24199735303300002
ACH-000950,-0.0190503461585
ACH-000953,-0.05614730126569999
ACH-000957,-0.00709864807304
ACH-000958,-0.112324160721
ACH-000960,0.00450027180937
ACH-000963,-0.036747634742600004
ACH-000968,-0.00979292935106
ACH-000969,-0.21508841414000002
ACH-000973,-0.0555054956367
ACH-000974,-0.157661549637
ACH-000975,-0.00834823085508
ACH-000976,-0.10135407306199999
ACH-000978,-0.146629075591
ACH-000980,-0.19131992576499998
ACH-000984,-0.021204027637499998
ACH-000986,-0.07046016369260001
ACH-000988,0.0034159401564499998
ACH-000993,-0.35210345675099997
ACH-000994,-0.22931247882300002
ACH-000996,-0.07678470821439999
ACH-001001,0.07375637333030001
ACH-001020,-0.020351181226700002
ACH-001028,-0.14449017498800001
ACH-001031,-0.20314314302499997
ACH-001038,-0.0160151193067
ACH-001048,-0.158097846914
ACH-001050,-0.349222192587
ACH-001053,-0.0340462065349
ACH-001054,-0.0648400102738
ACH-001061,0.07626821376630001
ACH-001067,-0.12279970752599999
ACH-001075,-0.0500235325393
ACH-001096,0.045081855229000004
ACH-001128,-0.118233547163
ACH-001134,-0.0701515815787
ACH-001151,-0.0199223700051
ACH-001163,-0.260613815516
ACH-001164,-0.161910451615
ACH-001173,-0.047707869518
ACH-001183,0.09700461020060001
ACH-001184,0.156899749503
ACH-001190,-0.16988844056
ACH-001192,-0.194304848217
ACH-001193,0.135308415175
ACH-001196,-0.191698957374
ACH-001197,-0.0366713788982
ACH-001205,-0.23743822335200002
ACH-001211,-0.290308567007
ACH-001212,-0.0392888837834
ACH-001228,0.0474901072083
ACH-001232,-0.0315374193167
ACH-001239,-0.107728864135
ACH-001274,-0.0448477715697
ACH-001275,-0.191160721776
ACH-001277,0.12241356341399999
ACH-001278,-0.056832696938899994
ACH-001280,-0.156044071307
ACH-001283,-0.0927487142789
ACH-001289,0.12726006533700002
ACH-001295,-0.164149291175
ACH-001300,-0.165357141996
ACH-001301,-0.08043489563339999
ACH-001302,-0.025985610529700002
ACH-001303,0.0216046951156
ACH-001306,-0.0557436293809
ACH-001318,-0.205002354689
ACH-001322,-0.119743877394
ACH-001328,0.0360332070902
ACH-001332,0.153120652266
ACH-001333,-0.009215563627309999
ACH-001336,0.0728541380823
ACH-001340,-0.10351522195599999
ACH-001346,-0.112188469319
ACH-001353,-0.148745685602
ACH-001354,-0.00841263767938
ACH-001367,-0.04954704415680001
ACH-001368,-0.04719261303259999
ACH-001374,-0.118559086592
ACH-001375,-0.044501472181099996
ACH-001377,-0.147046706778
ACH-001380,-0.0393658705121
ACH-001391,-0.00168790219173
ACH-001407,-0.0729657260782
ACH-001408,0.030404525733400002
ACH-001413,-0.243559603008
ACH-001430,0.09297319279920001
ACH-001431,-0.20620889581799998
ACH-001450,-0.015830178602
ACH-001496,-0.0923719645839
ACH-001500,-0.140470781475
ACH-001521,-0.0399969096015
ACH-001523,0.00988234049821
ACH-001532,-0.05972844458
ACH-001536,-0.192037402291
ACH-001550,-0.0468607224108
ACH-001552,-0.021751241371
ACH-001554,-0.0735025805508
ACH-001645,-0.025519212199
ACH-001654,-0.215827133863
ACH-001715,-0.356251889326
ACH-001735,-0.0712039823293
ACH-001736,0.0552732925053
ACH-001737,0.158603394793
ACH-001740,-0.152514303749
ACH-001745,0.203992426769
ACH-001750,0.0233335292947
ACH-001765,0.0430672012241
ACH-001956,-0.146489470766
ACH-001957,-0.194463429381
